,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
3706,6.065217391304348,2394.0,-1.5326086956521738,1695.0,2347.0,-1.0217391304347825,28593.75,711.0,79026.31578947355,169.72560975609758,-5567.0,3.0,3.0,10556767.0,9.079365079365079,-407.0,181.46341463414635,-5952.0,12.408536585365855,711.0,0.012654012654012677,0.012654012654012677,648.0,-3.1004784688995213,956.0,-4.688995215311005,980.0,4.574162679425837,6.3387461116873105
3707,5.989130434782608,2414.0,-1.75,1702.0,2311.0,-0.6304347826086957,28598.6328125,713.0,73844.26229508186,169.32926829268294,-5554.0,3.0,3.0,10556927.0,9.084249084249084,-273.0,181.12804878048783,-5941.0,8.323170731707318,713.0,0.013542013542013561,0.01354201354201356,536.0,-2.5645933014354068,920.0,-4.861244019138756,1016.0,4.401913875598086,6.271334098894923
3708,5.58695652173913,2425.0,-1.8695652173913042,1739.0,2305.0,-0.5652173913043478,28603.515625,711.0,79026.31578947355,167.13414634146343,-5482.0,3.0,3.0,10557087.0,9.089133089133089,-360.0,184.45121951219514,-6050.0,10.975609756097562,711.0,0.012654012654012677,0.012654012654012677,584.0,-2.7942583732057416,780.0,-4.880382775119617,1020.0,3.7320574162679425,5.9185156903835
3709,5.4021739130434785,2432.0,-1.9456521739130435,1756.0,2282.0,-0.31521739130434784,28608.3984375,711.0,79026.31578947355,165.3658536585366,-5424.0,3.0,3.0,10557247.0,9.094017094017094,-302.0,181.9817073170732,-5969.0,9.207317073170733,711.0,0.012654012654012677,0.012654012654012677,440.0,-2.1052631578947367,780.0,-5.052631578947368,1056.0,3.7320574162679425,5.750513661613261
3710,5.326086956521739,2419.0,-1.8043478260869565,1763.0,2244.0,0.09782608695652173,28613.28125,711.0,79026.31578947355,163.71951219512198,-5370.0,3.0,3.0,10557407.0,9.098901098901099,-217.0,174.93902439024393,-5738.0,6.615853658536586,711.0,0.012654012654012677,0.012654012654012677,732.0,-3.5023923444976077,688.0,-4.899521531100478,1024.0,3.291866028708134,5.6242726897995405
3711,5.163043478260869,2428.0,-1.9021739130434783,1778.0,2268.0,-0.16304347826086957,28618.1640625,710.0,81899.99999999984,161.89024390243904,-5310.0,3.0,3.0,10557567.0,9.103785103785103,-194.0,171.76829268292684,-5634.0,5.914634146341464,710.0,0.012210012210012234,0.012210012210012234,384.0,-1.8373205741626792,756.0,-5.033492822966507,1052.0,3.617224880382775,5.50471313781914
3712,5.0,2441.0,-2.043478260869565,1793.0,2271.0,-0.19565217391304346,28623.046875,710.0,81899.99999999984,159.5426829268293,-5233.0,3.0,3.0,10557727.0,9.108669108669108,-213.0,170.609756097561,-5596.0,6.4939024390243905,710.0,0.012210012210012234,0.012210012210012234,476.0,-2.277511961722488,728.0,-5.167464114832535,1080.0,3.4832535885167464,5.40500538166276
3713,4.793478260869565,2461.0,-2.260869565217391,1812.0,2276.0,-0.25,28627.9296875,711.0,79026.31578947355,157.6219512195122,-5170.0,3.0,3.0,10557887.0,9.113553113553113,-147.0,168.07926829268294,-5513.0,4.481707317073171,711.0,0.012654012654012677,0.012654012654012677,476.0,-2.277511961722488,640.0,-5.167464114832535,1080.0,3.062200956937799,5.305795419006974
3714,5.576086956521739,2305.0,-0.5652173913043478,1740.0,2387.0,-1.4565217391304348,28632.8125,711.0,79026.31578947355,152.07317073170734,-4988.0,3.0,3.0,10558047.0,9.118437118437118,1052.0,166.09756097560978,-5448.0,-32.07317073170732,711.0,0.012654012654012677,0.012654012654012677,616.0,-2.9473684210526314,684.0,-4.9952153110047846,1044.0,3.2727272727272725,5.79082654054534
3715,5.804347826086956,2323.0,-0.7608695652173912,1719.0,2026.0,2.467391304347826,28637.6953125,711.0,79026.31578947355,143.8719512195122,-4719.0,3.0,3.0,10558207.0,9.123321123321123,-861.0,140.6707317073171,-4614.0,26.250000000000004,711.0,0.012654012654012677,0.012654012654012677,-620.0,2.9665071770334928,772.0,-4.937799043062201,1032.0,3.69377990430622,6.352747124689109
3716,3.8043478260869565,2662.0,-4.445652173913043,1903.0,2100.0,1.6630434782608696,28642.578125,710.0,81899.99999999984,169.2987804878049,-5553.0,3.0,3.0,10558367.0,9.128205128205128,-2268.0,167.8048780487805,-5504.0,69.14634146341464,710.0,0.012210012210012234,0.012210012210012234,108.0,-0.5167464114832536,232.0,-8.842105263157894,1848.0,1.1100478468899522,6.082976183074888
