,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
1871,2.5760869565217392,2025.0,2.4782608695652173,2016.0,10.92391304347826,1248.0,23227.5390625,707.0,91928.57142857119,0.8231707317073171,-27.0,3.0,3.0,11023454.0,0.11721611721611722,1.4939024390243905,261.0,-49.0,-7.957317073170732,707.0,0.010878010878010906,0.010878010878010906,9.569377990430622,-2000.0,176.0,0.3062200956937799,-64.0,0.8421052631578947,11.493906086559697
1872,2.6630434782608696,2019.0,2.543478260869565,2008.0,10.978260869565217,1243.0,23232.421875,707.0,91928.57142857119,1.1585365853658538,-38.0,3.0,3.0,11023614.0,0.1221001221001221,1.6463414634146343,249.0,-54.0,-7.591463414634147,707.0,0.010878010878010906,0.010878010878010906,9.531100478468899,-1992.0,188.0,0.3253588516746411,-68.0,0.8995215311004784,11.579434094585565
1873,2.641304347826087,2020.0,2.532608695652174,2010.0,11.032608695652174,1238.0,23237.3046875,706.0,95840.42553191462,1.402439024390244,-46.0,3.0,3.0,11023774.0,0.12698412698412698,1.7682926829268295,236.0,-58.0,-7.195121951219513,706.0,0.010434010434010463,0.010434010434010463,9.645933014354066,-2016.0,196.0,0.2296650717703349,-48.0,0.937799043062201,11.623641860213947
1874,2.6739130434782608,2019.0,2.543478260869565,2007.0,11.01086956521739,1240.0,23242.1875,707.0,91928.57142857119,1.3719512195121952,-45.0,3.0,3.0,11023934.0,0.13186813186813187,1.8597560975609757,220.0,-61.0,-6.707317073170732,707.0,0.010878010878010906,0.010878010878010906,9.607655502392344,-2008.0,212.0,0.28708133971291866,-60.0,1.014354066985646,11.612852414881964
1875,2.7282608695652173,2017.0,2.5652173913043477,2002.0,11.021739130434783,1239.0,23247.0703125,708.0,88323.5294117645,1.707317073170732,-56.0,3.0,3.0,11024094.0,0.13675213675213677,2.1341463414634148,197.0,-70.0,-6.00609756097561,708.0,0.01132201132201135,0.011322011322011348,9.626794258373206,-2012.0,228.0,0.28708133971291866,-60.0,1.0909090909090908,11.640553298551076
1876,2.7391304347826084,2015.0,2.5869565217391304,2001.0,11.021739130434783,1239.0,23251.953125,706.0,95840.42553191462,1.5853658536585367,-52.0,3.0,3.0,11024254.0,0.14163614163614163,2.1341463414634148,182.0,-70.0,-5.548780487804879,706.0,0.010434010434010463,0.010434010434010463,9.607655502392344,-2008.0,216.0,0.19138755980861244,-40.0,1.0334928229665072,11.647914536236874
1877,2.75,2015.0,2.5869565217391304,2000.0,11.0,1241.0,23256.8359375,704.0,104755.81395348875,1.6463414634146343,-54.0,3.0,3.0,11024414.0,0.14652014652014653,2.25609756097561,175.0,-74.0,-5.335365853658537,704.0,0.009546009546009513,0.009546009546009511,9.588516746411482,-2004.0,200.0,0.24880382775119617,-52.0,0.9569377990430622,11.629911609525182
1878,2.652173913043478,2020.0,2.532608695652174,2009.0,11.021739130434783,1239.0,23261.71875,705.0,100099.99999999968,1.1585365853658538,-38.0,3.0,3.0,11024574.0,0.1514041514041514,2.1951219512195124,168.0,-72.0,-5.121951219512195,705.0,0.009990009990010023,0.009990009990010021,9.569377990430622,-2000.0,196.0,0.2679425837320574,-56.0,0.937799043062201,11.615802457414581
1879,2.630434782608696,2019.0,2.543478260869565,2011.0,10.978260869565217,1243.0,23266.6015625,707.0,91928.57142857119,1.5853658536585367,-52.0,3.0,3.0,11024734.0,0.1562881562881563,2.103658536585366,165.0,-69.0,-5.0304878048780495,707.0,0.010878010878010906,0.010878010878010906,9.569377990430622,-2000.0,188.0,0.24880382775119617,-52.0,0.8995215311004784,11.571978246147049
1880,2.608695652173913,2013.0,2.608695652173913,2013.0,10.989130434782608,1242.0,23271.484375,707.0,91928.57142857119,1.8597560975609757,-61.0,3.0,3.0,11024894.0,0.16117216117216118,2.103658536585366,173.0,-69.0,-5.27439024390244,707.0,0.010878010878010906,0.010878010878010906,9.626794258373206,-2012.0,176.0,0.36363636363636365,-76.0,0.8421052631578947,11.59187533249075
1881,2.5543478260869565,2009.0,2.652173913043478,2018.0,11.0,1241.0,23276.3671875,707.0,91928.57142857119,1.7378048780487807,-57.0,3.0,3.0,11025054.0,0.16605616605616605,2.2256097560975614,184.0,-73.0,-5.609756097560976,707.0,0.010878010878010906,0.010878010878010906,9.569377990430622,-2000.0,156.0,0.3827751196172249,-80.0,0.7464114832535885,11.599944796492073
1882,2.467391304347826,2003.0,2.717391304347826,2026.0,11.021739130434783,1239.0,23281.25,707.0,91928.57142857119,1.8597560975609757,-61.0,3.0,3.0,11025214.0,0.17094017094017094,2.103658536585366,201.0,-69.0,-6.128048780487806,707.0,0.010878010878010906,0.010878010878010906,9.569377990430622,-2000.0,188.0,0.34449760765550236,-72.0,0.8995215311004784,11.61683988049563
1883,2.6630434782608696,2014.0,2.5978260869565215,2008.0,11.0,1241.0,23286.1328125,707.0,91928.57142857119,1.7987804878048783,-59.0,3.0,3.0,11025374.0,0.1758241758241758,2.2256097560975614,221.0,-73.0,-6.737804878048781,707.0,0.010878010878010906,0.010878010878010906,9.55023923444976,-1996.0,184.0,0.3062200956937799,-64.0,0.8803827751196172,11.612084263610026
1884,2.5869565217391304,2013.0,2.608695652173913,2015.0,10.967391304347826,1244.0,23291.015625,705.0,100099.99999999968,1.6463414634146343,-54.0,3.0,3.0,11025534.0,0.1807081807081807,2.0121951219512195,227.0,-66.0,-6.920731707317074,705.0,0.009990009990010023,0.009990009990010021,9.55023923444976,-1996.0,184.0,0.34449760765550236,-72.0,0.8803827751196172,11.566387036310172
1885,2.641304347826087,2015.0,2.5869565217391304,2010.0,10.978260869565217,1243.0,23295.8984375,707.0,91928.57142857119,1.7987804878048783,-59.0,3.0,3.0,11025694.0,0.1855921855921856,1.981707317073171,229.0,-65.0,-6.981707317073171,707.0,0.010878010878010906,0.010878010878010906,9.588516746411482,-2004.0,180.0,0.3827751196172249,-80.0,0.8612440191387559,11.58408582597006
1886,2.6739130434782608,2008.0,2.6630434782608696,2007.0,10.967391304347826,1244.0,23300.78125,707.0,91928.57142857119,1.8597560975609757,-61.0,3.0,3.0,11025854.0,0.19047619047619047,2.164634146341464,229.0,-71.0,-6.981707317073171,707.0,0.010878010878010906,0.010878010878010906,9.511961722488039,-1988.0,188.0,0.4019138755980861,-84.0,0.8995215311004784,11.598503504930076
1887,2.6956521739130435,2007.0,2.6739130434782608,2005.0,11.032608695652174,1238.0,23305.6640625,706.0,95840.42553191462,1.9207317073170733,-63.0,3.0,3.0,11026014.0,0.19536019536019536,2.25609756097561,223.0,-74.0,-6.798780487804879,706.0,0.010434010434010463,0.010434010434010463,9.55023923444976,-1996.0,196.0,0.4019138755980861,-84.0,0.937799043062201,11.667682127920063
1888,2.7282608695652173,2006.0,2.684782608695652,2002.0,11.021739130434783,1239.0,23310.546875,707.0,91928.57142857119,1.676829268292683,-55.0,3.0,3.0,11026174.0,0.20024420024420025,2.0121951219512195,208.0,-66.0,-6.341463414634147,707.0,0.010878010878010906,0.010878010878010906,9.607655502392344,-2008.0,208.0,0.4401913875598086,-92.0,0.9952153110047847,11.667484668415582
1889,2.75,2006.0,2.684782608695652,2000.0,11.032608695652174,1238.0,23315.4296875,705.0,100099.99999999968,1.676829268292683,-55.0,3.0,3.0,11026334.0,0.20512820512820512,2.2865853658536586,185.0,-75.0,-5.640243902439025,705.0,0.009990009990010023,0.009990009990010021,9.626794258373206,-2012.0,224.0,0.4593301435406698,-96.0,1.0717703349282297,11.682851205392225
1890,2.75,2005.0,2.6956521739130435,2000.0,11.054347826086957,1236.0,23320.3125,707.0,91928.57142857119,1.4329268292682928,-47.0,3.0,3.0,11026494.0,0.21001221001221002,2.347560975609756,175.0,-77.0,-5.335365853658537,707.0,0.010878010878010906,0.010878010878010906,9.569377990430622,-2000.0,236.0,0.4784688995215311,-100.0,1.1291866028708133,11.705880851214724
1891,2.75,2000.0,2.75,2000.0,11.043478260869565,1237.0,23325.1953125,707.0,91928.57142857119,1.5243902439024393,-50.0,3.0,3.0,11026654.0,0.2148962148962149,2.2256097560975614,165.0,-73.0,-5.0304878048780495,707.0,0.010878010878010906,0.010878010878010906,9.626794258373206,-2012.0,232.0,0.42105263157894735,-88.0,1.1100478468899522,11.70826255677155
1892,2.684782608695652,2002.0,2.7282608695652173,2006.0,11.065217391304348,1235.0,23330.078125,706.0,95840.42553191462,1.0975609756097562,-36.0,3.0,3.0,11026814.0,0.21978021978021978,2.1951219512195124,164.0,-72.0,-5.000000000000001,706.0,0.010434010434010463,0.010434010434010463,9.588516746411482,-2004.0,208.0,0.3827751196172249,-80.0,0.9952153110047847,11.70856528124516
1893,2.7717391304347827,2001.0,2.7391304347826084,1998.0,11.021739130434783,1239.0,23334.9609375,706.0,95840.42553191462,1.0670731707317074,-35.0,3.0,3.0,11026974.0,0.22466422466422467,2.3170731707317076,155.0,-76.0,-4.725609756097562,706.0,0.010434010434010463,0.010434010434010463,9.569377990430622,-2000.0,212.0,0.4401913875598086,-92.0,1.014354066985646,11.69034245885436
1894,2.6956521739130435,2006.0,2.684782608695652,2005.0,11.065217391304348,1235.0,23339.84375,708.0,88323.5294117645,1.1890243902439026,-39.0,3.0,3.0,11027134.0,0.22954822954822954,2.1951219512195124,164.0,-72.0,-5.000000000000001,708.0,0.01132201132201135,0.011322011322011348,9.607655502392344,-2008.0,204.0,0.4593301435406698,-96.0,0.9760765550239234,11.701009965618393
1895,2.717391304347826,2004.0,2.7065217391304346,2003.0,11.054347826086957,1236.0,23344.7265625,708.0,88323.5294117645,1.0365853658536586,-34.0,3.0,3.0,11027294.0,0.23443223443223443,2.103658536585366,152.0,-69.0,-4.634146341463415,708.0,0.01132201132201135,0.011322011322011348,9.569377990430622,-2000.0,204.0,0.4019138755980861,-84.0,0.9760765550239234,11.70077267899194
1896,2.6956521739130435,2003.0,2.717391304347826,2005.0,11.065217391304348,1235.0,23349.609375,708.0,88323.5294117645,1.1585365853658538,-38.0,3.0,3.0,11027454.0,0.23931623931623933,2.0426829268292686,149.0,-67.0,-4.5426829268292686,708.0,0.01132201132201135,0.011322011322011348,9.645933014354066,-2016.0,216.0,0.49760765550239233,-104.0,1.0334928229665072,11.708535009150014
1897,2.7391304347826084,1999.0,2.760869565217391,2001.0,11.097826086956522,1232.0,23354.4921875,709.0,84990.56603773567,0.9451219512195123,-31.0,3.0,3.0,11027614.0,0.2442002442002442,2.164634146341464,147.0,-71.0,-4.481707317073171,709.0,0.011766011766011792,0.01176601176601179,9.607655502392344,-2008.0,220.0,0.5358851674641149,-112.0,1.0526315789473684,11.759548467149099
1898,2.641304347826087,1987.0,2.891304347826087,2010.0,11.130434782608695,1229.0,23359.375,707.0,91928.57142857119,0.6402439024390244,-21.0,3.0,3.0,11027774.0,0.2490842490842491,2.073170731707317,148.0,-68.0,-4.51219512195122,707.0,0.010878010878010906,0.010878010878010906,9.645933014354066,-2016.0,220.0,0.49760765550239233,-104.0,1.0526315789473684,11.799267262822234
1899,2.782608695652174,1998.0,2.7717391304347827,1997.0,11.17391304347826,1225.0,23364.2578125,710.0,81899.99999999984,0.9451219512195123,-31.0,3.0,3.0,11027934.0,0.25396825396825395,1.981707317073171,134.0,-65.0,-4.085365853658537,710.0,0.012210012210012234,0.012210012210012234,9.626794258373206,-2012.0,232.0,0.5167464114832536,-108.0,1.1100478468899522,11.844061029204301
1900,2.8369565217391304,1998.0,2.7717391304347827,1992.0,11.119565217391305,1230.0,23369.140625,707.0,91928.57142857119,0.7621951219512196,-25.0,3.0,3.0,11028094.0,0.2588522588522589,2.2865853658536586,116.0,-75.0,-3.536585365853659,707.0,0.010878010878010906,0.010878010878010906,9.626794258373206,-2012.0,228.0,0.5550239234449761,-116.0,1.0909090909090908,11.80574397220438
1901,2.793478260869565,1997.0,2.782608695652174,1996.0,11.119565217391305,1230.0,23374.0234375,709.0,84990.56603773567,0.5792682926829269,-19.0,3.0,3.0,11028254.0,0.26373626373626374,1.6463414634146343,103.0,-54.0,-3.1402439024390247,709.0,0.011766011766011792,0.01176601176601179,9.626794258373206,-2012.0,248.0,0.5741626794258373,-120.0,1.186602870813397,11.797930435923433
1902,2.880434782608696,1995.0,2.8043478260869565,1988.0,11.119565217391305,1230.0,23378.90625,706.0,95840.42553191462,0.4573170731707317,-15.0,3.0,3.0,11028414.0,0.2686202686202686,1.7987804878048783,75.0,-59.0,-2.2865853658536586,706.0,0.010434010434010463,0.010434010434010463,9.645933014354066,-2016.0,240.0,0.49760765550239233,-104.0,1.1483253588516746,11.823958807876453
1903,2.891304347826087,1999.0,2.760869565217391,1987.0,11.152173913043478,1227.0,23383.7890625,708.0,88323.5294117645,0.426829268292683,-14.0,3.0,3.0,11028574.0,0.27350427350427353,1.7682926829268295,59.0,-58.0,-1.7987804878048783,708.0,0.01132201132201135,0.011322011322011348,9.703349282296651,-2028.0,252.0,0.5933014354066986,-124.0,1.2057416267942582,11.847068184773361
1904,2.9456521739130435,1998.0,2.7717391304347827,1982.0,11.152173913043478,1227.0,23388.671875,708.0,88323.5294117645,0.6402439024390244,-21.0,3.0,3.0,11028734.0,0.2783882783882784,1.3414634146341464,44.0,-44.0,-1.3414634146341464,708.0,0.01132201132201135,0.011322011322011348,9.722488038277511,-2032.0,260.0,0.5167464114832536,-108.0,1.244019138755981,11.86298392157848
1905,2.880434782608696,1997.0,2.782608695652174,1988.0,11.17391304347826,1225.0,23393.5546875,705.0,100099.99999999968,0.6402439024390244,-21.0,3.0,3.0,11028894.0,0.28327228327228327,1.3719512195121952,21.0,-45.0,-0.6402439024390244,705.0,0.009990009990010023,0.009990009990010021,9.722488038277511,-2032.0,244.0,0.5550239234449761,-116.0,1.1674641148325358,11.86996834002495
1906,2.967391304347826,2006.0,2.684782608695652,1980.0,11.16304347826087,1226.0,23398.4375,707.0,91928.57142857119,0.5792682926829269,-19.0,3.0,3.0,11029054.0,0.28815628815628813,1.1585365853658538,-2.0,-38.0,0.06097560975609757,707.0,0.010878010878010906,0.010878010878010906,9.722488038277511,-2032.0,240.0,0.5741626794258373,-120.0,1.1483253588516746,11.858625911403744
1907,2.858695652173913,1996.0,2.793478260869565,1990.0,11.119565217391305,1230.0,23403.3203125,707.0,91928.57142857119,0.6707317073170732,-22.0,3.0,3.0,11029214.0,0.29304029304029305,1.0060975609756098,-4.0,-33.0,0.12195121951219513,707.0,0.010878010878010906,0.010878010878010906,9.68421052631579,-2024.0,224.0,0.5167464114832536,-108.0,1.0717703349282297,11.816107322190646
1908,2.9239130434782608,2002.0,2.7282608695652173,1984.0,11.108695652173912,1231.0,23408.203125,706.0,95840.42553191462,0.15243902439024393,-5.0,3.0,3.0,11029374.0,0.2979242979242979,0.9146341463414634,-9.0,-30.0,0.27439024390243905,706.0,0.010434010434010463,0.010434010434010463,9.741626794258373,-2036.0,232.0,0.5933014354066986,-124.0,1.1100478468899522,11.806599593060257
1909,2.869565217391304,1995.0,2.8043478260869565,1989.0,11.08695652173913,1233.0,23413.0859375,704.0,104755.81395348875,0.3658536585365854,-12.0,3.0,3.0,11029534.0,0.3028083028083028,1.0670731707317074,3.0,-35.0,-0.09146341463414635,704.0,0.009546009546009513,0.009546009546009511,9.645933014354066,-2016.0,220.0,0.49760765550239233,-104.0,1.0526315789473684,11.790647827048117
1910,2.782608695652174,2000.0,2.75,1997.0,11.141304347826086,1228.0,23417.96875,704.0,104755.81395348875,0.27439024390243905,-9.0,3.0,3.0,11029694.0,0.3076923076923077,0.6402439024390244,1.0,-21.0,-0.030487804878048783,704.0,0.009546009546009513,0.009546009546009511,9.703349282296651,-2028.0,220.0,0.5358851674641149,-112.0,1.0526315789473684,11.808220599396318
1911,2.8043478260869565,1997.0,2.782608695652174,1995.0,11.08695652173913,1233.0,23422.8515625,707.0,91928.57142857119,0.15243902439024393,-5.0,3.0,3.0,11029854.0,0.3125763125763126,0.27439024390243905,7.0,-9.0,-0.2134146341463415,707.0,0.010878010878010906,0.010878010878010906,9.665071770334928,-2020.0,224.0,0.5741626794258373,-120.0,1.0717703349282297,11.76978686288463
1912,2.8043478260869565,1994.0,2.8152173913043477,1995.0,11.119565217391305,1230.0,23427.734375,707.0,91928.57142857119,0.426829268292683,-14.0,3.0,3.0,11030014.0,0.31746031746031744,0.1829268292682927,4.0,-6.0,-0.12195121951219513,707.0,0.010878010878010906,0.010878010878010906,9.645933014354066,-2016.0,232.0,0.631578947368421,-132.0,1.1100478468899522,11.808240610429634
1913,2.7717391304347827,1995.0,2.8043478260869565,1998.0,11.17391304347826,1225.0,23432.6171875,708.0,88323.5294117645,0.1829268292682927,-6.0,3.0,3.0,11030174.0,0.32234432234432236,0.2134146341463415,18.0,-7.0,-0.5487804878048781,708.0,0.01132201132201135,0.011322011322011348,9.665071770334928,-2020.0,228.0,0.5741626794258373,-120.0,1.0909090909090908,11.849187197444202
