,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
1961,1744.0,15.33695652173913,842.0,5.532608695652174,807.0,15.717391304347826,51845.703125,88323.5294117645,708.0,-210.70121951219514,6911.0,3.0,3.0,3627713.0,4.556776556776557,-2642.0,304.5426829268293,-9989.0,80.54878048780489,708.0,0.01132201132201135,0.011322011322011348,14.698564593301434,-3072.0,2992.0,4.019138755980861,14.31578947368421,-840.0,22.64659761957436
1962,1599.0,14.771739130434781,894.0,7.108695652173913,757.0,16.26086956521739,51850.5859375,88323.5294117645,708.0,-200.4878048780488,6576.0,3.0,3.0,3627873.0,4.561660561660561,-3022.0,303.14024390243907,-9943.0,92.13414634146342,708.0,0.01132201132201135,0.011322011322011348,15.10047846889952,-3156.0,2876.0,6.028708133971292,13.760765550239235,-1260.0,23.090121477157016
1963,1474.0,14.043478260869565,961.0,8.467391304347826,735.0,16.5,51855.46875,91928.57142857119,707.0,-197.9268292682927,6492.0,3.0,3.0,3628033.0,4.566544566544566,-2967.0,291.7987804878049,-9571.0,90.45731707317074,707.0,0.010878010878010906,0.010878010878010906,15.10047846889952,-3156.0,2728.0,7.464114832535885,13.052631578947368,-1560.0,23.262974813304968
1964,1398.0,13.434782608695652,1017.0,9.293478260869565,722.0,16.641304347826086,51860.3515625,88323.5294117645,708.0,-197.34756097560978,6473.0,3.0,3.0,3628193.0,4.571428571428571,-2510.0,272.6219512195122,-8942.0,76.52439024390245,708.0,0.01132201132201135,0.011322011322011348,15.157894736842104,-3168.0,2580.0,7.961722488038277,12.344497607655502,-1664.0,23.319415351272035
1965,1368.0,12.91304347826087,1065.0,9.619565217391305,701.0,16.869565217391305,51865.234375,88323.5294117645,708.0,-196.15853658536588,6434.0,3.0,3.0,3628353.0,4.576312576312576,-2029.0,254.81707317073173,-8358.0,61.85975609756098,708.0,0.01132201132201135,0.011322011322011348,15.598086124401913,-3260.0,2460.0,8.133971291866029,11.770334928229664,-1700.0,23.320912449278623
1966,1368.0,12.445652173913043,1108.0,9.619565217391305,682.0,17.07608695652174,51870.1171875,91928.57142857119,707.0,-192.9268292682927,6328.0,3.0,3.0,3628513.0,4.581196581196581,-1614.0,243.1707317073171,-7976.0,49.207317073170735,707.0,0.010878010878010906,0.010878010878010906,15.732057416267942,-3288.0,2352.0,7.980861244019138,11.253588516746412,-1668.0,23.216869701843162
1967,1389.0,11.978260869565217,1151.0,9.391304347826086,702.0,16.858695652173914,51875.0,100099.99999999968,705.0,-185.70121951219514,6091.0,3.0,3.0,3628673.0,4.586080586080586,-1244.0,232.77439024390247,-7635.0,37.926829268292686,705.0,0.009990009990010023,0.009990009990010021,15.464114832535884,-3232.0,2284.0,7.8086124401913874,10.92822966507177,-1632.0,22.71323292500392
1968,1422.0,11.304347826086957,1213.0,9.032608695652174,756.0,16.27173913043478,51879.8828125,95840.42553191462,706.0,-177.07317073170734,5808.0,3.0,3.0,3628833.0,4.590964590964591,-687.0,222.62195121951223,-7302.0,20.945121951219512,706.0,0.010434010434010463,0.010434010434010463,14.736842105263158,-3080.0,2104.0,7.38755980861244,10.066985645933014,-1544.0,21.774889068623303
1969,1445.0,10.739130434782608,1265.0,8.782608695652174,842.0,15.33695652173913,51884.765625,84990.56603773567,709.0,-168.65853658536588,5532.0,3.0,3.0,3628993.0,4.5958485958485955,-109.0,212.65243902439028,-6975.0,3.3231707317073176,709.0,0.011766011766011792,0.01176601176601179,13.779904306220095,-2880.0,1984.0,7.08133971291866,9.492822966507177,-1480.0,20.68055544094345
1970,1462.0,10.532608695652174,1284.0,8.597826086956522,952.0,14.141304347826086,51889.6484375,84990.56603773567,709.0,-162.46951219512198,5329.0,3.0,3.0,3629153.0,4.6007326007326,24.0,203.9939024390244,-6691.0,-0.7317073170731708,709.0,0.011766011766011792,0.01176601176601179,12.421052631578947,-2596.0,1992.0,6.889952153110047,9.531100478468899,-1440.0,19.617210505449616
1971,1480.0,10.282608695652174,1307.0,8.402173913043478,1058.0,12.989130434782608,51894.53125,84990.56603773567,709.0,-160.2439024390244,5256.0,3.0,3.0,3629313.0,4.605616605616605,336.0,199.81707317073173,-6554.0,-10.24390243902439,709.0,0.011766011766011792,0.01176601176601179,11.177033492822966,-2336.0,1920.0,6.717703349282297,9.186602870813397,-1404.0,18.575415944326142
1972,1507.0,9.717391304347826,1359.0,8.108695652173912,1214.0,11.293478260869565,51899.4140625,81899.99999999984,710.0,-163.62804878048783,5367.0,3.0,3.0,3629473.0,4.61050061050061,721.0,195.97560975609758,-6428.0,-21.981707317073173,710.0,0.012210012210012234,0.012210012210012234,9.205741626794259,-1924.0,1788.0,6.277511961722488,8.555023923444976,-1312.0,16.962349193732933
1973,1532.0,9.326086956521738,1395.0,7.83695652173913,1388.0,9.402173913043478,51904.296875,79026.31578947355,711.0,-168.78048780487808,5536.0,3.0,3.0,3629633.0,4.615384615384615,746.0,192.37804878048783,-6310.0,-22.743902439024392,711.0,0.012654012654012677,0.012654012654012677,7.119617224880383,-1488.0,1720.0,6.00956937799043,8.229665071770334,-1256.0,15.388133731396724
1974,1538.0,9.326086956521738,1395.0,7.771739130434782,1492.0,8.271739130434783,51909.1796875,84990.56603773567,709.0,-172.40853658536588,5655.0,3.0,3.0,3629793.0,4.62026862026862,566.0,188.1707317073171,-6172.0,-17.25609756097561,709.0,0.011766011766011792,0.01176601176601179,6.277511961722488,-1312.0,1740.0,6.047846889952153,8.325358851674642,-1264.0,14.690047490532564
1975,1520.0,9.532608695652174,1376.0,7.967391304347826,1541.0,7.739130434782608,51914.0625,84990.56603773567,709.0,-172.89634146341464,5671.0,3.0,3.0,3629953.0,4.625152625152625,450.0,183.65853658536588,-6024.0,-13.719512195121952,709.0,0.011766011766011792,0.01176601176601179,5.85645933014354,-1224.0,1792.0,6.354066985645932,8.574162679425838,-1328.0,14.637079374916269
1976,1479.0,9.66304347826087,1364.0,8.41304347826087,1603.0,7.065217391304348,51918.9453125,84990.56603773567,709.0,-170.1219512195122,5580.0,3.0,3.0,3630113.0,4.6300366300366305,641.0,183.32317073170734,-6013.0,-19.54268292682927,709.0,0.011766011766011792,0.01176601176601179,5.090909090909091,-1064.0,1800.0,6.947368421052631,8.61244019138756,-1452.0,14.631165593221104
1977,1434.0,9.576086956521738,1372.0,8.902173913043478,1668.0,6.358695652173913,51923.828125,81899.99999999984,710.0,-166.6768292682927,5467.0,3.0,3.0,3630273.0,4.634920634920635,940.0,187.50000000000003,-6150.0,-28.658536585365855,710.0,0.012210012210012234,0.012210012210012234,4.382775119617225,-916.0,1740.0,7.636363636363636,8.325358851674642,-1596.0,14.539021706219199
1978,1353.0,9.315217391304348,1396.0,9.782608695652174,1660.0,6.445652173913043,51928.7109375,84990.56603773567,709.0,-162.10365853658539,5317.0,3.0,3.0,3630433.0,4.63980463980464,1155.0,192.50000000000003,-6314.0,-35.213414634146346,709.0,0.011766011766011792,0.01176601176601179,5.339712918660287,-1116.0,1668.0,8.650717703349281,7.980861244019138,-1808.0,14.967268952169546
1979,1361.0,9.119565217391305,1414.0,9.695652173913043,1566.0,7.467391304347826,51933.59375,100099.99999999968,705.0,-166.03658536585368,5446.0,3.0,3.0,3630593.0,4.644688644688645,769.0,177.7439024390244,-5830.0,-23.445121951219516,705.0,0.009990009990010023,0.009990009990010021,5.684210526315789,-1188.0,1688.0,8.210526315789473,8.076555023923445,-1716.0,15.262177882727208
1980,1289.0,9.054347826086957,1420.0,10.478260869565217,1618.0,6.9021739130434785,51938.4765625,84990.56603773567,709.0,-165.33536585365854,5423.0,3.0,3.0,3630753.0,4.64957264957265,1362.0,186.34146341463418,-6112.0,-41.524390243902445,709.0,0.011766011766011792,0.01176601176601179,5.205741626794258,-1088.0,1612.0,9.837320574162678,7.712918660287081,-2056.0,15.473046569190089
1981,1133.0,8.184782608695652,1500.0,12.17391304347826,1621.0,6.869565217391304,51943.359375,84990.56603773567,709.0,-171.82926829268294,5636.0,3.0,3.0,3630913.0,4.654456654456655,1416.0,208.65853658536588,-6844.0,-43.170731707317074,709.0,0.011766011766011792,0.01176601176601179,5.779904306220096,-1208.0,1352.0,12.153110047846889,6.4688995215311005,-2540.0,16.19832557450829
1982,967.0,7.358695652173913,1576.0,13.978260869565217,1554.0,7.5978260869565215,51948.2421875,88323.5294117645,708.0,-176.64634146341464,5794.0,3.0,3.0,3631073.0,4.65934065934066,1305.0,211.25000000000003,-6929.0,-39.78658536585366,708.0,0.01132201132201135,0.011322011322011348,6.430622009569378,-1344.0,1188.0,14.086124401913874,5.684210526315789,-2944.0,17.5290940977159
1983,844.0,6.380434782608695,1666.0,15.315217391304348,1498.0,8.206521739130434,51953.125,88323.5294117645,708.0,-175.21341463414635,5747.0,3.0,3.0,3631233.0,4.6642246642246645,2050.0,192.40853658536588,-6311.0,-62.50000000000001,708.0,0.01132201132201135,0.011322011322011348,6.62200956937799,-1384.0,1028.0,14.64114832535885,4.918660287081339,-3060.0,18.509803640580696
1984,773.0,5.239130434782608,1771.0,16.08695652173913,1495.0,8.23913043478261,51958.0078125,95840.42553191462,706.0,-166.00609756097563,5445.0,3.0,3.0,3631393.0,4.669108669108669,2938.0,171.28048780487808,-5618.0,-89.57317073170732,706.0,0.010434010434010463,0.010434010434010463,6.583732057416268,-1376.0,688.0,15.636363636363635,3.291866028708134,-3268.0,18.818127647732428
1985,736.0,5.076086956521739,1786.0,16.48913043478261,1540.0,7.75,51962.890625,84990.56603773567,709.0,-149.75609756097563,4912.0,3.0,3.0,3631553.0,4.673992673992674,2779.0,160.2439024390244,-5256.0,-84.72560975609757,709.0,0.011766011766011792,0.01176601176601179,5.9330143540669855,-1240.0,692.0,16.095693779904305,3.311004784688995,-3364.0,18.913502618115036
1986,751.0,5.543478260869565,1743.0,16.32608695652174,1540.0,7.75,51967.7734375,84990.56603773567,709.0,-139.5426829268293,4577.0,3.0,3.0,3631713.0,4.678876678876679,2764.0,146.7378048780488,-4813.0,-84.26829268292684,709.0,0.011766011766011792,0.01176601176601179,5.9330143540669855,-1240.0,880.0,15.770334928229664,4.2105263157894735,-3296.0,18.903273963539824
1987,802.0,5.58695652173913,1739.0,15.771739130434781,1526.0,7.902173913043478,51972.65625,81899.99999999984,710.0,-142.59146341463415,4677.0,3.0,3.0,3631873.0,4.683760683760684,3630.0,125.64024390243904,-4121.0,-110.67073170731709,710.0,0.012210012210012234,0.012210012210012234,6.047846889952153,-1264.0,900.0,14.851674641148325,4.30622009569378,-3104.0,18.50422089487358
1988,819.0,4.619565217391305,1828.0,15.58695652173913,1497.0,8.217391304347826,51977.5390625,84990.56603773567,709.0,-148.109756097561,4858.0,3.0,3.0,3632033.0,4.688644688644689,4811.0,113.44512195121952,-3721.0,-146.6768292682927,709.0,0.011766011766011792,0.01176601176601179,6.679425837320574,-1396.0,620.0,14.813397129186603,2.9665071770334928,-3096.0,18.215902839472133
1989,794.0,3.043478260869565,1973.0,15.858695652173912,1407.0,9.195652173913043,51982.421875,76347.45762711852,712.0,-153.75,5043.0,3.0,3.0,3632193.0,4.693528693528694,6558.0,95.1829268292683,-3122.0,-199.93902439024393,712.0,0.013098013098013119,0.013098013098013117,7.827751196172248,-1636.0,196.0,15.330143540669855,0.937799043062201,-3204.0,18.582814819511523
1990,726.0,1.9021739130434783,2078.0,16.59782608695652,1295.0,10.41304347826087,51987.3046875,81899.99999999984,710.0,-151.21951219512198,4960.0,3.0,3.0,3632353.0,4.698412698412699,8601.0,58.90243902439025,-1932.0,-262.2256097560976,710.0,0.012210012210012234,0.012210012210012234,9.148325358851674,-1912.0,-20.0,16.440191387559807,-0.09569377990430622,-3436.0,19.685973963420473
1991,678.0,1.4239130434782608,2122.0,17.119565217391305,1239.0,11.021739130434783,51992.1875,79026.31578947355,711.0,-142.07317073170734,4660.0,3.0,3.0,3632513.0,4.7032967032967035,10278.0,9.939024390243903,-326.0,-313.3536585365854,711.0,0.012654012654012677,0.012654012654012677,9.09090909090909,-1900.0,-144.0,16.80382775119617,-0.6889952153110047,-3512.0,20.41043299509491
1992,687.0,2.543478260869565,2019.0,17.02173913043478,1273.0,10.652173913043478,51997.0703125,88323.5294117645,708.0,-129.87804878048783,4260.0,3.0,3.0,3632673.0,4.708180708180708,10846.0,-21.676829268292686,711.0,-330.6707317073171,708.0,0.01132201132201135,0.011322011322011348,8.746411483253588,-1828.0,252.0,16.516746411483254,1.2057416267942582,-3452.0,20.24049638130979
1993,698.0,5.456521739130435,1751.0,16.902173913043477,1311.0,10.239130434782608,52001.953125,95840.42553191462,706.0,-106.82926829268294,3504.0,3.0,3.0,3632833.0,4.713064713064713,10746.0,-24.908536585365855,817.0,-327.6219512195122,706.0,0.010434010434010463,0.010434010434010463,8.76555023923445,-1832.0,1112.0,16.401913875598087,5.320574162679426,-3428.0,20.501143981174852
1994,705.0,8.315217391304348,1488.0,16.82608695652174,1455.0,8.67391304347826,52006.8359375,81899.99999999984,710.0,-93.01829268292684,3051.0,3.0,3.0,3632993.0,4.717948717948718,11405.0,-9.176829268292684,301.0,-347.7134146341464,710.0,0.012210012210012234,0.012210012210012234,6.488038277511961,-1356.0,1720.0,16.13397129186603,8.229665071770334,-3372.0,20.67599598614063
1995,697.0,9.619565217391305,1368.0,16.913043478260867,1582.0,7.293478260869565,52011.71875,88323.5294117645,708.0,-95.73170731707317,3140.0,3.0,3.0,3633153.0,4.722832722832723,11867.0,-1.0670731707317074,35.0,-361.7987804878049,708.0,0.01132201132201135,0.011322011322011348,5.205741626794258,-1088.0,1928.0,16.555023923444974,9.224880382775119,-3460.0,20.77936235332942
1996,641.0,10.978260869565217,1243.0,17.52173913043478,1592.0,7.184782608695652,52016.6015625,84990.56603773567,709.0,-97.95731707317074,3213.0,3.0,3.0,3633313.0,4.727716727716728,11420.0,-21.128048780487806,693.0,-348.1707317073171,709.0,0.011766011766011792,0.01176601176601179,5.320574162679426,-1112.0,2344.0,17.43540669856459,11.215311004784688,-3644.0,21.889601526968274
1997,636.0,13.630434782608695,999.0,17.57608695652174,1550.0,7.641304347826087,52021.484375,84990.56603773567,709.0,-89.26829268292684,2928.0,3.0,3.0,3633473.0,4.732600732600733,10026.0,-37.86585365853659,1242.0,-305.6707317073171,709.0,0.011766011766011792,0.01176601176601179,6.143540669856459,-1284.0,3060.0,16.74641148325359,14.64114832535885,-3500.0,23.518016863721066
1998,743.0,16.902173913043477,698.0,16.413043478260867,1573.0,7.391304347826087,52026.3671875,88323.5294117645,708.0,-72.25609756097562,2370.0,3.0,3.0,3633633.0,4.7374847374847375,8813.0,-27.012195121951223,886.0,-268.6890243902439,708.0,0.01132201132201135,0.011322011322011348,5.492822966507177,-1148.0,3848.0,14.736842105263158,18.411483253588518,-3080.0,24.692161897416796
1999,875.0,19.619565217391305,448.0,14.978260869565217,1668.0,6.358695652173913,52031.25,95840.42553191462,706.0,-55.91463414634147,1834.0,3.0,3.0,3633793.0,4.742368742368742,7488.0,-7.25609756097561,238.0,-228.2926829268293,706.0,0.010434010434010463,0.010434010434010463,4.7272727272727275,-988.0,4152.0,13.837320574162678,19.86602870813397,-2892.0,25.4893830524239
2000,988.0,20.619565217391305,356.0,13.75,1708.0,5.923913043478261,52036.1328125,100099.99999999968,705.0,-37.59146341463415,1233.0,3.0,3.0,3633953.0,4.747252747252747,6472.0,1.6463414634146343,-54.0,-197.31707317073173,705.0,0.009990009990010023,0.009990009990010021,4.095693779904306,-856.0,4300.0,12.497607655502392,20.574162679425836,-2612.0,25.48179184243026
2001,1114.0,19.641304347826086,446.0,12.380434782608695,1724.0,5.75,52041.015625,84990.56603773567,709.0,-18.475609756097562,606.0,3.0,3.0,3634113.0,4.752136752136752,5582.0,1.8902439024390245,-62.0,-170.1829268292683,709.0,0.011766011766011792,0.01176601176601179,3.923444976076555,-820.0,3984.0,10.832535885167463,19.062200956937797,-2264.0,23.918998764378895
2002,1246.0,17.82608695652174,613.0,10.945652173913043,1762.0,5.33695652173913,52045.8984375,84990.56603773567,709.0,-1.3719512195121952,45.0,3.0,3.0,3634273.0,4.757020757020757,4468.0,3.0487804878048785,-100.0,-136.21951219512195,709.0,0.011766011766011792,0.01176601176601179,3.3301435406698565,-696.0,3508.0,9.24401913875598,16.784688995215312,-1932.0,21.588417788450723
2003,1307.0,15.869565217391305,793.0,10.282608695652174,1809.0,4.826086956521739,52050.78125,81899.99999999984,710.0,9.542682926829269,-313.0,3.0,3.0,3634433.0,4.761904761904762,3220.0,7.0426829268292686,-231.0,-98.17073170731709,710.0,0.012210012210012234,0.012210012210012234,2.6985645933014353,-564.0,3036.0,8.669856459330143,14.526315789473683,-1812.0,19.51579506678749
2004,1314.0,13.989130434782608,966.0,10.206521739130434,1842.0,4.467391304347826,52055.6640625,84990.56603773567,709.0,14.359756097560977,-471.0,3.0,3.0,3634593.0,4.766788766788767,2120.0,11.067073170731708,-363.0,-64.63414634146342,709.0,0.011766011766011792,0.01176601176601179,2.430622009569378,-508.0,2652.0,8.708133971291865,12.688995215311005,-1820.0,17.883692051667232
2005,1315.0,12.5,1103.0,10.195652173913043,1875.0,4.108695652173913,52060.546875,79026.31578947355,711.0,15.579268292682928,-511.0,3.0,3.0,3634753.0,4.771672771672772,1264.0,15.060975609756099,-494.0,-38.53658536585366,711.0,0.012654012654012677,0.012654012654012677,2.028708133971292,-424.0,2308.0,8.861244019138756,11.043062200956937,-1852.0,16.64580136892215
2006,1324.0,11.5,1195.0,10.097826086956522,1937.0,3.434782608695652,52065.4296875,81899.99999999984,710.0,21.03658536585366,-690.0,3.0,3.0,3634913.0,4.7765567765567765,375.0,19.81707317073171,-650.0,-11.432926829268293,710.0,0.012210012210012234,0.012210012210012234,1.339712918660287,-280.0,2088.0,8.727272727272727,9.990430622009569,-1824.0,15.684827804327906
2007,1326.0,10.695652173913043,1269.0,10.076086956521738,1981.0,2.9565217391304346,52070.3125,84990.56603773567,709.0,31.402439024390247,-1030.0,3.0,3.0,3635073.0,4.781440781440781,-545.0,23.231707317073173,-762.0,16.615853658536587,709.0,0.011766011766011792,0.01176601176601179,0.8421052631578947,-176.0,1920.0,8.688995215311005,9.186602870813397,-1816.0,14.988846672598568
2008,1338.0,9.847826086956522,1347.0,9.945652173913043,2017.0,2.5652173913043477,52075.1953125,84990.56603773567,709.0,41.09756097560976,-1348.0,3.0,3.0,3635233.0,4.786324786324786,-1397.0,28.01829268292683,-919.0,42.59146341463415,709.0,0.011766011766011792,0.01176601176601179,0.5550239234449761,-116.0,1736.0,8.440191387559809,8.30622009569378,-1764.0,14.229406736334896
2009,1354.0,8.804347826086957,1443.0,9.771739130434783,2051.0,2.1956521739130435,52080.078125,81899.99999999984,710.0,49.69512195121952,-1630.0,3.0,3.0,3635393.0,4.791208791208791,-2117.0,33.47560975609756,-1098.0,64.54268292682927,710.0,0.012210012210012234,0.012210012210012234,0.2296650717703349,-48.0,1444.0,8.344497607655502,6.909090909090909,-1744.0,13.335078355405399
2010,1352.0,7.5978260869565215,1554.0,9.793478260869565,2051.0,2.1956521739130435,52084.9609375,81899.99999999984,710.0,56.92073170731708,-1867.0,3.0,3.0,3635553.0,4.796092796092796,-2399.0,36.3109756097561,-1191.0,73.14024390243902,710.0,0.012210012210012234,0.012210012210012234,0.3827751196172249,-80.0,1172.0,8.459330143540669,5.607655502392344,-1768.0,12.58809223681535
2011,1350.0,6.33695652173913,1670.0,9.815217391304348,2042.0,2.293478260869565,52089.84375,91928.57142857119,707.0,48.04878048780488,-1576.0,3.0,3.0,3635713.0,4.800976800976801,-2521.0,33.38414634146342,-1095.0,76.85975609756099,707.0,0.010878010878010906,0.010878010878010906,0.34449760765550236,-72.0,940.0,8.497607655502392,4.497607655502392,-1776.0,11.906114098649345
2012,1346.0,5.434782608695652,1753.0,9.858695652173912,2050.0,2.2065217391304346,52094.7265625,84990.56603773567,709.0,38.71951219512196,-1270.0,3.0,3.0,3635873.0,4.805860805860806,-2717.0,29.81707317073171,-978.0,82.83536585365854,709.0,0.011766011766011792,0.01176601176601179,0.21052631578947367,-44.0,752.0,8.363636363636363,3.5980861244019136,-1748.0,11.471681661867573
2013,1360.0,4.739130434782608,1817.0,9.706521739130434,2053.0,2.1739130434782608,52099.609375,88323.5294117645,708.0,31.463414634146343,-1032.0,3.0,3.0,3636033.0,4.8107448107448105,-2701.0,24.573170731707318,-806.0,82.34756097560977,708.0,0.01132201132201135,0.011322011322011348,0.21052631578947367,-44.0,600.0,8.153110047846889,2.8708133971291865,-1704.0,11.018249383214169
2014,1384.0,4.315217391304348,1856.0,9.445652173913043,2047.0,2.2391304347826084,52104.4921875,91928.57142857119,707.0,26.615853658536587,-873.0,3.0,3.0,3636193.0,4.815628815628815,-2611.0,19.390243902439025,-636.0,79.60365853658537,707.0,0.010878010878010906,0.010878010878010906,0.21052631578947367,-44.0,580.0,7.84688995215311,2.77511961722488,-1640.0,10.62333051489661
2015,1404.0,4.391304347826087,1849.0,9.228260869565217,2043.0,2.282608695652174,52109.375,79026.31578947355,711.0,25.243902439024392,-828.0,3.0,3.0,3636353.0,4.82051282051282,-2561.0,17.59146341463415,-577.0,78.07926829268294,711.0,0.012654012654012677,0.012654012654012677,0.2679425837320574,-56.0,580.0,7.789473684210526,2.77511961722488,-1628.0,10.471611863006181
2016,1417.0,4.543478260869565,1835.0,9.08695652173913,2049.0,2.217391304347826,52114.2578125,91928.57142857119,707.0,25.945121951219516,-851.0,3.0,3.0,3636513.0,4.825396825396825,-2513.0,17.53048780487805,-575.0,76.6158536585366,707.0,0.010878010878010906,0.010878010878010906,0.28708133971291866,-60.0,624.0,7.598086124401914,2.985645933014354,-1588.0,10.398692116394686
2017,1420.0,4.706521739130435,1820.0,9.054347826086957,2042.0,2.293478260869565,52119.140625,84990.56603773567,709.0,26.158536585365855,-858.0,3.0,3.0,3636673.0,4.83028083028083,-2417.0,17.103658536585368,-561.0,73.68902439024392,709.0,0.011766011766011792,0.01176601176601179,0.3827751196172249,-80.0,660.0,7.5406698564593295,3.1578947368421053,-1576.0,10.459091928544957
2018,1410.0,4.826086956521739,1809.0,9.16304347826087,2028.0,2.4456521739130435,52124.0234375,81899.99999999984,710.0,23.993902439024392,-787.0,3.0,3.0,3636833.0,4.835164835164835,-2360.0,16.554878048780488,-543.0,71.95121951219512,710.0,0.012210012210012234,0.012210012210012234,0.5358851674641149,-112.0,700.0,7.6746411483253585,3.3492822966507174,-1604.0,10.641132254237512
2019,1391.0,4.967391304347826,1796.0,9.369565217391305,2013.0,2.608695652173913,52128.90625,88323.5294117645,708.0,20.000000000000004,-656.0,3.0,3.0,3636993.0,4.84004884004884,-2254.0,14.908536585365855,-489.0,68.71951219512195,708.0,0.01132201132201135,0.011322011322011348,0.6889952153110047,-144.0,752.0,8.057416267942584,3.5980861244019136,-1684.0,10.921035744796848
2020,1359.0,5.021739130434782,1791.0,9.717391304347826,1996.0,2.793478260869565,52133.7890625,91928.57142857119,707.0,16.158536585365855,-530.0,3.0,3.0,3637153.0,4.844932844932845,-2177.0,11.829268292682928,-388.0,66.3719512195122,707.0,0.010878010878010906,0.010878010878010906,0.9186602870813396,-192.0,768.0,8.267942583732058,3.6746411483253585,-1728.0,11.289334721315756
2021,1352.0,5.239130434782608,1771.0,9.793478260869565,1974.0,3.032608695652174,52138.671875,76347.45762711852,712.0,12.469512195121952,-409.0,3.0,3.0,3637313.0,4.8498168498168495,-2143.0,8.01829268292683,-263.0,65.33536585365854,712.0,0.013098013098013119,0.013098013098013117,1.0334928229665072,-216.0,812.0,8.516746411483254,3.8851674641148324,-1780.0,11.513358313703927
2022,1342.0,5.358695652173913,1760.0,9.902173913043478,1977.0,3.0,52143.5546875,81899.99999999984,710.0,10.54878048780488,-346.0,3.0,3.0,3637473.0,4.854700854700854,-2160.0,6.250000000000001,-205.0,65.85365853658537,710.0,0.012210012210012234,0.012210012210012234,1.1100478468899522,-232.0,836.0,8.61244019138756,4.0,-1800.0,11.651981260574804
2023,1336.0,5.5,1747.0,9.967391304347826,1967.0,3.108695652173913,52148.4375,76347.45762711852,712.0,9.908536585365855,-325.0,3.0,3.0,3637633.0,4.859584859584859,-2152.0,5.975609756097562,-196.0,65.60975609756098,712.0,0.013098013098013119,0.013098013098013117,1.3205741626794258,-276.0,860.0,8.61244019138756,4.114832535885167,-1800.0,11.800969370006587
2024,1334.0,5.543478260869565,1743.0,9.989130434782608,1957.0,3.217391304347826,52153.3203125,81899.99999999984,710.0,9.481707317073171,-311.0,3.0,3.0,3637793.0,4.864468864468864,-2142.0,4.969512195121951,-163.0,65.3048780487805,710.0,0.012210012210012234,0.012210012210012234,1.416267942583732,-296.0,840.0,8.688995215311005,4.019138755980861,-1816.0,11.868634499264296
2025,1324.0,5.456521739130435,1751.0,10.097826086956522,1945.0,3.3478260869565215,52158.203125,81899.99999999984,710.0,8.506097560975611,-279.0,3.0,3.0,3637953.0,4.869352869352869,-2132.0,4.298780487804878,-141.0,65.0,710.0,0.012210012210012234,0.012210012210012234,1.569377990430622,-328.0,832.0,8.78468899521531,3.9808612440191387,-1836.0,11.956072125933723
2026,1317.0,5.391304347826087,1757.0,10.17391304347826,1934.0,3.467391304347826,52163.0859375,81899.99999999984,710.0,7.134146341463415,-234.0,3.0,3.0,3638113.0,4.874236874236874,-2122.0,2.804878048780488,-92.0,64.69512195121952,710.0,0.012210012210012234,0.012210012210012234,1.6650717703349283,-348.0,820.0,8.91866028708134,3.923444976076555,-1864.0,12.024868882637035
2027,1308.0,5.358695652173913,1760.0,10.271739130434783,1929.0,3.5217391304347827,52167.96875,88323.5294117645,708.0,5.609756097560976,-184.0,3.0,3.0,3638273.0,4.8791208791208796,-2122.0,1.0670731707317074,-35.0,64.69512195121952,708.0,0.01132201132201135,0.011322011322011348,1.6650717703349283,-348.0,816.0,9.033492822966506,3.9043062200956937,-1888.0,12.108959094784666
2028,1296.0,5.3478260869565215,1761.0,10.402173913043478,1918.0,3.641304347826087,52172.8515625,81899.99999999984,710.0,4.695121951219512,-154.0,3.0,3.0,3638433.0,4.884004884004884,-2100.0,0.39634146341463417,-13.0,64.02439024390245,710.0,0.012210012210012234,0.012210012210012234,1.7416267942583732,-364.0,820.0,9.148325358851674,3.923444976076555,-1912.0,12.250043401026469
2029,1289.0,5.3478260869565215,1761.0,10.478260869565217,1933.0,3.4782608695652173,52177.734375,88323.5294117645,708.0,4.847560975609756,-159.0,3.0,3.0,3638593.0,4.888888888888889,-2046.0,-0.06097560975609757,2.0,62.37804878048781,708.0,0.01132201132201135,0.011322011322011348,1.7607655502392343,-368.0,796.0,9.282296650717702,3.8086124401913874,-1940.0,12.267497437690496
2030,1283.0,5.369565217391304,1759.0,10.543478260869565,1925.0,3.5652173913043477,52182.6171875,88323.5294117645,708.0,4.603658536585367,-151.0,3.0,3.0,3638753.0,4.893772893772894,-1994.0,-0.48780487804878053,16.0,60.79268292682927,708.0,0.01132201132201135,0.011322011322011348,1.7990430622009568,-376.0,776.0,9.435406698564593,3.712918660287081,-1972.0,12.357505391805686
