,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
2440,3.152173913043478,1304.0,10.315217391304348,1963.0,1748.0,5.489130434782608,19345.703125,100099.99999999968,705.0,13.567073170731708,-445.0,3.0,3.0,12505467.0,9.8998778998779,3.4451219512195124,-886.0,-113.0,27.012195121951223,0.009990009990010021,0.009990009990010023,705.0,3.7703349282296648,-788.0,9.110047846889952,320.0,1.5311004784688995,-1904.0,12.10249821888011
2441,3.2391304347826084,1305.0,10.304347826086957,1955.0,1746.0,5.510869565217392,19350.5859375,88323.5294117645,708.0,13.871951219512196,-455.0,3.0,3.0,12505627.0,9.904761904761905,3.2012195121951224,-885.0,-105.0,26.981707317073173,0.011322011322011348,0.01132201132201135,708.0,3.6746411483253585,-768.0,9.033492822966506,324.0,1.5502392344497606,-1888.0,12.126055972959934
2442,3.25,1304.0,10.315217391304348,1954.0,1754.0,5.423913043478261,19355.46875,95840.42553191462,706.0,13.963414634146343,-458.0,3.0,3.0,12505787.0,9.90964590964591,3.0182926829268295,-890.0,-99.0,27.134146341463417,0.010434010434010463,0.010434010434010463,706.0,3.712918660287081,-776.0,9.052631578947368,348.0,1.6650717703349283,-1892.0,12.098968655760757
2443,3.282608695652174,1307.0,10.282608695652174,1951.0,1756.0,5.4021739130434785,19360.3515625,88323.5294117645,708.0,14.664634146341465,-481.0,3.0,3.0,12505947.0,9.914529914529915,2.7439024390243905,-909.0,-90.0,27.713414634146343,0.011322011322011348,0.01132201132201135,708.0,3.6555023923444976,-764.0,9.07177033492823,356.0,1.7033492822966507,-1896.0,12.070254530184542
2444,3.3804347826086953,1307.0,10.282608695652174,1942.0,1756.0,5.4021739130434785,19365.234375,88323.5294117645,708.0,15.060975609756099,-494.0,3.0,3.0,12506107.0,9.91941391941392,2.804878048780488,-941.0,-92.0,28.689024390243905,0.011322011322011348,0.01132201132201135,708.0,3.6746411483253585,-768.0,9.033492822966506,352.0,1.6842105263157894,-1888.0,12.097225462648032
2445,3.3804347826086953,1304.0,10.315217391304348,1942.0,1754.0,5.423913043478261,19370.1171875,91928.57142857119,707.0,15.487804878048783,-508.0,3.0,3.0,12506267.0,9.924297924297925,2.530487804878049,-980.0,-83.0,29.87804878048781,0.010878010878010906,0.010878010878010906,707.0,3.617224880382775,-756.0,9.033492822966506,356.0,1.7033492822966507,-1888.0,12.134656231329833
2446,3.4239130434782608,1300.0,10.358695652173912,1938.0,1758.0,5.380434782608695,19375.0,104755.81395348875,704.0,16.25,-533.0,3.0,3.0,12506427.0,9.92918192918193,2.4695121951219514,-1008.0,-81.0,30.731707317073173,0.009546009546009511,0.009546009546009513,704.0,3.69377990430622,-772.0,9.07177033492823,364.0,1.7416267942583732,-1896.0,12.16449072479291
2447,3.402173913043478,1306.0,10.293478260869565,1940.0,1752.0,5.445652173913043,19379.8828125,95840.42553191462,706.0,16.585365853658537,-544.0,3.0,3.0,12506587.0,9.934065934065934,2.378048780487805,-1044.0,-78.0,31.82926829268293,0.010434010434010463,0.010434010434010463,706.0,3.712918660287081,-776.0,9.052631578947368,368.0,1.7607655502392343,-1892.0,12.132007650872618
2448,3.434782608695652,1307.0,10.282608695652174,1937.0,1761.0,5.3478260869565215,19384.765625,88323.5294117645,708.0,17.378048780487806,-570.0,3.0,3.0,12506747.0,9.93894993894994,2.0121951219512195,-1086.0,-66.0,33.109756097560975,0.011322011322011348,0.01132201132201135,708.0,3.6555023923444976,-764.0,9.014354066985646,368.0,1.7607655502392343,-1884.0,12.0883835566726
2449,3.4565217391304346,1308.0,10.271739130434783,1935.0,1761.0,5.3478260869565215,19389.6484375,88323.5294117645,708.0,18.323170731707318,-601.0,3.0,3.0,12506907.0,9.943833943833944,1.9512195121951221,-1134.0,-64.0,34.57317073170732,0.011322011322011348,0.01132201132201135,708.0,3.6363636363636362,-760.0,9.052631578947368,376.0,1.7990430622009568,-1892.0,12.085338685908605
2450,3.4239130434782608,1308.0,10.271739130434783,1938.0,1761.0,5.3478260869565215,19394.53125,88323.5294117645,708.0,18.902439024390247,-620.0,3.0,3.0,12507067.0,9.948717948717949,1.829268292682927,-1167.0,-60.0,35.57926829268293,0.011322011322011348,0.01132201132201135,708.0,3.6363636363636362,-760.0,8.956937799043061,372.0,1.7799043062200957,-1872.0,12.0760527139185
2451,3.358695652173913,1306.0,10.293478260869565,1944.0,1759.0,5.369565217391304,19399.4140625,88323.5294117645,708.0,19.634146341463417,-644.0,3.0,3.0,12507227.0,9.953601953601954,1.9512195121951221,-1220.0,-64.0,37.19512195121951,0.011322011322011348,0.01132201132201135,708.0,3.5789473684210527,-748.0,8.956937799043061,380.0,1.8181818181818181,-1872.0,12.08589102278954
2452,3.467391304347826,1311.0,10.239130434782608,1934.0,1760.0,5.358695652173913,19404.296875,79026.31578947355,711.0,20.0609756097561,-658.0,3.0,3.0,12507387.0,9.958485958485959,2.2256097560975614,-1262.0,-73.0,38.47560975609756,0.012654012654012677,0.012654012654012677,711.0,3.54066985645933,-740.0,8.995215311004785,356.0,1.7033492822966507,-1880.0,12.065579704704868
2453,3.434782608695652,1312.0,10.228260869565217,1937.0,1770.0,5.25,19409.1796875,88323.5294117645,708.0,20.51829268292683,-673.0,3.0,3.0,12507547.0,9.963369963369964,2.164634146341464,-1307.0,-71.0,39.84756097560976,0.011322011322011348,0.01132201132201135,708.0,3.5023923444976077,-732.0,9.033492822966506,364.0,1.7416267942583732,-1888.0,11.999064629581637
2454,3.4782608695652173,1311.0,10.239130434782608,1933.0,1770.0,5.25,19414.0625,88323.5294117645,708.0,21.585365853658537,-708.0,3.0,3.0,12507707.0,9.968253968253968,2.408536585365854,-1354.0,-79.0,41.28048780487805,0.011322011322011348,0.01132201132201135,708.0,3.5215311004784686,-736.0,9.014354066985646,376.0,1.7990430622009568,-1884.0,12.020839851576097
2455,3.4565217391304346,1302.0,10.33695652173913,1935.0,1772.0,5.228260869565217,19418.9453125,88323.5294117645,708.0,21.79878048780488,-715.0,3.0,3.0,12507867.0,9.973137973137973,2.713414634146342,-1396.0,-89.0,42.5609756097561,0.011322011322011348,0.01132201132201135,708.0,3.5215311004784686,-736.0,9.033492822966506,380.0,1.8181818181818181,-1888.0,12.088627895076979
2456,3.510869565217391,1305.0,10.304347826086957,1930.0,1767.0,5.282608695652174,19423.828125,84990.56603773567,709.0,22.500000000000004,-738.0,3.0,3.0,12508027.0,9.978021978021978,3.1707317073170733,-1436.0,-104.0,43.78048780487805,0.01176601176601179,0.011766011766011792,709.0,3.5789473684210527,-748.0,9.110047846889952,380.0,1.8181818181818181,-1904.0,12.100072059964466
2457,3.619565217391304,1296.0,10.402173913043478,1920.0,1774.0,5.206521739130435,19428.7109375,88323.5294117645,708.0,22.957317073170735,-753.0,3.0,3.0,12508187.0,9.982905982905983,3.26219512195122,-1481.0,-107.0,45.15243902439025,0.011322011322011348,0.01132201132201135,708.0,3.5789473684210527,-748.0,9.263157894736842,388.0,1.8564593301435406,-1936.0,12.18254255482775
2458,3.4782608695652173,1296.0,10.402173913043478,1933.0,1771.0,5.239130434782608,19433.59375,104755.81395348875,704.0,23.353658536585368,-766.0,3.0,3.0,12508347.0,9.987789987789988,3.4451219512195124,-1524.0,-113.0,46.463414634146346,0.009546009546009511,0.009546009546009513,704.0,3.54066985645933,-740.0,9.167464114832535,384.0,1.8373205741626792,-1916.0,12.155328399784855
2459,3.4782608695652173,1290.0,10.467391304347826,1933.0,1774.0,5.206521739130435,19438.4765625,91928.57142857119,707.0,23.993902439024392,-787.0,3.0,3.0,12508507.0,9.992673992673993,3.50609756097561,-1559.0,-115.0,47.53048780487806,0.010878010878010906,0.010878010878010906,707.0,3.6363636363636362,-760.0,9.320574162679426,380.0,1.8181818181818181,-1948.0,12.19723116183025
2460,3.467391304347826,1283.0,10.543478260869565,1934.0,1774.0,5.206521739130435,19443.359375,88323.5294117645,708.0,24.81707317073171,-814.0,3.0,3.0,12508667.0,9.997557997557998,3.932926829268293,-1590.0,-129.0,48.47560975609757,0.011322011322011348,0.01132201132201135,708.0,3.5215311004784686,-736.0,9.320574162679426,384.0,1.8373205741626792,-1948.0,12.259510794274535
2461,3.434782608695652,1276.0,10.619565217391305,1937.0,1768.0,5.271739130434782,19448.2421875,91928.57142857119,707.0,25.426829268292686,-834.0,3.0,3.0,12508827.0,10.002442002442002,4.237804878048781,-1620.0,-139.0,49.39024390243903,0.010878010878010906,0.010878010878010906,707.0,3.54066985645933,-740.0,9.473684210526315,356.0,1.7033492822966507,-1980.0,12.343586611466808
2462,3.4130434782608696,1265.0,10.739130434782608,1939.0,1774.0,5.206521739130435,19453.125,88323.5294117645,708.0,25.853658536585368,-848.0,3.0,3.0,12508987.0,10.007326007326007,4.481707317073171,-1660.0,-147.0,50.60975609756098,0.011322011322011348,0.01132201132201135,708.0,3.5023923444976077,-732.0,9.569377990430622,348.0,1.6650717703349283,-2000.0,12.41312438106583
