,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
1038,3.793478260869565,1451.0,8.717391304347826,1904.0,1862.0,4.25,14448.2421875,709.0,84990.56603773567,26.06707317073171,-855.0,3.0,3.0,0.04884004884004884,15987616.0,-28.932926829268297,-84.0,949.0,2.5609756097560976,709.0,0.01176601176601179,0.011766011766011792,-516.0,2.4688995215311005,7.177033492822966,468.0,2.2392344497607652,-1500.0,10.413735567451724
1039,3.8152173913043477,1453.0,8.695652173913043,1902.0,1865.0,4.217391304347826,14453.125,708.0,88323.5294117645,22.896341463414636,-751.0,3.0,3.0,0.05372405372405373,15987776.0,-27.500000000000004,-128.0,902.0,3.9024390243902443,708.0,0.011322011322011348,0.01132201132201135,-504.0,2.4114832535885165,7.215311004784689,480.0,2.2966507177033493,-1508.0,10.390218471551908
1040,3.8260869565217392,1456.0,8.66304347826087,1901.0,1864.0,4.228260869565217,14458.0078125,709.0,84990.56603773567,19.78658536585366,-649.0,3.0,3.0,0.05860805860805861,15987936.0,-25.51829268292683,-177.0,837.0,5.396341463414634,709.0,0.01176601176601179,0.011766011766011792,-508.0,2.430622009569378,7.196172248803827,476.0,2.277511961722488,-1504.0,10.371376653376366
1041,3.858695652173913,1448.0,8.75,1898.0,1867.0,4.195652173913043,14462.890625,709.0,84990.56603773567,16.76829268292683,-550.0,3.0,3.0,0.06349206349206349,15988096.0,-23.902439024390247,-217.0,784.0,6.615853658536586,709.0,0.01176601176601179,0.011766011766011792,-508.0,2.430622009569378,7.2727272727272725,472.0,2.2583732057416266,-1520.0,10.442965541481362
1042,3.858695652173913,1446.0,8.771739130434783,1898.0,1864.0,4.228260869565217,14467.7734375,707.0,91928.57142857119,13.719512195121952,-450.0,3.0,3.0,0.06837606837606838,15988256.0,-22.53048780487805,-256.0,739.0,7.8048780487804885,707.0,0.010878010878010906,0.010878010878010906,-516.0,2.4688995215311005,7.215311004784689,488.0,2.3349282296650715,-1508.0,10.474308067342827
1043,3.869565217391304,1449.0,8.73913043478261,1897.0,1863.0,4.239130434782608,14472.65625,706.0,95840.42553191462,10.640243902439025,-349.0,3.0,3.0,0.07326007326007326,15988416.0,-20.57926829268293,-300.0,675.0,9.146341463414634,706.0,0.010434010434010463,0.010434010434010463,-508.0,2.430622009569378,7.2727272727272725,496.0,2.373205741626794,-1520.0,10.455436986127767
1044,3.8478260869565215,1448.0,8.75,1899.0,1863.0,4.239130434782608,14477.5390625,707.0,91928.57142857119,7.77439024390244,-255.0,3.0,3.0,0.07814407814407814,15988576.0,-18.932926829268293,-335.0,621.0,10.213414634146343,707.0,0.010878010878010906,0.010878010878010906,-516.0,2.4688995215311005,7.38755980861244,476.0,2.277511961722488,-1544.0,10.456504790730186
1045,3.869565217391304,1448.0,8.75,1897.0,1867.0,4.195652173913043,14482.421875,708.0,88323.5294117645,4.634146341463415,-152.0,3.0,3.0,0.08302808302808302,15988736.0,-17.31707317073171,-363.0,568.0,11.067073170731708,708.0,0.011322011322011348,0.01132201132201135,-508.0,2.430622009569378,7.291866028708133,468.0,2.2392344497607652,-1524.0,10.446986749111241
1046,3.8478260869565215,1445.0,8.782608695652174,1899.0,1867.0,4.195652173913043,14487.3046875,710.0,81899.99999999984,1.4939024390243905,-49.0,3.0,3.0,0.0879120879120879,15988896.0,-15.670731707317074,-395.0,514.0,12.042682926829269,710.0,0.012210012210012234,0.012210012210012234,-504.0,2.4114832535885165,7.311004784688995,472.0,2.2583732057416266,-1528.0,10.466302033711312
1047,3.8152173913043477,1444.0,8.793478260869565,1902.0,1865.0,4.217391304347826,14492.1875,706.0,95840.42553191462,-1.6158536585365855,53.0,3.0,3.0,0.0927960927960928,15989056.0,-14.05487804878049,-418.0,461.0,12.743902439024392,706.0,0.010434010434010463,0.010434010434010463,-512.0,2.449760765550239,7.311004784688995,484.0,2.3157894736842106,-1528.0,10.47222674894339
1048,3.8369565217391304,1441.0,8.826086956521738,1900.0,1866.0,4.206521739130435,14497.0703125,709.0,84990.56603773567,-4.451219512195123,146.0,3.0,3.0,0.09768009768009768,15989216.0,-12.164634146341465,-445.0,399.0,13.567073170731708,709.0,0.01176601176601179,0.011766011766011792,-504.0,2.4114832535885165,7.349282296650717,484.0,2.3157894736842106,-1536.0,10.503183872311126
1049,3.8369565217391304,1444.0,8.793478260869565,1900.0,1859.0,4.282608695652174,14501.953125,708.0,88323.5294117645,-7.743902439024391,254.0,3.0,3.0,0.10256410256410256,15989376.0,-10.426829268292684,-470.0,342.0,14.329268292682928,708.0,0.011322011322011348,0.01132201132201135,-520.0,2.488038277511962,7.311004784688995,480.0,2.2966507177033493,-1528.0,10.506580438666887
1050,3.8369565217391304,1441.0,8.826086956521738,1900.0,1862.0,4.25,14506.8359375,708.0,88323.5294117645,-10.670731707317074,350.0,3.0,3.0,0.10744810744810745,15989536.0,-9.115853658536587,-481.0,299.0,14.664634146341465,708.0,0.011322011322011348,0.01132201132201135,-524.0,2.5071770334928227,7.311004784688995,488.0,2.3349282296650715,-1528.0,10.520672331833152
1051,3.782608695652174,1438.0,8.858695652173912,1905.0,1855.0,4.326086956521739,14511.71875,710.0,81899.99999999984,-13.658536585365855,448.0,3.0,3.0,0.11233211233211234,15989696.0,-7.347560975609757,-492.0,241.0,15.000000000000002,710.0,0.012210012210012234,0.012210012210012234,-532.0,2.5454545454545454,7.38755980861244,480.0,2.2966507177033493,-1544.0,10.559339257626679
1052,3.902173913043478,1437.0,8.869565217391305,1894.0,1858.0,4.293478260869565,14516.6015625,711.0,79026.31578947355,-16.493902439024392,541.0,3.0,3.0,0.11721611721611722,15989856.0,-5.7926829268292686,-509.0,190.0,15.51829268292683,711.0,0.012654012654012677,0.012654012654012677,-532.0,2.5454545454545454,7.444976076555023,492.0,2.354066985645933,-1556.0,10.598589716077996
1053,3.8804347826086953,1435.0,8.891304347826086,1896.0,1859.0,4.282608695652174,14521.484375,708.0,88323.5294117645,-19.725609756097562,647.0,3.0,3.0,0.1221001221001221,15990016.0,-4.420731707317073,-511.0,145.0,15.579268292682928,708.0,0.011322011322011348,0.01132201132201135,-520.0,2.488038277511962,7.464114832535885,488.0,2.3349282296650715,-1560.0,10.604423810270225
1054,3.858695652173913,1431.0,8.934782608695652,1898.0,1851.0,4.369565217391305,14526.3671875,708.0,88323.5294117645,-22.682926829268293,744.0,3.0,3.0,0.12698412698412698,15990176.0,-2.378048780487805,-517.0,78.0,15.76219512195122,708.0,0.011322011322011348,0.01132201132201135,-540.0,2.5837320574162677,7.483253588516746,472.0,2.2583732057416266,-1564.0,10.668316295919993
1055,3.869565217391304,1429.0,8.956521739130434,1897.0,1854.0,4.33695652173913,14531.25,709.0,84990.56603773567,-25.30487804878049,830.0,3.0,3.0,0.13186813186813187,15990336.0,-1.0060975609756098,-516.0,33.0,15.731707317073171,709.0,0.01176601176601179,0.011766011766011792,-536.0,2.5645933014354068,7.483253588516746,452.0,2.1626794258373203,-1564.0,10.67717230855699
1056,3.793478260869565,1428.0,8.967391304347826,1904.0,1852.0,4.358695652173913,14536.1328125,708.0,88323.5294117645,-28.231707317073173,926.0,3.0,3.0,0.13675213675213677,15990496.0,0.30487804878048785,-509.0,-10.0,15.51829268292683,708.0,0.011322011322011348,0.01132201132201135,-532.0,2.5454545454545454,7.483253588516746,460.0,2.200956937799043,-1564.0,10.667840077038218
1057,3.8152173913043477,1432.0,8.92391304347826,1902.0,1848.0,4.4021739130434785,14541.015625,709.0,84990.56603773567,-31.09756097560976,1020.0,3.0,3.0,0.14163614163614163,15990656.0,2.1341463414634148,-496.0,-70.0,15.121951219512196,709.0,0.01176601176601179,0.011766011766011792,-548.0,2.6220095693779903,7.578947368421052,464.0,2.2200956937799043,-1584.0,10.656980947301777
1058,3.793478260869565,1429.0,8.956521739130434,1904.0,1853.0,4.3478260869565215,14545.8984375,708.0,88323.5294117645,-33.65853658536586,1104.0,3.0,3.0,0.14652014652014653,15990816.0,3.810975609756098,-487.0,-125.0,14.847560975609758,708.0,0.011322011322011348,0.01132201132201135,-548.0,2.6220095693779903,7.521531100478469,452.0,2.1626794258373203,-1572.0,10.654264435503077
1059,3.8152173913043477,1427.0,8.978260869565217,1902.0,1847.0,4.413043478260869,14550.78125,708.0,88323.5294117645,-36.463414634146346,1196.0,3.0,3.0,0.1514041514041514,15990976.0,5.182926829268293,-477.0,-170.0,14.54268292682927,708.0,0.011322011322011348,0.01132201132201135,-556.0,2.660287081339713,7.578947368421052,464.0,2.2200956937799043,-1584.0,10.707007272151163
1060,3.782608695652174,1425.0,9.0,1905.0,1842.0,4.467391304347826,14555.6640625,706.0,95840.42553191462,-38.993902439024396,1279.0,3.0,3.0,0.1562881562881563,15991136.0,6.798780487804879,-462.0,-223.0,14.085365853658537,706.0,0.010434010434010463,0.010434010434010463,-572.0,2.736842105263158,7.617224880382775,452.0,2.1626794258373203,-1592.0,10.736187107655399
1061,3.7717391304347827,1424.0,9.01086956521739,1906.0,1840.0,4.489130434782608,14560.546875,708.0,88323.5294117645,-41.951219512195124,1376.0,3.0,3.0,0.16117216117216118,15991296.0,8.506097560975611,-454.0,-279.0,13.841463414634148,708.0,0.011322011322011348,0.01132201132201135,-584.0,2.7942583732057416,7.617224880382775,460.0,2.200956937799043,-1592.0,10.750538519065241
1062,3.7717391304347827,1413.0,9.130434782608695,1906.0,1842.0,4.467391304347826,14565.4296875,707.0,91928.57142857119,-44.35975609756098,1455.0,3.0,3.0,0.16605616605616605,15991456.0,10.152439024390246,-449.0,-333.0,13.689024390243903,707.0,0.010878010878010906,0.010878010878010906,-592.0,2.832535885167464,7.770334928229665,460.0,2.200956937799043,-1624.0,10.841975855612583
1063,3.7717391304347827,1406.0,9.206521739130434,1906.0,1824.0,4.663043478260869,14570.3125,708.0,88323.5294117645,-47.19512195121952,1548.0,3.0,3.0,0.17094017094017094,15991616.0,11.250000000000002,-446.0,-369.0,13.597560975609758,708.0,0.011322011322011348,0.01132201132201135,-628.0,3.004784688995215,7.84688995215311,476.0,2.277511961722488,-1640.0,10.98772192409716
1064,3.7717391304347827,1395.0,9.326086956521738,1906.0,1818.0,4.728260869565217,14575.1953125,707.0,91928.57142857119,-50.1219512195122,1644.0,3.0,3.0,0.1758241758241758,15991776.0,12.926829268292684,-443.0,-424.0,13.506097560975611,707.0,0.010878010878010906,0.010878010878010906,-620.0,2.9665071770334928,7.923444976076555,464.0,2.2200956937799043,-1656.0,11.115681033536337
1065,3.8043478260869565,1384.0,9.445652173913043,1903.0,1813.0,4.782608695652174,14580.078125,706.0,95840.42553191462,-52.5609756097561,1724.0,3.0,3.0,0.1807081807081807,15991936.0,14.176829268292684,-448.0,-465.0,13.658536585365855,706.0,0.010434010434010463,0.010434010434010463,-632.0,3.0239234449760763,8.057416267942584,460.0,2.200956937799043,-1684.0,11.250189034328647
1066,3.8043478260869565,1375.0,9.543478260869565,1903.0,1816.0,4.75,14584.9609375,709.0,84990.56603773567,-55.57926829268293,1823.0,3.0,3.0,0.1855921855921856,15992096.0,15.640243902439027,-438.0,-513.0,13.353658536585368,709.0,0.01176601176601179,0.011766011766011792,-652.0,3.1196172248803826,8.17224880382775,476.0,2.277511961722488,-1708.0,11.318725179875273
1067,3.8152173913043477,1354.0,9.771739130434783,1902.0,1799.0,4.934782608695652,14589.84375,707.0,91928.57142857119,-58.04878048780488,1904.0,3.0,3.0,0.19047619047619047,15992256.0,16.34146341463415,-458.0,-536.0,13.963414634146343,707.0,0.010878010878010906,0.010878010878010906,-660.0,3.1578947368421053,8.325358851674642,480.0,2.2966507177033493,-1740.0,11.592879226976642
1068,3.8152173913043477,1348.0,9.83695652173913,1902.0,1791.0,5.021739130434782,14594.7265625,709.0,84990.56603773567,-60.57926829268293,1987.0,3.0,3.0,0.19536019536019536,15992416.0,17.134146341463417,-453.0,-562.0,13.810975609756099,709.0,0.01176601176601179,0.011766011766011792,-660.0,3.1578947368421053,8.516746411483254,480.0,2.2966507177033493,-1780.0,11.685010109008767
1069,3.8478260869565215,1338.0,9.945652173913043,1899.0,1791.0,5.021739130434782,14599.609375,710.0,81899.99999999984,-63.04878048780488,2068.0,3.0,3.0,0.20024420024420025,15992576.0,18.140243902439025,-473.0,-595.0,14.420731707317074,710.0,0.012210012210012234,0.012210012210012234,-684.0,3.2727272727272725,8.61244019138756,484.0,2.3157894736842106,-1800.0,11.78726544428623
1070,3.8804347826086953,1334.0,9.989130434782608,1896.0,1787.0,5.065217391304348,14604.4921875,709.0,84990.56603773567,-65.3658536585366,2144.0,3.0,3.0,0.20512820512820512,15992736.0,18.475609756097562,-480.0,-606.0,14.634146341463415,709.0,0.01176601176601179,0.011766011766011792,-688.0,3.291866028708134,8.669856459330143,488.0,2.3349282296650715,-1812.0,11.853140012939676
1071,3.8369565217391304,1327.0,10.065217391304348,1900.0,1789.0,5.043478260869565,14609.375,708.0,88323.5294117645,-67.95731707317074,2229.0,3.0,3.0,0.21001221001221002,15992896.0,19.54268292682927,-488.0,-641.0,14.878048780487806,708.0,0.011322011322011348,0.01132201132201135,-708.0,3.38755980861244,8.842105263157894,492.0,2.354066985645933,-1848.0,11.894011495361681
1072,3.8152173913043477,1319.0,10.152173913043478,1902.0,1790.0,5.032608695652174,14614.2578125,709.0,84990.56603773567,-70.3048780487805,2306.0,3.0,3.0,0.2148962148962149,15993056.0,20.09146341463415,-489.0,-659.0,14.908536585365855,709.0,0.01176601176601179,0.011766011766011792,-676.0,3.2344497607655502,8.91866028708134,472.0,2.2583732057416266,-1864.0,11.956156120892096
1073,3.793478260869565,1308.0,10.271739130434783,1904.0,1795.0,4.978260869565217,14619.140625,709.0,84990.56603773567,-72.28658536585367,2371.0,3.0,3.0,0.21978021978021978,15993216.0,20.457317073170735,-474.0,-671.0,14.451219512195124,709.0,0.01176601176601179,0.011766011766011792,-684.0,3.2727272727272725,8.976076555023923,460.0,2.200956937799043,-1876.0,12.028390722155617
1074,3.717391304347826,1303.0,10.326086956521738,1911.0,1791.0,5.021739130434782,14624.0234375,707.0,91928.57142857119,-74.54268292682927,2445.0,3.0,3.0,0.22466422466422467,15993376.0,21.128048780487806,-474.0,-693.0,14.451219512195124,707.0,0.010878010878010906,0.010878010878010906,-668.0,3.1961722488038276,9.052631578947368,440.0,2.1052631578947367,-1892.0,12.069172872961472
1075,3.6956521739130435,1298.0,10.380434782608695,1913.0,1793.0,5.0,14628.90625,708.0,88323.5294117645,-76.34146341463415,2504.0,3.0,3.0,0.22954822954822954,15993536.0,21.615853658536587,-439.0,-709.0,13.384146341463415,708.0,0.011322011322011348,0.01132201132201135,-660.0,3.1578947368421053,9.07177033492823,424.0,2.028708133971292,-1896.0,12.100052531561202
1076,3.6304347826086953,1294.0,10.42391304347826,1919.0,1805.0,4.869565217391305,14633.7890625,707.0,91928.57142857119,-78.44512195121952,2573.0,3.0,3.0,0.23443223443223443,15993696.0,21.951219512195124,-404.0,-720.0,12.317073170731708,707.0,0.010878010878010906,0.010878010878010906,-652.0,3.1196172248803826,9.148325358851674,404.0,1.9330143540669855,-1912.0,12.064438870299707
1077,3.6304347826086953,1288.0,10.489130434782608,1919.0,1815.0,4.760869565217392,14638.671875,709.0,84990.56603773567,-80.33536585365854,2635.0,3.0,3.0,0.23931623931623933,15993856.0,22.865853658536587,-345.0,-750.0,10.51829268292683,709.0,0.01176601176601179,0.011766011766011792,-644.0,3.0813397129186604,9.24401913875598,416.0,1.9904306220095693,-1932.0,12.077573970200763
1078,3.4456521739130435,1279.0,10.58695652173913,1936.0,1823.0,4.673913043478261,14643.5546875,705.0,100099.99999999968,-82.16463414634147,2695.0,3.0,3.0,0.2442002442002442,15994016.0,24.05487804878049,-273.0,-789.0,8.323170731707318,705.0,0.009990009990010021,0.009990009990010023,-616.0,2.9473684210526314,9.358851674641148,372.0,1.7799043062200957,-1956.0,12.074834592439874
1079,3.369565217391304,1267.0,10.717391304347826,1943.0,1830.0,4.5978260869565215,14648.4375,710.0,81899.99999999984,-84.93902439024392,2786.0,3.0,3.0,0.2490842490842491,15994176.0,25.701219512195124,-192.0,-843.0,5.853658536585367,710.0,0.012210012210012234,0.012210012210012234,-588.0,2.813397129186603,9.645933014354066,348.0,1.6650717703349283,-2016.0,12.139046537956002
1080,3.1956521739130435,1244.0,10.967391304347826,1959.0,1838.0,4.510869565217392,14653.3203125,709.0,84990.56603773567,-87.7439024390244,2878.0,3.0,3.0,0.25396825396825395,15994336.0,27.621951219512198,-96.0,-906.0,2.9268292682926833,709.0,0.01176601176601179,0.011766011766011792,-568.0,2.7177033492822966,9.85645933014354,344.0,1.645933014354067,-2060.0,12.281848764486721
1081,3.217391304347826,1222.0,11.206521739130434,1957.0,1849.0,4.391304347826087,14658.203125,710.0,81899.99999999984,-90.48780487804879,2968.0,3.0,3.0,0.2588522588522589,15994496.0,29.695121951219516,19.0,-974.0,-0.5792682926829269,710.0,0.012210012210012234,0.012210012210012234,-548.0,2.6220095693779903,9.990430622009569,340.0,1.6267942583732056,-2088.0,12.458783655322549
1082,3.0869565217391304,1187.0,11.58695652173913,1969.0,1862.0,4.25,14663.0859375,709.0,84990.56603773567,-94.0548780487805,3085.0,3.0,3.0,0.26373626373626374,15994656.0,32.19512195121951,137.0,-1056.0,-4.176829268292684,709.0,0.01176601176601179,0.011766011766011792,-520.0,2.488038277511962,10.488038277511961,304.0,1.4545454545454546,-2192.0,12.722003065703952
1083,3.043478260869565,1147.0,12.021739130434783,1973.0,1868.0,4.184782608695652,14667.96875,709.0,84990.56603773567,-97.53048780487806,3199.0,3.0,3.0,0.2686202686202686,15994816.0,34.451219512195124,275.0,-1130.0,-8.384146341463415,709.0,0.01176601176601179,0.011766011766011792,-516.0,2.4688995215311005,10.985645933014354,320.0,1.5311004784688995,-2296.0,13.088062390081049
1084,3.0652173913043477,1106.0,12.467391304347826,1971.0,1869.0,4.173913043478261,14672.8515625,709.0,84990.56603773567,-101.58536585365854,3332.0,3.0,3.0,0.27350427350427353,15994976.0,36.15853658536586,413.0,-1186.0,-12.591463414634147,709.0,0.01176601176601179,0.011766011766011792,-508.0,2.430622009569378,11.502392344497608,304.0,1.4545454545454546,-2404.0,13.500109395341964
1085,3.0652173913043477,1066.0,12.902173913043478,1971.0,1868.0,4.184782608695652,14677.734375,707.0,91928.57142857119,-104.69512195121952,3434.0,3.0,3.0,0.2783882783882784,15995136.0,37.804878048780495,571.0,-1240.0,-17.408536585365855,707.0,0.010878010878010906,0.010878010878010906,-536.0,2.5645933014354068,11.980861244019138,304.0,1.4545454545454546,-2504.0,13.905900000374514
1086,3.0652173913043477,1034.0,13.25,1971.0,1862.0,4.25,14682.6171875,708.0,88323.5294117645,-108.44512195121952,3557.0,3.0,3.0,0.28327228327228327,15995296.0,38.71951219512196,729.0,-1270.0,-22.225609756097562,708.0,0.011322011322011348,0.01132201132201135,-552.0,2.6411483253588517,12.382775119617225,308.0,1.4736842105263157,-2588.0,14.248528262805062
1087,3.0760869565217392,1011.0,13.5,1970.0,1858.0,4.293478260869565,14687.5,708.0,88323.5294117645,-110.88414634146342,3637.0,3.0,3.0,0.28815628815628813,15995456.0,39.35975609756098,895.0,-1291.0,-27.28658536585366,708.0,0.011322011322011348,0.01132201132201135,-552.0,2.6411483253588517,12.650717703349281,324.0,1.5502392344497606,-2644.0,14.496422542842863
1088,3.0978260869565215,998.0,13.641304347826086,1968.0,1852.0,4.358695652173913,14692.3828125,708.0,88323.5294117645,-113.29268292682927,3716.0,3.0,3.0,0.29304029304029305,15995616.0,39.69512195121951,1062.0,-1302.0,-32.37804878048781,708.0,0.011322011322011348,0.01132201132201135,-544.0,2.602870813397129,12.765550239234448,324.0,1.5502392344497606,-2668.0,14.651960229379787
1089,3.1630434782608696,999.0,13.630434782608695,1962.0,1853.0,4.3478260869565215,14697.265625,709.0,84990.56603773567,-115.09146341463416,3775.0,3.0,3.0,0.2979242979242979,15995776.0,40.60975609756098,1211.0,-1332.0,-36.920731707317074,709.0,0.01176601176601179,0.011766011766011792,-540.0,2.5837320574162677,12.746411483253588,316.0,1.5119617224880382,-2664.0,14.65254885986521
1090,3.184782608695652,1000.0,13.619565217391305,1960.0,1860.0,4.271739130434782,14702.1484375,708.0,88323.5294117645,-116.98170731707319,3837.0,3.0,3.0,0.3028083028083028,15995936.0,41.646341463414636,1376.0,-1366.0,-41.951219512195124,708.0,0.011322011322011348,0.01132201132201135,-548.0,2.6220095693779903,12.727272727272727,332.0,1.588516746411483,-2660.0,14.624744516534744
1091,3.260869565217391,1004.0,13.576086956521738,1953.0,1860.0,4.271739130434782,14707.03125,708.0,88323.5294117645,-118.75000000000001,3895.0,3.0,3.0,0.3076923076923077,15996096.0,42.957317073170735,1503.0,-1409.0,-45.82317073170732,708.0,0.011322011322011348,0.01132201132201135,-532.0,2.5454545454545454,12.669856459330143,344.0,1.645933014354067,-2648.0,14.601067172329852
1092,3.2282608695652173,1008.0,13.532608695652174,1956.0,1865.0,4.217391304347826,14711.9140625,707.0,91928.57142857119,-120.54878048780489,3954.0,3.0,3.0,0.3125763125763126,15996256.0,44.237804878048784,1627.0,-1451.0,-49.60365853658537,707.0,0.010878010878010906,0.010878010878010906,-516.0,2.4688995215311005,12.593301435406698,348.0,1.6650717703349283,-2632.0,14.537522339298242
1093,3.293478260869565,1011.0,13.5,1950.0,1868.0,4.184782608695652,14716.796875,710.0,81899.99999999984,-122.07317073170732,4004.0,3.0,3.0,0.31746031746031744,15996416.0,45.304878048780495,1744.0,-1486.0,-53.17073170731708,710.0,0.012210012210012234,0.012210012210012234,-516.0,2.4688995215311005,12.555023923444976,360.0,1.7224880382775118,-2624.0,14.512387968107179
1094,3.293478260869565,1011.0,13.5,1950.0,1869.0,4.173913043478261,14721.6796875,708.0,88323.5294117645,-123.35365853658537,4046.0,3.0,3.0,0.32234432234432236,15996576.0,46.82926829268293,1838.0,-1536.0,-56.03658536585366,708.0,0.011322011322011348,0.01132201132201135,-528.0,2.526315789473684,12.574162679425838,352.0,1.6842105263157894,-2628.0,14.509257360366117
