,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
3077,1248.0,1.8043478260869565,2087.0,10.92391304347826,1853.0,4.3478260869565215,42543.9453125,708.0,88323.5294117645,-2.2256097560975614,73.0,3.0,3.0,10186784.0,5.006105006105006,-2.682926829268293,596.0,88.0,-18.170731707317074,0.01132201132201135,708.0,0.011322011322011348,-568.0,2.7177033492822966,28.0,9.722488038277511,-2032.0,0.1339712918660287,11.89500478946515
3078,1248.0,1.8043478260869565,2087.0,10.92391304347826,1847.0,4.413043478260869,42548.828125,710.0,81899.99999999984,-2.347560975609756,77.0,3.0,3.0,10186944.0,5.010989010989011,-2.9268292682926833,605.0,96.0,-18.445121951219512,0.012210012210012234,710.0,0.012210012210012234,-560.0,2.679425837320574,20.0,9.741626794258373,-2036.0,0.09569377990430622,11.918997441060215
3079,1245.0,1.9130434782608696,2077.0,10.956521739130434,1846.0,4.423913043478261,42553.7109375,710.0,81899.99999999984,-2.8658536585365857,94.0,3.0,3.0,10187104.0,5.015873015873016,-2.957317073170732,619.0,97.0,-18.871951219512198,0.012210012210012234,710.0,0.012210012210012234,-556.0,2.660287081339713,16.0,9.779904306220095,-2044.0,0.07655502392344497,11.969799939264286
3080,1240.0,1.891304347826087,2079.0,11.01086956521739,1847.0,4.413043478260869,42558.59375,707.0,91928.57142857119,-2.682926829268293,88.0,3.0,3.0,10187264.0,5.020757020757021,-2.987804878048781,626.0,98.0,-19.085365853658537,0.010878010878010906,707.0,0.010878010878010906,-544.0,2.602870813397129,16.0,9.760765550239235,-2040.0,0.07655502392344497,12.01212859818597
3081,1238.0,1.8369565217391304,2084.0,11.032608695652174,1846.0,4.423913043478261,42563.4765625,707.0,91928.57142857119,-2.682926829268293,88.0,3.0,3.0,10187424.0,5.0256410256410255,-3.079268292682927,645.0,101.0,-19.664634146341466,0.010878010878010906,707.0,0.010878010878010906,-564.0,2.6985645933014353,8.0,9.913875598086124,-2072.0,0.03827751196172249,12.027629463464402
3082,1236.0,1.8152173913043477,2086.0,11.054347826086957,1850.0,4.380434782608695,42568.359375,707.0,91928.57142857119,-2.804878048780488,92.0,3.0,3.0,10187584.0,5.03052503052503,-3.0182926829268295,669.0,99.0,-20.396341463414636,0.010878010878010906,707.0,0.010878010878010906,-548.0,2.6220095693779903,0.0,9.85645933014354,-2060.0,0.0,12.028375988573655
3083,1234.0,1.7826086956521738,2089.0,11.076086956521738,1852.0,4.358695652173913,42573.2421875,708.0,88323.5294117645,-2.7743902439024395,91.0,3.0,3.0,10187744.0,5.035409035409035,-3.26219512195122,700.0,107.0,-21.34146341463415,0.01132201132201135,708.0,0.011322011322011348,-536.0,2.5645933014354068,-12.0,9.894736842105262,-2068.0,-0.057416267942583726,12.035598191138051
3084,1237.0,1.7826086956521738,2089.0,11.043478260869565,1854.0,4.33695652173913,42578.125,708.0,88323.5294117645,-2.713414634146342,89.0,3.0,3.0,10187904.0,5.04029304029304,-3.3231707317073176,720.0,109.0,-21.951219512195124,0.01132201132201135,708.0,0.011322011322011348,-536.0,2.5645933014354068,-24.0,9.85645933014354,-2060.0,-0.11483253588516745,11.997720522314603
3085,1240.0,1.8043478260869565,2087.0,11.01086956521739,1851.0,4.369565217391305,42583.0078125,707.0,91928.57142857119,-2.408536585365854,79.0,3.0,3.0,10188064.0,5.045177045177045,-3.50609756097561,750.0,115.0,-22.865853658536587,0.010878010878010906,707.0,0.010878010878010906,-536.0,2.5645933014354068,-8.0,9.799043062200957,-2048.0,-0.03827751196172249,11.982821865018742
3086,1243.0,1.7934782608695652,2088.0,10.978260869565217,1854.0,4.33695652173913,42587.890625,706.0,95840.42553191462,-2.2256097560975614,73.0,3.0,3.0,10188224.0,5.05006105006105,-3.3841463414634148,774.0,111.0,-23.59756097560976,0.010434010434010463,706.0,0.010434010434010463,-532.0,2.5454545454545454,-20.0,9.703349282296651,-2028.0,-0.09569377990430622,11.939345369989686
3087,1251.0,1.75,2092.0,10.891304347826086,1856.0,4.315217391304348,42592.7734375,708.0,88323.5294117645,-1.8902439024390245,62.0,3.0,3.0,10188384.0,5.054945054945055,-3.353658536585366,801.0,110.0,-24.420731707317074,0.01132201132201135,708.0,0.011322011322011348,-528.0,2.526315789473684,-12.0,9.68421052631579,-2024.0,-0.057416267942583726,11.845003652645739
3088,1256.0,1.7717391304347825,2090.0,10.83695652173913,1860.0,4.271739130434782,42597.65625,708.0,88323.5294117645,-1.8902439024390245,62.0,3.0,3.0,10188544.0,5.05982905982906,-3.079268292682927,832.0,101.0,-25.365853658536587,0.01132201132201135,708.0,0.011322011322011348,-532.0,2.5454545454545454,-8.0,9.645933014354066,-2016.0,-0.03827751196172249,11.78246329927939
3089,1255.0,1.8369565217391304,2084.0,10.847826086956522,1854.0,4.33695652173913,42602.5390625,708.0,88323.5294117645,-1.8597560975609757,61.0,3.0,3.0,10188704.0,5.0647130647130645,-2.8353658536585367,838.0,93.0,-25.54878048780488,0.01132201132201135,708.0,0.011322011322011348,-532.0,2.5454545454545454,8.0,9.703349282296651,-2028.0,0.03827751196172249,11.826196850512423
3090,1261.0,1.8478260869565217,2083.0,10.782608695652174,1852.0,4.358695652173913,42607.421875,708.0,88323.5294117645,-1.9207317073170733,63.0,3.0,3.0,10188864.0,5.069597069597069,-2.1341463414634148,840.0,70.0,-25.60975609756098,0.01132201132201135,708.0,0.011322011322011348,-528.0,2.526315789473684,-8.0,9.665071770334928,-2020.0,-0.03827751196172249,11.776134311371907
3091,1253.0,1.967391304347826,2072.0,10.869565217391305,1858.0,4.293478260869565,42612.3046875,706.0,95840.42553191462,-1.829268292682927,60.0,3.0,3.0,10189024.0,5.074481074481074,-2.073170731707317,848.0,68.0,-25.853658536585368,0.010434010434010463,706.0,0.010434010434010463,-540.0,2.5837320574162677,8.0,9.722488038277511,-2032.0,0.03827751196172249,11.851246016183524
3092,1255.0,1.8695652173913042,2081.0,10.847826086956522,1848.0,4.4021739130434785,42617.1875,703.0,109865.85365853697,-1.8597560975609757,61.0,3.0,3.0,10189184.0,5.079365079365079,-1.6463414634146343,844.0,54.0,-25.731707317073173,0.00910200910200907,703.0,0.00910200910200907,-548.0,2.6220095693779903,8.0,9.741626794258373,-2036.0,0.03827751196172249,11.855367563918646
3093,1251.0,1.9130434782608696,2077.0,10.891304347826086,1852.0,4.358695652173913,42622.0703125,707.0,91928.57142857119,-1.9207317073170733,63.0,3.0,3.0,10189344.0,5.084249084249084,-1.4634146341463417,843.0,48.0,-25.701219512195124,0.010878010878010906,707.0,0.010878010878010906,-564.0,2.6985645933014353,16.0,9.68421052631579,-2024.0,0.07655502392344497,11.886062154261673
3094,1247.0,1.934782608695652,2075.0,10.934782608695652,1847.0,4.413043478260869,42626.953125,707.0,91928.57142857119,-2.0426829268292686,67.0,3.0,3.0,10189504.0,5.089133089133089,-1.5853658536585367,823.0,52.0,-25.09146341463415,0.010878010878010906,707.0,0.010878010878010906,-572.0,2.736842105263158,32.0,9.665071770334928,-2020.0,0.15311004784688995,11.9493852219838
3095,1246.0,1.9456521739130435,2074.0,10.945652173913043,1843.0,4.456521739130435,42631.8359375,707.0,91928.57142857119,-2.2865853658536586,75.0,3.0,3.0,10189664.0,5.094017094017094,-1.5853658536585367,802.0,52.0,-24.451219512195124,0.010878010878010906,707.0,0.010878010878010906,-576.0,2.755980861244019,36.0,9.722488038277511,-2032.0,0.17224880382775118,11.977205429710306
3096,1243.0,1.934782608695652,2075.0,10.978260869565217,1841.0,4.478260869565217,42636.71875,707.0,91928.57142857119,-2.408536585365854,79.0,3.0,3.0,10189824.0,5.0989010989010985,-1.4329268292682928,781.0,47.0,-23.8109756097561,0.010878010878010906,707.0,0.010878010878010906,-580.0,2.77511961722488,32.0,9.741626794258373,-2036.0,0.15311004784688995,12.013343243203241
3097,1248.0,1.9021739130434783,2078.0,10.92391304347826,1836.0,4.532608695652174,42641.6015625,707.0,91928.57142857119,-2.5914634146341466,85.0,3.0,3.0,10189984.0,5.103785103785103,-1.3414634146341464,759.0,44.0,-23.140243902439025,0.010878010878010906,707.0,0.010878010878010906,-576.0,2.755980861244019,44.0,9.779904306220095,-2044.0,0.21052631578947367,11.978926636591414
3098,1249.0,1.9130434782608696,2077.0,10.91304347826087,1842.0,4.467391304347826,42646.484375,708.0,88323.5294117645,-2.4695121951219514,81.0,3.0,3.0,10190144.0,5.108669108669108,-1.4329268292682928,732.0,47.0,-22.31707317073171,0.01132201132201135,708.0,0.011322011322011348,-572.0,2.736842105263158,28.0,9.703349282296651,-2028.0,0.1339712918660287,11.946206024269424
3099,1248.0,1.8478260869565217,2083.0,10.92391304347826,1844.0,4.445652173913043,42651.3671875,708.0,88323.5294117645,-2.5914634146341466,85.0,3.0,3.0,10190304.0,5.113553113553113,-1.128048780487805,706.0,37.0,-21.52439024390244,0.01132201132201135,708.0,0.011322011322011348,-572.0,2.736842105263158,28.0,9.760765550239235,-2040.0,0.1339712918660287,11.937761962802295
3100,1249.0,1.9239130434782608,2076.0,10.91304347826087,1838.0,4.510869565217392,42656.25,709.0,84990.56603773567,-2.804878048780488,92.0,3.0,3.0,10190464.0,5.118437118437118,-1.0975609756097562,688.0,36.0,-20.975609756097562,0.011766011766011792,709.0,0.01176601176601179,-584.0,2.7942583732057416,24.0,9.760765550239235,-2040.0,0.11483253588516745,11.964276141567545
3101,1249.0,1.934782608695652,2075.0,10.91304347826087,1838.0,4.510869565217392,42661.1328125,708.0,88323.5294117645,-2.5914634146341466,85.0,3.0,3.0,10190624.0,5.123321123321123,-1.0670731707317074,685.0,35.0,-20.884146341463417,0.01132201132201135,708.0,0.011322011322011348,-572.0,2.736842105263158,8.0,9.722488038277511,-2032.0,0.03827751196172249,11.96602882896944
3102,1252.0,1.8695652173913042,2081.0,10.880434782608695,1839.0,4.5,42666.015625,709.0,84990.56603773567,-2.5914634146341466,85.0,3.0,3.0,10190784.0,5.128205128205129,-1.0975609756097562,675.0,36.0,-20.57926829268293,0.011766011766011792,709.0,0.01176601176601179,-580.0,2.77511961722488,24.0,9.722488038277511,-2032.0,0.11483253588516745,11.921792447475358
3103,1255.0,1.7826086956521738,2089.0,10.847826086956522,1839.0,4.5,42670.8984375,709.0,84990.56603773567,-2.804878048780488,92.0,3.0,3.0,10190944.0,5.1330891330891335,-1.3414634146341464,667.0,44.0,-20.335365853658537,0.011766011766011792,709.0,0.01176601176601179,-572.0,2.736842105263158,8.0,9.626794258373206,-2012.0,0.03827751196172249,11.8786794120672
3104,1258.0,1.75,2092.0,10.815217391304348,1840.0,4.489130434782608,42675.78125,710.0,81899.99999999984,-3.4451219512195124,113.0,3.0,3.0,10191104.0,5.137973137973138,-1.3414634146341464,669.0,44.0,-20.396341463414636,0.012210012210012234,710.0,0.012210012210012234,-580.0,2.77511961722488,-12.0,9.607655502392344,-2008.0,-0.057416267942583726,11.83992057750657
3105,1265.0,1.7608695652173914,2091.0,10.739130434782608,1840.0,4.489130434782608,42680.6640625,709.0,84990.56603773567,-3.353658536585366,110.0,3.0,3.0,10191264.0,5.142857142857143,-1.2804878048780488,675.0,42.0,-20.57926829268293,0.011766011766011792,709.0,0.01176601176601179,-576.0,2.755980861244019,-12.0,9.55023923444976,-1996.0,-0.057416267942583726,11.77208036761024
3106,1275.0,1.7608695652173914,2091.0,10.630434782608695,1842.0,4.467391304347826,42685.546875,707.0,91928.57142857119,-3.4756097560975614,114.0,3.0,3.0,10191424.0,5.147741147741148,-1.4329268292682928,689.0,47.0,-21.00609756097561,0.010878010878010906,707.0,0.010878010878010906,-576.0,2.755980861244019,-28.0,9.435406698564593,-1972.0,-0.1339712918660287,11.664664176870598
3107,1273.0,1.8369565217391304,2084.0,10.652173913043478,1844.0,4.445652173913043,42690.4296875,707.0,91928.57142857119,-3.8719512195121957,127.0,3.0,3.0,10191584.0,5.152625152625153,-1.0670731707317074,703.0,35.0,-21.432926829268293,0.010878010878010906,707.0,0.010878010878010906,-556.0,2.660287081339713,-16.0,9.416267942583731,-1968.0,-0.07655502392344497,11.687901504885371
3108,1275.0,1.6956521739130435,2097.0,10.630434782608695,1837.0,4.521739130434782,42695.3125,704.0,104755.81395348875,-3.963414634146342,130.0,3.0,3.0,10191744.0,5.157509157509158,-0.9451219512195123,725.0,31.0,-22.103658536585368,0.009546009546009513,704.0,0.009546009546009511,-584.0,2.7942583732057416,-24.0,9.39712918660287,-1964.0,-0.11483253588516745,11.675936995628998
3109,1278.0,1.6956521739130435,2097.0,10.597826086956522,1833.0,4.565217391304348,42700.1953125,708.0,88323.5294117645,-4.207317073170732,138.0,3.0,3.0,10191904.0,5.162393162393163,-0.9146341463414634,735.0,30.0,-22.408536585365855,0.01132201132201135,708.0,0.011322011322011348,-584.0,2.7942583732057416,0.0,9.435406698564593,-1972.0,0.0,11.663205558256266
3110,1277.0,1.7826086956521738,2089.0,10.608695652173912,1831.0,4.58695652173913,42705.078125,709.0,84990.56603773567,-4.634146341463415,152.0,3.0,3.0,10192064.0,5.167277167277168,-1.0365853658536586,757.0,34.0,-23.07926829268293,0.011766011766011792,709.0,0.01176601176601179,-588.0,2.813397129186603,12.0,9.454545454545455,-1976.0,0.057416267942583726,11.694540920215447
3111,1274.0,1.891304347826087,2079.0,10.641304347826086,1833.0,4.565217391304348,42709.9609375,707.0,91928.57142857119,-5.0304878048780495,165.0,3.0,3.0,10192224.0,5.172161172161172,-1.0365853658536586,756.0,34.0,-23.04878048780488,0.010878010878010906,707.0,0.010878010878010906,-600.0,2.8708133971291865,0.0,9.511961722488039,-1988.0,0.0,11.732672337921821
3112,1272.0,1.826086956521739,2085.0,10.66304347826087,1828.0,4.619565217391305,42714.84375,707.0,91928.57142857119,-5.396341463414634,177.0,3.0,3.0,10192384.0,5.177045177045177,-1.3414634146341464,780.0,44.0,-23.78048780487805,0.010878010878010906,707.0,0.010878010878010906,-604.0,2.889952153110048,0.0,9.454545454545455,-1976.0,0.0,11.763310443484523
3113,1274.0,1.8152173913043477,2086.0,10.641304347826086,1829.0,4.608695652173913,42719.7265625,707.0,91928.57142857119,-5.853658536585367,192.0,3.0,3.0,10192544.0,5.181929181929182,-1.5853658536585367,769.0,52.0,-23.445121951219516,0.010878010878010906,707.0,0.010878010878010906,-616.0,2.9473684210526314,12.0,9.473684210526315,-1980.0,0.057416267942583726,11.737650872943991
3114,1273.0,1.8478260869565217,2083.0,10.652173913043478,1827.0,4.630434782608695,42724.609375,707.0,91928.57142857119,-5.7926829268292686,190.0,3.0,3.0,10192704.0,5.186813186813187,-1.5548780487804879,766.0,51.0,-23.353658536585368,0.010878010878010906,707.0,0.010878010878010906,-620.0,2.9665071770334928,20.0,9.37799043062201,-1960.0,0.09569377990430622,11.76113075334823
3115,1270.0,1.8695652173913042,2081.0,10.684782608695652,1823.0,4.673913043478261,42729.4921875,708.0,88323.5294117645,-6.463414634146342,212.0,3.0,3.0,10192864.0,5.191697191697192,-1.7987804878048783,762.0,59.0,-23.231707317073173,0.01132201132201135,708.0,0.011322011322011348,-608.0,2.909090909090909,20.0,9.435406698564593,-1972.0,0.09569377990430622,11.811236879986815
3116,1265.0,1.891304347826087,2079.0,10.739130434782608,1821.0,4.695652173913043,42734.375,707.0,91928.57142857119,-6.615853658536586,217.0,3.0,3.0,10193024.0,5.196581196581197,-1.7987804878048783,755.0,59.0,-23.01829268292683,0.010878010878010906,707.0,0.010878010878010906,-616.0,2.9473684210526314,28.0,9.569377990430622,-2000.0,0.1339712918660287,11.872451472621576
3117,1255.0,1.826086956521739,2085.0,10.847826086956522,1821.0,4.695652173913043,42739.2578125,707.0,91928.57142857119,-7.164634146341464,235.0,3.0,3.0,10193184.0,5.201465201465202,-1.981707317073171,748.0,65.0,-22.80487804878049,0.010878010878010906,707.0,0.010878010878010906,-616.0,2.9473684210526314,20.0,9.665071770334928,-2020.0,0.09569377990430622,11.96073048454849
3118,1253.0,1.8695652173913042,2081.0,10.869565217391305,1820.0,4.706521739130435,42744.140625,710.0,81899.99999999984,-7.378048780487806,242.0,3.0,3.0,10193344.0,5.2063492063492065,-2.439024390243903,756.0,80.0,-23.04878048780488,0.012210012210012234,710.0,0.012210012210012234,-596.0,2.851674641148325,16.0,9.760765550239235,-2040.0,0.07655502392344497,11.99141647171466
3119,1251.0,1.8369565217391304,2084.0,10.891304347826086,1831.0,4.58695652173913,42749.0234375,708.0,88323.5294117645,-8.01829268292683,263.0,3.0,3.0,10193504.0,5.211233211233211,-2.957317073170732,774.0,97.0,-23.59756097560976,0.01132201132201135,708.0,0.011322011322011348,-592.0,2.832535885167464,0.0,9.760765550239235,-2040.0,0.0,11.95972783101942
3120,1251.0,1.7934782608695652,2088.0,10.891304347826086,1834.0,4.554347826086956,42753.90625,708.0,88323.5294117645,-7.987804878048781,262.0,3.0,3.0,10193664.0,5.216117216117216,-3.536585365853659,792.0,116.0,-24.146341463414636,0.01132201132201135,708.0,0.011322011322011348,-596.0,2.851674641148325,4.0,9.722488038277511,-2032.0,0.019138755980861243,11.94065152285126
3121,1251.0,1.7826086956521738,2089.0,10.891304347826086,1837.0,4.521739130434782,42758.7890625,707.0,91928.57142857119,-8.353658536585368,274.0,3.0,3.0,10193824.0,5.221001221001221,-3.4756097560975614,816.0,114.0,-24.878048780487806,0.010878010878010906,707.0,0.010878010878010906,-584.0,2.7942583732057416,-4.0,9.703349282296651,-2028.0,-0.019138755980861243,11.926622695570412
3122,1261.0,1.7826086956521738,2089.0,10.782608695652174,1832.0,4.576086956521739,42763.671875,708.0,88323.5294117645,-8.567073170731708,281.0,3.0,3.0,10193984.0,5.225885225885226,-3.628048780487805,844.0,119.0,-25.731707317073173,0.01132201132201135,708.0,0.011322011322011348,-584.0,2.7942583732057416,-20.0,9.665071770334928,-2020.0,-0.09569377990430622,11.848329666202616
3123,1261.0,1.8695652173913042,2081.0,10.782608695652174,1843.0,4.456521739130435,42768.5546875,706.0,95840.42553191462,-9.085365853658537,298.0,3.0,3.0,10194144.0,5.230769230769231,-3.628048780487805,882.0,119.0,-26.89024390243903,0.010434010434010463,706.0,0.010434010434010463,-584.0,2.7942583732057416,-20.0,9.607655502392344,-2008.0,-0.09569377990430622,11.816112321613037
3124,1268.0,1.7391304347826086,2093.0,10.706521739130434,1838.0,4.510869565217392,42773.4375,703.0,109865.85365853697,-9.115853658536587,299.0,3.0,3.0,10194304.0,5.235653235653236,-3.5670731707317076,919.0,117.0,-28.01829268292683,0.00910200910200907,703.0,0.00910200910200907,-580.0,2.77511961722488,-20.0,9.511961722488039,-1988.0,-0.09569377990430622,11.74743064053005
3125,1269.0,1.7608695652173914,2091.0,10.695652173913043,1844.0,4.445652173913043,42778.3203125,707.0,91928.57142857119,-9.603658536585368,315.0,3.0,3.0,10194464.0,5.240537240537241,-3.5670731707317076,952.0,117.0,-29.02439024390244,0.010878010878010906,707.0,0.010878010878010906,-576.0,2.755980861244019,-8.0,9.511961722488039,-1988.0,-0.03827751196172249,11.715863617440135
3126,1270.0,1.7717391304347825,2090.0,10.684782608695652,1838.0,4.510869565217392,42783.203125,707.0,91928.57142857119,-9.908536585365855,325.0,3.0,3.0,10194624.0,5.245421245421245,-3.3841463414634148,987.0,111.0,-30.09146341463415,0.010878010878010906,707.0,0.010878010878010906,-600.0,2.8708133971291865,12.0,9.416267942583731,-1968.0,0.057416267942583726,11.732501147487836
3127,1271.0,1.8152173913043477,2086.0,10.67391304347826,1834.0,4.554347826086956,42788.0859375,707.0,91928.57142857119,-10.609756097560977,348.0,3.0,3.0,10194784.0,5.25030525030525,-3.353658536585366,1012.0,110.0,-30.853658536585368,0.010878010878010906,707.0,0.010878010878010906,-592.0,2.832535885167464,0.0,9.454545454545455,-1976.0,0.0,11.746042650970244
3128,1271.0,1.9021739130434783,2078.0,10.67391304347826,1833.0,4.565217391304348,42792.96875,707.0,91928.57142857119,-11.250000000000002,369.0,3.0,3.0,10194944.0,5.255189255189255,-3.2926829268292686,1021.0,108.0,-31.12804878048781,0.010878010878010906,707.0,0.010878010878010906,-600.0,2.8708133971291865,16.0,9.473684210526315,-1980.0,0.07655502392344497,11.764008461619966
3129,1274.0,1.967391304347826,2072.0,10.641304347826086,1827.0,4.630434782608695,42797.8515625,708.0,88323.5294117645,-11.371951219512196,373.0,3.0,3.0,10195104.0,5.26007326007326,-2.804878048780488,1029.0,92.0,-31.371951219512198,0.01132201132201135,708.0,0.011322011322011348,-596.0,2.851674641148325,32.0,9.454545454545455,-1976.0,0.15311004784688995,11.77068022857975
3130,1277.0,2.0217391304347827,2067.0,10.608695652173912,1824.0,4.663043478260869,42802.734375,707.0,91928.57142857119,-11.615853658536587,381.0,3.0,3.0,10195264.0,5.264957264957265,-2.5609756097560976,1022.0,84.0,-31.158536585365855,0.010878010878010906,707.0,0.010878010878010906,-608.0,2.909090909090909,52.0,9.37799043062201,-1960.0,0.24880382775119617,11.763325509061461
3131,1276.0,2.0760869565217392,2062.0,10.619565217391305,1822.0,4.684782608695652,42807.6171875,708.0,88323.5294117645,-12.256097560975611,402.0,3.0,3.0,10195424.0,5.26984126984127,-2.3170731707317076,1003.0,76.0,-30.57926829268293,0.01132201132201135,708.0,0.011322011322011348,-608.0,2.909090909090909,76.0,9.454545454545455,-1976.0,0.36363636363636365,11.791203948206654
3132,1276.0,2.1630434782608696,2054.0,10.619565217391305,1819.0,4.717391304347826,42812.5,708.0,88323.5294117645,-12.652439024390246,415.0,3.0,3.0,10195584.0,5.274725274725275,-1.9207317073170733,965.0,63.0,-29.420731707317074,0.01132201132201135,708.0,0.011322011322011348,-620.0,2.9665071770334928,92.0,9.37799043062201,-1960.0,0.4401913875598086,11.819801318702892
3133,1267.0,2.1630434782608696,2054.0,10.717391304347826,1807.0,4.8478260869565215,42817.3828125,708.0,88323.5294117645,-12.865853658536587,422.0,3.0,3.0,10195744.0,5.2796092796092795,-1.4939024390243905,927.0,49.0,-28.262195121951223,0.01132201132201135,708.0,0.011322011322011348,-624.0,2.985645933014354,116.0,9.435406698564593,-1972.0,0.5550239234449761,11.960043947608781
3134,1274.0,2.293478260869565,2042.0,10.641304347826086,1816.0,4.75,42822.265625,708.0,88323.5294117645,-12.896341463414636,423.0,3.0,3.0,10195904.0,5.284493284493284,-1.2804878048780488,882.0,42.0,-26.89024390243903,0.01132201132201135,708.0,0.011322011322011348,-624.0,2.985645933014354,140.0,9.416267942583731,-1968.0,0.6698564593301435,11.876864096054296
3135,1270.0,2.3152173913043477,2040.0,10.684782608695652,1816.0,4.75,42827.1484375,708.0,88323.5294117645,-13.475609756097562,442.0,3.0,3.0,10196064.0,5.289377289377289,-0.8231707317073171,827.0,27.0,-25.213414634146343,0.01132201132201135,708.0,0.011322011322011348,-632.0,3.0239234449760763,128.0,9.531100478468899,-1992.0,0.6124401913875598,11.920038211519424
3136,1267.0,2.402173913043478,2032.0,10.717391304347826,1813.0,4.782608695652174,42832.03125,710.0,81899.99999999984,-13.04878048780488,428.0,3.0,3.0,10196224.0,5.294261294261294,-0.6097560975609757,760.0,20.0,-23.170731707317074,0.012210012210012234,710.0,0.012210012210012234,-624.0,2.985645933014354,176.0,9.569377990430622,-2000.0,0.8421052631578947,11.979409910957417
3137,1264.0,2.4782608695652173,2025.0,10.75,1816.0,4.75,42836.9140625,708.0,88323.5294117645,-13.323170731707318,437.0,3.0,3.0,10196384.0,5.299145299145299,-0.3353658536585366,708.0,11.0,-21.585365853658537,0.01132201132201135,708.0,0.011322011322011348,-620.0,2.9665071770334928,160.0,9.588516746411482,-2004.0,0.7655502392344498,12.011110562209398
3138,1264.0,2.5217391304347827,2021.0,10.75,1819.0,4.717391304347826,42841.796875,707.0,91928.57142857119,-13.231707317073171,434.0,3.0,3.0,10196544.0,5.304029304029304,-0.15243902439024393,637.0,5.0,-19.420731707317074,0.010878010878010906,707.0,0.010878010878010906,-624.0,2.985645933014354,172.0,9.607655502392344,-2008.0,0.8229665071770335,12.007308147969821
3139,1260.0,2.630434782608696,2011.0,10.793478260869565,1821.0,4.695652173913043,42846.6796875,707.0,91928.57142857119,-13.445121951219514,441.0,3.0,3.0,10196704.0,5.308913308913309,0.2134146341463415,578.0,-7.0,-17.621951219512198,0.010878010878010906,707.0,0.010878010878010906,-628.0,3.004784688995215,172.0,9.569377990430622,-2000.0,0.8229665071770335,12.06099123006877
3140,1262.0,2.532608695652174,2020.0,10.771739130434783,1817.0,4.739130434782608,42851.5625,704.0,104755.81395348875,-13.445121951219514,441.0,3.0,3.0,10196864.0,5.313797313797314,0.48780487804878053,499.0,-16.0,-15.213414634146343,0.009546009546009513,704.0,0.009546009546009511,-632.0,3.0239234449760763,184.0,9.588516746411482,-2004.0,0.8803827751196172,12.037600590537789
3141,1261.0,2.5543478260869565,2018.0,10.782608695652174,1812.0,4.793478260869565,42856.4453125,709.0,84990.56603773567,-13.201219512195124,433.0,3.0,3.0,10197024.0,5.318681318681318,0.7621951219512196,431.0,-25.0,-13.140243902439025,0.011766011766011792,709.0,0.01176601176601179,-640.0,3.062200956937799,196.0,9.569377990430622,-2000.0,0.937799043062201,12.073391277417382
3142,1262.0,2.641304347826087,2010.0,10.771739130434783,1813.0,4.782608695652174,42861.328125,708.0,88323.5294117645,-13.170731707317074,432.0,3.0,3.0,10197184.0,5.323565323565323,1.3109756097560976,348.0,-43.0,-10.609756097560977,0.01132201132201135,708.0,0.011322011322011348,-644.0,3.0813397129186604,212.0,9.607655502392344,-2008.0,1.014354066985646,12.07808753436208
3143,1266.0,2.8152173913043477,1994.0,10.728260869565217,1808.0,4.83695652173913,42866.2109375,707.0,91928.57142857119,-12.987804878048781,426.0,3.0,3.0,10197344.0,5.328449328449328,1.6158536585365855,269.0,-53.0,-8.201219512195122,0.010878010878010906,707.0,0.010878010878010906,-644.0,3.0813397129186604,216.0,9.569377990430622,-2000.0,1.0334928229665072,12.100296634336754
3144,1263.0,2.75,2000.0,10.76086956521739,1806.0,4.858695652173913,42871.09375,708.0,88323.5294117645,-12.957317073170733,425.0,3.0,3.0,10197504.0,5.333333333333333,2.103658536585366,189.0,-69.0,-5.76219512195122,0.01132201132201135,708.0,0.011322011322011348,-684.0,3.2727272727272725,228.0,9.492822966507177,-1984.0,1.0909090909090908,12.122942598233962
3145,1261.0,2.8043478260869565,1995.0,10.782608695652174,1799.0,4.934782608695652,42875.9765625,706.0,95840.42553191462,-12.53048780487805,411.0,3.0,3.0,10197664.0,5.338217338217338,2.1341463414634148,111.0,-70.0,-3.3841463414634148,0.010434010434010463,706.0,0.010434010434010463,-672.0,3.215311004784689,244.0,9.645933014354066,-2016.0,1.1674641148325358,12.185281958507057
3146,1262.0,2.8260869565217392,1993.0,10.771739130434783,1802.0,4.9021739130434785,42880.859375,708.0,88323.5294117645,-12.378048780487806,406.0,3.0,3.0,10197824.0,5.343101343101343,2.5609756097560976,38.0,-84.0,-1.1585365853658538,0.01132201132201135,708.0,0.011322011322011348,-660.0,3.1578947368421053,240.0,9.569377990430622,-2000.0,1.1483253588516746,12.167515788100964
