,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2609,2689.0,7.739130434782608,-4.739130434782608,1541.0,1.6739130434782608,2099.0,30590.8203125,711.0,79026.31578947355,3.4451219512195124,-113.0,3.0,3.0,4224964.0,2.7203907203907205,-0.9451219512195123,-249.0,7.591463414634147,31.0,711.0,0.012654012654012677,0.012654012654012677,-0.4784688995215311,100.0,1336.0,-8.248803827751196,1724.0,6.392344497607655,9.22797280238666
2610,2695.0,7.695652173913043,-4.804347826086956,1545.0,1.7717391304347825,2090.0,30595.703125,712.0,76347.45762711852,3.628048780487805,-119.0,3.0,3.0,4225124.0,2.7252747252747254,-0.8841463414634148,-276.0,8.414634146341465,29.0,712.0,0.013098013098013117,0.013098013098013119,-0.4784688995215311,100.0,1328.0,-8.210526315789473,1716.0,6.354066985645932,9.24358588223168
2611,2692.0,7.641304347826087,-4.771739130434782,1550.0,1.75,2092.0,30600.5859375,711.0,79026.31578947355,3.3841463414634148,-111.0,3.0,3.0,4225284.0,2.7301587301587302,-1.0060975609756098,-299.0,9.115853658536587,33.0,711.0,0.012654012654012677,0.012654012654012677,-0.2679425837320574,56.0,1304.0,-8.210526315789473,1716.0,6.239234449760765,9.177228691986942
2612,2697.0,7.554347826086956,-4.826086956521739,1558.0,1.826086956521739,2085.0,30605.46875,711.0,79026.31578947355,3.2926829268292686,-108.0,3.0,3.0,4225444.0,2.735042735042735,-1.3719512195121952,-298.0,9.085365853658537,45.0,711.0,0.012654012654012677,0.012654012654012677,-0.2679425837320574,56.0,1288.0,-8.17224880382775,1708.0,6.162679425837321,9.148435929829361
2613,2701.0,7.532608695652174,-4.869565217391305,1560.0,1.8369565217391304,2084.0,30610.3515625,711.0,79026.31578947355,3.2926829268292686,-108.0,3.0,3.0,4225604.0,2.73992673992674,-1.1890243902439026,-304.0,9.26829268292683,39.0,711.0,0.012654012654012677,0.012654012654012677,-0.24880382775119617,52.0,1256.0,-8.17224880382775,1708.0,6.00956937799043,9.155723260944594
2614,2699.0,7.445652173913043,-4.8478260869565215,1568.0,1.8043478260869565,2087.0,30615.234375,710.0,81899.99999999984,2.804878048780488,-92.0,3.0,3.0,4225764.0,2.744810744810745,-1.1890243902439026,-305.0,9.298780487804878,39.0,710.0,0.012210012210012234,0.012210012210012234,-0.21052631578947367,44.0,1268.0,-8.210526315789473,1716.0,6.0669856459330145,9.066136174897052
2615,2696.0,7.467391304347826,-4.815217391304348,1566.0,1.8152173913043477,2086.0,30620.1171875,712.0,76347.45762711852,3.2926829268292686,-108.0,3.0,3.0,4225924.0,2.7496947496947497,-1.5243902439024393,-311.0,9.481707317073171,50.0,712.0,0.013098013098013117,0.013098013098013119,-0.21052631578947367,44.0,1260.0,-8.287081339712918,1732.0,6.028708133971292,9.068807286267756
2616,2700.0,7.423913043478261,-4.858695652173913,1570.0,1.826086956521739,2085.0,30625.0,709.0,84990.56603773567,3.0487804878048785,-100.0,3.0,3.0,4226084.0,2.7545787545787546,-1.4329268292682928,-329.0,10.03048780487805,47.0,709.0,0.01176601176601179,0.011766011766011792,-0.24880382775119617,52.0,1264.0,-8.17224880382775,1708.0,6.047846889952153,9.058476797473137
2617,2698.0,7.456521739130435,-4.83695652173913,1567.0,1.826086956521739,2085.0,30629.8828125,712.0,76347.45762711852,2.9268292682926833,-96.0,3.0,3.0,4226244.0,2.7594627594627594,-1.3719512195121952,-340.0,10.365853658536587,45.0,712.0,0.013098013098013117,0.013098013098013119,-0.21052631578947367,44.0,1264.0,-8.287081339712918,1732.0,6.047846889952153,9.073613305188749
2618,2695.0,7.434782608695652,-4.804347826086956,1569.0,1.7934782608695652,2088.0,30634.765625,711.0,79026.31578947355,2.8658536585365857,-94.0,3.0,3.0,4226404.0,2.7643467643467643,-1.676829268292683,-356.0,10.853658536585368,55.0,711.0,0.012654012654012677,0.012654012654012677,-0.2679425837320574,56.0,1256.0,-8.287081339712918,1732.0,6.00956937799043,9.031850017842498
2619,2697.0,7.456521739130435,-4.826086956521739,1567.0,1.8369565217391304,2084.0,30639.6484375,712.0,76347.45762711852,2.6524390243902443,-87.0,3.0,3.0,4226564.0,2.769230769230769,-1.7682926829268295,-375.0,11.432926829268293,58.0,712.0,0.013098013098013117,0.013098013098013119,-0.28708133971291866,60.0,1264.0,-8.344497607655502,1744.0,6.047846889952153,9.070018799362764
2620,2692.0,7.532608695652174,-4.771739130434782,1560.0,1.7608695652173914,2091.0,30644.53125,711.0,79026.31578947355,2.6219512195121952,-86.0,3.0,3.0,4226724.0,2.774114774114774,-1.6463414634146343,-397.0,12.103658536585368,54.0,711.0,0.012654012654012677,0.012654012654012677,-0.4593301435406698,96.0,1280.0,-8.267942583732058,1728.0,6.124401913875598,9.089023584326652
2621,2697.0,7.510869565217391,-4.826086956521739,1562.0,1.75,2092.0,30649.4140625,712.0,76347.45762711852,2.682926829268293,-88.0,3.0,3.0,4226884.0,2.778998778998779,-1.4329268292682928,-430.0,13.109756097560977,47.0,712.0,0.013098013098013117,0.013098013098013119,-0.42105263157894735,88.0,1276.0,-8.248803827751196,1724.0,6.105263157894736,9.097624796484967
2622,2694.0,7.489130434782608,-4.793478260869565,1564.0,1.717391304347826,2095.0,30654.296875,711.0,79026.31578947355,2.6524390243902443,-87.0,3.0,3.0,4227044.0,2.7838827838827838,-1.829268292682927,-452.0,13.78048780487805,60.0,711.0,0.012654012654012677,0.012654012654012677,-0.4019138755980861,84.0,1268.0,-8.210526315789473,1716.0,6.0669856459330145,9.056154890397236
2623,2694.0,7.456521739130435,-4.793478260869565,1567.0,1.717391304347826,2095.0,30659.1796875,711.0,79026.31578947355,2.25609756097561,-74.0,3.0,3.0,4227204.0,2.7887667887667886,-1.4939024390243905,-462.0,14.085365853658537,49.0,711.0,0.012654012654012677,0.012654012654012677,-0.3827751196172249,80.0,1256.0,-8.267942583732058,1728.0,6.00956937799043,9.0292072285336
2624,2696.0,7.358695652173913,-4.815217391304348,1576.0,1.7826086956521738,2089.0,30664.0625,712.0,76347.45762711852,2.347560975609756,-77.0,3.0,3.0,4227364.0,2.7936507936507935,-1.707317073170732,-462.0,14.085365853658537,56.0,712.0,0.013098013098013117,0.013098013098013119,-0.36363636363636365,76.0,1244.0,-8.287081339712918,1732.0,5.952153110047846,8.972982446692841
2625,2691.0,7.282608695652174,-4.760869565217392,1583.0,1.7065217391304348,2096.0,30668.9453125,713.0,73844.26229508186,2.1341463414634148,-70.0,3.0,3.0,4227524.0,2.7985347985347984,-1.7987804878048783,-445.0,13.567073170731708,59.0,713.0,0.01354201354201356,0.013542013542013561,-0.4019138755980861,84.0,1240.0,-8.248803827751196,1724.0,5.9330143540669855,8.866480974835882
2626,2696.0,7.293478260869565,-4.815217391304348,1582.0,1.7065217391304348,2096.0,30673.828125,712.0,76347.45762711852,1.8597560975609757,-61.0,3.0,3.0,4227684.0,2.8034188034188032,-1.402439024390244,-426.0,12.987804878048781,46.0,712.0,0.013098013098013117,0.013098013098013119,-0.4593301435406698,96.0,1212.0,-8.229665071770334,1720.0,5.7990430622009566,8.904681920957174
2627,2696.0,7.206521739130435,-4.815217391304348,1590.0,1.7065217391304348,2096.0,30678.7109375,711.0,79026.31578947355,1.8902439024390245,-62.0,3.0,3.0,4227844.0,2.808302808302808,-1.3109756097560976,-401.0,12.225609756097562,43.0,711.0,0.012654012654012677,0.012654012654012677,-0.4401913875598086,92.0,1212.0,-8.191387559808613,1712.0,5.7990430622009566,8.833600089895635
