,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2062,2.2282608695652173,1248.0,10.92391304347826,2048.0,4.510869565217392,1838.0,39350.5859375,713.0,73844.26229508186,-346.0,10.54878048780488,3.0,3.0,0.04884004884004884,15874555.0,-320.0,-6.250000000000001,9.756097560975611,205.0,0.013542013542013561,0.01354201354201356,713.0,-552.0,2.6411483253588517,9.722488038277511,96.0,-2032.0,0.4593301435406698,12.026843597499493
2063,2.3043478260869565,1245.0,10.956521739130434,2041.0,4.380434782608695,1850.0,39355.46875,711.0,79026.31578947355,-355.0,10.823170731707318,3.0,3.0,0.05372405372405373,15874715.0,-259.0,-5.975609756097562,7.896341463414635,196.0,0.012654012654012677,0.012654012654012677,711.0,-532.0,2.5454545454545454,9.703349282296651,120.0,-2028.0,0.5741626794258373,12.022628514942875
2064,2.3152173913043477,1243.0,10.978260869565217,2040.0,4.33695652173913,1854.0,39360.3515625,711.0,79026.31578947355,-359.0,10.945121951219512,3.0,3.0,0.05860805860805861,15874875.0,-211.0,-5.76219512195122,6.432926829268293,189.0,0.012654012654012677,0.012654012654012677,711.0,-548.0,2.6220095693779903,9.818181818181818,120.0,-2052.0,0.5741626794258373,12.028783611017388
2065,2.4456521739130435,1247.0,10.934782608695652,2028.0,4.282608695652174,1859.0,39365.234375,711.0,79026.31578947355,-358.0,10.914634146341465,3.0,3.0,0.06349206349206349,15875035.0,-169.0,-5.487804878048781,5.152439024390245,180.0,0.012654012654012677,0.012654012654012677,711.0,-524.0,2.5071770334928227,9.818181818181818,136.0,-2052.0,0.6507177033492823,11.99547508418379
2066,2.4782608695652173,1246.0,10.945652173913043,2025.0,4.217391304347826,1865.0,39370.1171875,710.0,81899.99999999984,-355.0,10.823170731707318,3.0,3.0,0.06837606837606838,15875195.0,-143.0,-5.0304878048780495,4.359756097560976,165.0,0.012210012210012234,0.012210012210012234,710.0,-528.0,2.526315789473684,9.741626794258373,156.0,-2036.0,0.7464114832535885,11.988972760995587
2067,2.5760869565217392,1248.0,10.92391304347826,2016.0,4.228260869565217,1864.0,39375.0,710.0,81899.99999999984,-354.0,10.792682926829269,3.0,3.0,0.07326007326007326,15875355.0,-124.0,-4.664634146341464,3.780487804878049,153.0,0.012210012210012234,0.012210012210012234,710.0,-764.0,3.6555023923444976,9.703349282296651,172.0,-2028.0,0.8229665071770335,11.993593713734525
2068,2.5760869565217392,1254.0,10.858695652173912,2016.0,4.195652173913043,1867.0,39379.8828125,711.0,79026.31578947355,-361.0,11.006097560975611,3.0,3.0,0.07814407814407814,15875515.0,-118.0,-4.237804878048781,3.5975609756097566,139.0,0.012654012654012677,0.012654012654012677,711.0,-520.0,2.488038277511962,9.68421052631579,184.0,-2024.0,0.8803827751196172,11.92270910651448
2069,2.630434782608696,1261.0,10.782608695652174,2011.0,4.163043478260869,1870.0,39384.765625,711.0,79026.31578947355,-352.0,10.731707317073171,3.0,3.0,0.08302808302808302,15875675.0,-122.0,-4.146341463414634,3.7195121951219514,136.0,0.012654012654012677,0.012654012654012677,711.0,-516.0,2.4688995215311005,9.588516746411482,208.0,-2004.0,0.9952153110047847,11.853892543422262
2070,2.684782608695652,1259.0,10.804347826086957,2006.0,4.1521739130434785,1871.0,39389.6484375,710.0,81899.99999999984,-347.0,10.579268292682928,3.0,3.0,0.0879120879120879,15875835.0,-124.0,-3.4451219512195124,3.780487804878049,113.0,0.012210012210012234,0.012210012210012234,710.0,-512.0,2.449760765550239,9.511961722488039,212.0,-1988.0,1.014354066985646,11.882025829259225
2071,2.684782608695652,1263.0,10.76086956521739,2006.0,4.239130434782608,1863.0,39394.53125,711.0,79026.31578947355,-335.0,10.213414634146343,3.0,3.0,0.0927960927960928,15875995.0,-153.0,-3.0182926829268295,4.664634146341464,99.0,0.012654012654012677,0.012654012654012677,711.0,-516.0,2.4688995215311005,9.473684210526315,208.0,-1980.0,0.9952153110047847,11.873272434281828
2072,2.684782608695652,1265.0,10.739130434782608,2006.0,4.228260869565217,1864.0,39399.4140625,711.0,79026.31578947355,-321.0,9.786585365853659,3.0,3.0,0.09768009768009768,15876155.0,-170.0,-2.5609756097560976,5.182926829268293,84.0,0.012654012654012677,0.012654012654012677,711.0,-516.0,2.4688995215311005,9.55023923444976,208.0,-1996.0,0.9952153110047847,11.849690718846848
2073,2.6956521739130435,1266.0,10.728260869565217,2005.0,4.260869565217392,1861.0,39404.296875,709.0,84990.56603773567,-301.0,9.176829268292684,3.0,3.0,0.10256410256410256,15876315.0,-198.0,-2.378048780487805,6.036585365853659,78.0,0.011766011766011792,0.01176601176601179,709.0,-516.0,2.4688995215311005,9.511961722488039,200.0,-1988.0,0.9569377990430622,11.853992212751036
2074,2.717391304347826,1267.0,10.717391304347826,2003.0,4.293478260869565,1858.0,39409.1796875,711.0,79026.31578947355,-289.0,8.810975609756099,3.0,3.0,0.10744810744810745,15876475.0,-216.0,-2.073170731707317,6.585365853658537,68.0,0.012654012654012677,0.012654012654012677,711.0,-528.0,2.526315789473684,9.531100478468899,208.0,-1992.0,0.9952153110047847,11.860887295983177
2075,2.684782608695652,1264.0,10.75,2006.0,4.33695652173913,1854.0,39414.0625,711.0,79026.31578947355,-279.0,8.506097560975611,3.0,3.0,0.11233211233211234,15876635.0,-246.0,-1.8597560975609757,7.500000000000001,61.0,0.012654012654012677,0.012654012654012677,711.0,-528.0,2.526315789473684,9.55023923444976,212.0,-1996.0,1.014354066985646,11.898728903853982
2076,2.6739130434782608,1267.0,10.717391304347826,2007.0,4.4021739130434785,1848.0,39418.9453125,711.0,79026.31578947355,-260.0,7.926829268292684,3.0,3.0,0.11721611721611722,15876795.0,-271.0,-1.4634146341463417,8.26219512195122,48.0,0.012654012654012677,0.012654012654012677,711.0,-540.0,2.5837320574162677,9.55023923444976,208.0,-1996.0,0.9952153110047847,11.89081252460378
2077,2.6739130434782608,1263.0,10.76086956521739,2007.0,4.3478260869565215,1853.0,39423.828125,712.0,76347.45762711852,-242.0,7.378048780487806,3.0,3.0,0.1221001221001221,15876955.0,-277.0,-1.3109756097560976,8.445121951219512,43.0,0.013098013098013119,0.013098013098013117,712.0,-540.0,2.5837320574162677,9.511961722488039,208.0,-1988.0,0.9952153110047847,11.910067860685125
2078,2.619565217391304,1265.0,10.739130434782608,2012.0,4.358695652173913,1852.0,39428.7109375,711.0,79026.31578947355,-214.0,6.52439024390244,3.0,3.0,0.12698412698412698,15877115.0,-293.0,-1.2195121951219514,8.932926829268293,40.0,0.012654012654012677,0.012654012654012677,711.0,-532.0,2.5454545454545454,9.607655502392344,212.0,-2008.0,1.014354066985646,11.882309212090055
2079,2.5978260869565215,1267.0,10.717391304347826,2014.0,4.326086956521739,1855.0,39433.59375,711.0,79026.31578947355,-199.0,6.067073170731708,3.0,3.0,0.13186813186813187,15877275.0,-300.0,-1.0975609756097562,9.146341463414634,36.0,0.012654012654012677,0.012654012654012677,711.0,-548.0,2.6220095693779903,9.531100478468899,188.0,-1992.0,0.8995215311004784,11.845936227414436
2080,2.4565217391304346,1258.0,10.815217391304348,2027.0,4.445652173913043,1844.0,39438.4765625,711.0,79026.31578947355,-175.0,5.335365853658537,3.0,3.0,0.13675213675213677,15877435.0,-293.0,-0.8231707317073171,8.932926829268293,27.0,0.012654012654012677,0.012654012654012677,711.0,-536.0,2.5645933014354068,9.511961722488039,180.0,-1988.0,0.8612440191387559,11.948524993797779
2081,2.5543478260869565,1266.0,10.728260869565217,2018.0,4.304347826086956,1857.0,39443.359375,711.0,79026.31578947355,-155.0,4.725609756097562,3.0,3.0,0.14163614163614163,15877595.0,-271.0,-1.0670731707317074,8.26219512195122,35.0,0.012654012654012677,0.012654012654012677,711.0,-536.0,2.5645933014354068,9.492822966507177,184.0,-1984.0,0.8803827751196172,11.838398722378752
2082,2.543478260869565,1267.0,10.717391304347826,2019.0,4.369565217391305,1851.0,39448.2421875,710.0,81899.99999999984,-142.0,4.329268292682928,3.0,3.0,0.14652014652014653,15877755.0,-247.0,-0.9146341463414634,7.5304878048780495,30.0,0.012210012210012234,0.012210012210012234,710.0,-540.0,2.5837320574162677,9.511961722488039,176.0,-1988.0,0.8421052631578947,11.850099502665048
2083,2.641304347826087,1270.0,10.684782608695652,2010.0,4.4021739130434785,1848.0,39453.125,711.0,79026.31578947355,-107.0,3.26219512195122,3.0,3.0,0.1514041514041514,15877915.0,-244.0,-0.5182926829268293,7.439024390243903,17.0,0.012654012654012677,0.012654012654012677,711.0,-564.0,2.6985645933014353,9.531100478468899,188.0,-1992.0,0.8995215311004784,11.854121781625604
2084,2.630434782608696,1273.0,10.652173913043478,2011.0,4.369565217391305,1851.0,39458.0078125,710.0,81899.99999999984,-86.0,2.6219512195121952,3.0,3.0,0.1562881562881563,15878075.0,-231.0,-0.15243902439024393,7.0426829268292686,5.0,0.012210012210012234,0.012210012210012234,710.0,-544.0,2.602870813397129,9.416267942583731,196.0,-1968.0,0.937799043062201,11.810211531057249
2085,2.7065217391304346,1275.0,10.630434782608695,2004.0,4.380434782608695,1850.0,39462.890625,711.0,79026.31578947355,-68.0,2.073170731707317,3.0,3.0,0.16117216117216118,15878235.0,-219.0,0.0,6.676829268292684,0.0,0.012654012654012677,0.012654012654012677,711.0,-552.0,2.6411483253588517,9.454545454545455,208.0,-1976.0,0.9952153110047847,11.811842044167815
2086,2.782608695652174,1273.0,10.652173913043478,1997.0,4.4021739130434785,1848.0,39467.7734375,711.0,79026.31578947355,-52.0,1.5853658536585367,3.0,3.0,0.16605616605616605,15878395.0,-221.0,0.5792682926829269,6.737804878048781,-19.0,0.012654012654012677,0.012654012654012677,711.0,-560.0,2.679425837320574,9.358851674641148,224.0,-1956.0,1.0717703349282297,11.857101474961055
2087,2.7282608695652173,1274.0,10.641304347826086,2002.0,4.456521739130435,1843.0,39472.65625,709.0,84990.56603773567,-29.0,0.8841463414634148,3.0,3.0,0.17094017094017094,15878555.0,-226.0,0.7317073170731708,6.890243902439025,-24.0,0.011766011766011792,0.01176601176601179,709.0,-564.0,2.6985645933014353,9.358851674641148,236.0,-1956.0,1.1291866028708133,11.855013775057593
2088,2.8043478260869565,1270.0,10.684782608695652,1995.0,4.478260869565217,1841.0,39477.5390625,712.0,76347.45762711852,-1.0,0.030487804878048783,3.0,3.0,0.1758241758241758,15878715.0,-242.0,0.8841463414634148,7.378048780487806,-29.0,0.013098013098013119,0.013098013098013117,712.0,-572.0,2.736842105263158,9.435406698564593,252.0,-1972.0,1.2057416267942582,11.91988953558894
2089,2.869565217391304,1274.0,10.641304347826086,1989.0,4.510869565217392,1838.0,39482.421875,711.0,79026.31578947355,3.0,-0.09146341463414635,3.0,3.0,0.1807081807081807,15878875.0,-243.0,1.1585365853658538,7.408536585365854,-38.0,0.012654012654012677,0.012654012654012677,711.0,-564.0,2.6985645933014353,9.435406698564593,256.0,-1972.0,1.2248803827751196,11.908807958579603
2090,2.8260869565217392,1271.0,10.67391304347826,1993.0,4.521739130434782,1837.0,39487.3046875,712.0,76347.45762711852,21.0,-0.6402439024390244,3.0,3.0,0.1855921855921856,15879035.0,-251.0,1.3109756097560976,7.652439024390245,-43.0,0.013098013098013119,0.013098013098013117,712.0,-572.0,2.736842105263158,9.435406698564593,264.0,-1972.0,1.263157894736842,11.931693589313412
2091,2.782608695652174,1271.0,10.67391304347826,1997.0,4.554347826086956,1834.0,39492.1875,712.0,76347.45762711852,39.0,-1.1890243902439026,3.0,3.0,0.19047619047619047,15879195.0,-262.0,1.4634146341463417,7.987804878048781,-48.0,0.013098013098013119,0.013098013098013117,712.0,-576.0,2.755980861244019,9.416267942583731,256.0,-1968.0,1.2248803827751196,11.9338767772186
2092,2.9456521739130435,1274.0,10.641304347826086,1982.0,4.565217391304348,1833.0,39497.0703125,715.0,69299.99999999993,38.0,-1.1585365853658538,3.0,3.0,0.19536019536019536,15879355.0,-269.0,1.9207317073170733,8.201219512195122,-63.0,0.014430014430014446,0.014430014430014446,715.0,-596.0,2.851674641148325,9.39712918660287,244.0,-1964.0,1.1674641148325358,11.94803058175734
2093,3.010869565217391,1274.0,10.641304347826086,1976.0,4.608695652173913,1829.0,39501.953125,711.0,79026.31578947355,49.0,-1.4939024390243905,3.0,3.0,0.20024420024420025,15879515.0,-291.0,2.1951219512195124,8.871951219512196,-72.0,0.012654012654012677,0.012654012654012677,711.0,-596.0,2.851674641148325,9.358851674641148,288.0,-1956.0,1.3779904306220094,11.98093357698729
2094,3.0217391304347827,1273.0,10.652173913043478,1975.0,4.663043478260869,1824.0,39506.8359375,711.0,79026.31578947355,49.0,-1.4939024390243905,3.0,3.0,0.20512820512820512,15879675.0,-294.0,2.378048780487805,8.963414634146343,-78.0,0.012654012654012677,0.012654012654012677,711.0,-592.0,2.832535885167464,9.416267942583731,276.0,-1968.0,1.3205741626794258,12.01431192063349
2095,3.0760869565217392,1271.0,10.67391304347826,1970.0,4.619565217391305,1828.0,39511.71875,711.0,79026.31578947355,53.0,-1.6158536585365855,3.0,3.0,0.21001221001221002,15879835.0,-317.0,2.5914634146341466,9.664634146341465,-85.0,0.012654012654012677,0.012654012654012677,711.0,-612.0,2.92822966507177,9.416267942583731,292.0,-1968.0,1.3971291866028708,12.030590734521313
2096,3.0978260869565215,1272.0,10.66304347826087,1968.0,4.630434782608695,1827.0,39516.6015625,711.0,79026.31578947355,49.0,-1.4939024390243905,3.0,3.0,0.2148962148962149,15879995.0,-343.0,2.957317073170732,10.457317073170733,-97.0,0.012654012654012677,0.012654012654012677,711.0,-608.0,2.909090909090909,9.435406698564593,296.0,-1972.0,1.416267942583732,12.030708580973211
2097,3.1630434782608696,1275.0,10.630434782608695,1962.0,4.6521739130434785,1825.0,39521.484375,711.0,79026.31578947355,60.0,-1.829268292682927,3.0,3.0,0.21978021978021978,15880155.0,-373.0,3.1402439024390247,11.371951219512196,-103.0,0.012654012654012677,0.012654012654012677,711.0,-604.0,2.889952153110048,9.473684210526315,316.0,-1980.0,1.5119617224880382,12.027207066890787
2098,3.1304347826086953,1274.0,10.641304347826086,1965.0,4.619565217391305,1828.0,39526.3671875,710.0,81899.99999999984,62.0,-1.8902439024390245,3.0,3.0,0.22466422466422467,15880315.0,-400.0,3.1097560975609757,12.195121951219514,-102.0,0.012210012210012234,0.012210012210012234,710.0,-596.0,2.851674641148325,9.511961722488039,308.0,-1988.0,1.4736842105263157,12.015713168553928
2099,3.2065217391304346,1274.0,10.641304347826086,1958.0,4.663043478260869,1824.0,39531.25,711.0,79026.31578947355,59.0,-1.7987804878048783,3.0,3.0,0.22954822954822954,15880475.0,-432.0,3.689024390243903,13.170731707317074,-121.0,0.012654012654012677,0.012654012654012677,711.0,-604.0,2.889952153110048,9.358851674641148,304.0,-1956.0,1.4545454545454546,12.052514856523914
2100,3.1630434782608696,1274.0,10.641304347826086,1962.0,4.641304347826087,1826.0,39536.1328125,711.0,79026.31578947355,62.0,-1.8902439024390245,3.0,3.0,0.23443223443223443,15880635.0,-445.0,3.689024390243903,13.567073170731708,-121.0,0.012654012654012677,0.012654012654012677,711.0,-612.0,2.92822966507177,9.416267942583731,328.0,-1968.0,1.569377990430622,12.032618514586936
2101,3.1956521739130435,1279.0,10.58695652173913,1959.0,4.641304347826087,1826.0,39541.015625,711.0,79026.31578947355,67.0,-2.0426829268292686,3.0,3.0,0.23931623931623933,15880795.0,-471.0,3.932926829268293,14.359756097560977,-129.0,0.012654012654012677,0.012654012654012677,711.0,-616.0,2.9473684210526314,9.416267942583731,316.0,-1968.0,1.5119617224880382,11.993229225649745
2102,3.217391304347826,1271.0,10.67391304347826,1957.0,4.5978260869565215,1830.0,39545.8984375,710.0,81899.99999999984,67.0,-2.0426829268292686,3.0,3.0,0.2442002442002442,15880955.0,-500.0,3.8719512195121957,15.243902439024392,-127.0,0.012210012210012234,0.012210012210012234,710.0,-616.0,2.9473684210526314,9.454545454545455,328.0,-1976.0,1.569377990430622,12.059188662216304
2103,3.184782608695652,1271.0,10.67391304347826,1960.0,4.739130434782608,1817.0,39550.78125,711.0,79026.31578947355,68.0,-2.073170731707317,3.0,3.0,0.2490842490842491,15881115.0,-508.0,4.0548780487804885,15.487804878048783,-133.0,0.012654012654012677,0.012654012654012677,711.0,-624.0,2.985645933014354,9.416267942583731,328.0,-1968.0,1.569377990430622,12.105148375888186
2104,3.1956521739130435,1271.0,10.67391304347826,1959.0,4.706521739130435,1820.0,39555.6640625,712.0,76347.45762711852,74.0,-2.25609756097561,3.0,3.0,0.25396825396825395,15881275.0,-518.0,4.176829268292684,15.79268292682927,-137.0,0.013098013098013119,0.013098013098013117,712.0,-628.0,3.004784688995215,9.454545454545455,316.0,-1976.0,1.5119617224880382,12.095286658747607
2105,3.184782608695652,1271.0,10.67391304347826,1960.0,4.739130434782608,1817.0,39560.546875,710.0,81899.99999999984,89.0,-2.713414634146342,3.0,3.0,0.2588522588522589,15881435.0,-525.0,4.237804878048781,16.00609756097561,-139.0,0.012210012210012234,0.012210012210012234,710.0,-620.0,2.9665071770334928,9.435406698564593,320.0,-1972.0,1.5311004784688995,12.105148375888186
2106,3.1630434782608696,1270.0,10.684782608695652,1962.0,4.739130434782608,1817.0,39565.4296875,710.0,81899.99999999984,93.0,-2.8353658536585367,3.0,3.0,0.26373626373626374,15881595.0,-522.0,4.176829268292684,15.914634146341465,-137.0,0.012210012210012234,0.012210012210012234,710.0,-632.0,3.0239234449760763,9.435406698564593,304.0,-1972.0,1.4545454545454546,12.109037150753831
2107,3.1304347826086953,1267.0,10.717391304347826,1965.0,4.739130434782608,1817.0,39570.3125,710.0,81899.99999999984,92.0,-2.804878048780488,3.0,3.0,0.2686202686202686,15881755.0,-524.0,4.359756097560976,15.975609756097562,-143.0,0.012210012210012234,0.012210012210012234,710.0,-612.0,2.92822966507177,9.492822966507177,316.0,-1984.0,1.5119617224880382,12.129363362376425
2108,3.119565217391304,1270.0,10.684782608695652,1966.0,4.815217391304348,1810.0,39575.1953125,711.0,79026.31578947355,95.0,-2.8963414634146343,3.0,3.0,0.27350427350427353,15881915.0,-518.0,4.481707317073171,15.79268292682927,-147.0,0.012654012654012677,0.012654012654012677,711.0,-624.0,2.985645933014354,9.531100478468899,316.0,-1992.0,1.5119617224880382,12.127760925503214
2109,3.0978260869565215,1270.0,10.684782608695652,1968.0,4.760869565217392,1815.0,39580.078125,713.0,73844.26229508186,111.0,-3.3841463414634148,3.0,3.0,0.2783882783882784,15882075.0,-500.0,4.390243902439025,15.243902439024392,-144.0,0.013542013542013561,0.01354201354201356,713.0,-624.0,2.985645933014354,9.358851674641148,316.0,-1956.0,1.5119617224880382,12.100701834072545
2110,3.0869565217391304,1272.0,10.66304347826087,1969.0,4.793478260869565,1812.0,39584.9609375,712.0,76347.45762711852,114.0,-3.4756097560975614,3.0,3.0,0.28327228327228327,15882235.0,-490.0,4.51219512195122,14.939024390243905,-148.0,0.013098013098013119,0.013098013098013117,712.0,-624.0,2.985645933014354,9.454545454545455,300.0,-1976.0,1.4354066985645932,12.091618197074308
2111,3.0217391304347827,1274.0,10.641304347826086,1975.0,4.728260869565217,1818.0,39589.84375,711.0,79026.31578947355,127.0,-3.8719512195121957,3.0,3.0,0.28815628815628813,15882395.0,-464.0,4.329268292682928,14.146341463414636,-142.0,0.012654012654012677,0.012654012654012677,711.0,-628.0,3.004784688995215,9.435406698564593,272.0,-1972.0,1.3014354066985645,12.030158620987702
2112,2.9565217391304346,1273.0,10.652173913043478,1981.0,4.760869565217392,1815.0,39594.7265625,712.0,76347.45762711852,134.0,-4.085365853658537,3.0,3.0,0.29304029304029305,15882555.0,-446.0,4.51219512195122,13.597560975609758,-148.0,0.013098013098013119,0.013098013098013117,712.0,-632.0,3.0239234449760763,9.39712918660287,284.0,-1964.0,1.3588516746411483,12.03643256470488
2113,3.010869565217391,1274.0,10.641304347826086,1976.0,4.717391304347826,1819.0,39599.609375,711.0,79026.31578947355,137.0,-4.176829268292684,3.0,3.0,0.2979242979242979,15882715.0,-414.0,4.725609756097562,12.621951219512196,-155.0,0.012654012654012677,0.012654012654012677,711.0,-644.0,3.0813397129186604,9.37799043062201,280.0,-1960.0,1.339712918660287,12.023164079399034
2114,3.032608695652174,1275.0,10.630434782608695,1974.0,4.804347826086956,1811.0,39604.4921875,711.0,79026.31578947355,148.0,-4.51219512195122,3.0,3.0,0.3028083028083028,15882875.0,-390.0,4.786585365853659,11.890243902439025,-157.0,0.012654012654012677,0.012654012654012677,711.0,-632.0,3.0239234449760763,9.416267942583731,272.0,-1968.0,1.3014354066985645,12.053406871182455
2115,2.9891304347826084,1275.0,10.630434782608695,1978.0,4.793478260869565,1812.0,39609.375,711.0,79026.31578947355,156.0,-4.75609756097561,3.0,3.0,0.3076923076923077,15883035.0,-363.0,4.664634146341464,11.067073170731708,-153.0,0.012654012654012677,0.012654012654012677,711.0,-644.0,3.0813397129186604,9.435406698564593,280.0,-1972.0,1.339712918660287,12.038209096907627
2116,3.0,1275.0,10.630434782608695,1977.0,4.804347826086956,1811.0,39614.2578125,711.0,79026.31578947355,165.0,-5.0304878048780495,3.0,3.0,0.3125763125763126,15883195.0,-326.0,4.664634146341464,9.939024390243903,-153.0,0.012654012654012677,0.012654012654012677,711.0,-636.0,3.0430622009569377,9.435406698564593,280.0,-1972.0,1.339712918660287,12.045243945280777
2117,3.043478260869565,1275.0,10.630434782608695,1973.0,4.826086956521739,1809.0,39619.140625,711.0,79026.31578947355,162.0,-4.939024390243903,3.0,3.0,0.31746031746031744,15883355.0,-307.0,4.634146341463415,9.359756097560977,-152.0,0.012654012654012677,0.012654012654012677,711.0,-660.0,3.1578947368421053,9.39712918660287,288.0,-1964.0,1.3779904306220094,12.064825688902085
2118,3.0978260869565215,1275.0,10.630434782608695,1968.0,4.826086956521739,1809.0,39624.0234375,711.0,79026.31578947355,185.0,-5.640243902439025,3.0,3.0,0.32234432234432236,15883515.0,-293.0,4.725609756097562,8.932926829268293,-155.0,0.012654012654012677,0.012654012654012677,711.0,-652.0,3.1196172248803826,9.39712918660287,292.0,-1964.0,1.3971291866028708,12.078649984341562
