,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
5658,9.48913043478261,1638.0,6.684782608695652,1380.0,1919.0,3.6304347826086953,48017.578125,708.0,88323.5294117645,37.0,-1.128048780487805,3.0,3.0,15162046.0,17.611721611721613,1.0,-6.585365853658537,216.0,-0.030487804878048783,0.011322011322011348,708.0,0.01132201132201135,1.7224880382775118,-360.0,1740.0,4.861244019138756,-1016.0,8.325358851674642,12.161824355112701
5659,9.478260869565217,1637.0,6.695652173913043,1381.0,1924.0,3.5760869565217392,48022.4609375,709.0,84990.56603773567,28.0,-0.853658536585366,3.0,3.0,15162206.0,17.616605616605618,-14.0,-6.371951219512196,209.0,0.426829268292683,0.01176601176601179,709.0,0.011766011766011792,1.7224880382775118,-360.0,1748.0,4.937799043062201,-1032.0,8.363636363636363,12.143211480747691
5660,9.467391304347826,1635.0,6.717391304347826,1382.0,1930.0,3.510869565217391,48027.34375,708.0,88323.5294117645,23.0,-0.701219512195122,3.0,3.0,15162366.0,17.621489621489623,-39.0,-6.097560975609757,200.0,1.1890243902439026,0.011322011322011348,708.0,0.01132201132201135,1.588516746411483,-332.0,1760.0,4.899521531100478,-1024.0,8.421052631578947,12.127697602980476
5661,9.42391304347826,1638.0,6.684782608695652,1386.0,1929.0,3.5217391304347827,48032.2265625,704.0,104755.81395348875,14.0,-0.426829268292683,3.0,3.0,15162526.0,17.626373626373628,-79.0,-5.823170731707318,191.0,2.408536585365854,0.009546009546009511,704.0,0.009546009546009513,1.569377990430622,-328.0,1756.0,4.918660287081339,-1028.0,8.401913875598085,12.078870066334643
5662,9.51086956521739,1640.0,6.663043478260869,1378.0,1939.0,3.4130434782608696,48037.109375,705.0,100099.99999999968,19.0,-0.5792682926829269,3.0,3.0,15162686.0,17.631257631257633,-116.0,-5.5182926829268295,181.0,3.536585365853659,0.009990009990010021,705.0,0.009990009990010023,1.569377990430622,-328.0,1728.0,4.918660287081339,-1028.0,8.267942583732058,12.103786765482619
5663,9.41304347826087,1648.0,6.576086956521739,1387.0,1931.0,3.5,48041.9921875,709.0,84990.56603773567,18.0,-0.5487804878048781,3.0,3.0,15162846.0,17.636141636141637,-145.0,-4.817073170731708,158.0,4.420731707317073,0.01176601176601179,709.0,0.011766011766011792,1.6650717703349283,-348.0,1732.0,4.842105263157895,-1012.0,8.287081339712918,12.004178738396261
5664,9.391304347826086,1650.0,6.554347826086956,1389.0,1932.0,3.4891304347826084,48046.875,708.0,88323.5294117645,22.0,-0.6707317073170732,3.0,3.0,15163006.0,17.641025641025642,-178.0,-4.603658536585367,151.0,5.426829268292684,0.011322011322011348,708.0,0.01132201132201135,1.6650717703349283,-348.0,1728.0,4.861244019138756,-1016.0,8.267942583732058,11.972055127243369
5665,9.380434782608695,1646.0,6.5978260869565215,1390.0,1926.0,3.5543478260869565,48051.7578125,708.0,88323.5294117645,34.0,-1.0365853658536586,3.0,3.0,15163166.0,17.645909645909647,-205.0,-4.085365853658537,134.0,6.250000000000001,0.011322011322011348,708.0,0.01132201132201135,1.645933014354067,-344.0,1728.0,4.7272727272727275,-988.0,8.267942583732058,12.006550472692318
5666,9.369565217391305,1645.0,6.608695652173913,1391.0,1921.0,3.608695652173913,48056.640625,707.0,91928.57142857119,35.0,-1.0670731707317074,3.0,3.0,15163326.0,17.650793650793652,-240.0,-3.7500000000000004,123.0,7.317073170731708,0.010878010878010906,707.0,0.010878010878010906,1.7799043062200957,-372.0,1732.0,4.803827751196172,-1004.0,8.287081339712918,12.02024520948014
5667,9.358695652173912,1639.0,6.673913043478261,1392.0,1917.0,3.652173913043478,48061.5234375,708.0,88323.5294117645,25.0,-0.7621951219512196,3.0,3.0,15163486.0,17.655677655677657,-261.0,-3.658536585365854,120.0,7.957317073170732,0.011322011322011348,708.0,0.01132201132201135,1.8181818181818181,-380.0,1732.0,4.842105263157895,-1012.0,8.287081339712918,12.060873679507777
5668,9.369565217391305,1643.0,6.630434782608695,1391.0,1907.0,3.760869565217391,48066.40625,708.0,88323.5294117645,17.0,-0.5182926829268293,3.0,3.0,15163646.0,17.66056166056166,-267.0,-3.231707317073171,106.0,8.140243902439025,0.011322011322011348,708.0,0.01132201132201135,1.7990430622009568,-376.0,1716.0,4.765550239234449,-996.0,8.210526315789473,12.07872334545148
5669,9.33695652173913,1643.0,6.630434782608695,1394.0,1912.0,3.7065217391304346,48071.2890625,708.0,88323.5294117645,6.0,-0.1829268292682927,3.0,3.0,15163806.0,17.665445665445667,-266.0,-2.987804878048781,98.0,8.109756097560977,0.011322011322011348,708.0,0.01132201132201135,1.9138755980861244,-400.0,1720.0,4.842105263157895,-1012.0,8.229665071770334,12.036599432477622
5670,9.326086956521738,1640.0,6.663043478260869,1395.0,1909.0,3.7391304347826084,48076.171875,708.0,88323.5294117645,-6.0,0.1829268292682927,3.0,3.0,15163966.0,17.67032967032967,-256.0,-2.987804878048781,98.0,7.8048780487804885,0.011322011322011348,708.0,0.01132201132201135,1.875598086124402,-392.0,1720.0,4.784688995215311,-1000.0,8.229665071770334,12.056249114965945
5671,9.326086956521738,1640.0,6.663043478260869,1395.0,1892.0,3.9239130434782608,48081.0546875,712.0,76347.45762711852,-13.0,0.39634146341463417,3.0,3.0,15164126.0,17.675213675213676,-252.0,-2.8658536585365857,94.0,7.682926829268293,0.013098013098013117,712.0,0.013098013098013119,1.894736842105263,-396.0,1712.0,4.880382775119617,-1020.0,8.191387559808613,12.114831401492074
5672,9.33695652173913,1637.0,6.695652173913043,1394.0,1906.0,3.7717391304347827,48085.9375,707.0,91928.57142857119,-11.0,0.3353658536585366,3.0,3.0,15164286.0,17.68009768009768,-234.0,-2.7439024390243905,90.0,7.134146341463415,0.010878010878010906,707.0,0.010878010878010906,1.8564593301435406,-388.0,1724.0,4.918660287081339,-1028.0,8.248803827751196,12.092829742906591
5673,9.326086956521738,1633.0,6.739130434782608,1395.0,1906.0,3.7717391304347827,48090.8203125,707.0,91928.57142857119,-18.0,0.5487804878048781,3.0,3.0,15164446.0,17.684981684981686,-220.0,-2.5914634146341466,85.0,6.707317073170732,0.010878010878010906,707.0,0.010878010878010906,1.894736842105263,-396.0,1708.0,4.822966507177033,-1008.0,8.17224880382775,12.108583443395476
5674,9.271739130434783,1637.0,6.695652173913043,1400.0,1905.0,3.782608695652174,48095.703125,709.0,84990.56603773567,-16.0,0.48780487804878053,3.0,3.0,15164606.0,17.68986568986569,-197.0,-2.6219512195121952,86.0,6.00609756097561,0.01176601176601179,709.0,0.011766011766011792,1.8564593301435406,-388.0,1724.0,4.880382775119617,-1020.0,8.248803827751196,12.04595505060871
5675,9.282608695652174,1635.0,6.717391304347826,1399.0,1905.0,3.782608695652174,48100.5859375,710.0,81899.99999999984,-25.0,0.7621951219512196,3.0,3.0,15164766.0,17.694749694749696,-181.0,-2.530487804878049,83.0,5.5182926829268295,0.012210012210012234,710.0,0.012210012210012234,1.8564593301435406,-388.0,1720.0,4.899521531100478,-1024.0,8.229665071770334,12.066412005096982
5676,9.358695652173912,1635.0,6.717391304347826,1392.0,1901.0,3.8260869565217392,48105.46875,707.0,91928.57142857119,-25.0,0.7621951219512196,3.0,3.0,15164926.0,17.6996336996337,-166.0,-2.5000000000000004,82.0,5.060975609756098,0.010878010878010906,707.0,0.010878010878010906,1.8564593301435406,-388.0,1724.0,4.861244019138756,-1016.0,8.248803827751196,12.138676684244148
5677,9.391304347826086,1643.0,6.630434782608695,1389.0,1905.0,3.782608695652174,48110.3515625,708.0,88323.5294117645,-40.0,1.2195121951219514,3.0,3.0,15165086.0,17.704517704517706,-162.0,-2.682926829268293,88.0,4.939024390243903,0.011322011322011348,708.0,0.01132201132201135,1.894736842105263,-396.0,1716.0,4.918660287081339,-1028.0,8.210526315789473,12.10237130914218
5678,9.445652173913043,1639.0,6.673913043478261,1384.0,1913.0,3.6956521739130435,48115.234375,707.0,91928.57142857119,-34.0,1.0365853658536586,3.0,3.0,15165246.0,17.70940170940171,-162.0,-2.5914634146341466,85.0,4.939024390243903,0.010878010878010906,707.0,0.010878010878010906,1.875598086124402,-392.0,1728.0,4.899521531100478,-1024.0,8.267942583732058,12.141635198481532
5679,9.445652173913043,1637.0,6.695652173913043,1384.0,1911.0,3.717391304347826,48120.1171875,707.0,91928.57142857119,-33.0,1.0060975609756098,3.0,3.0,15165406.0,17.714285714285715,-174.0,-2.530487804878049,83.0,5.3048780487804885,0.010878010878010906,707.0,0.010878010878010906,1.7990430622009568,-376.0,1728.0,4.937799043062201,-1032.0,8.267942583732058,12.160226195849132
5680,9.41304347826087,1638.0,6.684782608695652,1387.0,1914.0,3.684782608695652,48125.0,708.0,88323.5294117645,-31.0,0.9451219512195123,3.0,3.0,15165566.0,17.71916971916972,-179.0,-2.25609756097561,74.0,5.457317073170732,0.011322011322011348,708.0,0.01132201132201135,1.8373205741626792,-384.0,1744.0,4.842105263157895,-1012.0,8.344497607655502,12.118965670489182
5681,9.445652173913043,1642.0,6.641304347826087,1384.0,1912.0,3.7065217391304346,48129.8828125,709.0,84990.56603773567,-44.0,1.3414634146341464,3.0,3.0,15165726.0,17.724053724053725,-197.0,-2.2865853658536586,75.0,6.00609756097561,0.01176601176601179,709.0,0.011766011766011792,1.7224880382775118,-360.0,1756.0,4.822966507177033,-1008.0,8.401913875598085,12.127059488336336
5682,9.532608695652174,1640.0,6.663043478260869,1376.0,1917.0,3.652173913043478,48134.765625,708.0,88323.5294117645,-40.0,1.2195121951219514,3.0,3.0,15165886.0,17.72893772893773,-228.0,-1.8597560975609757,61.0,6.951219512195123,0.011322011322011348,708.0,0.01132201132201135,1.7799043062200957,-372.0,1764.0,4.861244019138756,-1016.0,8.440191387559809,12.190371250652436
