,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
3012,2793.0,2.7391304347826084,2001.0,-5.869565217391304,1695.0,6.065217391304348,14697.265625,88323.5294117645,708.0,-207.0,6.310975609756098,3.0,3.0,9777170.0,1.6898656898656899,-5.365853658536586,-346.0,176.0,10.54878048780488,708.0,0.01132201132201135,0.011322011322011348,4.2105263157894735,-880.0,188.0,-9.339712918660286,1952.0,0.8995215311004784,8.873640368177139
3013,2792.0,2.782608695652174,1997.0,-5.858695652173913,1703.0,5.978260869565217,14702.1484375,84990.56603773567,709.0,-184.0,5.609756097560976,3.0,3.0,9777330.0,1.6947496947496947,-5.27439024390244,-388.0,173.0,11.829268292682928,709.0,0.011766011766011792,0.01176601176601179,4.15311004784689,-868.0,184.0,-9.37799043062201,1960.0,0.8803827751196172,8.82081792820231
3014,2793.0,2.717391304347826,2003.0,-5.869565217391304,1711.0,5.891304347826087,14707.03125,91928.57142857119,707.0,-168.0,5.121951219512195,3.0,3.0,9777490.0,1.6996336996336996,-4.908536585365854,-435.0,161.0,13.26219512195122,707.0,0.010878010878010906,0.010878010878010906,4.0765550239234445,-852.0,184.0,-9.39712918660287,1964.0,0.8803827751196172,8.748912975957046
3015,2797.0,2.6739130434782608,2007.0,-5.913043478260869,1721.0,5.782608695652174,14711.9140625,84990.56603773567,709.0,-157.0,4.786585365853659,3.0,3.0,9777650.0,1.7045177045177045,-4.329268292682928,-480.0,142.0,14.634146341463415,709.0,0.011766011766011792,0.01176601176601179,4.057416267942584,-848.0,180.0,-9.416267942583731,1968.0,0.8612440191387559,8.692091662362904
3016,2794.0,2.75,2000.0,-5.880434782608695,1724.0,5.75,14716.796875,88323.5294117645,708.0,-133.0,4.0548780487804885,3.0,3.0,9777810.0,1.7094017094017093,-4.359756097560976,-533.0,143.0,16.25,708.0,0.01132201132201135,0.011322011322011348,4.0,-836.0,188.0,-9.339712918660286,1952.0,0.8995215311004784,8.672053576432411
3017,2794.0,2.9239130434782608,1984.0,-5.880434782608695,1724.0,5.75,14721.6796875,88323.5294117645,708.0,-128.0,3.9024390243902443,3.0,3.0,9777970.0,1.7142857142857142,-4.298780487804878,-594.0,141.0,18.10975609756098,708.0,0.01132201132201135,0.011322011322011348,3.9043062200956937,-816.0,204.0,-9.263157894736842,1936.0,0.9760765550239234,8.728761694440768
3018,2782.0,2.9782608695652173,1979.0,-5.75,1733.0,5.6521739130434785,14726.5625,104755.81395348875,704.0,-119.0,3.628048780487805,3.0,3.0,9778130.0,1.7191697191697193,-4.359756097560976,-680.0,143.0,20.731707317073173,704.0,0.009546009546009513,0.009546009546009511,3.9043062200956937,-816.0,228.0,-9.282296650717702,1940.0,1.0909090909090908,8.595324761198532
3019,2789.0,2.902173913043478,1986.0,-5.826086956521739,1727.0,5.717391304347826,14731.4453125,88323.5294117645,708.0,-101.0,3.079268292682927,3.0,3.0,9778290.0,1.7240537240537241,-4.024390243902439,-778.0,132.0,23.719512195121954,708.0,0.01132201132201135,0.011322011322011348,3.9043062200956937,-816.0,232.0,-9.282296650717702,1940.0,1.1100478468899522,8.663398061588477
3020,2788.0,2.9239130434782608,1984.0,-5.815217391304348,1733.0,5.6521739130434785,14736.328125,88323.5294117645,708.0,-76.0,2.3170731707317076,3.0,3.0,9778450.0,1.728937728937729,-3.628048780487805,-871.0,119.0,26.55487804878049,708.0,0.01132201132201135,0.011322011322011348,3.942583732057416,-824.0,240.0,-9.263157894736842,1936.0,1.1483253588516746,8.620504088348898
3021,2787.0,2.9130434782608696,1985.0,-5.804347826086956,1725.0,5.739130434782608,14741.2109375,84990.56603773567,709.0,-67.0,2.0426829268292686,3.0,3.0,9778610.0,1.7338217338217339,-3.3231707317073176,-968.0,109.0,29.512195121951223,709.0,0.011766011766011792,0.01176601176601179,3.923444976076555,-820.0,244.0,-9.339712918660286,1952.0,1.1674641148325358,8.666827224531858
3022,2790.0,2.9239130434782608,1984.0,-5.83695652173913,1732.0,5.663043478260869,14746.09375,84990.56603773567,709.0,-56.0,1.707317073170732,3.0,3.0,9778770.0,1.7387057387057387,-2.8963414634146343,-1057.0,95.0,32.22560975609756,709.0,0.011766011766011792,0.01176601176601179,3.9043062200956937,-816.0,232.0,-9.320574162679426,1948.0,1.1100478468899522,8.642302376055136
3023,2788.0,2.9130434782608696,1985.0,-5.815217391304348,1733.0,5.6521739130434785,14750.9765625,88323.5294117645,708.0,-34.0,1.0365853658536586,3.0,3.0,9778930.0,1.7435897435897436,-2.347560975609756,-1155.0,77.0,35.213414634146346,708.0,0.01132201132201135,0.011322011322011348,3.8468899521531097,-804.0,240.0,-9.358851674641148,1956.0,1.1483253588516746,8.61682340295169
3024,2788.0,2.902173913043478,1986.0,-5.815217391304348,1727.0,5.717391304347826,14755.859375,79026.31578947355,711.0,-35.0,1.0670731707317074,3.0,3.0,9779090.0,1.7484737484737485,-1.9512195121951221,-1217.0,64.0,37.10365853658537,711.0,0.012654012654012677,0.012654012654012677,3.8851674641148324,-812.0,236.0,-9.282296650717702,1940.0,1.1291866028708133,8.65609207764744
3025,2790.0,2.793478260869565,1996.0,-5.83695652173913,1735.0,5.630434782608695,14760.7421875,88323.5294117645,708.0,-15.0,0.4573170731707317,3.0,3.0,9779250.0,1.7533577533577533,-1.3414634146341464,-1262.0,44.0,38.47560975609756,708.0,0.01132201132201135,0.011322011322011348,3.789473684210526,-792.0,180.0,-9.301435406698564,1944.0,0.8612440191387559,8.577609111625083
3026,2785.0,2.652173913043478,2009.0,-5.782608695652174,1736.0,5.619565217391304,14765.625,88323.5294117645,708.0,2.0,-0.06097560975609757,3.0,3.0,9779410.0,1.7582417582417582,-1.5853658536585367,-1277.0,52.0,38.9329268292683,708.0,0.01132201132201135,0.011322011322011348,3.923444976076555,-820.0,164.0,-9.320574162679426,1948.0,0.784688995215311,8.488351019165894
3027,2785.0,2.532608695652174,2020.0,-5.782608695652174,1735.0,5.630434782608695,14770.5078125,88323.5294117645,708.0,0.0,0.0,3.0,3.0,9779570.0,1.763125763125763,-1.4329268292682928,-1267.0,47.0,38.62804878048781,708.0,0.01132201132201135,0.011322011322011348,3.827751196172249,-800.0,124.0,-9.301435406698564,1944.0,0.5933014354066986,8.458987290068176
3028,2791.0,2.4347826086956523,2029.0,-5.8478260869565215,1730.0,5.684782608695652,14775.390625,84990.56603773567,709.0,3.0,-0.09146341463414635,3.0,3.0,9779730.0,1.768009768009768,-1.5853658536585367,-1187.0,52.0,36.18902439024391,709.0,0.011766011766011792,0.01176601176601179,3.789473684210526,-792.0,112.0,-9.301435406698564,1944.0,0.5358851674641149,8.511286013466155
3029,2788.0,2.369565217391304,2035.0,-5.815217391304348,1743.0,5.543478260869565,14780.2734375,84990.56603773567,709.0,4.0,-0.12195121951219513,3.0,3.0,9779890.0,1.7728937728937728,-1.4634146341463417,-1117.0,48.0,34.05487804878049,709.0,0.011766011766011792,0.01176601176601179,3.712918660287081,-776.0,100.0,-9.24401913875598,1932.0,0.4784688995215311,8.37626073235144
3030,2788.0,2.391304347826087,2033.0,-5.815217391304348,1744.0,5.532608695652174,14785.15625,95840.42553191462,706.0,-12.0,0.3658536585365854,3.0,3.0,9780050.0,1.7777777777777777,-2.0121951219512195,-1024.0,66.0,31.219512195121954,706.0,0.010434010434010463,0.010434010434010463,3.7320574162679425,-780.0,112.0,-9.24401913875598,1932.0,0.5358851674641149,8.375252161652599
3031,2782.0,2.391304347826087,2033.0,-5.75,1741.0,5.565217391304348,14790.0390625,88323.5294117645,708.0,-19.0,0.5792682926829269,3.0,3.0,9780210.0,1.7826617826617828,-2.439024390243903,-952.0,80.0,29.02439024390244,708.0,0.01132201132201135,0.011322011322011348,3.7703349282296648,-788.0,108.0,-9.24401913875598,1932.0,0.5167464114832536,8.351795082280715
3032,2786.0,2.4347826086956523,2029.0,-5.793478260869565,1742.0,5.554347826086956,14794.921875,88323.5294117645,708.0,-20.0,0.6097560975609757,3.0,3.0,9780370.0,1.7875457875457876,-3.0487804878048785,-893.0,100.0,27.225609756097562,708.0,0.01132201132201135,0.011322011322011348,3.751196172248804,-784.0,108.0,-9.224880382775119,1928.0,0.5167464114832536,8.387093446715134
3033,2796.0,2.510869565217391,2022.0,-5.9021739130434785,1740.0,5.576086956521739,14799.8046875,88323.5294117645,708.0,-21.0,0.6402439024390244,3.0,3.0,9780530.0,1.7924297924297925,-3.1402439024390247,-873.0,103.0,26.615853658536587,708.0,0.01132201132201135,0.011322011322011348,3.789473684210526,-792.0,132.0,-9.339712918660286,1952.0,0.631578947368421,8.4989922120236
3034,2791.0,2.5978260869565215,2014.0,-5.8478260869565215,1745.0,5.521739130434782,14804.6875,91928.57142857119,707.0,-7.0,0.2134146341463415,3.0,3.0,9780690.0,1.7973137973137974,-3.414634146341464,-861.0,112.0,26.250000000000004,707.0,0.010878010878010906,0.010878010878010906,3.8086124401913874,-796.0,140.0,-9.339712918660286,1952.0,0.6698564593301435,8.45194494456369
3035,2793.0,2.608695652173913,2013.0,-5.869565217391304,1740.0,5.576086956521739,14809.5703125,95840.42553191462,706.0,-8.0,0.24390243902439027,3.0,3.0,9780850.0,1.8021978021978022,-3.5670731707317076,-886.0,117.0,27.012195121951223,706.0,0.010434010434010463,0.010434010434010463,3.827751196172249,-800.0,168.0,-9.358851674641148,1956.0,0.8038277511961722,8.505870595863351
3036,2792.0,2.6630434782608696,2008.0,-5.858695652173913,1739.0,5.58695652173913,14814.453125,88323.5294117645,708.0,4.0,-0.12195121951219513,3.0,3.0,9781010.0,1.807081807081807,-3.5670731707317076,-921.0,117.0,28.07926829268293,708.0,0.01132201132201135,0.011322011322011348,3.7703349282296648,-788.0,180.0,-9.37799043062201,1960.0,0.8612440191387559,8.522335271961122
3037,2794.0,2.6739130434782608,2007.0,-5.880434782608695,1738.0,5.5978260869565215,14819.3359375,81899.99999999984,710.0,24.0,-0.7317073170731708,3.0,3.0,9781170.0,1.811965811965812,-3.5975609756097566,-982.0,118.0,29.939024390243905,710.0,0.012210012210012234,0.012210012210012234,3.827751196172249,-800.0,192.0,-9.416267942583731,1968.0,0.9186602870813396,8.547805630476649
3038,2796.0,2.717391304347826,2003.0,-5.9021739130434785,1733.0,5.6521739130434785,14824.21875,88323.5294117645,708.0,52.0,-1.5853658536585367,3.0,3.0,9781330.0,1.8168498168498168,-3.7500000000000004,-1057.0,123.0,32.22560975609756,708.0,0.01132201132201135,0.011322011322011348,3.827751196172249,-800.0,200.0,-9.339712918660286,1952.0,0.9569377990430622,8.612023127235863
3039,2774.0,2.684782608695652,2006.0,-5.663043478260869,1731.0,5.673913043478261,14829.1015625,91928.57142857119,707.0,68.0,-2.073170731707317,3.0,3.0,9781490.0,1.8217338217338217,-3.689024390243903,-1119.0,121.0,34.11585365853659,707.0,0.010878010878010906,0.010878010878010906,3.827751196172249,-800.0,208.0,-9.339712918660286,1952.0,0.9952153110047847,8.454076431969392
3040,2792.0,2.8369565217391304,1992.0,-5.858695652173913,1722.0,5.771739130434782,14833.984375,79026.31578947355,711.0,89.0,-2.713414634146342,3.0,3.0,9781650.0,1.8266178266178266,-3.963414634146342,-1240.0,130.0,37.804878048780495,711.0,0.012654012654012677,0.012654012654012677,3.8468899521531097,-804.0,228.0,-9.358851674641148,1956.0,1.0909090909090908,8.69974767684855
3041,2795.0,2.8369565217391304,1992.0,-5.891304347826087,1735.0,5.630434782608695,14838.8671875,84990.56603773567,709.0,126.0,-3.8414634146341466,3.0,3.0,9781810.0,1.8315018315018314,-3.8719512195121957,-1412.0,127.0,43.04878048780488,709.0,0.011766011766011792,0.01176601176601179,3.827751196172249,-800.0,240.0,-9.416267942583731,1968.0,1.1483253588516746,8.628880869855752
3042,2804.0,2.967391304347826,1980.0,-5.989130434782608,1743.0,5.543478260869565,14843.75,79026.31578947355,711.0,156.0,-4.75609756097561,3.0,3.0,9781970.0,1.8363858363858363,-4.176829268292684,-1629.0,137.0,49.66463414634147,711.0,0.012654012654012677,0.012654012654012677,3.6363636363636362,-760.0,252.0,-9.626794258373206,2012.0,1.2057416267942582,8.683619392090597
3043,2812.0,3.0869565217391304,1969.0,-6.076086956521739,1753.0,5.434782608695652,14848.6328125,91928.57142857119,707.0,190.0,-5.7926829268292686,3.0,3.0,9782130.0,1.8412698412698412,-3.780487804878049,-1857.0,124.0,56.615853658536594,707.0,0.010878010878010906,0.010878010878010906,3.5980861244019136,-752.0,268.0,-9.760765550239235,2040.0,1.2822966507177034,8.716937264550095
3044,2828.0,3.0652173913043477,1971.0,-6.25,1762.0,5.33695652173913,14853.515625,88323.5294117645,708.0,208.0,-6.341463414634147,3.0,3.0,9782290.0,1.8461538461538463,-2.5914634146341466,-2056.0,85.0,62.6829268292683,708.0,0.01132201132201135,0.011322011322011348,3.4832535885167464,-728.0,252.0,-9.837320574162678,2056.0,1.2057416267942582,8.771611173033634
3045,2840.0,3.0,1977.0,-6.380434782608695,1768.0,5.271739130434782,14858.3984375,84990.56603773567,709.0,231.0,-7.0426829268292686,3.0,3.0,9782450.0,1.8510378510378511,-1.9207317073170733,-2233.0,63.0,68.07926829268294,709.0,0.011766011766011792,0.01176601176601179,3.4449760765550237,-720.0,224.0,-9.933014354066986,2076.0,1.0717703349282297,8.803475533815048
3046,2844.0,2.7391304347826084,2001.0,-6.423913043478261,1771.0,5.239130434782608,14863.28125,91928.57142857119,707.0,264.0,-8.048780487804878,3.0,3.0,9782610.0,1.855921855921856,-1.0365853658536586,-2360.0,34.0,71.95121951219512,707.0,0.010878010878010906,0.010878010878010906,3.4066985645933014,-712.0,164.0,-9.990430622009569,2088.0,0.784688995215311,8.730291062821898
3047,2846.0,2.369565217391304,2035.0,-6.445652173913043,1769.0,5.260869565217392,14868.1640625,84990.56603773567,709.0,305.0,-9.298780487804878,3.0,3.0,9782770.0,1.8608058608058609,-0.1829268292682927,-2436.0,6.0,74.26829268292684,709.0,0.011766011766011792,0.01176601176601179,3.5598086124401913,-744.0,52.0,-10.009569377990431,2092.0,0.24880382775119617,8.650897054570194
3048,2852.0,1.8369565217391304,2084.0,-6.510869565217391,1762.0,5.33695652173913,14873.046875,88323.5294117645,708.0,371.0,-11.310975609756099,3.0,3.0,9782930.0,1.8656898656898657,0.701219512195122,-2428.0,-23.0,74.02439024390245,708.0,0.01132201132201135,0.011322011322011348,3.5980861244019136,-752.0,-24.0,-10.028708133971291,2096.0,-0.11483253588516745,8.616782269093717
3049,2859.0,1.1630434782608696,2146.0,-6.58695652173913,1739.0,5.58695652173913,14877.9296875,88323.5294117645,708.0,426.0,-12.987804878048781,3.0,3.0,9783090.0,1.8705738705738706,1.676829268292683,-2334.0,-55.0,71.15853658536587,708.0,0.01132201132201135,0.011322011322011348,3.866028708133971,-808.0,-232.0,-10.009569377990431,2092.0,-1.1100478468899522,8.715202208062083
3050,2837.0,0.40217391304347827,2216.0,-6.3478260869565215,1715.0,5.8478260869565215,14882.8125,104755.81395348875,704.0,495.0,-15.091463414634148,3.0,3.0,9783250.0,1.8754578754578755,1.9512195121951221,-2128.0,-64.0,64.87804878048782,704.0,0.009546009546009513,0.009546009546009511,4.1913875598086126,-876.0,-404.0,-9.875598086124402,2064.0,-1.9330143540669855,8.64023783410316
3051,2820.0,-0.25,2276.0,-6.163043478260869,1684.0,6.184782608695652,14887.6953125,100099.99999999968,705.0,539.0,-16.432926829268293,3.0,3.0,9783410.0,1.8803418803418803,0.9756097560975611,-1812.0,-32.0,55.243902439024396,705.0,0.009990009990010023,0.009990009990010021,4.516746411483253,-944.0,-532.0,-9.511961722488039,1988.0,-2.5454545454545454,8.73482345738928
3052,2788.0,-0.3804347826086956,2288.0,-5.815217391304348,1664.0,6.4021739130434785,14892.578125,88323.5294117645,708.0,552.0,-16.82926829268293,3.0,3.0,9783570.0,1.8852258852258852,-0.030487804878048783,-1474.0,1.0,44.93902439024391,708.0,0.01132201132201135,0.011322011322011348,4.803827751196172,-1004.0,-552.0,-9.148325358851674,1912.0,-2.6411483253588517,8.657327228700641
3053,2753.0,-0.18478260869565216,2270.0,-5.434782608695652,1645.0,6.608695652173913,14897.4609375,88323.5294117645,708.0,550.0,-16.76829268292683,3.0,3.0,9783730.0,1.89010989010989,-2.1341463414634148,-1157.0,70.0,35.274390243902445,708.0,0.01132201132201135,0.011322011322011348,4.956937799043062,-1036.0,-464.0,-8.78468899521531,1836.0,-2.2200956937799043,8.558379802235903
3054,2727.0,0.2826086956521739,2227.0,-5.1521739130434785,1636.0,6.706521739130435,14902.34375,88323.5294117645,708.0,545.0,-16.615853658536587,3.0,3.0,9783890.0,1.894993894993895,-4.146341463414634,-935.0,136.0,28.50609756097561,708.0,0.01132201132201135,0.011322011322011348,5.052631578947368,-1056.0,-336.0,-8.516746411483254,1780.0,-1.6076555023923444,8.461808172165869
3055,2710.0,0.8478260869565217,2175.0,-4.967391304347826,1636.0,6.706521739130435,14907.2265625,88323.5294117645,708.0,561.0,-17.103658536585368,3.0,3.0,9784050.0,1.8998778998778998,-5.731707317073171,-834.0,188.0,25.426829268292686,708.0,0.01132201132201135,0.011322011322011348,4.937799043062201,-1032.0,-196.0,-8.440191387559809,1764.0,-0.937799043062201,8.388755526397436
3056,2707.0,1.326086956521739,2131.0,-4.934782608695652,1630.0,6.771739130434782,14912.109375,88323.5294117645,708.0,600.0,-18.29268292682927,3.0,3.0,9784210.0,1.9047619047619047,-6.920731707317074,-818.0,227.0,24.939024390243905,708.0,0.01132201132201135,0.011322011322011348,5.0143540669856455,-1048.0,-92.0,-8.382775119617225,1752.0,-0.4401913875598086,8.483338780339011
3057,2719.0,1.6521739130434783,2101.0,-5.065217391304348,1630.0,6.771739130434782,14916.9921875,84990.56603773567,709.0,665.0,-20.27439024390244,3.0,3.0,9784370.0,1.9096459096459097,-7.225609756097562,-867.0,237.0,26.432926829268297,709.0,0.011766011766011792,0.01176601176601179,5.071770334928229,-1060.0,-36.0,-8.421052631578947,1760.0,-0.17224880382775118,8.616412055535356
3058,2712.0,1.7826086956521738,2089.0,-4.989130434782608,1627.0,6.804347826086956,14921.875,88323.5294117645,708.0,745.0,-22.713414634146343,3.0,3.0,9784530.0,1.9145299145299146,-7.225609756097562,-952.0,237.0,29.02439024390244,708.0,0.01132201132201135,0.011322011322011348,5.167464114832535,-1080.0,-12.0,-8.287081339712918,1732.0,-0.057416267942583726,8.623703705222201
3059,2685.0,1.858695652173913,2082.0,-4.695652173913043,1619.0,6.891304347826087,14926.7578125,84990.56603773567,709.0,836.0,-25.487804878048784,3.0,3.0,9784690.0,1.9194139194139195,-6.707317073170732,-1039.0,220.0,31.676829268292686,709.0,0.011766011766011792,0.01176601176601179,5.1291866028708135,-1072.0,16.0,-8.038277511961722,1680.0,0.07655502392344497,8.543651121163084
3060,2674.0,1.967391304347826,2072.0,-4.576086956521739,1606.0,7.032608695652174,14931.640625,84990.56603773567,709.0,924.0,-28.170731707317074,3.0,3.0,9784850.0,1.9242979242979243,-7.164634146341464,-1122.0,235.0,34.207317073170735,709.0,0.011766011766011792,0.01176601176601179,5.244019138755981,-1096.0,44.0,-7.712918660287081,1612.0,0.21052631578947367,8.617933942902695
3061,2642.0,2.1739130434782608,2053.0,-4.228260869565217,1610.0,6.989130434782608,14936.5234375,81899.99999999984,710.0,1017.0,-31.00609756097561,3.0,3.0,9785010.0,1.9291819291819292,-7.500000000000001,-1223.0,246.0,37.28658536585366,710.0,0.012210012210012234,0.012210012210012234,5.339712918660287,-1116.0,64.0,-7.291866028708133,1524.0,0.3062200956937799,8.452930387510941
3062,2613.0,2.2065217391304346,2050.0,-3.9130434782608696,1610.0,6.989130434782608,14941.40625,91928.57142857119,707.0,1117.0,-34.05487804878049,3.0,3.0,9785170.0,1.934065934065934,-8.384146341463415,-1342.0,275.0,40.91463414634147,707.0,0.010878010878010906,0.010878010878010906,5.301435406698564,-1108.0,112.0,-6.851674641148325,1432.0,0.5358851674641149,8.308344701709219
3063,2579.0,2.369565217391304,2035.0,-3.543478260869565,1611.0,6.978260869565217,14946.2890625,81899.99999999984,710.0,1210.0,-36.890243902439025,3.0,3.0,9785330.0,1.938949938949939,-8.628048780487806,-1491.0,283.0,45.457317073170735,710.0,0.012210012210012234,0.012210012210012234,5.320574162679426,-1112.0,148.0,-6.526315789473684,1364.0,0.708133971291866,8.177236835779613
3064,2549.0,2.5543478260869565,2018.0,-3.217391304347826,1610.0,6.989130434782608,14951.171875,84990.56603773567,709.0,1318.0,-40.1829268292683,3.0,3.0,9785490.0,1.9438339438339438,-9.115853658536587,-1654.0,299.0,50.426829268292686,709.0,0.011766011766011792,0.01176601176601179,5.263157894736842,-1100.0,176.0,-6.277511961722488,1312.0,0.8421052631578947,8.107049022692085
3065,2526.0,2.717391304347826,2003.0,-2.967391304347826,1615.0,6.934782608695652,14956.0546875,88323.5294117645,708.0,1446.0,-44.08536585365854,3.0,3.0,9785650.0,1.9487179487179487,-9.786585365853659,-1817.0,321.0,55.396341463414636,708.0,0.01132201132201135,0.011322011322011348,5.186602870813397,-1084.0,224.0,-5.875598086124402,1228.0,1.0717703349282297,8.017533067217867
3066,2492.0,2.8369565217391304,1992.0,-2.5978260869565215,1626.0,6.815217391304348,14960.9375,91928.57142857119,707.0,1584.0,-48.29268292682927,3.0,3.0,9785810.0,1.9536019536019535,-9.939024390243903,-1992.0,326.0,60.73170731707317,707.0,0.010878010878010906,0.010878010878010906,5.167464114832535,-1080.0,220.0,-5.569377990430622,1164.0,1.0526315789473684,7.825868052494065
3067,2471.0,2.75,2000.0,-2.369565217391304,1626.0,6.815217391304348,14965.8203125,88323.5294117645,708.0,1717.0,-52.34756097560976,3.0,3.0,9785970.0,1.9584859584859584,-10.487804878048781,-2154.0,344.0,65.67073170731707,708.0,0.01132201132201135,0.011322011322011348,5.110047846889952,-1068.0,216.0,-5.339712918660287,1116.0,1.0334928229665072,7.721692004360698
3068,2448.0,2.5652173913043477,2017.0,-2.119565217391304,1634.0,6.728260869565217,14970.703125,84990.56603773567,709.0,1873.0,-57.10365853658537,3.0,3.0,9786130.0,1.9633699633699633,-10.579268292682928,-2281.0,347.0,69.54268292682927,709.0,0.011766011766011792,0.01176601176601179,4.9952153110047846,-1044.0,184.0,-5.090909090909091,1064.0,0.8803827751196172,7.5061568931343166
3069,2429.0,2.391304347826087,2033.0,-1.9130434782608696,1644.0,6.619565217391304,14975.5859375,84990.56603773567,709.0,2026.0,-61.768292682926834,3.0,3.0,9786290.0,1.9682539682539681,-11.585365853658537,-2378.0,380.0,72.5,709.0,0.011766011766011792,0.01176601176601179,4.784688995215311,-1000.0,128.0,-4.765550239234449,996.0,0.6124401913875598,7.293607852150071
3070,2402.0,2.3152173913043477,2040.0,-1.6195652173913042,1656.0,6.489130434782608,14980.46875,84990.56603773567,709.0,2205.0,-67.22560975609757,3.0,3.0,9786450.0,1.9731379731379732,-12.77439024390244,-2443.0,419.0,74.48170731707317,709.0,0.011766011766011792,0.01176601176601179,4.708133971291866,-984.0,104.0,-4.516746411483253,944.0,0.49760765550239233,7.077572808668505
3071,2367.0,1.9891304347826086,2070.0,-1.2391304347826086,1662.0,6.423913043478261,14985.3515625,95840.42553191462,706.0,2384.0,-72.6829268292683,3.0,3.0,9786610.0,1.978021978021978,-13.475609756097562,-2475.0,442.0,75.45731707317074,706.0,0.010434010434010463,0.010434010434010463,4.669856459330143,-976.0,56.0,-4.1913875598086126,876.0,0.2679425837320574,6.838036480683115
3072,2355.0,1.891304347826087,2079.0,-1.108695652173913,1671.0,6.326086956521739,14990.234375,91928.57142857119,707.0,2590.0,-78.96341463414635,3.0,3.0,9786770.0,1.982905982905983,-14.756097560975611,-2457.0,484.0,74.90853658536587,707.0,0.010878010878010906,0.010878010878010906,4.4784688995215305,-936.0,0.0,-3.8468899521531097,804.0,0.0,6.695193377844264
3073,2332.0,1.5434782608695652,2111.0,-0.858695652173913,1688.0,6.141304347826087,14995.1171875,84990.56603773567,709.0,2794.0,-85.1829268292683,3.0,3.0,9786930.0,1.9877899877899878,-16.493902439024392,-2416.0,541.0,73.65853658536587,709.0,0.011766011766011792,0.01176601176601179,4.30622009569378,-900.0,-64.0,-3.617224880382775,756.0,-0.3062200956937799,6.390250578613245
3074,2311.0,1.3369565217391304,2130.0,-0.6304347826086957,1704.0,5.967391304347826,15000.0,79026.31578947355,711.0,2998.0,-91.40243902439025,3.0,3.0,9787090.0,1.9926739926739927,-18.56707317073171,-2333.0,609.0,71.12804878048782,711.0,0.012654012654012677,0.012654012654012677,4.133971291866029,-864.0,-124.0,-3.311004784688995,692.0,-0.5933014354066986,6.147736147180498
3075,2293.0,1.0978260869565217,2152.0,-0.43478260869565216,1724.0,5.75,15004.8828125,84990.56603773567,709.0,3205.0,-97.71341463414635,3.0,3.0,9787250.0,1.9975579975579976,-20.152439024390247,-2217.0,661.0,67.59146341463415,709.0,0.011766011766011792,0.01176601176601179,3.866028708133971,-808.0,-196.0,-3.0813397129186604,644.0,-0.937799043062201,5.869987907485539
3076,2277.0,0.8043478260869565,2179.0,-0.2608695652173913,1748.0,5.489130434782608,15009.765625,88323.5294117645,708.0,3440.0,-104.87804878048782,3.0,3.0,9787410.0,2.0024420024420024,-21.76829268292683,-2062.0,714.0,62.865853658536594,708.0,0.01132201132201135,0.011322011322011348,3.6363636363636362,-760.0,-244.0,-2.8708133971291865,600.0,-1.1674641148325358,5.553879840745948
3077,2262.0,0.6630434782608695,2192.0,-0.09782608695652173,1771.0,5.239130434782608,15014.6484375,81899.99999999984,710.0,3671.0,-111.92073170731709,3.0,3.0,9787570.0,2.0073260073260073,-24.02439024390244,-1892.0,788.0,57.6829268292683,710.0,0.012210012210012234,0.012210012210012234,3.3684210526315788,-704.0,-288.0,-2.6411483253588517,552.0,-1.3779904306220094,5.281825850027517
3078,2241.0,0.6413043478260869,2194.0,0.13043478260869565,1796.0,4.967391304347826,15019.53125,104755.81395348875,704.0,3893.0,-118.68902439024392,3.0,3.0,9787730.0,2.012210012210012,-26.463414634146343,-1707.0,868.0,52.04268292682927,704.0,0.009546009546009513,0.009546009546009511,3.177033492822966,-664.0,-300.0,-2.4114832535885165,504.0,-1.4354066985645932,5.01031544611367
3079,2228.0,0.4891304347826087,2208.0,0.2717391304347826,1806.0,4.858695652173913,15024.4140625,84990.56603773567,709.0,4118.0,-125.54878048780489,3.0,3.0,9787890.0,2.017094017094017,-29.02439024390244,-1530.0,952.0,46.646341463414636,709.0,0.011766011766011792,0.01176601176601179,3.0239234449760763,-632.0,-320.0,-2.2200956937799043,464.0,-1.5311004784688995,4.89080915367731
3080,2214.0,0.43478260869565216,2213.0,0.42391304347826086,1819.0,4.717391304347826,15029.296875,88323.5294117645,708.0,4350.0,-132.6219512195122,3.0,3.0,9788050.0,2.021978021978022,-31.371951219512198,-1359.0,1029.0,41.4329268292683,708.0,0.01132201132201135,0.011322011322011348,2.9473684210526314,-616.0,-332.0,-2.1435406698564594,448.0,-1.588516746411483,4.75631358339541
