,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
12094,6.108695652173913,1225.0,11.17391304347826,1691.0,5.826086956521739,1717.0,88349.609375,710.0,81899.99999999984,1929.0,-58.810975609756106,3.0,3.0,0.04884004884004884,702939.0,-3187.0,1.4634146341463417,97.16463414634147,-48.0,0.012210012210012234,0.012210012210012234,710.0,-856.0,4.095693779904306,9.894736842105262,972.0,-2068.0,4.650717703349282,14.00413455016249
12095,5.913043478260869,1233.0,11.08695652173913,1709.0,5.826086956521739,1717.0,88354.4921875,711.0,79026.31578947355,1742.0,-53.10975609756098,3.0,3.0,0.05372405372405373,703099.0,-3040.0,1.3414634146341464,92.6829268292683,-44.0,0.012654012654012677,0.012654012654012677,711.0,-864.0,4.133971291866029,9.818181818181818,920.0,-2052.0,4.401913875598086,13.85019773561699
12096,5.706521739130435,1241.0,11.0,1728.0,5.815217391304348,1718.0,88359.375,710.0,81899.99999999984,1562.0,-47.6219512195122,3.0,3.0,0.05860805860805861,703259.0,-2883.0,1.2804878048780488,87.89634146341464,-42.0,0.012210012210012234,0.012210012210012234,710.0,-876.0,4.1913875598086126,9.779904306220095,860.0,-2044.0,4.114832535885167,13.688723229991057
12097,5.576086956521739,1249.0,10.91304347826087,1740.0,5.804347826086956,1719.0,88364.2578125,711.0,79026.31578947355,1381.0,-42.10365853658537,3.0,3.0,0.06349206349206349,703419.0,-2718.0,1.1890243902439026,82.8658536585366,-39.0,0.012654012654012677,0.012654012654012677,711.0,-848.0,4.057416267942584,9.68421052631579,828.0,-2024.0,3.9617224880382773,13.56015182036338
12098,5.5,1256.0,10.83695652173913,1747.0,5.771739130434782,1722.0,88369.140625,710.0,81899.99999999984,1217.0,-37.10365853658537,3.0,3.0,0.06837606837606838,703579.0,-2528.0,0.7926829268292683,77.07317073170732,-26.0,0.012210012210012234,0.012210012210012234,710.0,-864.0,4.133971291866029,9.607655502392344,824.0,-2008.0,3.942583732057416,13.453720646864062
12099,5.282608695652174,1263.0,10.76086956521739,1767.0,5.760869565217392,1723.0,88374.0234375,708.0,88323.5294117645,1059.0,-32.28658536585366,3.0,3.0,0.07326007326007326,703739.0,-2328.0,0.5182926829268293,70.97560975609757,-17.0,0.01132201132201135,0.011322011322011348,708.0,-860.0,4.114832535885167,9.511961722488039,772.0,-1988.0,3.69377990430622,13.299995736031267
12100,5.173913043478261,1264.0,10.75,1777.0,5.771739130434782,1722.0,88378.90625,711.0,79026.31578947355,906.0,-27.621951219512198,3.0,3.0,0.07814407814407814,703899.0,-2140.0,0.24390243902439027,65.2439024390244,-8.0,0.012654012654012677,0.012654012654012677,711.0,-840.0,4.019138755980861,9.492822966507177,744.0,-1984.0,3.5598086124401913,13.25310713648941
12101,5.054347826086956,1275.0,10.630434782608695,1788.0,5.815217391304348,1718.0,88383.7890625,711.0,79026.31578947355,765.0,-23.323170731707318,3.0,3.0,0.08302808302808302,704059.0,-1957.0,-0.30487804878048785,59.66463414634147,10.0,0.012654012654012677,0.012654012654012677,711.0,-856.0,4.095693779904306,9.37799043062201,724.0,-1960.0,3.464114832535885,13.128950031228516
12102,4.945652173913043,1275.0,10.630434782608695,1798.0,5.739130434782608,1725.0,88388.671875,712.0,76347.45762711852,618.0,-18.84146341463415,3.0,3.0,0.0879120879120879,704219.0,-1773.0,-0.853658536585366,54.054878048780495,28.0,0.013098013098013119,0.013098013098013117,712.0,-848.0,4.057416267942584,9.263157894736842,716.0,-1936.0,3.4258373205741623,13.05385909377283
12103,4.923913043478261,1282.0,10.554347826086957,1800.0,5.717391304347826,1727.0,88393.5546875,712.0,76347.45762711852,494.0,-15.060975609756099,3.0,3.0,0.0927960927960928,704379.0,-1594.0,-1.3414634146341464,48.59756097560976,44.0,0.013098013098013119,0.013098013098013117,712.0,-852.0,4.0765550239234445,9.282296650717702,720.0,-1940.0,3.4449760765550237,12.974118121120757
12104,4.945652173913043,1286.0,10.51086956521739,1798.0,5.728260869565217,1726.0,88398.4375,714.0,71499.99999999991,363.0,-11.067073170731708,3.0,3.0,0.09768009768009768,704539.0,-1424.0,-1.829268292682927,43.41463414634147,60.0,0.013986013986014003,0.013986013986014003,714.0,-836.0,4.0,9.24401913875598,712.0,-1932.0,3.4066985645933014,12.951865774170765
12105,4.9021739130434785,1289.0,10.478260869565217,1802.0,5.695652173913043,1729.0,88403.3203125,711.0,79026.31578947355,237.0,-7.225609756097562,3.0,3.0,0.10256410256410256,704699.0,-1247.0,-2.530487804878049,38.018292682926834,83.0,0.012654012654012677,0.012654012654012677,711.0,-836.0,4.0,9.224880382775119,696.0,-1928.0,3.3301435406698565,12.894406291512068
12106,4.826086956521739,1291.0,10.456521739130434,1809.0,5.760869565217392,1723.0,88408.203125,710.0,81899.99999999984,133.0,-4.0548780487804885,3.0,3.0,0.10744810744810745,704859.0,-1082.0,-3.1707317073170733,32.987804878048784,104.0,0.012210012210012234,0.012210012210012234,710.0,-832.0,3.9808612440191387,9.186602870813397,692.0,-1920.0,3.311004784688995,12.877017525043003
12107,4.771739130434782,1292.0,10.445652173913043,1814.0,5.673913043478261,1731.0,88413.0859375,711.0,79026.31578947355,26.0,-0.7926829268292683,3.0,3.0,0.11233211233211234,705019.0,-916.0,-4.0548780487804885,27.926829268292686,133.0,0.012654012654012677,0.012654012654012677,711.0,-828.0,3.9617224880382773,9.186602870813397,668.0,-1920.0,3.1961722488038276,12.8091542613964
12108,4.684782608695652,1296.0,10.402173913043478,1822.0,5.630434782608695,1735.0,88417.96875,711.0,79026.31578947355,-64.0,1.9512195121951221,3.0,3.0,0.11721611721611722,705179.0,-763.0,-4.878048780487806,23.262195121951223,160.0,0.012654012654012677,0.012654012654012677,711.0,-808.0,3.866028708133971,9.129186602870814,660.0,-1908.0,3.1578947368421053,12.722193444887926
12109,4.663043478260869,1304.0,10.315217391304348,1824.0,5.576086956521739,1740.0,88422.8515625,711.0,79026.31578947355,-159.0,4.847560975609756,3.0,3.0,0.1221001221001221,705339.0,-628.0,-5.426829268292684,19.146341463414636,178.0,0.012654012654012677,0.012654012654012677,711.0,-792.0,3.789473684210526,9.110047846889952,632.0,-1904.0,3.0239234449760763,12.61905028346867
12110,4.576086956521739,1305.0,10.304347826086957,1832.0,5.467391304347826,1750.0,88427.734375,712.0,76347.45762711852,-235.0,7.164634146341464,3.0,3.0,0.12698412698412698,705499.0,-498.0,-6.158536585365854,15.182926829268293,202.0,0.013098013098013119,0.013098013098013117,712.0,-800.0,3.827751196172249,9.014354066985646,620.0,-1884.0,2.9665071770334928,12.530463823398144
12111,4.532608695652174,1307.0,10.282608695652174,1836.0,5.456521739130435,1751.0,88432.6171875,711.0,79026.31578947355,-311.0,9.481707317073171,3.0,3.0,0.13186813186813187,705659.0,-381.0,-6.798780487804879,11.615853658536587,223.0,0.012654012654012677,0.012654012654012677,711.0,-784.0,3.751196172248804,8.937799043062201,600.0,-1868.0,2.8708133971291865,12.492005950423112
12112,4.315217391304348,1312.0,10.228260869565217,1856.0,5.423913043478261,1754.0,88437.5,709.0,84990.56603773567,-350.0,10.670731707317074,3.0,3.0,0.13675213675213677,705819.0,-286.0,-7.164634146341464,8.719512195121952,235.0,0.011766011766011792,0.01176601176601179,709.0,-768.0,3.6746411483253585,8.995215311004785,560.0,-1880.0,2.679425837320574,12.355454433298199
12113,4.206521739130435,1318.0,10.16304347826087,1866.0,5.33695652173913,1762.0,88442.3828125,712.0,76347.45762711852,-384.0,11.707317073170733,3.0,3.0,0.14163614163614163,705979.0,-177.0,-7.865853658536586,5.396341463414634,258.0,0.013098013098013119,0.013098013098013117,712.0,-764.0,3.6555023923444976,8.976076555023923,524.0,-1876.0,2.5071770334928227,12.225603576009306
12114,3.9891304347826084,1312.0,10.228260869565217,1886.0,5.217391304347826,1773.0,88447.265625,710.0,81899.99999999984,-413.0,12.591463414634147,3.0,3.0,0.14652014652014653,706139.0,-76.0,-8.75,2.3170731707317076,287.0,0.012210012210012234,0.012210012210012234,710.0,-752.0,3.5980861244019136,8.880382775119617,492.0,-1856.0,2.354066985645933,12.155313820065372
12115,3.8152173913043477,1321.0,10.130434782608695,1902.0,5.326086956521739,1763.0,88452.1484375,711.0,79026.31578947355,-443.0,13.506097560975611,3.0,3.0,0.1514041514041514,706299.0,29.0,-9.176829268292684,-0.8841463414634148,301.0,0.012654012654012677,0.012654012654012677,711.0,-740.0,3.54066985645933,8.822966507177034,460.0,-1844.0,2.200956937799043,12.064360525781309
12116,3.652173913043478,1329.0,10.043478260869565,1917.0,5.25,1770.0,88457.03125,711.0,79026.31578947355,-447.0,13.628048780487806,3.0,3.0,0.1562881562881563,706459.0,123.0,-9.664634146341465,-3.7500000000000004,317.0,0.012654012654012677,0.012654012654012677,711.0,-732.0,3.5023923444976077,8.631578947368421,400.0,-1804.0,1.9138755980861244,11.906818629158456
12117,3.510869565217391,1337.0,9.956521739130434,1930.0,5.217391304347826,1773.0,88461.9140625,710.0,81899.99999999984,-451.0,13.750000000000002,3.0,3.0,0.16117216117216118,706619.0,228.0,-10.182926829268293,-6.951219512195123,334.0,0.012210012210012234,0.012210012210012234,710.0,-728.0,3.4832535885167464,8.593301435406698,376.0,-1796.0,1.7990430622009568,11.7762346388152
12118,3.369565217391304,1346.0,9.858695652173912,1943.0,5.1521739130434785,1779.0,88466.796875,711.0,79026.31578947355,-435.0,13.26219512195122,3.0,3.0,0.16605616605616605,706779.0,308.0,-10.640243902439025,-9.390243902439025,349.0,0.012654012654012677,0.012654012654012677,711.0,-716.0,3.4258373205741623,8.459330143540669,348.0,-1768.0,1.6650717703349283,11.622940494844316
12119,3.25,1353.0,9.782608695652174,1954.0,5.0978260869565215,1784.0,88471.6796875,710.0,81899.99999999984,-418.0,12.743902439024392,3.0,3.0,0.17094017094017094,706939.0,390.0,-10.731707317073171,-11.890243902439025,352.0,0.012210012210012234,0.012210012210012234,710.0,-704.0,3.3684210526315788,8.421052631578947,336.0,-1760.0,1.6076555023923444,11.49998972630428
12120,3.184782608695652,1363.0,9.67391304347826,1960.0,5.119565217391304,1782.0,88476.5625,711.0,79026.31578947355,-397.0,12.103658536585368,3.0,3.0,0.1758241758241758,707099.0,460.0,-10.853658536585368,-14.02439024390244,356.0,0.012654012654012677,0.012654012654012677,711.0,-696.0,3.3301435406698565,8.287081339712918,316.0,-1732.0,1.5119617224880382,11.399007932822574
12121,3.2065217391304346,1364.0,9.66304347826087,1958.0,5.065217391304348,1787.0,88481.4453125,714.0,71499.99999999991,-386.0,11.76829268292683,3.0,3.0,0.1807081807081807,707259.0,534.0,-10.823170731707318,-16.28048780487805,355.0,0.013986013986014003,0.013986013986014003,714.0,-688.0,3.291866028708134,8.267942583732058,332.0,-1728.0,1.588516746411483,11.371570610405936
12122,3.25,1370.0,9.597826086956522,1954.0,5.08695652173913,1785.0,88486.328125,712.0,76347.45762711852,-373.0,11.371951219512196,3.0,3.0,0.1855921855921856,707419.0,571.0,-10.670731707317074,-17.408536585365855,350.0,0.013098013098013119,0.013098013098013117,712.0,-696.0,3.3301435406698565,8.210526315789473,344.0,-1716.0,1.645933014354067,11.338337278875038
12123,3.282608695652174,1369.0,9.608695652173912,1951.0,5.021739130434782,1791.0,88491.2109375,712.0,76347.45762711852,-358.0,10.914634146341465,3.0,3.0,0.19047619047619047,707579.0,604.0,-10.51829268292683,-18.414634146341466,345.0,0.013098013098013119,0.013098013098013117,712.0,-692.0,3.311004784688995,8.229665071770334,372.0,-1720.0,1.7799043062200957,11.327860163288431
12124,3.3152173913043477,1368.0,9.619565217391305,1948.0,5.032608695652174,1790.0,88496.09375,712.0,76347.45762711852,-341.0,10.396341463414634,3.0,3.0,0.19536019536019536,707739.0,638.0,-10.51829268292683,-19.451219512195124,345.0,0.013098013098013119,0.013098013098013117,712.0,-688.0,3.291866028708134,8.325358851674642,364.0,-1740.0,1.7416267942583732,11.351381044031836
12125,3.4239130434782608,1361.0,9.695652173913043,1938.0,5.043478260869565,1789.0,88500.9765625,713.0,73844.26229508186,-329.0,10.03048780487805,3.0,3.0,0.20024420024420025,707899.0,650.0,-10.426829268292684,-19.81707317073171,342.0,0.013542013542013561,0.01354201354201356,713.0,-688.0,3.291866028708134,8.287081339712918,368.0,-1732.0,1.7607655502392343,11.452751834151877
12126,3.467391304347826,1362.0,9.684782608695652,1934.0,5.043478260869565,1789.0,88505.859375,711.0,79026.31578947355,-309.0,9.420731707317074,3.0,3.0,0.20512820512820512,708059.0,647.0,-10.487804878048781,-19.725609756097562,344.0,0.012654012654012677,0.012654012654012677,711.0,-688.0,3.291866028708134,8.344497607655502,384.0,-1744.0,1.8373205741626792,11.456635178054007
12127,3.608695652173913,1361.0,9.695652173913043,1921.0,5.043478260869565,1789.0,88510.7421875,711.0,79026.31578947355,-302.0,9.207317073170733,3.0,3.0,0.21001221001221002,708219.0,640.0,-10.30487804878049,-19.512195121951223,338.0,0.012654012654012677,0.012654012654012677,711.0,-696.0,3.3301435406698565,8.363636363636363,412.0,-1748.0,1.971291866028708,11.509345261803015
12128,3.608695652173913,1361.0,9.695652173913043,1921.0,5.054347826086956,1788.0,88515.625,711.0,79026.31578947355,-286.0,8.719512195121952,3.0,3.0,0.2148962148962149,708379.0,619.0,-10.182926829268293,-18.871951219512198,334.0,0.012654012654012677,0.012654012654012677,711.0,-704.0,3.3684210526315788,8.344497607655502,440.0,-1744.0,2.1052631578947367,11.514112529178858
12129,3.7391304347826084,1359.0,9.717391304347826,1909.0,5.065217391304348,1787.0,88520.5078125,712.0,76347.45762711852,-285.0,8.689024390243903,3.0,3.0,0.21978021978021978,708539.0,580.0,-9.756097560975611,-17.682926829268293,320.0,0.013098013098013119,0.013098013098013117,712.0,-700.0,3.3492822966507174,8.363636363636363,436.0,-1748.0,2.0861244019138754,11.578653522379204
12130,3.7065217391304346,1358.0,9.728260869565217,1912.0,5.08695652173913,1785.0,88525.390625,708.0,88323.5294117645,-268.0,8.170731707317074,3.0,3.0,0.22466422466422467,708699.0,534.0,-9.420731707317074,-16.28048780487805,309.0,0.01132201132201135,0.011322011322011348,708.0,-708.0,3.38755980861244,8.382775119617225,444.0,-1752.0,2.124401913875598,11.586823965307515
12131,3.7391304347826084,1352.0,9.793478260869565,1909.0,5.076086956521739,1786.0,88530.2734375,711.0,79026.31578947355,-260.0,7.926829268292684,3.0,3.0,0.22954822954822954,708859.0,484.0,-8.689024390243903,-14.756097560975611,285.0,0.012654012654012677,0.012654012654012677,711.0,-704.0,3.3684210526315788,8.497607655502392,460.0,-1776.0,2.200956937799043,11.64731607043496
12132,3.7391304347826084,1345.0,9.869565217391305,1909.0,5.054347826086956,1788.0,88535.15625,712.0,76347.45762711852,-254.0,7.743902439024391,3.0,3.0,0.23443223443223443,709019.0,406.0,-8.231707317073171,-12.378048780487806,270.0,0.013098013098013119,0.013098013098013117,712.0,-700.0,3.3492822966507174,8.555023923444976,468.0,-1788.0,2.2392344497607652,11.701959064008376
12133,3.7717391304347827,1340.0,9.92391304347826,1906.0,5.0978260869565215,1784.0,88540.0390625,712.0,76347.45762711852,-251.0,7.652439024390245,3.0,3.0,0.23931623931623933,709179.0,336.0,-7.621951219512196,-10.24390243902439,250.0,0.013098013098013119,0.013098013098013117,712.0,-708.0,3.38755980861244,8.631578947368421,448.0,-1804.0,2.1435406698564594,11.777007131500994
12134,3.7282608695652173,1333.0,10.0,1910.0,5.076086956521739,1786.0,88544.921875,711.0,79026.31578947355,-232.0,7.073170731707318,3.0,3.0,0.2442002442002442,709339.0,254.0,-6.981707317073171,-7.743902439024391,229.0,0.012654012654012677,0.012654012654012677,711.0,-708.0,3.38755980861244,8.688995215311005,440.0,-1816.0,2.1052631578947367,11.818061935093306
12135,3.619565217391304,1326.0,10.076086956521738,1920.0,5.141304347826087,1780.0,88549.8046875,712.0,76347.45762711852,-241.0,7.347560975609757,3.0,3.0,0.2490842490842491,709499.0,160.0,-6.585365853658537,-4.878048780487806,216.0,0.013098013098013119,0.013098013098013117,712.0,-704.0,3.3684210526315788,8.746411483253588,440.0,-1828.0,2.1052631578947367,11.876943677365482
12136,3.684782608695652,1325.0,10.08695652173913,1914.0,5.1521739130434785,1779.0,88554.6875,714.0,71499.99999999991,-238.0,7.25609756097561,3.0,3.0,0.25396825396825395,709659.0,58.0,-6.402439024390245,-1.7682926829268295,210.0,0.013986013986014003,0.013986013986014003,714.0,-720.0,3.4449760765550237,8.842105263157894,420.0,-1848.0,2.0095693779904304,11.910886229624026
12137,3.6630434782608696,1315.0,10.195652173913043,1916.0,5.184782608695652,1776.0,88559.5703125,711.0,79026.31578947355,-248.0,7.560975609756098,3.0,3.0,0.2588522588522589,709819.0,-30.0,-5.945121951219512,0.9146341463414634,195.0,0.012654012654012677,0.012654012654012677,711.0,-724.0,3.464114832535885,8.956937799043061,424.0,-1872.0,2.028708133971292,12.010461334789774
12138,3.5869565217391304,1312.0,10.228260869565217,1923.0,5.25,1770.0,88564.453125,711.0,79026.31578947355,-264.0,8.048780487804878,3.0,3.0,0.26373626373626374,709979.0,-123.0,-5.365853658536586,3.7500000000000004,176.0,0.012654012654012677,0.012654012654012677,711.0,-740.0,3.54066985645933,8.995215311004785,384.0,-1880.0,1.8373205741626792,12.043507691064338
12139,3.4891304347826084,1304.0,10.315217391304348,1932.0,5.293478260869565,1766.0,88569.3359375,711.0,79026.31578947355,-270.0,8.231707317073171,3.0,3.0,0.2686202686202686,710139.0,-213.0,-4.695121951219512,6.4939024390243905,154.0,0.012654012654012677,0.012654012654012677,711.0,-748.0,3.5789473684210527,9.07177033492823,384.0,-1896.0,1.8373205741626792,12.107793073846803
12140,3.369565217391304,1297.0,10.391304347826086,1943.0,5.33695652173913,1762.0,88574.21875,711.0,79026.31578947355,-275.0,8.384146341463415,3.0,3.0,0.27350427350427353,710299.0,-298.0,-4.298780487804878,9.085365853658537,141.0,0.012654012654012677,0.012654012654012677,711.0,-748.0,3.5789473684210527,9.129186602870814,360.0,-1908.0,1.7224880382775118,12.157971899882664
12141,3.260869565217391,1294.0,10.42391304347826,1953.0,5.369565217391304,1759.0,88579.1015625,712.0,76347.45762711852,-295.0,8.99390243902439,3.0,3.0,0.2783882783882784,710459.0,-384.0,-3.780487804878049,11.707317073170733,124.0,0.013098013098013119,0.013098013098013117,712.0,-760.0,3.6363636363636362,9.205741626794259,340.0,-1924.0,1.6267942583732056,12.170598345322869
12142,3.2065217391304346,1286.0,10.51086956521739,1958.0,5.358695652173913,1760.0,88583.984375,711.0,79026.31578947355,-315.0,9.603658536585368,3.0,3.0,0.28327228327228327,710619.0,-469.0,-3.4756097560975614,14.29878048780488,114.0,0.012654012654012677,0.012654012654012677,711.0,-752.0,3.5980861244019136,9.282296650717702,304.0,-1940.0,1.4545454545454546,12.226028781789976
12143,3.1630434782608696,1281.0,10.565217391304348,1962.0,5.3478260869565215,1761.0,88588.8671875,711.0,79026.31578947355,-337.0,10.27439024390244,3.0,3.0,0.28815628815628813,710779.0,-544.0,-2.804878048780488,16.585365853658537,92.0,0.012654012654012677,0.012654012654012677,711.0,-764.0,3.6555023923444976,9.39712918660287,284.0,-1964.0,1.3588516746411483,12.256749423367566
12144,2.9891304347826084,1276.0,10.619565217391305,1978.0,5.33695652173913,1762.0,88593.75,709.0,84990.56603773567,-347.0,10.579268292682928,3.0,3.0,0.29304029304029305,710939.0,-616.0,-2.378048780487805,18.78048780487805,78.0,0.011766011766011792,0.01176601176601179,709.0,-776.0,3.712918660287081,9.435406698564593,292.0,-1972.0,1.3971291866028708,12.25533235279667
12145,2.934782608695652,1276.0,10.619565217391305,1983.0,5.304347826086956,1765.0,88598.6328125,712.0,76347.45762711852,-374.0,11.402439024390246,3.0,3.0,0.2979242979242979,711099.0,-662.0,-1.829268292682927,20.182926829268293,60.0,0.013098013098013119,0.013098013098013117,712.0,-760.0,3.6363636363636362,9.435406698564593,256.0,-1972.0,1.2248803827751196,12.22800965925539
12146,2.8369565217391304,1270.0,10.684782608695652,1992.0,5.25,1770.0,88603.515625,711.0,79026.31578947355,-387.0,11.79878048780488,3.0,3.0,0.3028083028083028,711259.0,-716.0,-1.4329268292682928,21.82926829268293,47.0,0.012654012654012677,0.012654012654012677,711.0,-748.0,3.5789473684210527,9.454545454545455,240.0,-1976.0,1.1483253588516746,12.238276091889873
12147,2.7065217391304346,1270.0,10.684782608695652,2004.0,5.293478260869565,1766.0,88608.3984375,711.0,79026.31578947355,-393.0,11.981707317073171,3.0,3.0,0.3076923076923077,711419.0,-747.0,-0.6402439024390244,22.77439024390244,21.0,0.012654012654012677,0.012654012654012677,711.0,-744.0,3.5598086124401913,9.454545454545455,212.0,-1976.0,1.014354066985646,12.227458910900882
12148,2.608695652173913,1273.0,10.652173913043478,2013.0,5.239130434782608,1771.0,88613.28125,711.0,79026.31578947355,-403.0,12.286585365853659,3.0,3.0,0.3125763125763126,711579.0,-783.0,-0.06097560975609757,23.871951219512198,2.0,0.012654012654012677,0.012654012654012677,711.0,-732.0,3.5023923444976077,9.39712918660287,180.0,-1964.0,0.8612440191387559,12.154118223551245
12149,2.510869565217391,1274.0,10.641304347826086,2022.0,5.217391304347826,1773.0,88618.1640625,709.0,84990.56603773567,-422.0,12.865853658536587,3.0,3.0,0.31746031746031744,711739.0,-799.0,0.5792682926829269,24.35975609756098,-19.0,0.011766011766011792,0.01176601176601179,709.0,-736.0,3.5215311004784686,9.39712918660287,160.0,-1964.0,0.7655502392344498,12.114577839086332
12150,2.4456521739130435,1277.0,10.608695652173912,2028.0,5.206521739130435,1774.0,88623.046875,710.0,81899.99999999984,-459.0,13.993902439024392,3.0,3.0,0.32234432234432236,711899.0,-819.0,1.402439024390244,24.969512195121954,-46.0,0.012210012210012234,0.012210012210012234,710.0,-724.0,3.464114832535885,9.339712918660286,144.0,-1952.0,0.6889952153110047,12.067870840221032
12151,2.391304347826087,1274.0,10.641304347826086,2033.0,5.1521739130434785,1779.0,88627.9296875,711.0,79026.31578947355,-466.0,14.207317073170733,3.0,3.0,0.32722832722832723,712059.0,-813.0,2.2256097560975614,24.78658536585366,-73.0,0.012654012654012677,0.012654012654012677,711.0,-720.0,3.4449760765550237,9.37799043062201,128.0,-1960.0,0.6124401913875598,12.062362568636381
