,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2210,1102.0,8.23913043478261,1495.0,12.51086956521739,1667.0,6.369565217391304,28203.125,95840.42553191462,706.0,-3127.0,95.33536585365854,3.0,3.0,0.7716727716727717,8058623.0,-65.64024390243902,1953.0,2153.0,-59.54268292682927,706.0,0.010434010434010463,0.010434010434010463,-984.0,4.708133971291866,1452.0,11.349282296650717,-2372.0,6.947368421052631,16.278098434947644
2211,1115.0,8.42391304347826,1478.0,12.369565217391305,1665.0,6.391304347826087,28208.0078125,88323.5294117645,708.0,-3417.0,104.17682926829269,3.0,3.0,0.7765567765567766,8058783.0,-66.95121951219512,2110.0,2196.0,-64.32926829268293,708.0,0.01132201132201135,0.011322011322011348,-972.0,4.650717703349282,1484.0,11.311004784688995,-2364.0,7.100478468899521,16.27320576585697
2212,1107.0,8.5,1471.0,12.456521739130434,1676.0,6.271739130434782,28212.890625,91928.57142857119,707.0,-3668.0,111.82926829268294,3.0,3.0,0.7814407814407814,8058943.0,-67.22560975609757,2266.0,2205.0,-69.08536585365854,707.0,0.010878010878010906,0.010878010878010906,-960.0,4.5933014354066986,1508.0,11.349282296650717,-2372.0,7.215311004784689,16.332472120216703
2213,1093.0,8.521739130434783,1469.0,12.608695652173912,1667.0,6.369565217391304,28217.7734375,95840.42553191462,706.0,-3958.0,120.67073170731709,3.0,3.0,0.7863247863247863,8059103.0,-69.42073170731707,2491.0,2277.0,-75.94512195121952,706.0,0.010434010434010463,0.010434010434010463,-980.0,4.688995215311005,1508.0,11.71291866028708,-2448.0,7.215311004784689,16.497593912899355
2214,1072.0,8.532608695652174,1468.0,12.83695652173913,1655.0,6.5,28222.65625,109865.85365853697,703.0,-4265.0,130.03048780487805,3.0,3.0,0.7912087912087912,8059263.0,-74.48170731707317,2770.0,2443.0,-84.45121951219512,703.0,0.00910200910200907,0.00910200910200907,-1032.0,4.937799043062201,1500.0,11.84688995215311,-2476.0,7.177033492822966,16.728504532507976
2215,1068.0,8.576086956521738,1464.0,12.880434782608695,1634.0,6.728260869565217,28227.5390625,109865.85365853697,703.0,-4580.0,139.63414634146343,3.0,3.0,0.796092796092796,8059423.0,-79.45121951219512,3074.0,2606.0,-93.71951219512196,703.0,0.00910200910200907,0.00910200910200907,-1060.0,5.071770334928229,1544.0,11.827751196172247,-2472.0,7.38755980861244,16.873777348411963
2216,1070.0,8.83695652173913,1440.0,12.858695652173912,1622.0,6.858695652173913,28232.421875,91928.57142857119,707.0,-4869.0,148.44512195121953,3.0,3.0,0.800976800976801,8059583.0,-83.14024390243904,3356.0,2727.0,-102.31707317073172,707.0,0.010878010878010906,0.010878010878010906,-1108.0,5.301435406698564,1620.0,11.69377990430622,-2444.0,7.751196172248804,17.043460930559068
2217,1086.0,9.130434782608695,1413.0,12.684782608695652,1612.0,6.967391304347826,28237.3046875,91928.57142857119,707.0,-5113.0,155.88414634146343,3.0,3.0,0.8058608058608059,8059743.0,-85.3048780487805,3557.0,2798.0,-108.44512195121952,707.0,0.010878010878010906,0.010878010878010906,-1128.0,5.3971291866028706,1688.0,11.444976076555024,-2392.0,8.076555023923445,17.111782219781784
2218,1110.0,9.467391304347826,1382.0,12.42391304347826,1616.0,6.923913043478261,28242.1875,91928.57142857119,707.0,-5312.0,161.95121951219514,3.0,3.0,0.8107448107448108,8059903.0,-86.21951219512196,3753.0,2828.0,-114.42073170731709,707.0,0.010878010878010906,0.010878010878010906,-1064.0,5.090909090909091,1776.0,10.966507177033492,-2292.0,8.497607655502392,17.085832881519075
2219,1134.0,9.695652173913043,1361.0,12.16304347826087,1626.0,6.815217391304348,28247.0703125,91928.57142857119,707.0,-5480.0,167.07317073170734,3.0,3.0,0.8156288156288156,8060063.0,-86.85975609756099,3866.0,2849.0,-117.8658536585366,707.0,0.010878010878010906,0.010878010878010906,-1052.0,5.033492822966507,1824.0,10.717703349282296,-2240.0,8.727272727272727,16.98212253584063
2220,1164.0,9.934782608695652,1339.0,11.83695652173913,1635.0,6.717391304347826,28251.953125,88323.5294117645,708.0,-5639.0,171.9207317073171,3.0,3.0,0.8205128205128205,8060223.0,-88.35365853658537,3892.0,2898.0,-118.65853658536587,708.0,0.01132201132201135,0.011322011322011348,-992.0,4.746411483253588,1880.0,10.545454545454545,-2204.0,8.995215311004785,16.850424063367424
2221,1184.0,10.119565217391305,1322.0,11.619565217391305,1662.0,6.423913043478261,28256.8359375,88323.5294117645,708.0,-5777.0,176.12804878048783,3.0,3.0,0.8253968253968254,8060383.0,-89.35975609756099,3862.0,2931.0,-117.7439024390244,708.0,0.01132201132201135,0.011322011322011348,-992.0,4.746411483253588,1900.0,10.258373205741627,-2144.0,9.09090909090909,16.693907715703233
2222,1207.0,10.228260869565217,1312.0,11.369565217391305,1688.0,6.141304347826087,28261.71875,91928.57142857119,707.0,-5893.0,179.66463414634148,3.0,3.0,0.8302808302808303,8060543.0,-89.0548780487805,3787.0,2921.0,-115.45731707317074,707.0,0.010878010878010906,0.010878010878010906,-908.0,4.344497607655502,1936.0,10.066985645933014,-2104.0,9.263157894736842,16.480289825759158
2223,1226.0,10.347826086956522,1301.0,11.16304347826087,1711.0,5.891304347826087,28266.6015625,88323.5294117645,708.0,-5963.0,181.7987804878049,3.0,3.0,0.8351648351648352,8060703.0,-87.83536585365854,3610.0,2881.0,-110.06097560975611,708.0,0.01132201132201135,0.011322011322011348,-844.0,4.038277511961723,1960.0,9.722488038277511,-2032.0,9.37799043062201,16.321719006959867
2224,1251.0,10.434782608695652,1293.0,10.891304347826086,1733.0,5.6521739130434785,28271.484375,84990.56603773567,709.0,-6009.0,183.20121951219514,3.0,3.0,0.8400488400488401,8060863.0,-86.28048780487806,3396.0,2830.0,-103.53658536585367,709.0,0.011766011766011792,0.01176601176601179,-808.0,3.866028708133971,1976.0,9.55023923444976,-1996.0,9.454545454545455,16.1075221071089
2225,1266.0,10.51086956521739,1286.0,10.728260869565217,1745.0,5.521739130434782,28276.3671875,84990.56603773567,709.0,-6032.0,183.90243902439025,3.0,3.0,0.8449328449328449,8061023.0,-85.15243902439025,3120.0,2793.0,-95.1219512195122,709.0,0.011766011766011792,0.01176601176601179,-756.0,3.617224880382775,1976.0,9.416267942583731,-1968.0,9.454545454545455,16.00198623068499
2226,1283.0,10.33695652173913,1302.0,10.543478260869565,1760.0,5.358695652173913,28281.25,91928.57142857119,707.0,-6042.0,184.20731707317074,3.0,3.0,0.8498168498168498,8061183.0,-84.45121951219512,2805.0,2770.0,-85.51829268292684,707.0,0.010878010878010906,0.010878010878010906,-732.0,3.5023923444976077,1940.0,9.167464114832535,-1916.0,9.282296650717702,15.707744047519423
2227,1301.0,10.08695652173913,1325.0,10.347826086956522,1770.0,5.25,28286.1328125,84990.56603773567,709.0,-6030.0,183.84146341463418,3.0,3.0,0.8547008547008547,8061343.0,-82.8048780487805,2496.0,2716.0,-76.09756097560977,709.0,0.011766011766011792,0.01176601176601179,-724.0,3.464114832535885,1888.0,8.880382775119617,-1856.0,9.033492822966506,15.374872246537644
2228,1322.0,9.771739130434783,1354.0,10.119565217391305,1774.0,5.206521739130435,28291.015625,88323.5294117645,708.0,-6013.0,183.32317073170734,3.0,3.0,0.8595848595848596,8061503.0,-81.85975609756099,2160.0,2685.0,-65.85365853658537,708.0,0.01132201132201135,0.011322011322011348,-720.0,3.4449760765550237,1808.0,8.593301435406698,-1796.0,8.650717703349281,15.000011814740148
2229,1343.0,9.369565217391305,1391.0,9.891304347826086,1776.0,5.184782608695652,28295.8984375,88323.5294117645,708.0,-5971.0,182.0426829268293,3.0,3.0,0.8644688644688645,8061663.0,-81.09756097560977,1864.0,2660.0,-56.82926829268293,708.0,0.01132201132201135,0.011322011322011348,-708.0,3.38755980861244,1708.0,8.287081339712918,-1732.0,8.17224880382775,14.577675561066142
2230,1364.0,9.043478260869565,1421.0,9.66304347826087,1784.0,5.0978260869565215,28300.78125,95840.42553191462,706.0,-5920.0,180.4878048780488,3.0,3.0,0.8693528693528694,8061823.0,-80.48780487804879,1610.0,2640.0,-49.085365853658544,706.0,0.010434010434010463,0.010434010434010463,-708.0,3.38755980861244,1604.0,8.076555023923445,-1688.0,7.6746411483253585,14.182621024706073
2231,1385.0,8.58695652173913,1463.0,9.434782608695652,1782.0,5.119565217391304,28305.6640625,100099.99999999968,705.0,-5868.0,178.90243902439025,3.0,3.0,0.8742368742368742,8061983.0,-80.1829268292683,1407.0,2630.0,-42.896341463414636,705.0,0.009990009990010023,0.009990009990010021,-692.0,3.311004784688995,1516.0,7.866028708133971,-1644.0,7.253588516746412,13.746304710528827
2232,1404.0,8.195652173913043,1499.0,9.228260869565217,1788.0,5.054347826086956,28310.546875,91928.57142857119,707.0,-5812.0,177.19512195121953,3.0,3.0,0.8791208791208791,8062143.0,-79.96951219512196,1227.0,2623.0,-37.40853658536586,707.0,0.010878010878010906,0.010878010878010906,-672.0,3.215311004784689,1432.0,7.636363636363636,-1596.0,6.851674641148325,13.337014102848663
2233,1424.0,7.913043478260869,1525.0,9.01086956521739,1792.0,5.010869565217392,28315.4296875,88323.5294117645,708.0,-5747.0,175.21341463414635,3.0,3.0,0.884004884004884,8062303.0,-79.90853658536587,1081.0,2621.0,-32.957317073170735,708.0,0.01132201132201135,0.011322011322011348,-664.0,3.177033492822966,1376.0,7.368421052631579,-1540.0,6.583732057416268,12.996955074548417
2234,1442.0,7.6521739130434785,1549.0,8.815217391304348,1798.0,4.945652173913043,28320.3125,88323.5294117645,708.0,-5689.0,173.44512195121953,3.0,3.0,0.8888888888888888,8062463.0,-78.90243902439025,947.0,2588.0,-28.871951219512198,708.0,0.01132201132201135,0.011322011322011348,-656.0,3.138755980861244,1304.0,7.177033492822966,-1500.0,6.239234449760765,12.677669291977473
2235,1448.0,7.369565217391304,1575.0,8.75,1796.0,4.967391304347826,28325.1953125,100099.99999999968,705.0,-5614.0,171.15853658536588,3.0,3.0,0.8937728937728938,8062623.0,-78.10975609756099,874.0,2562.0,-26.646341463414636,705.0,0.009990009990010023,0.009990009990010021,-676.0,3.2344497607655502,1272.0,6.947368421052631,-1452.0,6.086124401913875,12.4718871011525
2236,1472.0,7.108695652173913,1599.0,8.48913043478261,1786.0,5.076086956521739,28330.078125,84990.56603773567,709.0,-5543.0,168.9939024390244,3.0,3.0,0.8986568986568987,8062783.0,-77.40853658536587,822.0,2539.0,-25.0609756097561,709.0,0.011766011766011792,0.01176601176601179,-656.0,3.138755980861244,1220.0,6.755980861244019,-1412.0,5.837320574162679,12.180539733696484
2237,1487.0,6.717391304347826,1635.0,8.326086956521738,1796.0,4.967391304347826,28334.9609375,88323.5294117645,708.0,-5427.0,165.45731707317074,3.0,3.0,0.9035409035409036,8062943.0,-76.79878048780489,786.0,2519.0,-23.963414634146343,708.0,0.01132201132201135,0.011322011322011348,-672.0,3.215311004784689,1140.0,6.717703349282297,-1404.0,5.454545454545454,11.79500090350991
2238,1498.0,6.554347826086956,1650.0,8.206521739130434,1800.0,4.923913043478261,28339.84375,91928.57142857119,707.0,-5314.0,162.01219512195124,3.0,3.0,0.9084249084249084,8063103.0,-76.76829268292684,807.0,2518.0,-24.603658536585368,707.0,0.010878010878010906,0.010878010878010906,-660.0,3.1578947368421053,1064.0,6.602870813397129,-1380.0,5.090909090909091,11.599629051822586
2239,1512.0,6.195652173913043,1683.0,8.054347826086957,1798.0,4.945652173913043,28344.7265625,104755.81395348875,704.0,-5226.0,159.32926829268294,3.0,3.0,0.9133089133089133,8063263.0,-76.18902439024392,893.0,2499.0,-27.225609756097562,704.0,0.009546009546009513,0.009546009546009511,-668.0,3.1961722488038276,992.0,6.392344497607655,-1336.0,4.746411483253588,11.301243302797968
2240,1532.0,5.967391304347826,1704.0,7.83695652173913,1798.0,4.945652173913043,28349.609375,91928.57142857119,707.0,-5172.0,157.6829268292683,3.0,3.0,0.9181929181929182,8063423.0,-75.88414634146342,1048.0,2489.0,-31.951219512195124,707.0,0.010878010878010906,0.010878010878010906,-668.0,3.1961722488038276,920.0,6.181818181818182,-1292.0,4.401913875598086,11.022119665843151
2241,1542.0,5.826086956521739,1717.0,7.728260869565217,1803.0,4.891304347826087,28354.4921875,95840.42553191462,706.0,-5094.0,155.3048780487805,3.0,3.0,0.9230769230769231,8063583.0,-74.69512195121952,1221.0,2450.0,-37.22560975609756,706.0,0.010434010434010463,0.010434010434010463,-680.0,3.253588516746411,884.0,5.971291866028708,-1248.0,4.229665071770334,10.844084263600502
2242,1557.0,5.695652173913043,1729.0,7.565217391304348,1790.0,5.032608695652174,28359.375,104755.81395348875,704.0,-4982.0,151.89024390243904,3.0,3.0,0.927960927960928,8063743.0,-72.5609756097561,1413.0,2380.0,-43.07926829268293,704.0,0.009546009546009513,0.009546009546009511,-700.0,3.3492822966507174,892.0,5.7990430622009566,-1212.0,4.267942583732057,10.723810803415361
2243,1570.0,5.717391304347826,1727.0,7.423913043478261,1785.0,5.08695652173913,28364.2578125,91928.57142857119,707.0,-4867.0,148.38414634146343,3.0,3.0,0.9328449328449329,8063903.0,-70.85365853658537,1562.0,2324.0,-47.6219512195122,707.0,0.010878010878010906,0.010878010878010906,-712.0,3.4066985645933014,892.0,5.7990430622009566,-1212.0,4.267942583732057,10.66209054820972
2244,1570.0,5.782608695652174,1721.0,7.423913043478261,1782.0,5.119565217391304,28369.140625,91928.57142857119,707.0,-4736.0,144.39024390243904,3.0,3.0,0.9377289377289377,8064063.0,-69.72560975609757,1702.0,2287.0,-51.89024390243903,707.0,0.010878010878010906,0.010878010878010906,-728.0,3.4832535885167464,924.0,5.741626794258373,-1200.0,4.421052631578947,10.712749237207117
2245,1569.0,5.771739130434782,1722.0,7.434782608695652,1773.0,5.217391304347826,28374.0234375,91928.57142857119,707.0,-4586.0,139.81707317073173,3.0,3.0,0.9426129426129426,8064223.0,-68.35365853658537,1835.0,2242.0,-55.94512195121952,707.0,0.010878010878010906,0.010878010878010906,-724.0,3.464114832535885,928.0,5.684210526315789,-1188.0,4.440191387559809,10.761511838540144
2246,1569.0,5.75,1724.0,7.434782608695652,1763.0,5.326086956521739,28378.90625,88323.5294117645,708.0,-4417.0,134.66463414634148,3.0,3.0,0.9474969474969475,8064383.0,-68.07926829268294,1945.0,2233.0,-59.29878048780488,708.0,0.01132201132201135,0.011322011322011348,-752.0,3.5980861244019136,928.0,5.684210526315789,-1188.0,4.440191387559809,10.803040993488562
2247,1568.0,5.739130434782608,1725.0,7.445652173913043,1762.0,5.33695652173913,28383.7890625,88323.5294117645,708.0,-4235.0,129.1158536585366,3.0,3.0,0.9523809523809523,8064543.0,-67.31707317073172,2007.0,2208.0,-61.18902439024391,708.0,0.01132201132201135,0.011322011322011348,-768.0,3.6746411483253585,920.0,5.760765550239234,-1204.0,4.401913875598086,10.810109127907909
2248,1567.0,5.684782608695652,1730.0,7.456521739130435,1760.0,5.358695652173913,28388.671875,91928.57142857119,707.0,-4036.0,123.04878048780489,3.0,3.0,0.9572649572649573,8064703.0,-65.73170731707317,2060.0,2156.0,-62.804878048780495,707.0,0.010878010878010906,0.010878010878010906,-764.0,3.6555023923444976,888.0,5.722488038277512,-1196.0,4.248803827751196,10.79963373670056
2249,1564.0,5.565217391304348,1741.0,7.489130434782608,1756.0,5.4021739130434785,28393.5546875,91928.57142857119,707.0,-3888.0,118.53658536585367,3.0,3.0,0.9621489621489622,8064863.0,-64.57317073170732,2117.0,2118.0,-64.54268292682927,707.0,0.010878010878010906,0.010878010878010906,-772.0,3.69377990430622,860.0,5.760765550239234,-1204.0,4.114832535885167,10.781567709217013
2250,1570.0,5.445652173913043,1752.0,7.423913043478261,1764.0,5.315217391304348,28398.4375,91928.57142857119,707.0,-3745.0,114.17682926829269,3.0,3.0,0.967032967032967,8065023.0,-63.04878048780488,2179.0,2068.0,-66.4329268292683,707.0,0.010878010878010906,0.010878010878010906,-756.0,3.617224880382775,824.0,5.741626794258373,-1200.0,3.942583732057416,10.631140502937335
2251,1571.0,5.293478260869565,1766.0,7.413043478260869,1763.0,5.326086956521739,28403.3203125,84990.56603773567,709.0,-3595.0,109.60365853658537,3.0,3.0,0.9719169719169719,8065183.0,-60.1219512195122,2280.0,1972.0,-69.51219512195122,709.0,0.011766011766011792,0.01176601176601179,-748.0,3.5789473684210527,820.0,5.70334928229665,-1192.0,3.923444976076555,10.551840028038507
2252,1575.0,5.293478260869565,1766.0,7.369565217391304,1763.0,5.326086956521739,28408.203125,91928.57142857119,707.0,-3437.0,104.78658536585367,3.0,3.0,0.9768009768009768,8065343.0,-57.804878048780495,2344.0,1896.0,-71.46341463414635,707.0,0.010878010878010906,0.010878010878010906,-736.0,3.5215311004784686,824.0,5.626794258373206,-1176.0,3.942583732057416,10.521340497299448
2253,1576.0,5.282608695652174,1767.0,7.358695652173913,1769.0,5.260869565217392,28413.0859375,91928.57142857119,707.0,-3308.0,100.85365853658537,3.0,3.0,0.9816849816849816,8065503.0,-55.85365853658537,2413.0,1832.0,-73.56707317073172,707.0,0.010878010878010906,0.010878010878010906,-740.0,3.54066985645933,796.0,5.665071770334928,-1184.0,3.8086124401913874,10.475357030427833
2254,1572.0,5.228260869565217,1772.0,7.4021739130434785,1773.0,5.217391304347826,28417.96875,88323.5294117645,708.0,-3169.0,96.6158536585366,3.0,3.0,0.9865689865689866,8065663.0,-55.243902439024396,2505.0,1812.0,-76.3719512195122,708.0,0.01132201132201135,0.011322011322011348,-744.0,3.5598086124401913,808.0,5.760765550239234,-1204.0,3.866028708133971,10.45696238789509
2255,1569.0,5.217391304347826,1773.0,7.434782608695652,1786.0,5.076086956521739,28422.8515625,84990.56603773567,709.0,-3030.0,92.37804878048782,3.0,3.0,0.9914529914529915,8065823.0,-54.57317073170732,2577.0,1790.0,-78.56707317073172,709.0,0.011766011766011792,0.01176601176601179,-684.0,3.2727272727272725,788.0,5.741626794258373,-1200.0,3.7703349282296648,10.404990305205372
2256,1568.0,5.228260869565217,1772.0,7.445652173913043,1805.0,4.869565217391305,28427.734375,91928.57142857119,707.0,-2895.0,88.26219512195122,3.0,3.0,0.9963369963369964,8065983.0,-51.951219512195124,2636.0,1704.0,-80.3658536585366,707.0,0.010878010878010906,0.010878010878010906,-636.0,3.0430622009569377,804.0,5.665071770334928,-1184.0,3.8468899521531097,10.319162437986432
2257,1571.0,5.445652173913043,1752.0,7.413043478260869,1816.0,4.75,28432.6171875,91928.57142857119,707.0,-2756.0,84.02439024390245,3.0,3.0,1.0012210012210012,8066143.0,-49.72560975609757,2670.0,1631.0,-81.40243902439025,707.0,0.010878010878010906,0.010878010878010906,-600.0,2.8708133971291865,840.0,5.684210526315789,-1188.0,4.019138755980861,10.352335060740154
2258,1573.0,5.706521739130435,1728.0,7.391304347826087,1826.0,4.641304347826087,28437.5,100099.99999999968,705.0,-2625.0,80.03048780487805,3.0,3.0,1.006105006105006,8066303.0,-47.34756097560976,2621.0,1553.0,-79.90853658536587,705.0,0.009990009990010023,0.009990009990010021,-592.0,2.832535885167464,916.0,5.684210526315789,-1188.0,4.382775119617225,10.427726327944669
2259,1573.0,6.130434782608695,1689.0,7.391304347826087,1827.0,4.630434782608695,28442.3828125,91928.57142857119,707.0,-2501.0,76.25,3.0,3.0,1.010989010989011,8066463.0,-44.08536585365854,2484.0,1446.0,-75.73170731707317,707.0,0.010878010878010906,0.010878010878010906,-608.0,2.909090909090909,1040.0,5.741626794258373,-1200.0,4.976076555023924,10.66088818354286
2260,1563.0,6.445652173913043,1660.0,7.5,1825.0,4.6521739130434785,28447.265625,91928.57142857119,707.0,-2315.0,70.57926829268294,3.0,3.0,1.0158730158730158,8066623.0,-41.676829268292686,2284.0,1367.0,-69.63414634146342,707.0,0.010878010878010906,0.010878010878010906,-608.0,2.909090909090909,1100.0,5.837320574162679,-1220.0,5.263157894736842,10.928822171866107
2261,1554.0,6.5,1655.0,7.5978260869565215,1816.0,4.75,28452.1484375,100099.99999999968,705.0,-2103.0,64.1158536585366,3.0,3.0,1.0207570207570207,8066783.0,-39.420731707317074,2042.0,1293.0,-62.25609756097562,705.0,0.009990009990010023,0.009990009990010021,-636.0,3.0430622009569377,1096.0,5.990430622009569,-1252.0,5.244019138755981,11.06975434450273
2262,1546.0,6.434782608695652,1661.0,7.684782608695652,1818.0,4.728260869565217,28457.03125,88323.5294117645,708.0,-1907.0,58.14024390243903,3.0,3.0,1.0256410256410255,8066943.0,-36.676829268292686,1804.0,1203.0,-55.00000000000001,708.0,0.01132201132201135,0.011322011322011348,-600.0,2.8708133971291865,1060.0,6.047846889952153,-1264.0,5.071770334928229,11.082362645877673
2263,1544.0,6.108695652173913,1691.0,7.706521739130435,1810.0,4.815217391304348,28461.9140625,91928.57142857119,707.0,-1744.0,53.17073170731708,3.0,3.0,1.0305250305250304,8067103.0,-35.1219512195122,1641.0,1152.0,-50.03048780487806,707.0,0.010878010878010906,0.010878010878010906,-612.0,2.92822966507177,972.0,6.143540669856459,-1284.0,4.650717703349282,10.94956430238657
2264,1535.0,5.565217391304348,1741.0,7.804347826086956,1827.0,4.630434782608695,28466.796875,91928.57142857119,707.0,-1541.0,46.98170731707317,3.0,3.0,1.0354090354090355,8067263.0,-33.38414634146342,1543.0,1095.0,-47.04268292682927,707.0,0.010878010878010906,0.010878010878010906,-580.0,2.77511961722488,816.0,6.220095693779904,-1300.0,3.9043062200956937,10.645206239383857
2265,1530.0,5.021739130434782,1791.0,7.858695652173913,1843.0,4.456521739130435,28471.6796875,84990.56603773567,709.0,-1343.0,40.94512195121952,3.0,3.0,1.0402930402930404,8067423.0,-31.951219512195124,1514.0,1048.0,-46.15853658536586,709.0,0.011766011766011792,0.01176601176601179,-540.0,2.5837320574162677,708.0,6.239234449760765,-1304.0,3.38755980861244,10.336225000404122
2266,1529.0,4.695652173913043,1821.0,7.869565217391304,1858.0,4.293478260869565,28476.5625,88323.5294117645,708.0,-1197.0,36.493902439024396,3.0,3.0,1.0451770451770452,8067583.0,-29.908536585365855,1528.0,981.0,-46.585365853658544,708.0,0.01132201132201135,0.011322011322011348,-484.0,2.3157894736842106,640.0,6.277511961722488,-1312.0,3.062200956937799,10.119938815314493
2267,1531.0,4.489130434782608,1840.0,7.8478260869565215,1884.0,4.010869565217392,28481.4453125,91928.57142857119,707.0,-1100.0,33.53658536585366,3.0,3.0,1.05006105006105,8067743.0,-27.378048780487806,1534.0,898.0,-46.768292682926834,707.0,0.010878010878010906,0.010878010878010906,-432.0,2.0669856459330145,592.0,6.200956937799043,-1296.0,2.832535885167464,9.89079071767237
2268,1536.0,4.543478260869565,1835.0,7.793478260869565,1905.0,3.782608695652174,28486.328125,91928.57142857119,707.0,-1027.0,31.3109756097561,3.0,3.0,1.054945054945055,8067903.0,-24.84756097560976,1562.0,815.0,-47.6219512195122,707.0,0.010878010878010906,0.010878010878010906,-392.0,1.875598086124402,636.0,6.181818181818182,-1292.0,3.0430622009569377,9.782107475082467
2269,1537.0,4.673913043478261,1823.0,7.782608695652174,1931.0,3.5,28491.2109375,91928.57142857119,707.0,-970.0,29.573170731707318,3.0,3.0,1.0598290598290598,8068063.0,-21.73780487804878,1591.0,713.0,-48.50609756097561,707.0,0.010878010878010906,0.010878010878010906,-340.0,1.6267942583732056,668.0,6.124401913875598,-1280.0,3.1961722488038276,9.729566344274398
2270,1536.0,4.858695652173913,1806.0,7.793478260869565,1943.0,3.369565217391304,28496.09375,91928.57142857119,707.0,-860.0,26.219512195121954,3.0,3.0,1.0647130647130647,8068223.0,-19.512195121951223,1588.0,640.0,-48.41463414634147,707.0,0.010878010878010906,0.010878010878010906,-304.0,1.4545454545454546,716.0,6.181818181818182,-1292.0,3.4258373205741623,9.782596618350032
2271,1540.0,5.184782608695652,1776.0,7.75,1950.0,3.293478260869565,28500.9765625,88323.5294117645,708.0,-735.0,22.408536585365855,3.0,3.0,1.0695970695970696,8068383.0,-17.5609756097561,1568.0,576.0,-47.804878048780495,708.0,0.01132201132201135,0.011322011322011348,-292.0,1.3971291866028708,780.0,6.162679425837321,-1288.0,3.7320574162679425,9.888956959874651
2272,1545.0,5.467391304347826,1750.0,7.695652173913043,1964.0,3.141304347826087,28505.859375,91928.57142857119,707.0,-635.0,19.35975609756098,3.0,3.0,1.0744810744810744,8068543.0,-14.634146341463415,1467.0,480.0,-44.72560975609756,707.0,0.010878010878010906,0.010878010878010906,-276.0,1.3205741626794258,860.0,6.0669856459330145,-1268.0,4.114832535885167,9.94903126250902
2273,1544.0,5.695652173913043,1729.0,7.706521739130435,1960.0,3.184782608695652,28510.7421875,91928.57142857119,707.0,-519.0,15.823170731707318,3.0,3.0,1.0793650793650793,8068703.0,-13.109756097560977,1386.0,430.0,-42.25609756097561,707.0,0.010878010878010906,0.010878010878010906,-272.0,1.3014354066985645,884.0,6.105263157894736,-1276.0,4.229665071770334,10.098206339075304
2274,1549.0,5.782608695652174,1721.0,7.6521739130434785,1961.0,3.1739130434782608,28515.625,95840.42553191462,706.0,-384.0,11.707317073170733,3.0,3.0,1.0842490842490842,8068863.0,-11.432926829268293,1304.0,375.0,-39.75609756097561,706.0,0.010434010434010463,0.010434010434010463,-272.0,1.3014354066985645,936.0,6.0669856459330145,-1268.0,4.4784688995215305,10.102873498666442
2275,1559.0,5.934782608695652,1707.0,7.543478260869565,1960.0,3.184782608695652,28520.5078125,91928.57142857119,707.0,-283.0,8.628048780487806,3.0,3.0,1.089133089133089,8069023.0,-9.573170731707318,1220.0,314.0,-37.19512195121951,707.0,0.010878010878010906,0.010878010878010906,-284.0,1.3588516746411483,964.0,5.9330143540669855,-1240.0,4.6124401913875595,10.112791362889793
2276,1549.0,6.010869565217392,1700.0,7.6521739130434785,1967.0,3.108695652173913,28525.390625,95840.42553191462,706.0,-155.0,4.725609756097562,3.0,3.0,1.0940170940170941,8069183.0,-8.902439024390246,1143.0,292.0,-34.84756097560976,706.0,0.010434010434010463,0.010434010434010463,-296.0,1.416267942583732,968.0,6.00956937799043,-1256.0,4.631578947368421,10.215199811230558
2277,1556.0,6.163043478260869,1686.0,7.576086956521739,1951.0,3.282608695652174,28530.2734375,91928.57142857119,707.0,-73.0,2.2256097560975614,3.0,3.0,1.098901098901099,8069343.0,-7.0426829268292686,1054.0,231.0,-32.13414634146342,707.0,0.010878010878010906,0.010878010878010906,-304.0,1.4545454545454546,1016.0,5.818181818181818,-1216.0,4.861244019138756,10.303189716611255
2278,1557.0,6.358695652173913,1668.0,7.565217391304348,1949.0,3.3043478260869565,28535.15625,91928.57142857119,707.0,18.0,-0.5487804878048781,3.0,3.0,1.1037851037851039,8069503.0,-5.000000000000001,945.0,164.0,-28.8109756097561,707.0,0.010878010878010906,0.010878010878010906,-308.0,1.4736842105263157,1052.0,5.894736842105263,-1232.0,5.033492822966507,10.420376151101014
