,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
4018,8.67391304347826,332.0,20.880434782608695,1455.0,1725.0,5.739130434782608,19609.375,88323.5294117645,708.0,8824.0,-269.0243902439025,3.0,3.0,9.601953601953602,7758555.0,3153.0,195.4878048780488,-6412.0,-96.12804878048782,0.01132201132201135,0.011322011322011348,708.0,-876.0,4.1913875598086126,20.822966507177032,1640.0,7.84688995215311,-4352.0,23.327386101834154
4019,9.08695652173913,317.0,21.043478260869566,1417.0,1692.0,6.0978260869565215,19614.2578125,84990.56603773567,709.0,8688.0,-264.8780487804878,3.0,3.0,9.606837606837606,7758715.0,3025.0,188.68902439024393,-6189.0,-92.22560975609757,0.011766011766011792,0.01176601176601179,709.0,-964.0,4.6124401913875595,20.89952153110048,1724.0,8.248803827751196,-4368.0,23.71885830158009
4020,9.521739130434783,304.0,21.184782608695652,1377.0,1645.0,6.608695652173913,19619.140625,88323.5294117645,708.0,8539.0,-260.3353658536586,3.0,3.0,9.611721611721611,7758875.0,2789.0,180.4878048780488,-5920.0,-85.03048780487805,0.01132201132201135,0.011322011322011348,708.0,-1004.0,4.803827751196172,21.014354066985646,1792.0,8.574162679425838,-4392.0,24.148154970283116
4021,10.141304347826086,300.0,21.228260869565215,1320.0,1611.0,6.978260869565217,19624.0234375,84990.56603773567,709.0,8382.0,-255.5487804878049,3.0,3.0,9.616605616605616,7759035.0,2458.0,171.58536585365854,-5628.0,-74.93902439024392,0.011766011766011792,0.01176601176601179,709.0,-1096.0,5.244019138755981,21.167464114832534,1936.0,9.263157894736842,-4424.0,24.539381373320214
4022,10.826086956521738,302.0,21.206521739130434,1257.0,1569.0,7.434782608695652,19628.90625,84990.56603773567,709.0,8206.0,-250.18292682926833,3.0,3.0,9.621489621489621,7759195.0,2022.0,161.4939024390244,-5297.0,-61.64634146341464,0.011766011766011792,0.01176601176601179,709.0,-1200.0,5.741626794258373,21.09090909090909,2076.0,9.933014354066986,-4408.0,24.943871301402776
4023,11.695652173913043,318.0,21.032608695652172,1177.0,1536.0,7.793478260869565,19633.7890625,91928.57142857119,707.0,8008.0,-244.14634146341464,3.0,3.0,9.626373626373626,7759355.0,1518.0,151.89024390243904,-4982.0,-46.28048780487805,0.010878010878010906,0.010878010878010906,707.0,-1280.0,6.124401913875598,20.842105263157894,2284.0,10.92822966507177,-4356.0,25.29618966801575
4024,12.434782608695652,343.0,20.76086956521739,1109.0,1525.0,7.913043478260869,19638.671875,81899.99999999984,710.0,7781.0,-237.22560975609758,3.0,3.0,9.63125763125763,7759515.0,929.0,142.53048780487805,-4675.0,-28.323170731707318,0.012210012210012234,0.012210012210012234,710.0,-1292.0,6.181818181818182,20.516746411483254,2448.0,11.71291866028708,-4288.0,25.460828358840494
4025,12.92391304347826,382.0,20.33695652173913,1064.0,1505.0,8.130434782608695,19643.5546875,88323.5294117645,708.0,7538.0,-229.81707317073173,3.0,3.0,9.636141636141636,7759675.0,242.0,132.83536585365854,-4357.0,-7.378048780487806,0.01132201132201135,0.011322011322011348,708.0,-1320.0,6.315789473684211,19.980861244019138,2568.0,12.287081339712918,-4176.0,25.43075497653871
4026,13.17391304347826,428.0,19.83695652173913,1041.0,1491.0,8.282608695652174,19648.4375,91928.57142857119,707.0,7289.0,-222.22560975609758,3.0,3.0,9.64102564102564,7759835.0,-461.0,122.34756097560977,-4013.0,14.05487804878049,0.010878010878010906,0.010878010878010906,707.0,-1372.0,6.564593301435407,19.38755980861244,2596.0,12.421052631578947,-4052.0,25.212267564179708
4027,13.206521739130434,484.0,19.22826086956522,1038.0,1478.0,8.42391304347826,19653.3203125,100099.99999999968,705.0,7023.0,-214.1158536585366,3.0,3.0,9.645909645909645,7759995.0,-1159.0,112.7439024390244,-3698.0,35.33536585365854,0.009990009990010023,0.009990009990010021,705.0,-1396.0,6.679425837320574,18.583732057416267,2592.0,12.401913875598085,-3884.0,24.80122060460454
