,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
1000,2161.0,3.5978260869565215,1.0,1922.0,7.08695652173913,1601.0,4873.046875,702.0,115500.00000000041,6.250000000000001,-205.0,3.0,3.0,10614597.0,0.8644688644688645,4893.0,50.91463414634147,-149.1768292682927,-1670.0,0.008658008658008629,0.008658008658008627,702.0,-1120.0,5.358851674641148,-1.6650717703349283,428.0,348.0,2.047846889952153,8.010574591938187
1001,2178.0,3.619565217391304,0.8152173913043478,1920.0,7.163043478260869,1594.0,4877.9296875,702.0,115500.00000000041,-0.27439024390243905,9.0,3.0,3.0,10614757.0,0.8693528693528694,5164.0,52.10365853658537,-157.43902439024393,-1709.0,0.008658008658008629,0.008658008658008627,702.0,-1140.0,5.454545454545454,-1.7224880382775118,412.0,360.0,1.971291866028708,8.066909174491157
1002,2190.0,3.4782608695652173,0.6847826086956521,1933.0,7.25,1586.0,4882.8125,700.0,128700.00000000045,-6.402439024390245,210.0,3.0,3.0,10614917.0,0.8742368742368742,5448.0,51.646341463414636,-166.09756097560978,-1694.0,0.007770007770007743,0.007770007770007743,700.0,-1172.0,5.607655502392344,-1.875598086124402,384.0,392.0,1.8373205741626792,8.070298996810504
1003,2193.0,3.3478260869565215,0.6521739130434783,1945.0,7.413043478260869,1571.0,4887.6953125,701.0,121743.24324324368,-12.743902439024392,418.0,3.0,3.0,10615077.0,0.8791208791208791,5704.0,49.87804878048781,-173.90243902439025,-1636.0,0.008214008214008185,0.008214008214008185,701.0,-1228.0,5.875598086124402,-1.8181818181818181,328.0,380.0,1.569377990430622,8.160054162317003
1004,2185.0,3.032608695652174,0.7391304347826086,1974.0,7.630434782608695,1551.0,4892.578125,700.0,128700.00000000045,-18.50609756097561,607.0,3.0,3.0,10615237.0,0.884004884004884,5982.0,46.920731707317074,-182.37804878048783,-1539.0,0.007770007770007743,0.007770007770007743,700.0,-1280.0,6.124401913875598,-1.9138755980861244,248.0,400.0,1.186602870813397,8.244183663178042
1005,2188.0,2.7391304347826084,0.7065217391304348,2001.0,7.902173913043478,1526.0,4897.4609375,701.0,121743.24324324368,-25.457317073170735,835.0,3.0,3.0,10615397.0,0.8888888888888888,6328.0,43.32317073170732,-192.9268292682927,-1421.0,0.008214008214008185,0.008214008214008185,701.0,-1320.0,6.315789473684211,-1.894736842105263,212.0,396.0,1.014354066985646,8.393233051607773
1006,2190.0,2.4130434782608696,0.6847826086956521,2031.0,8.108695652173912,1507.0,4902.34375,701.0,121743.24324324368,-36.4329268292683,1195.0,3.0,3.0,10615557.0,0.8937728937728938,6606.0,38.29268292682927,-201.40243902439028,-1256.0,0.008214008214008185,0.008214008214008185,701.0,-1356.0,6.488038277511961,-1.894736842105263,132.0,396.0,0.631578947368421,8.48779424990577
1007,2202.0,2.0978260869565215,0.5543478260869565,2060.0,8.26086956521739,1493.0,4907.2265625,699.0,136500.0000000005,-47.04268292682927,1543.0,3.0,3.0,10615717.0,0.8986568986568987,6885.0,32.83536585365854,-209.90853658536588,-1077.0,0.007326007326007299,0.007326007326007299,699.0,-1380.0,6.602870813397129,-2.047846889952153,52.0,428.0,0.24880382775119617,8.541085515140193
1008,2224.0,1.7608695652173914,0.31521739130434784,2091.0,8.184782608695652,1500.0,4912.109375,701.0,121743.24324324368,-56.06707317073171,1839.0,3.0,3.0,10615877.0,0.9035409035409036,7245.0,29.35975609756098,-220.88414634146343,-963.0,0.008214008214008185,0.008214008214008185,701.0,-1360.0,6.507177033492822,-2.4688995215311005,-44.0,516.0,-0.21052631578947367,8.3779884209216
1009,2243.0,1.2717391304347825,0.10869565217391304,2136.0,8.141304347826086,1504.0,4916.9921875,701.0,121743.24324324368,-64.17682926829269,2105.0,3.0,3.0,10616037.0,0.9084249084249084,7537.0,26.463414634146343,-229.78658536585368,-868.0,0.008214008214008185,0.008214008214008185,701.0,-1352.0,6.4688995215311005,-2.7942583732057416,-204.0,584.0,-0.9760765550239234,8.240750672397052
1010,2270.0,0.75,-0.18478260869565216,2184.0,8.065217391304348,1511.0,4921.875,700.0,128700.00000000045,-70.88414634146342,2325.0,3.0,3.0,10616197.0,0.9133089133089133,7822.0,22.957317073170735,-238.47560975609758,-753.0,0.007770007770007743,0.007770007770007743,700.0,-1300.0,6.220095693779904,-3.062200956937799,-280.0,640.0,-1.339712918660287,8.102121708631293
1011,2293.0,0.5108695652173912,-0.43478260869565216,2206.0,7.913043478260869,1525.0,4926.7578125,704.0,104755.81395348875,-76.95121951219512,2524.0,3.0,3.0,10616357.0,0.9181929181929182,8061.0,19.939024390243905,-245.76219512195124,-654.0,0.009546009546009511,0.009546009546009513,704.0,-1268.0,6.0669856459330145,-3.177033492822966,-328.0,664.0,-1.569377990430622,7.941428128387014
1012,2307.0,0.42391304347826086,-0.5869565217391304,2214.0,7.75,1540.0,4931.640625,702.0,115500.00000000041,-82.77439024390245,2715.0,3.0,3.0,10616517.0,0.9230769230769231,8190.0,16.06707317073171,-249.69512195121953,-527.0,0.008658008658008629,0.008658008658008627,702.0,-1232.0,5.894736842105263,-3.38755980861244,-320.0,708.0,-1.5311004784688995,7.783747184155142
1013,2312.0,0.5760869565217391,-0.6413043478260869,2200.0,7.58695652173913,1555.0,4936.5234375,702.0,115500.00000000041,-86.82926829268294,2848.0,3.0,3.0,10616677.0,0.927960927960928,8202.0,11.49390243902439,-250.06097560975613,-377.0,0.008658008658008629,0.008658008658008627,702.0,-1228.0,5.875598086124402,-3.4258373205741623,-284.0,716.0,-1.3588516746411483,7.635774794398735
1014,2313.0,0.9782608695652174,-0.6521739130434783,2163.0,7.434782608695652,1569.0,4941.40625,702.0,115500.00000000041,-89.51219512195122,2936.0,3.0,3.0,10616837.0,0.9328449328449329,8093.0,6.7682926829268295,-246.7378048780488,-222.0,0.008658008658008629,0.008658008658008627,702.0,-1192.0,5.70334928229665,-3.4258373205741623,-180.0,716.0,-0.8612440191387559,7.5271719510278405
1015,2314.0,1.7826086956521738,-0.6630434782608695,2089.0,7.293478260869565,1582.0,4946.2890625,705.0,100099.99999999968,-92.46951219512196,3033.0,3.0,3.0,10616997.0,0.9377289377289377,7859.0,2.439024390243903,-239.60365853658539,-80.0,0.009990009990010021,0.009990009990010023,705.0,-1156.0,5.5311004784688995,-3.3684210526315788,16.0,704.0,0.07655502392344497,7.537383203583055
1016,2310.0,2.5543478260869565,-0.6195652173913043,2018.0,7.054347826086956,1604.0,4951.171875,701.0,121743.24324324368,-93.07926829268294,3053.0,3.0,3.0,10617157.0,0.9426129426129426,7462.0,1.0670731707317074,-227.50000000000003,-35.0,0.008214008214008185,0.008214008214008185,701.0,-1108.0,5.301435406698564,-3.4258373205741623,184.0,716.0,0.8803827751196172,7.52810581266324
1017,2304.0,3.3478260869565215,-0.5543478260869565,1945.0,6.923913043478261,1616.0,4956.0546875,700.0,128700.00000000045,-96.31097560975611,3159.0,3.0,3.0,10617317.0,0.9474969474969475,7032.0,-0.5182926829268293,-214.39024390243904,17.0,0.007770007770007743,0.007770007770007743,700.0,-1076.0,5.148325358851674,-3.291866028708134,408.0,688.0,1.9521531100478469,7.710759551071629
1018,2291.0,4.260869565217392,-0.41304347826086957,1861.0,6.880434782608695,1620.0,4960.9375,701.0,121743.24324324368,-99.17682926829269,3253.0,3.0,3.0,10617477.0,0.9523809523809523,6497.0,-2.439024390243903,-198.07926829268294,80.0,0.008214008214008185,0.008214008214008185,701.0,-1056.0,5.052631578947368,-3.1196172248803826,612.0,652.0,2.92822966507177,8.103455877862311
1019,2289.0,5.217391304347826,-0.3913043478260869,1773.0,6.945652173913043,1614.0,4965.8203125,702.0,115500.00000000041,-101.64634146341464,3334.0,3.0,3.0,10617637.0,0.9572649572649573,5973.0,-3.4451219512195124,-182.10365853658539,113.0,0.008658008658008629,0.008658008658008627,702.0,-1100.0,5.263157894736842,-3.1196172248803826,836.0,652.0,4.0,8.695767662276568
1020,2286.0,6.217391304347826,-0.358695652173913,1681.0,7.293478260869565,1582.0,4970.703125,701.0,121743.24324324368,-104.48170731707319,3427.0,3.0,3.0,10617797.0,0.9621489621489622,5426.0,-5.7926829268292686,-165.4268292682927,190.0,0.008214008214008185,0.008214008214008185,701.0,-1188.0,5.684210526315789,-3.0430622009569377,1064.0,636.0,5.090909090909091,9.590591344856968
1021,2283.0,7.076086956521739,-0.32608695652173914,1602.0,7.554347826086956,1558.0,4975.5859375,703.0,109865.85365853697,-106.15853658536587,3482.0,3.0,3.0,10617957.0,0.967032967032967,4864.0,-5.701219512195123,-148.2926829268293,187.0,0.00910200910200907,0.00910200910200907,703.0,-1256.0,6.00956937799043,-3.1578947368421053,1284.0,660.0,6.143540669856459,10.355940826258879
1022,2291.0,7.989130434782608,-0.41304347826086957,1518.0,7.695652173913043,1545.0,4980.46875,701.0,121743.24324324368,-106.82926829268294,3504.0,3.0,3.0,10618117.0,0.9719169719169719,4420.0,-4.207317073170732,-134.75609756097563,138.0,0.008214008214008185,0.008214008214008185,701.0,-1276.0,6.105263157894736,-3.215311004784689,1476.0,672.0,7.062200956937799,11.100444693828988
1023,2298.0,8.73913043478261,-0.4891304347826087,1449.0,7.945652173913043,1522.0,4985.3515625,699.0,136500.0000000005,-106.00609756097562,3477.0,3.0,3.0,10618277.0,0.9768009768009768,3961.0,-2.164634146341464,-120.76219512195124,71.0,0.007326007326007299,0.007326007326007299,699.0,-1324.0,6.3349282296650715,-3.291866028708134,1664.0,688.0,7.961722488038277,11.821380537280042
1024,2284.0,9.402173913043478,-0.33695652173913043,1388.0,8.152173913043478,1503.0,4990.234375,702.0,115500.00000000041,-107.04268292682927,3511.0,3.0,3.0,10618437.0,0.9816849816849816,3592.0,0.1829268292682927,-109.51219512195122,-6.0,0.008658008658008629,0.008658008658008627,702.0,-1368.0,6.545454545454545,-2.9473684210526314,1808.0,616.0,8.650717703349281,12.44878923820162
1025,2252.0,9.83695652173913,0.010869565217391304,1348.0,8.347826086956522,1485.0,4995.1171875,701.0,121743.24324324368,-110.64024390243904,3629.0,3.0,3.0,10618597.0,0.9865689865689866,3189.0,1.7987804878048783,-97.22560975609757,-59.0,0.008214008214008185,0.008214008214008185,701.0,-1428.0,6.832535885167464,-2.5454545454545454,1896.0,532.0,9.07177033492823,12.901629049701663
1026,2225.0,10.054347826086957,0.30434782608695654,1328.0,8.67391304347826,1455.0,5000.0,701.0,121743.24324324368,-115.88414634146342,3801.0,3.0,3.0,10618757.0,0.9914529914529915,2687.0,3.2012195121951224,-81.92073170731707,-105.0,0.008214008214008185,0.008214008214008185,701.0,-1488.0,7.119617224880383,-2.2200956937799043,1904.0,464.0,9.110047846889952,13.282292923023707
1027,2199.0,9.945652173913043,0.5869565217391304,1338.0,8.858695652173912,1438.0,5004.8828125,701.0,121743.24324324368,-120.60975609756099,3956.0,3.0,3.0,10618917.0,0.9963369963369964,2126.0,5.182926829268293,-64.81707317073172,-170.0,0.008214008214008185,0.008214008214008185,701.0,-1544.0,7.38755980861244,-1.971291866028708,1848.0,412.0,8.842105263157894,13.331804220761658
1028,2178.0,9.597826086956522,0.8152173913043478,1370.0,9.141304347826086,1412.0,5009.765625,701.0,121743.24324324368,-124.48170731707319,4083.0,3.0,3.0,10619077.0,1.0012210012210012,1556.0,6.951219512195123,-47.43902439024391,-228.0,0.008214008214008185,0.008214008214008185,701.0,-1612.0,7.712918660287081,-1.7607655502392343,1724.0,368.0,8.248803827751196,13.279544049783198
1029,2164.0,9.195652173913043,0.967391304347826,1407.0,9.576086956521738,1372.0,5014.6484375,701.0,121743.24324324368,-124.72560975609757,4091.0,3.0,3.0,10619237.0,1.006105006105006,1016.0,8.871951219512196,-30.975609756097565,-291.0,0.008214008214008185,0.008214008214008185,701.0,-1672.0,8.0,-1.6076555023923444,1664.0,336.0,7.961722488038277,13.311547852830083
1030,2165.0,8.91304347826087,0.9565217391304348,1433.0,10.152173913043478,1319.0,5019.53125,701.0,121743.24324324368,-119.17682926829269,3909.0,3.0,3.0,10619397.0,1.010989010989011,477.0,11.432926829268293,-14.54268292682927,-375.0,0.008214008214008185,0.008214008214008185,701.0,-1804.0,8.631578947368421,-1.7224880382775118,1584.0,360.0,7.578947368421052,13.543408472149034
1031,2190.0,8.695652173913043,0.6847826086956521,1453.0,10.858695652173912,1254.0,5024.4140625,703.0,109865.85365853697,-110.51829268292684,3625.0,3.0,3.0,10619557.0,1.0158730158730158,-88.0,15.914634146341465,2.682926829268293,-522.0,0.00910200910200907,0.00910200910200907,703.0,-1968.0,9.416267942583731,-1.9904306220095693,1528.0,416.0,7.311004784688995,13.928193178492007
1032,2193.0,8.58695652173913,0.6521739130434783,1463.0,11.902173913043478,1158.0,5029.296875,702.0,115500.00000000041,-103.50609756097562,3395.0,3.0,3.0,10619717.0,1.0207570207570207,-583.0,23.170731707317074,17.77439024390244,-760.0,0.008658008658008629,0.008658008658008627,702.0,-2268.0,10.851674641148325,-2.028708133971292,1512.0,424.0,7.23444976076555,14.690912053900036
1033,2213.0,8.869565217391305,0.43478260869565216,1437.0,13.0,1057.0,5034.1796875,702.0,115500.00000000041,-97.43902439024392,3196.0,3.0,3.0,10619877.0,1.0256410256410255,-625.0,36.3719512195122,19.05487804878049,-1193.0,0.008658008658008629,0.008658008658008627,702.0,-2492.0,11.923444976076555,-2.277511961722488,1604.0,476.0,7.6746411483253585,15.74351368222424
1034,2229.0,9.83695652173913,0.2608695652173913,1348.0,15.369565217391305,839.0,5039.0625,701.0,121743.24324324368,-102.7439024390244,3370.0,3.0,3.0,10620037.0,1.0305250305250304,-1210.0,51.03658536585366,36.890243902439025,-1674.0,0.008214008214008185,0.008214008214008185,701.0,-3192.0,15.272727272727272,-2.488038277511962,1976.0,520.0,9.454545454545455,18.249857575123357
1035,2313.0,12.054347826086957,-0.6521739130434783,1144.0,16.652173913043477,721.0,5043.9453125,698.0,145306.45161290374,-111.37195121951221,3653.0,3.0,3.0,10620197.0,1.0354090354090355,-2063.0,84.14634146341464,62.89634146341464,-2760.0,0.006882006882006858,0.006882006882006858,698.0,-3376.0,16.15311004784689,-3.942583732057416,2496.0,824.0,11.942583732057416,20.567633027535948
1036,2429.0,14.75,-1.9130434782608696,896.0,17.793478260869566,616.0,5048.828125,700.0,128700.00000000045,-92.95731707317074,3049.0,3.0,3.0,10620357.0,1.0402930402930404,-3425.0,116.98170731707319,104.42073170731709,-3837.0,0.007770007770007743,0.007770007770007743,700.0,-3684.0,17.626794258373206,-5.5311004784688995,3136.0,1156.0,15.004784688995215,23.19116435131609
1037,2350.0,15.869565217391305,-1.0543478260869565,793.0,18.217391304347824,577.0,5053.7109375,700.0,128700.00000000045,-107.50000000000001,3526.0,3.0,3.0,10620517.0,1.0451770451770452,-4274.0,159.1158536585366,130.3048780487805,-5219.0,0.007770007770007743,0.007770007770007743,700.0,-3688.0,17.645933014354068,-3.4449760765550237,3420.0,720.0,16.363636363636363,24.183219294856876
1038,2074.0,15.195652173913043,1.9456521739130435,855.0,17.22826086956522,668.0,5058.59375,701.0,121743.24324324368,-149.60365853658539,4907.0,3.0,3.0,10620677.0,1.05006105006105,-2781.0,160.4268292682927,84.78658536585367,-5262.0,0.008214008214008185,0.008214008214008185,701.0,-3196.0,15.291866028708133,0.8038277511961722,3032.0,-168.0,14.507177033492823,23.054422134640305
1039,1762.0,12.706521739130434,5.33695652173913,1084.0,17.77173913043478,618.0,5063.4765625,702.0,115500.00000000041,-143.84146341463415,4718.0,3.0,3.0,10620837.0,1.054945054945055,-1752.0,102.01219512195122,53.41463414634147,-3346.0,0.008658008658008629,0.008658008658008627,702.0,-3316.0,15.866028708133971,5.167464114832535,2128.0,-1080.0,10.181818181818182,22.489408870447328
1040,1536.0,10.16304347826087,7.793478260869565,1318.0,17.02173913043478,687.0,5068.359375,701.0,121743.24324324368,-112.37804878048782,3686.0,3.0,3.0,10620997.0,1.0598290598290598,-1347.0,61.98170731707317,41.06707317073171,-2033.0,0.008214008214008185,0.008214008214008185,701.0,-3076.0,14.717703349282296,7.215311004784689,1604.0,-1508.0,7.6746411483253585,21.301768921107044
1041,1445.0,9.793478260869565,8.782608695652174,1352.0,15.717391304347826,807.0,5073.2421875,701.0,121743.24324324368,-67.5609756097561,2216.0,3.0,3.0,10621157.0,1.0647130647130647,-453.0,41.524390243902445,13.810975609756099,-1362.0,0.008214008214008185,0.008214008214008185,701.0,-2828.0,13.531100478468899,7.770334928229665,1704.0,-1624.0,8.153110047846889,20.495922066622388
1042,1412.0,10.956521739130434,9.141304347826086,1245.0,15.17391304347826,857.0,5078.125,700.0,128700.00000000045,-20.365853658536587,668.0,3.0,3.0,10621317.0,1.0695970695970696,381.0,18.07926829268293,-11.615853658536587,-593.0,0.007770007770007743,0.007770007770007743,700.0,-2804.0,13.416267942583731,7.9425837320574155,2128.0,-1660.0,10.181818181818182,20.829221081227725
1043,1394.0,12.58695652173913,9.33695652173913,1095.0,17.27173913043478,664.0,5083.0078125,703.0,109865.85365853697,11.707317073170733,-384.0,3.0,3.0,10621477.0,1.0744810744810744,918.0,-20.853658536585368,-27.987804878048784,684.0,0.00910200910200907,0.00910200910200907,703.0,-4052.0,19.38755980861244,8.133971291866029,2660.0,-1700.0,12.727272727272727,23.322161224011598
1044,1402.0,17.315217391304348,9.25,660.0,22.902173913043477,146.0,5087.890625,701.0,121743.24324324368,37.22560975609756,-1221.0,3.0,3.0,10621637.0,1.0793650793650793,2476.0,-117.04268292682927,-75.48780487804879,3839.0,0.008214008214008185,0.008214008214008185,701.0,-3360.0,16.076555023923444,6.966507177033493,4248.0,-1456.0,20.32535885167464,30.16436346504626
1045,1583.0,19.59782608695652,7.282608695652174,450.0,13.228260869565217,1036.0,5092.7734375,702.0,115500.00000000041,44.57317073170732,-1462.0,3.0,3.0,10621797.0,1.0842490842490842,2474.0,-67.37804878048782,-75.42682926829269,2210.0,0.008658008658008629,0.008658008658008627,702.0,-2116.0,10.124401913875598,5.186602870813397,3800.0,-1084.0,18.18181818181818,24.74061564274124
1046,1780.0,15.934782608695652,5.141304347826087,787.0,12.967391304347826,1060.0,5097.65625,703.0,109865.85365853697,60.88414634146342,-1997.0,3.0,3.0,10621957.0,1.089133089133089,2203.0,-50.243902439024396,-67.16463414634147,1648.0,0.00910200910200907,0.00910200910200907,703.0,-2368.0,11.330143540669855,2.660287081339713,3096.0,-556.0,14.813397129186603,21.17790226683088
1047,1892.0,11.804347826086957,3.9239130434782608,1167.0,12.826086956521738,1073.0,5102.5390625,702.0,115500.00000000041,50.701219512195124,-1663.0,3.0,3.0,10622117.0,1.0940170940170941,2231.0,-85.82317073170732,-68.01829268292684,2815.0,0.008658008658008629,0.008658008658008627,702.0,-2404.0,11.502392344497608,1.5119617224880382,2096.0,-316.0,10.028708133971291,17.867518792162493
1048,2014.0,9.565217391304348,2.5978260869565215,1373.0,9.771739130434783,1354.0,5107.421875,701.0,121743.24324324368,27.103658536585368,-889.0,3.0,3.0,10622277.0,1.098901098901099,2165.0,-82.34756097560977,-66.00609756097562,2701.0,0.008214008214008185,0.008214008214008185,701.0,-1556.0,7.444976076555023,-0.1339712918660287,1712.0,28.0,8.191387559808613,13.918655457846972
1049,2157.0,8.478260869565217,1.0434782608695652,1473.0,6.945652173913043,1614.0,5112.3046875,701.0,121743.24324324368,12.042682926829269,-395.0,3.0,3.0,10622437.0,1.1037851037851039,2131.0,-56.98170731707317,-64.96951219512195,1869.0,0.008214008214008185,0.008214008214008185,701.0,-944.0,4.516746411483253,-2.1052631578947367,1516.0,440.0,7.253588516746412,11.009624806245265
1050,2250.0,6.83695652173913,0.03260869565217391,1624.0,5.793478260869565,1720.0,5117.1875,702.0,115500.00000000041,6.432926829268293,-211.0,3.0,3.0,10622597.0,1.1086691086691087,2118.0,-39.054878048780495,-64.57317073170732,1281.0,0.008658008658008629,0.008658008658008627,702.0,-824.0,3.942583732057416,-3.0430622009569377,1036.0,636.0,4.956937799043062,8.961552776519904
1051,2217.0,5.293478260869565,0.3913043478260869,1766.0,5.206521739130435,1774.0,5122.0703125,702.0,115500.00000000041,-4.2682926829268295,140.0,3.0,3.0,10622757.0,1.1135531135531136,2388.0,-25.51829268292683,-72.8048780487805,837.0,0.008658008658008629,0.008658008658008627,702.0,-720.0,3.4449760765550237,-2.047846889952153,732.0,428.0,3.5023923444976077,7.435179877512318
1052,2145.0,4.663043478260869,1.1739130434782608,1824.0,5.119565217391304,1782.0,5126.953125,702.0,115500.00000000041,-13.628048780487806,447.0,3.0,3.0,10622917.0,1.1184371184371185,2873.0,-20.213414634146343,-87.59146341463415,663.0,0.008658008658008629,0.008658008658008627,702.0,-692.0,3.311004784688995,-0.937799043062201,600.0,196.0,2.8708133971291865,7.023673848415976
1053,2069.0,4.956521739130435,2.0,1797.0,5.271739130434782,1768.0,5131.8359375,702.0,115500.00000000041,-11.219512195121952,368.0,3.0,3.0,10623077.0,1.1233211233211233,3272.0,-16.707317073170735,-99.75609756097562,548.0,0.008658008658008629,0.008658008658008627,702.0,-732.0,3.5023923444976077,-0.19138755980861244,760.0,40.0,3.6363636363636362,7.507219272795345
1054,2018.0,5.9021739130434785,2.5543478260869565,1710.0,5.173913043478261,1777.0,5136.71875,701.0,121743.24324324368,-8.99390243902439,295.0,3.0,3.0,10623237.0,1.1282051282051282,3710.0,-10.091463414634147,-113.10975609756099,331.0,0.008214008214008185,0.008214008214008185,701.0,-728.0,3.4832535885167464,0.5167464114832536,980.0,-108.0,4.688995215311005,8.254073291285982
1055,1987.0,7.010869565217391,2.891304347826087,1608.0,5.58695652173913,1739.0,5141.6015625,699.0,136500.0000000005,-0.9146341463414634,30.0,3.0,3.0,10623397.0,1.133089133089133,4064.0,-8.658536585365855,-123.90243902439026,284.0,0.007326007326007299,0.007326007326007299,699.0,-856.0,4.095693779904306,0.8612440191387559,1252.0,-180.0,5.990430622009569,9.419448819758665
1056,1987.0,8.478260869565217,2.891304347826087,1473.0,5.869565217391304,1713.0,5146.484375,702.0,115500.00000000041,8.628048780487806,-283.0,3.0,3.0,10623557.0,1.137973137973138,4125.0,-7.347560975609757,-125.76219512195124,241.0,0.008658008658008629,0.008658008658008627,702.0,-896.0,4.287081339712919,0.6507177033492823,1652.0,-136.0,7.904306220095694,10.709451155188514
1057,1993.0,9.934782608695652,2.8260869565217392,1339.0,5.771739130434782,1722.0,5151.3671875,702.0,115500.00000000041,13.810975609756099,-453.0,3.0,3.0,10623717.0,1.1428571428571428,3846.0,-3.5975609756097566,-117.25609756097562,118.0,0.008658008658008629,0.008658008658008627,702.0,-808.0,3.866028708133971,0.4019138755980861,1964.0,-84.0,9.39712918660287,11.832144588266996
1058,2002.0,10.717391304347826,2.7282608695652173,1267.0,5.684782608695652,1730.0,5156.25,702.0,115500.00000000041,13.78048780487805,-452.0,3.0,3.0,10623877.0,1.1477411477411477,3363.0,4.573170731707317,-102.53048780487806,-150.0,0.008658008658008629,0.008658008658008627,702.0,-836.0,4.0,0.42105263157894735,2100.0,-88.0,10.047846889952153,12.434735101763918
1059,1993.0,11.032608695652174,2.8260869565217392,1238.0,5.804347826086956,1719.0,5161.1328125,701.0,121743.24324324368,13.353658536585368,-438.0,3.0,3.0,10624037.0,1.1526251526251525,2954.0,7.926829268292684,-90.0609756097561,-260.0,0.008214008214008185,0.008214008214008185,701.0,-816.0,3.9043062200956937,0.4593301435406698,2104.0,-96.0,10.066985645933014,12.782631802700203
1060,2010.0,10.978260869565217,2.641304347826087,1243.0,5.978260869565217,1703.0,5166.015625,702.0,115500.00000000041,15.396341463414636,-505.0,3.0,3.0,10624197.0,1.1575091575091576,2508.0,12.957317073170733,-76.46341463414635,-425.0,0.008658008658008629,0.008658008658008627,702.0,-952.0,4.555023923444976,0.42105263157894735,2064.0,-88.0,9.875598086124402,12.776474607756496
1061,1977.0,10.706521739130434,3.0,1268.0,5.9021739130434785,1710.0,5170.8984375,701.0,121743.24324324368,12.408536585365855,-407.0,3.0,3.0,10624357.0,1.1623931623931625,2397.0,14.878048780487806,-73.07926829268294,-488.0,0.008214008214008185,0.008214008214008185,701.0,-800.0,3.827751196172249,0.7464114832535885,1988.0,-156.0,9.511961722488039,12.58829871945703
1062,1963.0,10.326086956521738,3.152173913043478,1303.0,5.663043478260869,1732.0,5175.78125,703.0,109865.85365853697,6.371951219512196,-209.0,3.0,3.0,10624517.0,1.1672771672771673,2291.0,20.213414634146343,-69.84756097560977,-663.0,0.00910200910200907,0.00910200910200907,703.0,-788.0,3.7703349282296648,0.937799043062201,1952.0,-196.0,9.339712918660286,12.191568137380571
1063,1945.0,9.880434782608695,3.3478260869565215,1344.0,5.923913043478261,1708.0,5180.6640625,702.0,115500.00000000041,5.731707317073171,-188.0,3.0,3.0,10624677.0,1.1721611721611722,2045.0,18.932926829268293,-62.34756097560976,-621.0,0.008658008658008629,0.008658008658008627,702.0,-864.0,4.133971291866029,1.2057416267942582,1816.0,-252.0,8.688995215311005,11.996819443026649
1064,1920.0,10.054347826086957,3.619565217391304,1328.0,5.891304347826087,1711.0,5185.546875,702.0,115500.00000000041,10.000000000000002,-328.0,3.0,3.0,10624837.0,1.177045177045177,2135.0,14.939024390243905,-65.09146341463415,-490.0,0.008658008658008629,0.008658008658008627,702.0,-812.0,3.8851674641148324,1.492822966507177,1868.0,-312.0,8.937799043062201,12.202402611354987
1065,1916.0,10.619565217391305,3.6630434782608696,1276.0,6.173913043478261,1685.0,5190.4296875,702.0,115500.00000000041,12.408536585365855,-407.0,3.0,3.0,10624997.0,1.181929181929182,2141.0,14.420731707317074,-65.27439024390245,-473.0,0.008658008658008629,0.008658008658008627,702.0,-956.0,4.574162679425837,1.5311004784688995,2020.0,-320.0,9.665071770334928,12.818356181604868
1066,1930.0,11.206521739130434,3.510869565217391,1222.0,6.010869565217392,1700.0,5195.3125,700.0,128700.00000000045,15.487804878048783,-508.0,3.0,3.0,10625157.0,1.1868131868131868,2071.0,17.5609756097561,-63.14024390243903,-576.0,0.007770007770007743,0.007770007770007743,700.0,-872.0,4.172248803827751,1.263157894736842,2152.0,-264.0,10.296650717703349,13.192531505500735
1067,1929.0,11.032608695652174,3.5217391304347827,1238.0,5.793478260869565,1720.0,5200.1953125,702.0,115500.00000000041,11.55487804878049,-379.0,3.0,3.0,10625317.0,1.1916971916971917,1822.0,26.34146341463415,-55.54878048780488,-864.0,0.008658008658008629,0.008658008658008627,702.0,-652.0,3.1196172248803826,1.3971291866028708,2088.0,-292.0,9.990430622009569,12.949343284251281
1068,1895.0,11.195652173913043,3.891304347826087,1223.0,6.532608695652174,1652.0,5205.078125,701.0,121743.24324324368,5.975609756097562,-196.0,3.0,3.0,10625477.0,1.1965811965811965,1992.0,12.286585365853659,-60.73170731707317,-403.0,0.008214008214008185,0.008214008214008185,701.0,-992.0,4.746411483253588,1.8564593301435406,2160.0,-388.0,10.33492822966507,13.533656324037656
