,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
6132,0.8913043478260869,2616.0,2171.0,-3.9456521739130435,1514.0,8.032608695652174,38515.625,91928.57142857119,707.0,-19.0,0.5792682926829269,3.0,3.0,1899043.0,13.92918192918193,9.0,-1.6158536585365855,53.0,-0.27439024390243905,0.010878010878010906,707.0,0.010878010878010906,6.488038277511961,-1356.0,-240.0,-7.157894736842105,-1.1483253588516746,1496.0,8.993630911674401
6133,0.9565217391304348,2624.0,2165.0,-4.032608695652174,1513.0,8.043478260869565,38520.5078125,95840.42553191462,706.0,-10.0,0.30487804878048785,3.0,3.0,1899203.0,13.934065934065934,10.0,-1.829268292682927,60.0,-0.30487804878048785,0.010434010434010463,706.0,0.010434010434010463,6.4688995215311005,-1352.0,-220.0,-7.08133971291866,-1.0526315789473684,1480.0,9.048447892470836
6134,0.9782608695652174,2615.0,2163.0,-3.934782608695652,1512.0,8.054347826086957,38525.390625,95840.42553191462,706.0,-11.0,0.3353658536585366,3.0,3.0,1899363.0,13.93894993894994,23.0,-2.0121951219512195,66.0,-0.701219512195122,0.010434010434010463,706.0,0.010434010434010463,6.526315789473684,-1364.0,-224.0,-7.119617224880383,-1.0717703349282297,1488.0,9.017318193909315
6135,1.108695652173913,2612.0,2151.0,-3.902173913043478,1508.0,8.097826086956522,38530.2734375,95840.42553191462,706.0,-4.0,0.12195121951219513,3.0,3.0,1899523.0,13.943833943833944,40.0,-1.6463414634146343,54.0,-1.2195121951219514,0.010434010434010463,706.0,0.010434010434010463,6.4688995215311005,-1352.0,-200.0,-7.119617224880383,-0.9569377990430622,1488.0,9.05709416045676
6136,1.0434782608695652,2611.0,2157.0,-3.891304347826087,1509.0,8.08695652173913,38535.15625,109865.85365853697,703.0,9.0,-0.27439024390243905,3.0,3.0,1899683.0,13.948717948717949,38.0,-1.829268292682927,60.0,-1.1585365853658538,0.00910200910200907,703.0,0.00910200910200907,6.507177033492822,-1360.0,-200.0,-7.08133971291866,-0.9569377990430622,1480.0,9.034930115546919
6137,1.1195652173913042,2622.0,2150.0,-4.010869565217392,1512.0,8.054347826086957,38540.0390625,95840.42553191462,706.0,18.0,-0.5487804878048781,3.0,3.0,1899843.0,13.953601953601954,37.0,-1.707317073170732,56.0,-1.128048780487805,0.010434010434010463,706.0,0.010434010434010463,6.583732057416268,-1376.0,-200.0,-7.08133971291866,-0.9569377990430622,1480.0,9.067139562660943
6138,1.108695652173913,2605.0,2151.0,-3.8260869565217392,1513.0,8.043478260869565,38544.921875,100099.99999999968,705.0,18.0,-0.5487804878048781,3.0,3.0,1900003.0,13.958485958485959,52.0,-1.8902439024390245,62.0,-1.5853658536585367,0.009990009990010023,705.0,0.009990009990010021,6.507177033492822,-1360.0,-192.0,-7.100478468899521,-0.9186602870813396,1484.0,8.97583923547522
6139,1.076086956521739,2607.0,2154.0,-3.8478260869565215,1502.0,8.16304347826087,38549.8046875,95840.42553191462,706.0,25.0,-0.7621951219512196,3.0,3.0,1900163.0,13.963369963369964,57.0,-1.7682926829268295,58.0,-1.7378048780487807,0.010434010434010463,706.0,0.010434010434010463,6.545454545454545,-1368.0,-192.0,-7.100478468899521,-0.9186602870813396,1484.0,9.08839961497274
6140,1.0978260869565217,2608.0,2152.0,-3.858695652173913,1503.0,8.152173913043478,38554.6875,95840.42553191462,706.0,33.0,-1.0060975609756098,3.0,3.0,1900323.0,13.968253968253968,100.0,-1.8597560975609757,61.0,-3.0487804878048785,0.010434010434010463,706.0,0.010434010434010463,6.62200956937799,-1384.0,-208.0,-7.08133971291866,-0.9952153110047847,1480.0,9.0858512953831
6141,0.967391304347826,2608.0,2164.0,-3.858695652173913,1502.0,8.16304347826087,38559.5703125,104755.81395348875,704.0,41.0,-1.2500000000000002,3.0,3.0,1900483.0,13.973137973137973,126.0,-2.164634146341464,71.0,-3.8414634146341466,0.009546009546009513,704.0,0.009546009546009511,6.526315789473684,-1364.0,-228.0,-7.157894736842105,-1.0909090909090908,1496.0,9.080785037639144
6142,0.8478260869565217,2606.0,2175.0,-3.8369565217391304,1503.0,8.152173913043478,38564.453125,95840.42553191462,706.0,50.0,-1.5243902439024393,3.0,3.0,1900643.0,13.978021978021978,168.0,-1.829268292682927,60.0,-5.121951219512195,0.010434010434010463,706.0,0.010434010434010463,6.507177033492822,-1360.0,-252.0,-7.08133971291866,-1.2057416267942582,1480.0,9.049805740011609
6143,0.7391304347826086,2595.0,2185.0,-3.717391304347826,1505.0,8.130434782608695,38569.3359375,100099.99999999968,705.0,65.0,-1.981707317073171,3.0,3.0,1900803.0,13.982905982905983,220.0,-2.073170731707317,68.0,-6.707317073170732,0.009990009990010023,705.0,0.009990009990010021,6.507177033492822,-1360.0,-288.0,-6.985645933014354,-1.3779904306220094,1460.0,8.970467193157559
6144,0.6413043478260869,2602.0,2194.0,-3.793478260869565,1506.0,8.119565217391305,38574.21875,95840.42553191462,706.0,72.0,-2.1951219512195124,3.0,3.0,1900963.0,13.987789987789988,282.0,-2.164634146341464,71.0,-8.597560975609756,0.010434010434010463,706.0,0.010434010434010463,6.430622009569378,-1344.0,-296.0,-7.0047846889952154,-1.416267942583732,1464.0,8.984936722186825
6145,0.6304347826086957,2599.0,2195.0,-3.760869565217391,1516.0,8.01086956521739,38579.1015625,84990.56603773567,709.0,90.0,-2.7439024390243905,3.0,3.0,1901123.0,13.992673992673993,319.0,-2.3170731707317076,76.0,-9.725609756097562,0.011766011766011792,709.0,0.01176601176601179,6.373205741626794,-1332.0,-284.0,-7.062200956937799,-1.3588516746411483,1476.0,8.872182318495692
6146,0.6739130434782609,2610.0,2191.0,-3.8804347826086953,1519.0,7.978260869565217,38583.984375,91928.57142857119,707.0,91.0,-2.7743902439024395,3.0,3.0,1901283.0,13.997557997557998,383.0,-2.347560975609756,77.0,-11.676829268292684,0.010878010878010906,707.0,0.010878010878010906,6.354066985645932,-1328.0,-304.0,-7.08133971291866,-1.4545454545454546,1480.0,8.897447914716054
6147,0.6521739130434783,2607.0,2193.0,-3.8478260869565215,1525.0,7.913043478260869,38588.8671875,95840.42553191462,706.0,103.0,-3.1402439024390247,3.0,3.0,1901443.0,14.002442002442002,435.0,-2.25609756097561,74.0,-13.26219512195122,0.010434010434010463,706.0,0.010434010434010463,6.373205741626794,-1332.0,-284.0,-7.023923444976076,-1.3588516746411483,1468.0,8.823114727643773
6148,0.6739130434782609,2606.0,2191.0,-3.8369565217391304,1525.0,7.913043478260869,38593.75,91928.57142857119,707.0,114.0,-3.4756097560975614,3.0,3.0,1901603.0,14.007326007326007,479.0,-2.25609756097561,74.0,-14.603658536585368,0.010878010878010906,707.0,0.010878010878010906,6.277511961722488,-1312.0,-276.0,-6.947368421052631,-1.3205741626794258,1452.0,8.820014241980193
