,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
2836,3.3152173913043477,1334.0,1948.0,9.989130434782608,1977.0,3.0,13837.890625,707.0,91928.57142857119,13.932926829268293,-457.0,3.0,3.0,7557445.0,11.833943833943835,-1310.0,4.451219512195123,39.93902439024391,-146.0,707.0,0.010878010878010906,0.010878010878010906,-212.0,1.014354066985646,8.708133971291865,344.0,1.645933014354067,-1820.0,10.944103124272312
2837,3.3152173913043477,1333.0,1948.0,10.0,1985.0,2.9130434782608696,13842.7734375,705.0,100099.99999999968,14.146341463414636,-464.0,3.0,3.0,7557605.0,11.83882783882784,-1545.0,6.5548780487804885,47.10365853658537,-215.0,705.0,0.009990009990010023,0.009990009990010021,-224.0,1.0717703349282297,8.727272727272727,352.0,1.6842105263157894,-1824.0,10.930530117878318
2838,3.2391304347826084,1334.0,1955.0,9.989130434782608,1985.0,2.9130434782608696,13847.65625,706.0,95840.42553191462,13.414634146341465,-440.0,3.0,3.0,7557765.0,11.843711843711844,-1773.0,8.414634146341465,54.054878048780495,-276.0,706.0,0.010434010434010463,0.010434010434010463,-248.0,1.186602870813397,8.631578947368421,320.0,1.5311004784688995,-1804.0,10.897729815097883
2839,3.1304347826086953,1333.0,1965.0,10.0,1985.0,2.9130434782608696,13852.5390625,707.0,91928.57142857119,13.109756097560977,-430.0,3.0,3.0,7557925.0,11.84859584859585,-1972.0,10.24390243902439,60.1219512195122,-336.0,707.0,0.010878010878010906,0.010878010878010906,-240.0,1.1483253588516746,8.61244019138756,296.0,1.416267942583732,-1800.0,10.875911190994737
2840,3.010869565217391,1332.0,1976.0,10.01086956521739,1983.0,2.934782608695652,13857.421875,706.0,95840.42553191462,12.042682926829269,-395.0,3.0,3.0,7558085.0,11.853479853479854,-2136.0,12.195121951219514,65.1219512195122,-400.0,706.0,0.010434010434010463,0.010434010434010463,-232.0,1.1100478468899522,8.76555023923445,248.0,1.186602870813397,-1832.0,10.857982959594782
2841,2.891304347826087,1333.0,1987.0,10.0,1978.0,2.9891304347826084,13862.3046875,706.0,95840.42553191462,10.914634146341465,-358.0,3.0,3.0,7558245.0,11.858363858363859,-2268.0,13.750000000000002,69.14634146341464,-451.0,706.0,0.010434010434010463,0.010434010434010463,-260.0,1.244019138755981,8.746411483253588,220.0,1.0526315789473684,-1828.0,10.830260457989997
2842,2.782608695652174,1325.0,1997.0,10.08695652173913,1978.0,2.9891304347826084,13867.1875,704.0,104755.81395348875,10.060975609756099,-330.0,3.0,3.0,7558405.0,11.863247863247864,-2350.0,15.121951219512196,71.64634146341464,-496.0,704.0,0.009546009546009513,0.009546009546009511,-268.0,1.2822966507177034,8.78468899521531,184.0,0.8803827751196172,-1836.0,10.882302319854855
2843,2.543478260869565,1323.0,2019.0,10.108695652173912,1969.0,3.0869565217391304,13872.0703125,703.0,109865.85365853697,9.390243902439025,-308.0,3.0,3.0,7558565.0,11.868131868131869,-2421.0,16.371951219512198,73.8109756097561,-537.0,703.0,0.00910200910200907,0.00910200910200907,-284.0,1.3588516746411483,8.842105263157894,152.0,0.7272727272727273,-1848.0,10.871260737324976
2844,2.391304347826087,1317.0,2033.0,10.17391304347826,1964.0,3.141304347826087,13876.953125,706.0,95840.42553191462,8.048780487804878,-264.0,3.0,3.0,7558725.0,11.873015873015873,-2471.0,16.981707317073173,75.33536585365854,-557.0,706.0,0.010434010434010463,0.010434010434010463,-284.0,1.3588516746411483,8.899521531100477,128.0,0.6124401913875598,-1860.0,10.913048891389614
2845,2.25,1314.0,2046.0,10.206521739130434,1957.0,3.217391304347826,13881.8359375,707.0,91928.57142857119,6.707317073170732,-220.0,3.0,3.0,7558885.0,11.877899877899878,-2497.0,18.07926829268293,76.12804878048782,-593.0,707.0,0.010878010878010906,0.010878010878010906,-308.0,1.4736842105263157,8.899521531100477,112.0,0.5358851674641149,-1860.0,10.935592933930703
