,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
1673,1164.0,5.543478260869565,1743.0,11.83695652173913,1890.0,3.9456521739130435,57270.5078125,91928.57142857119,707.0,72.6219512195122,-2382.0,3.0,3.0,6.153846153846154,3037437.0,2165.0,-35.91463414634147,1178.0,-66.00609756097562,0.010878010878010906,707.0,0.010878010878010906,-464.0,2.2200956937799043,10.698564593301436,884.0,-2236.0,4.229665071770334,13.653272941085618
1674,1161.0,5.663043478260869,1732.0,11.869565217391305,1881.0,4.043478260869565,57275.390625,95840.42553191462,706.0,74.45121951219512,-2442.0,3.0,3.0,6.158730158730159,3037597.0,1942.0,-33.8109756097561,1109.0,-59.207317073170735,0.010434010434010463,706.0,0.010434010434010463,-488.0,2.3349282296650715,10.679425837320574,872.0,-2232.0,4.172248803827751,13.758864645482317
1675,1153.0,5.706521739130435,1728.0,11.956521739130434,1878.0,4.076086956521739,57280.2734375,88323.5294117645,708.0,76.28048780487805,-2502.0,3.0,3.0,6.163614163614164,3037757.0,1698.0,-31.402439024390247,1030.0,-51.768292682926834,0.011322011322011348,708.0,0.01132201132201135,-484.0,2.3157894736842106,10.870813397129186,884.0,-2272.0,4.229665071770334,13.861359505279184
1676,1143.0,5.717391304347826,1727.0,12.065217391304348,1872.0,4.141304347826087,57285.15625,91928.57142857119,707.0,78.10975609756099,-2562.0,3.0,3.0,6.168498168498169,3037917.0,1432.0,-28.993902439024392,951.0,-43.65853658536586,0.010878010878010906,707.0,0.010878010878010906,-516.0,2.4688995215311005,10.92822966507177,892.0,-2284.0,4.267942583732057,13.978856738939285
1677,1132.0,5.75,1724.0,12.184782608695652,1868.0,4.184782608695652,57290.0390625,88323.5294117645,708.0,80.09146341463415,-2627.0,3.0,3.0,6.173382173382174,3038077.0,1157.0,-26.85975609756098,881.0,-35.274390243902445,0.011322011322011348,708.0,0.01132201132201135,-500.0,2.3923444976076556,11.004784688995215,912.0,-2300.0,4.363636363636363,14.10828950309759
1678,1127.0,5.728260869565217,1726.0,12.239130434782608,1858.0,4.293478260869565,57294.921875,88323.5294117645,708.0,81.58536585365854,-2676.0,3.0,3.0,6.1782661782661785,3038237.0,878.0,-24.969512195121954,819.0,-26.76829268292683,0.011322011322011348,708.0,0.01132201132201135,-512.0,2.449760765550239,11.138755980861244,900.0,-2328.0,4.30622009569378,14.178971823301348
1679,1126.0,5.728260869565217,1726.0,12.25,1859.0,4.282608695652174,57299.8046875,84990.56603773567,709.0,83.44512195121952,-2737.0,3.0,3.0,6.183150183150183,3038397.0,592.0,-23.07926829268293,757.0,-18.04878048780488,0.01176601176601179,709.0,0.011766011766011792,-496.0,2.373205741626794,11.196172248803828,884.0,-2340.0,4.229665071770334,14.185069962106908
1680,1120.0,5.673913043478261,1731.0,12.315217391304348,1865.0,4.217391304347826,57304.6875,88323.5294117645,708.0,84.63414634146342,-2776.0,3.0,3.0,6.188034188034188,3038557.0,311.0,-21.432926829268293,703.0,-9.481707317073171,0.011322011322011348,708.0,0.01132201132201135,-508.0,2.430622009569378,11.157894736842104,876.0,-2332.0,4.1913875598086126,14.200149929984065
1681,1120.0,5.630434782608695,1735.0,12.315217391304348,1870.0,4.163043478260869,57309.5703125,88323.5294117645,708.0,85.97560975609757,-2820.0,3.0,3.0,6.192918192918193,3038717.0,41.0,-20.213414634146343,663.0,-1.2500000000000002,0.011322011322011348,708.0,0.01132201132201135,-504.0,2.4114832535885165,11.119617224880383,860.0,-2324.0,4.114832535885167,14.166767670791572
1682,1121.0,5.478260869565217,1749.0,12.304347826086957,1871.0,4.1521739130434785,57314.453125,88323.5294117645,708.0,87.53048780487806,-2871.0,3.0,3.0,6.197802197802198,3038877.0,-218.0,-18.8109756097561,617.0,6.646341463414635,0.011322011322011348,708.0,0.01132201132201135,-500.0,2.3923444976076556,11.215311004784688,820.0,-2344.0,3.923444976076555,14.094284862471705
1683,1123.0,5.380434782608695,1758.0,12.282608695652174,1872.0,4.141304347826087,57319.3359375,91928.57142857119,707.0,88.47560975609757,-2902.0,3.0,3.0,6.202686202686203,3039037.0,-456.0,-17.896341463414636,587.0,13.902439024390246,0.010878010878010906,707.0,0.010878010878010906,-488.0,2.3349282296650715,11.215311004784688,804.0,-2344.0,3.8468899521531097,14.034313539384074
1684,1119.0,5.282608695652174,1767.0,12.326086956521738,1880.0,4.054347826086956,57324.21875,95840.42553191462,706.0,89.45121951219512,-2934.0,3.0,3.0,6.207570207570208,3039197.0,-682.0,-16.82926829268293,552.0,20.79268292682927,0.010434010434010463,706.0,0.010434010434010463,-488.0,2.3349282296650715,11.291866028708133,760.0,-2360.0,3.6363636363636362,14.009857621903633
1685,1120.0,5.032608695652174,1790.0,12.315217391304348,1868.0,4.184782608695652,57329.1015625,84990.56603773567,709.0,89.90853658536587,-2949.0,3.0,3.0,6.212454212454213,3039357.0,-880.0,-16.402439024390244,538.0,26.82926829268293,0.01176601176601179,709.0,0.011766011766011792,-480.0,2.2966507177033493,11.196172248803828,728.0,-2340.0,3.4832535885167464,13.946473932886425
1686,1123.0,4.869565217391305,1805.0,12.282608695652174,1875.0,4.108695652173913,57333.984375,91928.57142857119,707.0,90.3048780487805,-2962.0,3.0,3.0,6.2173382173382175,3039517.0,-1072.0,-15.79268292682927,518.0,32.6829268292683,0.010878010878010906,707.0,0.010878010878010906,-480.0,2.2966507177033493,11.157894736842104,708.0,-2332.0,3.38755980861244,13.83678148050082
1687,1124.0,4.717391304347826,1819.0,12.271739130434783,1878.0,4.076086956521739,57338.8671875,88323.5294117645,708.0,90.09146341463415,-2955.0,3.0,3.0,6.222222222222222,3039677.0,-1255.0,-15.182926829268293,498.0,38.26219512195122,0.011322011322011348,708.0,0.01132201132201135,-472.0,2.2583732057416266,11.196172248803828,668.0,-2340.0,3.1961722488038276,13.764586694881448
1688,1128.0,4.6521739130434785,1825.0,12.228260869565217,1881.0,4.043478260869565,57343.75,88323.5294117645,708.0,89.93902439024392,-2950.0,3.0,3.0,6.227106227106227,3039837.0,-1400.0,-14.969512195121952,491.0,42.6829268292683,0.011322011322011348,708.0,0.01132201132201135,-460.0,2.200956937799043,11.043062200956937,648.0,-2308.0,3.1004784688995213,13.693896540337484
1689,1134.0,4.532608695652174,1836.0,12.16304347826087,1884.0,4.010869565217392,57348.6328125,91928.57142857119,707.0,89.35975609756099,-2931.0,3.0,3.0,6.231990231990232,3039997.0,-1543.0,-15.121951219512196,496.0,47.04268292682927,0.010878010878010906,707.0,0.010878010878010906,-452.0,2.1626794258373203,11.062200956937799,604.0,-2312.0,2.889952153110048,13.58569994189306
1690,1139.0,4.423913043478261,1846.0,12.108695652173912,1888.0,3.967391304347826,57353.515625,91928.57142857119,707.0,88.8109756097561,-2913.0,3.0,3.0,6.236874236874237,3040157.0,-1659.0,-15.426829268292684,506.0,50.57926829268293,0.010878010878010906,707.0,0.010878010878010906,-448.0,2.1435406698564594,10.966507177033492,580.0,-2292.0,2.77511961722488,13.48820635870638
1691,1145.0,4.293478260869565,1858.0,12.043478260869565,1891.0,3.934782608695652,57358.3984375,95840.42553191462,706.0,88.29268292682927,-2896.0,3.0,3.0,6.241758241758242,3040317.0,-1754.0,-15.701219512195124,515.0,53.47560975609757,0.010434010434010463,706.0,0.010434010434010463,-440.0,2.1052631578947367,10.832535885167463,572.0,-2264.0,2.736842105263158,13.377661917326625
1692,1154.0,4.163043478260869,1870.0,11.945652173913043,1889.0,3.9565217391304346,57363.28125,91928.57142857119,707.0,87.71341463414635,-2877.0,3.0,3.0,6.246642246642247,3040477.0,-1831.0,-16.73780487804878,549.0,55.82317073170732,0.010878010878010906,707.0,0.010878010878010906,-448.0,2.1435406698564594,10.736842105263158,536.0,-2244.0,2.5645933014354068,13.254569066333898
1693,1170.0,4.119565217391305,1874.0,11.771739130434783,1890.0,3.9456521739130435,57368.1640625,88323.5294117645,708.0,86.4939024390244,-2837.0,3.0,3.0,6.2515262515262515,3040637.0,-1894.0,-17.28658536585366,567.0,57.743902439024396,0.011322011322011348,708.0,0.01132201132201135,-432.0,2.0669856459330145,10.564593301435407,516.0,-2208.0,2.4688995215311005,13.081010313154502
1694,1180.0,4.0,1885.0,11.66304347826087,1899.0,3.8478260869565215,57373.046875,91928.57142857119,707.0,85.39634146341464,-2801.0,3.0,3.0,6.256410256410256,3040797.0,-1925.0,-17.743902439024392,582.0,58.68902439024391,0.010878010878010906,707.0,0.010878010878010906,-416.0,1.9904306220095693,10.373205741626794,464.0,-2168.0,2.2200956937799043,12.916359733735606
1695,1191.0,3.9239130434782608,1892.0,11.543478260869565,1899.0,3.8478260869565215,57377.9296875,91928.57142857119,707.0,84.0548780487805,-2757.0,3.0,3.0,6.261294261294261,3040957.0,-1952.0,-18.475609756097562,606.0,59.51219512195122,0.010878010878010906,707.0,0.010878010878010906,-432.0,2.0669856459330145,10.258373205741627,440.0,-2144.0,2.1052631578947367,12.784942296600724
1696,1205.0,3.7391304347826084,1909.0,11.391304347826086,1897.0,3.869565217391304,57382.8125,100099.99999999968,705.0,82.46951219512196,-2705.0,3.0,3.0,6.266178266178266,3041117.0,-1944.0,-19.085365853658537,626.0,59.268292682926834,0.009990009990010021,705.0,0.009990009990010023,-420.0,2.0095693779904304,10.181818181818182,444.0,-2128.0,2.124401913875598,12.598271553064874
1697,1218.0,3.619565217391304,1920.0,11.25,1894.0,3.902173913043478,57387.6953125,88323.5294117645,708.0,81.06707317073172,-2659.0,3.0,3.0,6.271062271062271,3041277.0,-1927.0,-19.81707317073171,650.0,58.75000000000001,0.011322011322011348,708.0,0.01132201132201135,-440.0,2.1052631578947367,10.066985645933014,424.0,-2104.0,2.028708133971292,12.445509777047546
1698,1228.0,3.4782608695652173,1933.0,11.141304347826086,1889.0,3.9565217391304346,57392.578125,88323.5294117645,708.0,79.0548780487805,-2593.0,3.0,3.0,6.275946275946276,3041437.0,-1876.0,-20.640243902439025,677.0,57.19512195121952,0.011322011322011348,708.0,0.01132201132201135,-452.0,2.1626794258373203,9.875598086124402,388.0,-2064.0,1.8564593301435406,12.324002009081658
1699,1241.0,3.4456521739130435,1936.0,11.0,1889.0,3.9565217391304346,57397.4609375,95840.42553191462,706.0,76.85975609756099,-2521.0,3.0,3.0,6.280830280830281,3041597.0,-1825.0,-21.432926829268293,703.0,55.64024390243903,0.010434010434010463,706.0,0.010434010434010463,-436.0,2.0861244019138754,9.779904306220095,368.0,-2044.0,1.7607655502392343,12.18714827906034
1700,1258.0,3.3152173913043477,1948.0,10.815217391304348,1889.0,3.9565217391304346,57402.34375,88323.5294117645,708.0,74.81707317073172,-2454.0,3.0,3.0,6.285714285714286,3041757.0,-1752.0,-22.134146341463417,726.0,53.41463414634147,0.011322011322011348,708.0,0.01132201132201135,-464.0,2.2200956937799043,9.55023923444976,340.0,-1996.0,1.6267942583732056,11.98389159851634
1701,1268.0,3.2717391304347827,1952.0,10.706521739130434,1884.0,4.010869565217392,57407.2265625,95840.42553191462,706.0,72.77439024390245,-2387.0,3.0,3.0,6.2905982905982905,3041917.0,-1669.0,-22.957317073170735,753.0,50.88414634146342,0.010434010434010463,706.0,0.010434010434010463,-460.0,2.200956937799043,9.416267942583731,328.0,-1968.0,1.569377990430622,11.892054463265708
1702,1284.0,3.1956521739130435,1959.0,10.532608695652174,1890.0,3.9456521739130435,57412.109375,91928.57142857119,707.0,70.33536585365854,-2307.0,3.0,3.0,6.295482295482295,3042077.0,-1576.0,-23.628048780487806,775.0,48.04878048780488,0.010878010878010906,707.0,0.010878010878010906,-472.0,2.2583732057416266,9.301435406698564,320.0,-1944.0,1.5311004784688995,11.692570710920148
1703,1290.0,3.1304347826086953,1965.0,10.467391304347826,1880.0,4.054347826086956,57416.9921875,95840.42553191462,706.0,67.89634146341464,-2227.0,3.0,3.0,6.3003663003663,3042237.0,-1469.0,-24.26829268292683,796.0,44.78658536585366,0.010434010434010463,706.0,0.010434010434010463,-476.0,2.277511961722488,9.167464114832535,300.0,-1916.0,1.4354066985645932,11.653481837691208
1704,1305.0,3.0652173913043477,1971.0,10.304347826086957,1875.0,4.108695652173913,57421.875,91928.57142857119,707.0,65.51829268292684,-2149.0,3.0,3.0,6.305250305250305,3042397.0,-1347.0,-24.939024390243905,818.0,41.06707317073171,0.010878010878010906,707.0,0.010878010878010906,-472.0,2.2583732057416266,8.956937799043061,300.0,-1872.0,1.4354066985645932,11.508975703299162
1705,1314.0,3.0543478260869565,1972.0,10.206521739130434,1879.0,4.065217391304348,57426.7578125,84990.56603773567,709.0,62.591463414634156,-2053.0,3.0,3.0,6.31013431013431,3042557.0,-1226.0,-25.03048780487805,821.0,37.37804878048781,0.01176601176601179,709.0,0.011766011766011792,-476.0,2.277511961722488,8.803827751196172,292.0,-1840.0,1.3971291866028708,11.402987288102516
1706,1329.0,3.032608695652174,1974.0,10.043478260869565,1876.0,4.0978260869565215,57431.640625,88323.5294117645,708.0,60.15243902439025,-1973.0,3.0,3.0,6.315018315018315,3042717.0,-1095.0,-25.731707317073173,844.0,33.38414634146342,0.011322011322011348,708.0,0.01132201132201135,-468.0,2.2392344497607652,8.650717703349281,284.0,-1808.0,1.3588516746411483,11.263229985951902
1707,1341.0,3.0,1977.0,9.91304347826087,1881.0,4.043478260869565,57436.5234375,91928.57142857119,707.0,57.37804878048781,-1882.0,3.0,3.0,6.31990231990232,3042877.0,-965.0,-26.158536585365855,858.0,29.420731707317074,0.010878010878010906,707.0,0.010878010878010906,-472.0,2.2583732057416266,8.574162679425838,272.0,-1792.0,1.3014354066985645,11.118369819717957
1708,1350.0,2.9239130434782608,1984.0,9.815217391304348,1881.0,4.043478260869565,57441.40625,88323.5294117645,708.0,54.48170731707317,-1787.0,3.0,3.0,6.3247863247863245,3043037.0,-826.0,-26.158536585365855,858.0,25.182926829268293,0.011322011322011348,708.0,0.01132201132201135,-472.0,2.2583732057416266,8.421052631578947,268.0,-1760.0,1.2822966507177034,11.01078908936641
1709,1359.0,2.967391304347826,1980.0,9.717391304347826,1882.0,4.032608695652174,57446.2890625,84990.56603773567,709.0,51.707317073170735,-1696.0,3.0,3.0,6.329670329670329,3043197.0,-673.0,-26.493902439024392,869.0,20.51829268292683,0.01176601176601179,709.0,0.011766011766011792,-464.0,2.2200956937799043,8.287081339712918,272.0,-1732.0,1.3014354066985645,10.931378586764954
1710,1366.0,2.934782608695652,1983.0,9.641304347826086,1881.0,4.043478260869565,57451.171875,95840.42553191462,706.0,48.84146341463415,-1602.0,3.0,3.0,6.334554334554334,3043357.0,-529.0,-26.52439024390244,870.0,16.128048780487806,0.010434010434010463,706.0,0.010434010434010463,-464.0,2.2200956937799043,8.17224880382775,264.0,-1708.0,1.263157894736842,10.858978540076292
1711,1376.0,2.9891304347826084,1978.0,9.532608695652174,1880.0,4.054347826086956,57456.0546875,91928.57142857119,707.0,46.00609756097561,-1509.0,3.0,3.0,6.339438339438339,3043517.0,-382.0,-26.371951219512198,865.0,11.646341463414636,0.010878010878010906,707.0,0.010878010878010906,-444.0,2.124401913875598,8.076555023923445,264.0,-1688.0,1.263157894736842,10.781617021368508
1712,1384.0,2.9782608695652173,1979.0,9.445652173913043,1886.0,3.9891304347826084,57460.9375,95840.42553191462,706.0,42.743902439024396,-1402.0,3.0,3.0,6.344322344322344,3043677.0,-237.0,-26.3109756097561,863.0,7.225609756097562,0.010434010434010463,706.0,0.010434010434010463,-456.0,2.1818181818181817,7.980861244019138,272.0,-1668.0,1.3014354066985645,10.677244233576397
1713,1394.0,2.9782608695652173,1979.0,9.33695652173913,1888.0,3.967391304347826,57465.8203125,91928.57142857119,707.0,40.1219512195122,-1316.0,3.0,3.0,6.349206349206349,3043837.0,-94.0,-26.55487804878049,871.0,2.8658536585365857,0.010878010878010906,707.0,0.010878010878010906,-452.0,2.1626794258373203,7.904306220095694,272.0,-1652.0,1.3014354066985645,10.573031195350035
1714,1401.0,3.0217391304347827,1975.0,9.26086956521739,1887.0,3.9782608695652173,57470.703125,84990.56603773567,709.0,36.951219512195124,-1212.0,3.0,3.0,6.354090354090354,3043997.0,24.0,-26.250000000000004,861.0,-0.7317073170731708,0.01176601176601179,709.0,0.011766011766011792,-452.0,2.1626794258373203,7.827751196172248,284.0,-1636.0,1.3588516746411483,10.522412842246986
1715,1408.0,3.0978260869565215,1968.0,9.184782608695652,1887.0,3.9782608695652173,57475.5859375,91928.57142857119,707.0,33.53658536585366,-1100.0,3.0,3.0,6.358974358974359,3044157.0,127.0,-26.58536585365854,872.0,-3.8719512195121957,0.010878010878010906,707.0,0.010878010878010906,-460.0,2.200956937799043,7.827751196172248,288.0,-1636.0,1.3779904306220094,10.477753460563017
1716,1408.0,3.2065217391304346,1958.0,9.184782608695652,1892.0,3.9239130434782608,57480.46875,95840.42553191462,706.0,30.09146341463415,-987.0,3.0,3.0,6.3638583638583635,3044317.0,213.0,-26.28048780487805,862.0,-6.4939024390243905,0.010434010434010463,706.0,0.010434010434010463,-460.0,2.200956937799043,7.693779904306219,300.0,-1608.0,1.4354066985645932,10.48995265982135
1717,1411.0,3.1630434782608696,1962.0,9.152173913043478,1885.0,4.0,57485.3515625,100099.99999999968,705.0,26.737804878048784,-877.0,3.0,3.0,6.368742368742368,3044477.0,292.0,-25.701219512195124,843.0,-8.902439024390246,0.009990009990010021,705.0,0.009990009990010023,-468.0,2.2392344497607652,7.751196172248804,324.0,-1620.0,1.5502392344497606,10.476981024129145
1718,1415.0,3.184782608695652,1960.0,9.108695652173912,1883.0,4.021739130434782,57490.234375,91928.57142857119,707.0,23.231707317073173,-762.0,3.0,3.0,6.373626373626373,3044637.0,349.0,-25.243902439024392,828.0,-10.640243902439025,0.010878010878010906,707.0,0.010878010878010906,-468.0,2.2392344497607652,7.6746411483253585,336.0,-1604.0,1.6076555023923444,10.453973521195303
1719,1414.0,3.2282608695652173,1956.0,9.119565217391305,1886.0,3.9891304347826084,57495.1171875,88323.5294117645,708.0,19.451219512195124,-638.0,3.0,3.0,6.378510378510379,3044797.0,414.0,-25.121951219512198,824.0,-12.621951219512196,0.011322011322011348,708.0,0.01132201132201135,-464.0,2.2200956937799043,7.789473684210526,336.0,-1628.0,1.6076555023923444,10.464286866381682
