,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
436,2.858695652173913,1034.0,1990.0,13.25,1707.0,5.934782608695652,12197.265625,708.0,88323.5294117645,9.237804878048781,-303.0,3.0,3.0,13766111.0,0.11233211233211234,3.4756097560975614,-1154.0,-114.0,35.1829268292683,708.0,0.01132201132201135,0.011322011322011348,4.287081339712919,-896.0,12.459330143540669,284.0,-2604.0,1.3588516746411483,14.797171535271003
437,3.0978260869565215,996.0,1968.0,13.66304347826087,1693.0,6.08695652173913,12202.1484375,709.0,84990.56603773567,10.060975609756099,-330.0,3.0,3.0,13766271.0,0.11721611721611722,2.6524390243902443,-1334.0,-87.0,40.670731707317074,709.0,0.011766011766011792,0.01176601176601179,4.497607655502392,-940.0,12.91866028708134,328.0,-2700.0,1.569377990430622,15.27502285600312
438,3.2717391304347827,966.0,1952.0,13.989130434782608,1677.0,6.260869565217391,12207.03125,710.0,81899.99999999984,10.213414634146343,-335.0,3.0,3.0,13766431.0,0.1221001221001221,1.2195121951219514,-1533.0,-40.0,46.737804878048784,710.0,0.012210012210012234,0.012210012210012234,4.650717703349282,-972.0,13.282296650717702,364.0,-2776.0,1.7416267942583732,15.671583677843302
439,3.3260869565217392,942.0,1947.0,14.25,1672.0,6.315217391304348,12211.9140625,709.0,84990.56603773567,10.640243902439025,-349.0,3.0,3.0,13766591.0,0.12698412698412698,-0.06097560975609757,-1721.0,2.0,52.46951219512196,709.0,0.011766011766011792,0.01176601176601179,4.6124401913875595,-964.0,13.55023923444976,360.0,-2832.0,1.7224880382775118,15.937607258988939
440,3.25,925.0,1954.0,14.434782608695652,1670.0,6.33695652173913,12216.796875,709.0,84990.56603773567,11.189024390243903,-367.0,3.0,3.0,13766751.0,0.13186813186813187,-1.5243902439024393,-1898.0,50.0,57.865853658536594,709.0,0.011766011766011792,0.01176601176601179,4.5933014354066986,-960.0,13.665071770334928,372.0,-2856.0,1.7799043062200957,16.096038858014555
441,3.25,921.0,1954.0,14.478260869565217,1673.0,6.304347826086956,12221.6796875,711.0,79026.31578947355,11.829268292682928,-388.0,3.0,3.0,13766911.0,0.13675213675213677,-3.2012195121951224,-2043.0,105.0,62.28658536585366,711.0,0.012654012654012677,0.012654012654012677,4.497607655502392,-940.0,13.760765550239235,340.0,-2876.0,1.6267942583732056,16.122262227102954
442,3.1630434782608696,923.0,1962.0,14.456521739130434,1690.0,6.119565217391304,12226.5625,709.0,84990.56603773567,12.77439024390244,-419.0,3.0,3.0,13767071.0,0.14163614163614163,-5.2439024390243905,-2164.0,172.0,65.97560975609757,709.0,0.011766011766011792,0.01176601176601179,4.401913875598086,-920.0,13.665071770334928,312.0,-2856.0,1.492822966507177,16.013898441329797
443,3.0652173913043477,932.0,1971.0,14.358695652173912,1705.0,5.956521739130435,12231.4453125,709.0,84990.56603773567,14.176829268292684,-465.0,3.0,3.0,13767231.0,0.14652014652014653,-7.195121951219513,-2257.0,236.0,68.8109756097561,709.0,0.011766011766011792,0.01176601176601179,4.15311004784689,-868.0,13.531100478468899,276.0,-2828.0,1.3205741626794258,15.844489569451145
444,2.9891304347826084,942.0,1978.0,14.25,1717.0,5.826086956521739,12236.328125,708.0,88323.5294117645,15.213414634146343,-499.0,3.0,3.0,13767391.0,0.1514041514041514,-8.932926829268293,-2324.0,293.0,70.85365853658537,708.0,0.01132201132201135,0.011322011322011348,4.095693779904306,-856.0,13.282296650717702,280.0,-2776.0,1.339712918660287,15.682496293036271
445,2.9891304347826084,960.0,1978.0,14.054347826086957,1725.0,5.739130434782608,12241.2109375,708.0,88323.5294117645,16.646341463414636,-546.0,3.0,3.0,13767551.0,0.1562881562881563,-10.579268292682928,-2368.0,347.0,72.19512195121952,708.0,0.01132201132201135,0.011322011322011348,3.9617224880382773,-828.0,13.148325358851674,280.0,-2748.0,1.339712918660287,15.472466245567539
446,3.043478260869565,981.0,1973.0,13.826086956521738,1736.0,5.619565217391304,12246.09375,709.0,84990.56603773567,18.10975609756098,-594.0,3.0,3.0,13767711.0,0.16117216117216118,-12.103658536585368,-2393.0,397.0,72.95731707317074,709.0,0.011766011766011792,0.01176601176601179,3.923444976076555,-820.0,12.899521531100477,272.0,-2696.0,1.3014354066985645,15.231643170918899
447,3.0217391304347827,1006.0,1975.0,13.554347826086957,1747.0,5.5,12250.9765625,709.0,84990.56603773567,19.512195121951223,-640.0,3.0,3.0,13767871.0,0.16605616605616605,-13.597560975609758,-2411.0,446.0,73.50609756097562,709.0,0.011766011766011792,0.01176601176601179,3.8468899521531097,-804.0,12.631578947368421,284.0,-2640.0,1.3588516746411483,14.93657431819455
448,3.0760869565217392,1029.0,1970.0,13.304347826086957,1754.0,5.423913043478261,12255.859375,709.0,84990.56603773567,21.00609756097561,-689.0,3.0,3.0,13768031.0,0.17094017094017094,-14.969512195121952,-2420.0,491.0,73.78048780487805,709.0,0.011766011766011792,0.01176601176601179,3.6555023923444976,-764.0,12.363636363636363,284.0,-2584.0,1.3588516746411483,14.693087311548975
449,3.0869565217391304,1048.0,1969.0,13.097826086956522,1761.0,5.3478260869565215,12260.7421875,708.0,88323.5294117645,22.926829268292686,-752.0,3.0,3.0,13768191.0,0.1758241758241758,-16.371951219512198,-2424.0,537.0,73.90243902439025,708.0,0.01132201132201135,0.011322011322011348,3.617224880382775,-756.0,12.01913875598086,304.0,-2512.0,1.4545454545454546,14.480386480601933
450,3.0978260869565215,1071.0,1968.0,12.847826086956522,1760.0,5.358695652173913,12265.625,709.0,84990.56603773567,24.603658536585368,-807.0,3.0,3.0,13768351.0,0.1807081807081807,-17.59146341463415,-2411.0,577.0,73.50609756097562,709.0,0.011766011766011792,0.01176601176601179,3.5980861244019136,-752.0,11.770334928229664,316.0,-2460.0,1.5119617224880382,14.261093251161935
451,3.119565217391304,1092.0,1966.0,12.619565217391305,1764.0,5.315217391304348,12270.5078125,712.0,76347.45762711852,26.493902439024392,-869.0,3.0,3.0,13768511.0,0.1855921855921856,-18.75,-2396.0,615.0,73.04878048780489,712.0,0.013098013098013119,0.013098013098013117,3.6363636363636362,-760.0,11.444976076555024,308.0,-2392.0,1.4736842105263157,14.044096601005501
452,3.141304347826087,1117.0,1964.0,12.347826086956522,1763.0,5.326086956521739,12275.390625,710.0,81899.99999999984,29.02439024390244,-952.0,3.0,3.0,13768671.0,0.19047619047619047,-20.54878048780488,-2357.0,674.0,71.85975609756098,710.0,0.012210012210012234,0.012210012210012234,3.5215311004784686,-736.0,11.196172248803828,296.0,-2340.0,1.416267942583732,13.809554820769064
453,3.0652173913043477,1140.0,1971.0,12.097826086956522,1771.0,5.239130434782608,12280.2734375,710.0,81899.99999999984,31.85975609756098,-1045.0,3.0,3.0,13768831.0,0.19536019536019536,-22.012195121951223,-2309.0,722.0,70.39634146341464,710.0,0.012210012210012234,0.012210012210012234,3.5023923444976077,-732.0,10.870813397129186,280.0,-2272.0,1.339712918660287,13.535192698992718
454,2.9456521739130435,1165.0,1982.0,11.826086956521738,1772.0,5.228260869565217,12285.15625,710.0,81899.99999999984,34.72560975609756,-1139.0,3.0,3.0,13768991.0,0.20024420024420025,-23.323170731707318,-2238.0,765.0,68.23170731707317,710.0,0.012210012210012234,0.012210012210012234,3.464114832535885,-724.0,10.564593301435407,280.0,-2208.0,1.339712918660287,13.26151994128573
455,3.0,1194.0,1977.0,11.51086956521739,1776.0,5.184782608695652,12290.0390625,712.0,76347.45762711852,38.10975609756098,-1250.0,3.0,3.0,13769151.0,0.20512820512820512,-24.634146341463417,-2155.0,808.0,65.70121951219512,712.0,0.013098013098013119,0.013098013098013117,3.4258373205741623,-716.0,10.277511961722487,244.0,-2148.0,1.1674641148325358,12.976212423002364
456,2.8478260869565215,1214.0,1991.0,11.293478260869565,1781.0,5.130434782608695,12294.921875,708.0,88323.5294117645,41.524390243902445,-1362.0,3.0,3.0,13769311.0,0.21001221001221002,-26.03658536585366,-2056.0,854.0,62.6829268292683,708.0,0.01132201132201135,0.011322011322011348,3.2727272727272725,-684.0,9.952153110047847,216.0,-2080.0,1.0334928229665072,12.72690558261845
457,2.75,1242.0,2000.0,10.989130434782608,1785.0,5.08695652173913,12299.8046875,709.0,84990.56603773567,44.87804878048781,-1472.0,3.0,3.0,13769471.0,0.2148962148962149,-27.743902439024392,-1950.0,910.0,59.45121951219513,709.0,0.011766011766011792,0.01176601176601179,3.3301435406698565,-696.0,9.68421052631579,188.0,-2024.0,0.8995215311004784,12.417753998478535
458,2.5869565217391304,1266.0,2015.0,10.728260869565217,1797.0,4.956521739130435,12304.6875,710.0,81899.99999999984,49.237804878048784,-1615.0,3.0,3.0,13769631.0,0.21978021978021978,-29.02439024390244,-1845.0,952.0,56.25000000000001,710.0,0.012210012210012234,0.012210012210012234,3.138755980861244,-656.0,9.37799043062201,180.0,-1960.0,0.8612440191387559,12.09772842649749
459,2.5760869565217392,1285.0,2016.0,10.521739130434783,1805.0,4.869565217391305,12309.5703125,709.0,84990.56603773567,53.59756097560976,-1758.0,3.0,3.0,13769791.0,0.22466422466422467,-29.908536585365855,-1717.0,981.0,52.34756097560976,709.0,0.011766011766011792,0.01176601176601179,3.0239234449760763,-632.0,9.167464114832535,152.0,-1916.0,0.7272727272727273,11.87669498399749
460,2.510869565217391,1304.0,2022.0,10.315217391304348,1816.0,4.75,12314.453125,710.0,81899.99999999984,57.16463414634147,-1875.0,3.0,3.0,13769951.0,0.22954822954822954,-31.09756097560976,-1606.0,1020.0,48.963414634146346,710.0,0.012210012210012234,0.012210012210012234,2.92822966507177,-612.0,8.956937799043061,132.0,-1872.0,0.631578947368421,11.630592237861434
461,2.4782608695652173,1318.0,2025.0,10.16304347826087,1831.0,4.58695652173913,12319.3359375,705.0,100099.99999999968,60.97560975609757,-2000.0,3.0,3.0,13770111.0,0.23443223443223443,-31.79878048780488,-1493.0,1043.0,45.518292682926834,705.0,0.009990009990010023,0.009990009990010021,2.755980861244019,-576.0,8.822966507177034,140.0,-1844.0,0.6698564593301435,11.422320246384448
462,2.5760869565217392,1327.0,2016.0,10.065217391304348,1845.0,4.434782608695652,12324.21875,708.0,88323.5294117645,64.66463414634147,-2121.0,3.0,3.0,13770271.0,0.23931623931623933,-32.37804878048781,-1406.0,1062.0,42.86585365853659,708.0,0.01132201132201135,0.011322011322011348,2.679425837320574,-560.0,8.78468899521531,136.0,-1836.0,0.6507177033492823,11.296553542039552
463,2.5543478260869565,1331.0,2018.0,10.021739130434783,1844.0,4.445652173913043,12329.1015625,707.0,91928.57142857119,68.04878048780489,-2232.0,3.0,3.0,13770431.0,0.2442002442002442,-33.140243902439025,-1370.0,1087.0,41.768292682926834,707.0,0.010878010878010906,0.010878010878010906,2.7177033492822966,-568.0,8.727272727272727,160.0,-1824.0,0.7655502392344498,11.25716532998164
464,2.6630434782608696,1328.0,2008.0,10.054347826086957,1851.0,4.369565217391305,12333.984375,710.0,81899.99999999984,71.21951219512196,-2336.0,3.0,3.0,13770591.0,0.2490842490842491,-33.62804878048781,-1369.0,1103.0,41.737804878048784,710.0,0.012210012210012234,0.012210012210012234,2.602870813397129,-544.0,8.803827751196172,196.0,-1840.0,0.937799043062201,11.281613845726293
465,2.880434782608696,1313.0,1988.0,10.217391304347826,1850.0,4.380434782608695,12338.8671875,710.0,81899.99999999984,74.32926829268294,-2438.0,3.0,3.0,13770751.0,0.25396825396825395,-33.963414634146346,-1411.0,1114.0,43.018292682926834,710.0,0.012210012210012234,0.012210012210012234,2.6411483253588517,-552.0,8.956937799043061,240.0,-1872.0,1.1483253588516746,11.483910417959237
466,3.152173913043478,1295.0,1963.0,10.41304347826087,1838.0,4.510869565217392,12343.75,709.0,84990.56603773567,77.22560975609757,-2533.0,3.0,3.0,13770911.0,0.2588522588522589,-34.146341463414636,-1489.0,1120.0,45.396341463414636,709.0,0.011766011766011792,0.01176601176601179,2.660287081339713,-556.0,9.263157894736842,320.0,-1936.0,1.5311004784688995,11.777759510731554
467,3.391304347826087,1270.0,1941.0,10.684782608695652,1827.0,4.630434782608695,12348.6328125,709.0,84990.56603773567,79.63414634146342,-2612.0,3.0,3.0,13771071.0,0.26373626373626374,-34.63414634146342,-1584.0,1136.0,48.29268292682927,709.0,0.011766011766011792,0.01176601176601179,2.889952153110048,-604.0,9.492822966507177,364.0,-1984.0,1.7416267942583732,12.128744817608359
468,3.6739130434782608,1242.0,1915.0,10.989130434782608,1814.0,4.771739130434782,12353.515625,709.0,84990.56603773567,81.6158536585366,-2677.0,3.0,3.0,13771231.0,0.2686202686202686,-35.76219512195122,-1706.0,1173.0,52.01219512195122,709.0,0.011766011766011792,0.01176601176601179,3.0430622009569377,-636.0,9.913875598086124,432.0,-2072.0,2.0669856459330145,12.531086109856064
469,3.8478260869565215,1206.0,1899.0,11.380434782608695,1805.0,4.869565217391305,12358.3984375,708.0,88323.5294117645,83.44512195121952,-2737.0,3.0,3.0,13771391.0,0.27350427350427353,-37.25609756097561,-1892.0,1222.0,57.6829268292683,708.0,0.01132201132201135,0.011322011322011348,3.1578947368421053,-660.0,10.277511961722487,496.0,-2148.0,2.373205741626794,12.96274380071982
470,4.0978260869565215,1179.0,1876.0,11.67391304347826,1786.0,5.076086956521739,12363.28125,709.0,84990.56603773567,84.84756097560977,-2783.0,3.0,3.0,13771551.0,0.2783882783882784,-38.44512195121951,-2100.0,1261.0,64.02439024390245,709.0,0.011766011766011792,0.01176601176601179,3.291866028708134,-688.0,10.660287081339712,544.0,-2228.0,2.602870813397129,13.37307306402696
471,4.260869565217392,1154.0,1861.0,11.945652173913043,1789.0,5.043478260869565,12368.1640625,709.0,84990.56603773567,86.09756097560977,-2824.0,3.0,3.0,13771711.0,0.28327228327228327,-40.36585365853659,-2316.0,1324.0,70.60975609756098,709.0,0.011766011766011792,0.01176601176601179,3.3492822966507174,-700.0,10.985645933014354,584.0,-2296.0,2.7942583732057416,13.648820032507322
472,4.380434782608695,1129.0,1850.0,12.217391304347826,1787.0,5.065217391304348,12373.046875,709.0,84990.56603773567,87.07317073170732,-2856.0,3.0,3.0,13771871.0,0.28815628815628813,-42.13414634146342,-2554.0,1382.0,77.8658536585366,709.0,0.011766011766011792,0.01176601176601179,3.4066985645933014,-712.0,11.253588516746412,620.0,-2352.0,2.9665071770334928,13.932310877575693
473,4.532608695652174,1106.0,1836.0,12.467391304347826,1781.0,5.130434782608695,12377.9296875,709.0,84990.56603773567,87.6829268292683,-2876.0,3.0,3.0,13772031.0,0.29304029304029305,-43.84146341463415,-2787.0,1438.0,84.96951219512196,709.0,0.011766011766011792,0.01176601176601179,3.4066985645933014,-712.0,11.559808612440191,632.0,-2416.0,3.0239234449760763,14.2232819202261
474,4.521739130434782,1085.0,1837.0,12.695652173913043,1782.0,5.119565217391304,12382.8125,709.0,84990.56603773567,88.20121951219512,-2893.0,3.0,3.0,13772191.0,0.2979242979242979,-46.06707317073171,-3034.0,1511.0,92.50000000000001,709.0,0.011766011766011792,0.01176601176601179,3.3492822966507174,-700.0,11.827751196172247,632.0,-2472.0,3.0239234449760763,14.416506404112301
475,4.5,1063.0,1839.0,12.934782608695652,1786.0,5.076086956521739,12387.6953125,710.0,81899.99999999984,88.84146341463415,-2914.0,3.0,3.0,13772351.0,0.3028083028083028,-48.65853658536586,-3236.0,1596.0,98.65853658536587,710.0,0.012210012210012234,0.012210012210012234,3.4066985645933014,-712.0,12.095693779904305,604.0,-2528.0,2.889952153110048,14.605658489927308
476,4.282608695652174,1033.0,1859.0,13.26086956521739,1781.0,5.130434782608695,12392.578125,709.0,84990.56603773567,89.26829268292684,-2928.0,3.0,3.0,13772511.0,0.3076923076923077,-51.82926829268293,-3395.0,1700.0,103.50609756097562,709.0,0.011766011766011792,0.01176601176601179,3.291866028708134,-688.0,12.344497607655502,576.0,-2580.0,2.755980861244019,14.849672047704813
477,4.271739130434782,1030.0,1860.0,13.293478260869565,1784.0,5.0978260869565215,12397.4609375,710.0,81899.99999999984,89.14634146341464,-2924.0,3.0,3.0,13772671.0,0.3125763125763126,-54.90853658536586,-3559.0,1801.0,108.50609756097562,710.0,0.012210012210012234,0.012210012210012234,3.253588516746411,-680.0,12.459330143540669,532.0,-2604.0,2.5454545454545454,14.864459300073914
478,4.260869565217392,1016.0,1861.0,13.445652173913043,1802.0,4.9021739130434785,12402.34375,709.0,84990.56603773567,89.72560975609757,-2943.0,3.0,3.0,13772831.0,0.31746031746031744,-58.29268292682927,-3721.0,1912.0,113.44512195121952,709.0,0.011766011766011792,0.01176601176601179,3.1961722488038276,-668.0,12.574162679425838,536.0,-2628.0,2.5645933014354068,14.932242996528432
479,4.032608695652174,1011.0,1882.0,13.5,1811.0,4.804347826086956,12407.2265625,705.0,100099.99999999968,89.84756097560977,-2947.0,3.0,3.0,13772991.0,0.32234432234432236,-61.3719512195122,-3849.0,2013.0,117.34756097560977,705.0,0.009990009990010023,0.009990009990010021,3.0239234449760763,-632.0,12.574162679425838,512.0,-2628.0,2.449760765550239,14.8860233415871
480,3.9130434782608696,1006.0,1893.0,13.554347826086957,1820.0,4.706521739130435,12412.109375,709.0,84990.56603773567,89.72560975609757,-2943.0,3.0,3.0,13773151.0,0.32722832722832723,-64.45121951219512,-3946.0,2114.0,120.3048780487805,709.0,0.011766011766011792,0.01176601176601179,2.92822966507177,-612.0,12.593301435406698,492.0,-2632.0,2.354066985645933,14.872242639703519
