,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2426,7.239130434782608,2360.0,1587.0,-1.1630434782608696,9.521739130434783,1377.0,11835.9375,88323.5294117645,708.0,219.0,-6.676829268292684,3.0,3.0,1.8266178266178266,3672505.0,-531.0,0.27439024390243905,16.189024390243905,-9.0,0.01132201132201135,0.011322011322011348,708.0,-1644.0,7.866028708133971,1224.0,-4.114832535885167,860.0,5.85645933014354,12.017537004402106
2427,6.913043478260869,2362.0,1617.0,-1.184782608695652,9.456521739130434,1383.0,11840.8203125,81899.99999999984,710.0,210.0,-6.402439024390245,3.0,3.0,1.8315018315018314,3672665.0,-674.0,0.5182926829268293,20.54878048780488,-17.0,0.012210012210012234,0.012210012210012234,710.0,-1640.0,7.84688995215311,1108.0,-3.942583732057416,824.0,5.301435406698564,11.77368605683196
2428,6.434782608695652,2356.0,1661.0,-1.1195652173913042,9.402173913043478,1388.0,11845.703125,91928.57142857119,707.0,180.0,-5.487804878048781,3.0,3.0,1.8363858363858363,3672825.0,-691.0,0.5487804878048781,21.06707317073171,-18.0,0.010878010878010906,0.010878010878010906,707.0,-1652.0,7.904306220095694,968.0,-3.9043062200956937,816.0,4.631578947368421,11.448175740626967
2429,6.032608695652174,2347.0,1698.0,-1.0217391304347825,9.445652173913043,1384.0,11850.5859375,91928.57142857119,707.0,101.0,-3.079268292682927,3.0,3.0,1.8412698412698412,3672985.0,-633.0,0.6707317073170732,19.29878048780488,-22.0,0.010878010878010906,0.010878010878010906,707.0,-1668.0,7.980861244019138,908.0,-3.827751196172249,800.0,4.344497607655502,11.254184267021225
2430,5.8478260869565215,2335.0,1715.0,-0.8913043478260869,9.521739130434783,1377.0,11855.46875,88323.5294117645,708.0,28.0,-0.853658536585366,3.0,3.0,1.8461538461538463,3673145.0,-520.0,0.6402439024390244,15.853658536585368,-21.0,0.01132201132201135,0.011322011322011348,708.0,-1672.0,8.0,908.0,-3.827751196172249,800.0,4.344497607655502,11.209594526645281
2431,5.826086956521739,2349.0,1717.0,-1.0434782608695652,9.619565217391305,1368.0,11860.3515625,84990.56603773567,709.0,-8.0,0.24390243902439027,3.0,3.0,1.8510378510378511,3673305.0,-399.0,0.48780487804878053,12.164634146341465,-16.0,0.011766011766011792,0.01176601176601179,709.0,-1668.0,7.980861244019138,908.0,-3.8468899521531097,804.0,4.344497607655502,11.29460805329272
2432,6.010869565217392,2353.0,1700.0,-1.0869565217391304,9.565217391304348,1373.0,11865.234375,88323.5294117645,708.0,-32.0,0.9756097560975611,3.0,3.0,1.855921855921856,3673465.0,-324.0,0.426829268292683,9.878048780487806,-14.0,0.01132201132201135,0.011322011322011348,708.0,-1676.0,8.019138755980862,936.0,-3.9043062200956937,816.0,4.4784688995215305,11.349247162394478
2433,6.108695652173913,2348.0,1691.0,-1.0326086956521738,9.543478260869565,1375.0,11870.1171875,91928.57142857119,707.0,-73.0,2.2256097560975614,3.0,3.0,1.8608058608058609,3673625.0,-273.0,0.426829268292683,8.323170731707318,-14.0,0.010878010878010906,0.010878010878010906,707.0,-1676.0,8.019138755980862,996.0,-3.9043062200956937,816.0,4.765550239234449,11.378067525063953
2434,6.25,2351.0,1678.0,-1.065217391304348,9.521739130434783,1377.0,11875.0,91928.57142857119,707.0,-111.0,3.3841463414634148,3.0,3.0,1.8656898656898657,3673785.0,-246.0,0.4573170731707317,7.500000000000001,-15.0,0.010878010878010906,0.010878010878010906,707.0,-1652.0,7.904306220095694,1016.0,-3.9043062200956937,816.0,4.861244019138756,11.439436356691276
2435,6.304347826086956,2345.0,1673.0,-1.0,9.51086956521739,1378.0,11879.8828125,91928.57142857119,707.0,-143.0,4.359756097560976,3.0,3.0,1.8705738705738706,3673945.0,-247.0,0.09146341463414635,7.5304878048780495,-3.0,0.010878010878010906,0.010878010878010906,707.0,-1672.0,8.0,1004.0,-3.827751196172249,800.0,4.803827751196172,11.454319770238028
2436,6.130434782608695,2341.0,1689.0,-0.9565217391304348,9.521739130434783,1377.0,11884.765625,91928.57142857119,707.0,-145.0,4.420731707317073,3.0,3.0,1.8754578754578755,3674105.0,-244.0,-0.27439024390243905,7.439024390243903,9.0,0.010878010878010906,0.010878010878010906,707.0,-1664.0,7.961722488038277,996.0,-3.789473684210526,792.0,4.765550239234449,11.364888056171102
2437,6.0978260869565215,2331.0,1692.0,-0.8478260869565217,9.51086956521739,1378.0,11889.6484375,91928.57142857119,707.0,-150.0,4.573170731707317,3.0,3.0,1.8803418803418803,3674265.0,-225.0,-1.128048780487805,6.859756097560976,37.0,0.010878010878010906,0.010878010878010906,707.0,-1668.0,7.980861244019138,940.0,-3.6363636363636362,760.0,4.497607655502392,11.32956009503767
2438,5.967391304347826,2326.0,1704.0,-0.7934782608695652,9.619565217391305,1368.0,11894.53125,91928.57142857119,707.0,-168.0,5.121951219512195,3.0,3.0,1.8852258852258852,3674425.0,-190.0,-2.1341463414634148,5.7926829268292686,70.0,0.010878010878010906,0.010878010878010906,707.0,-1704.0,8.153110047846889,912.0,-3.5789473684210527,748.0,4.363636363636363,11.34792499540437
2439,5.760869565217392,2319.0,1723.0,-0.717391304347826,9.684782608695652,1362.0,11899.4140625,88323.5294117645,708.0,-202.0,6.158536585365854,3.0,3.0,1.89010989010989,3674585.0,-152.0,-2.804878048780488,4.634146341463415,92.0,0.01132201132201135,0.011322011322011348,708.0,-1712.0,8.191387559808613,888.0,-3.5598086124401913,744.0,4.248803827751196,11.291469461885626
2440,5.663043478260869,2313.0,1732.0,-0.6521739130434783,9.76086956521739,1355.0,11904.296875,84990.56603773567,709.0,-217.0,6.615853658536586,3.0,3.0,1.894993894993895,3674745.0,-107.0,-3.2012195121951224,3.26219512195122,105.0,0.011766011766011792,0.01176601176601179,709.0,-1716.0,8.210526315789473,872.0,-3.4066985645933014,712.0,4.172248803827751,11.303537805426872
2441,5.673913043478261,2294.0,1731.0,-0.44565217391304346,9.782608695652174,1353.0,11909.1796875,88323.5294117645,708.0,-245.0,7.469512195121952,3.0,3.0,1.8998778998778998,3674905.0,-56.0,-4.0548780487804885,1.707317073170732,133.0,0.01132201132201135,0.011322011322011348,708.0,-1728.0,8.267942583732058,868.0,-3.311004784688995,692.0,4.15311004784689,11.317743943795323
2442,5.576086956521739,2278.0,1740.0,-0.2717391304347826,9.826086956521738,1349.0,11914.0625,91928.57142857119,707.0,-284.0,8.658536585365855,3.0,3.0,1.9047619047619047,3675065.0,9.0,-4.847560975609756,-0.27439024390243905,159.0,0.010878010878010906,0.010878010878010906,707.0,-1720.0,8.229665071770334,856.0,-3.1578947368421053,660.0,4.095693779904306,11.301264211530848
2443,5.58695652173913,2285.0,1739.0,-0.34782608695652173,9.847826086956522,1347.0,11918.9453125,81899.99999999984,710.0,-321.0,9.786585365853659,3.0,3.0,1.9096459096459097,3675225.0,42.0,-5.335365853658537,-1.2804878048780488,175.0,0.012210012210012234,0.012210012210012234,710.0,-1712.0,8.191387559808613,856.0,-3.0239234449760763,632.0,4.095693779904306,11.327609845042875
2444,5.554347826086956,2276.0,1742.0,-0.25,9.728260869565217,1358.0,11923.828125,91928.57142857119,707.0,-363.0,11.067073170731708,3.0,3.0,1.9145299145299146,3675385.0,108.0,-6.00609756097561,-3.2926829268292686,197.0,0.010878010878010906,0.010878010878010906,707.0,-1708.0,8.17224880382775,828.0,-2.985645933014354,624.0,3.9617224880382773,11.205014025848905
2445,5.456521739130435,2273.0,1751.0,-0.21739130434782608,9.782608695652174,1353.0,11928.7109375,81899.99999999984,710.0,-407.0,12.408536585365855,3.0,3.0,1.9194139194139195,3675545.0,157.0,-7.103658536585367,-4.786585365853659,233.0,0.012210012210012234,0.012210012210012234,710.0,-1716.0,8.210526315789473,816.0,-2.92822966507177,612.0,3.9043062200956937,11.203585201222804
2446,5.423913043478261,2270.0,1754.0,-0.18478260869565216,9.815217391304348,1350.0,11933.59375,88323.5294117645,708.0,-434.0,13.231707317073171,3.0,3.0,1.9242979242979243,3675705.0,223.0,-7.957317073170732,-6.798780487804879,261.0,0.01132201132201135,0.011322011322011348,708.0,-1720.0,8.229665071770334,796.0,-2.9473684210526314,616.0,3.8086124401913874,11.21567963853521
2447,5.380434782608695,2271.0,1758.0,-0.19565217391304346,9.771739130434783,1354.0,11938.4765625,91928.57142857119,707.0,-496.0,15.121951219512196,3.0,3.0,1.9291819291819292,3675865.0,295.0,-8.26219512195122,-8.99390243902439,271.0,0.010878010878010906,0.010878010878010906,707.0,-1712.0,8.191387559808613,804.0,-2.985645933014354,624.0,3.8468899521531097,11.156802582117008
2448,5.434782608695652,2270.0,1753.0,-0.18478260869565216,9.66304347826087,1364.0,11943.359375,84990.56603773567,709.0,-560.0,17.073170731707318,3.0,3.0,1.934065934065934,3676025.0,359.0,-8.506097560975611,-10.945121951219512,279.0,0.011766011766011792,0.01176601176601179,709.0,-1708.0,8.17224880382775,800.0,-2.9473684210526314,616.0,3.827751196172249,11.08807539111351
2449,5.423913043478261,2264.0,1754.0,-0.11956521739130435,9.608695652173912,1369.0,11948.2421875,95840.42553191462,706.0,-591.0,18.01829268292683,3.0,3.0,1.938949938949939,3676185.0,373.0,-9.451219512195124,-11.371951219512196,310.0,0.010434010434010463,0.010434010434010463,706.0,-1676.0,8.019138755980862,816.0,-2.813397129186603,588.0,3.9043062200956937,11.03449866013537
2450,5.478260869565217,2265.0,1749.0,-0.13043478260869565,9.576086956521738,1372.0,11953.125,91928.57142857119,707.0,-617.0,18.8109756097561,3.0,3.0,1.9438339438339438,3676345.0,388.0,-10.609756097560977,-11.829268292682928,348.0,0.010878010878010906,0.010878010878010906,707.0,-1668.0,7.980861244019138,836.0,-2.832535885167464,592.0,4.0,11.033122712377914
2451,5.467391304347826,2264.0,1750.0,-0.11956521739130435,9.445652173913043,1384.0,11958.0078125,88323.5294117645,708.0,-642.0,19.573170731707318,3.0,3.0,1.9487179487179487,3676505.0,398.0,-10.853658536585368,-12.134146341463415,356.0,0.01132201132201135,0.011322011322011348,708.0,-1648.0,7.885167464114832,828.0,-2.851674641148325,596.0,3.9617224880382773,10.914531987520869
2452,5.315217391304348,2266.0,1764.0,-0.14130434782608695,9.456521739130434,1383.0,11962.890625,91928.57142857119,707.0,-667.0,20.335365853658537,3.0,3.0,1.9536019536019535,3676665.0,400.0,-11.52439024390244,-12.195121951219514,378.0,0.010878010878010906,0.010878010878010906,707.0,-1648.0,7.885167464114832,792.0,-2.8708133971291865,600.0,3.789473684210526,10.848838935028265
2453,5.315217391304348,2268.0,1764.0,-0.16304347826086957,9.380434782608695,1390.0,11967.7734375,104755.81395348875,704.0,-714.0,21.76829268292683,3.0,3.0,1.9584859584859584,3676825.0,383.0,-12.439024390243903,-11.676829268292684,408.0,0.009546009546009513,0.009546009546009511,704.0,-1640.0,7.84688995215311,764.0,-2.8708133971291865,600.0,3.6555023923444976,10.782888101218646
2454,5.173913043478261,2270.0,1777.0,-0.18478260869565216,9.42391304347826,1386.0,11972.65625,109865.85365853697,703.0,-748.0,22.80487804878049,3.0,3.0,1.9633699633699633,3676985.0,338.0,-13.079268292682928,-10.30487804878049,429.0,0.00910200910200907,0.00910200910200907,703.0,-1648.0,7.885167464114832,756.0,-2.851674641148325,596.0,3.617224880382775,10.75237917137368
2455,5.163043478260869,2253.0,1778.0,0.0,9.402173913043478,1388.0,11977.5390625,91928.57142857119,707.0,-777.0,23.689024390243905,3.0,3.0,1.9682539682539681,3677145.0,257.0,-13.750000000000002,-7.835365853658537,451.0,0.010878010878010906,0.010878010878010906,707.0,-1640.0,7.84688995215311,780.0,-2.755980861244019,576.0,3.7320574162679425,10.726504195194602
2456,5.217391304347826,2258.0,1773.0,-0.05434782608695652,9.33695652173913,1394.0,11982.421875,91928.57142857119,707.0,-804.0,24.512195121951223,3.0,3.0,1.9731379731379732,3677305.0,140.0,-14.573170731707318,-4.2682926829268295,478.0,0.010878010878010906,0.010878010878010906,707.0,-1628.0,7.789473684210526,784.0,-2.7942583732057416,584.0,3.751196172248804,10.695928328000875
2457,5.304347826086956,2254.0,1765.0,-0.010869565217391304,9.304347826086957,1397.0,11987.3046875,91928.57142857119,707.0,-834.0,25.426829268292686,3.0,3.0,1.978021978021978,3677465.0,48.0,-15.670731707317074,-1.4634146341463417,514.0,0.010878010878010906,0.010878010878010906,707.0,-1600.0,7.655502392344498,796.0,-2.813397129186603,588.0,3.8086124401913874,10.710140637562633
2458,5.33695652173913,2263.0,1762.0,-0.10869565217391304,9.217391304347826,1405.0,11992.1875,88323.5294117645,708.0,-864.0,26.34146341463415,3.0,3.0,1.982905982905983,3677625.0,-39.0,-15.884146341463417,1.1890243902439026,521.0,0.01132201132201135,0.011322011322011348,708.0,-1600.0,7.655502392344498,800.0,-2.6985645933014353,564.0,3.827751196172249,10.651536138848812
2459,5.304347826086956,2254.0,1765.0,-0.010869565217391304,9.271739130434783,1400.0,11997.0703125,84990.56603773567,709.0,-908.0,27.682926829268297,3.0,3.0,1.9877899877899878,3677785.0,-75.0,-16.128048780487806,2.2865853658536586,529.0,0.011766011766011792,0.01176601176601179,709.0,-1572.0,7.521531100478469,780.0,-2.6985645933014353,564.0,3.7320574162679425,10.68182430628762
2460,5.239130434782608,2250.0,1771.0,0.03260869565217391,9.152173913043478,1411.0,12001.953125,91928.57142857119,707.0,-934.0,28.475609756097562,3.0,3.0,1.9926739926739927,3677945.0,-127.0,-16.463414634146343,3.8719512195121957,540.0,0.010878010878010906,0.010878010878010906,707.0,-1568.0,7.502392344497608,780.0,-2.6411483253588517,552.0,3.7320574162679425,10.545702365148141
2461,5.184782608695652,2238.0,1776.0,0.16304347826086957,9.097826086956522,1416.0,12006.8359375,91928.57142857119,707.0,-975.0,29.725609756097565,3.0,3.0,1.9975579975579976,3678105.0,-187.0,-17.652439024390244,5.701219512195123,579.0,0.010878010878010906,0.010878010878010906,707.0,-1564.0,7.483253588516746,776.0,-2.488038277511962,520.0,3.712918660287081,10.472773910657239
2462,5.195652173913043,2220.0,1775.0,0.358695652173913,9.01086956521739,1424.0,12011.71875,88323.5294117645,708.0,-1009.0,30.762195121951223,3.0,3.0,2.0024420024420024,3678265.0,-255.0,-18.628048780487806,7.77439024390244,611.0,0.01132201132201135,0.011322011322011348,708.0,-1536.0,7.349282296650717,772.0,-2.354066985645933,492.0,3.69377990430622,10.407652684661265
2463,5.282608695652174,2215.0,1767.0,0.41304347826086957,8.83695652173913,1440.0,12016.6015625,88323.5294117645,708.0,-1054.0,32.13414634146342,3.0,3.0,2.0073260073260073,3678425.0,-354.0,-20.09146341463415,10.792682926829269,659.0,0.01132201132201135,0.011322011322011348,708.0,-1504.0,7.196172248803827,800.0,-2.1626794258373203,452.0,3.827751196172249,10.303803186853948
2464,5.4021739130434785,2197.0,1756.0,0.6086956521739131,8.728260869565217,1450.0,12021.484375,88323.5294117645,708.0,-1085.0,33.07926829268293,3.0,3.0,2.012210012210012,3678585.0,-546.0,-21.981707317073173,16.646341463414636,721.0,0.01132201132201135,0.011322011322011348,708.0,-1476.0,7.062200956937799,828.0,-1.9521531100478469,408.0,3.9617224880382773,10.282827003841224
2465,5.5978260869565215,2175.0,1738.0,0.8478260869565217,8.728260869565217,1450.0,12026.3671875,91928.57142857119,707.0,-1118.0,34.08536585365854,3.0,3.0,2.017094017094017,3678745.0,-745.0,-23.84146341463415,22.713414634146343,782.0,0.010878010878010906,0.010878010878010906,707.0,-1492.0,7.1387559808612435,872.0,-1.6267942583732056,340.0,4.172248803827751,10.403701446154551
2466,5.641304347826087,2169.0,1734.0,0.9130434782608695,8.565217391304348,1465.0,12031.25,84990.56603773567,709.0,-1132.0,34.51219512195122,3.0,3.0,2.021978021978022,3678905.0,-1062.0,-24.908536585365855,32.37804878048781,817.0,0.011766011766011792,0.01176601176601179,709.0,-1428.0,6.832535885167464,868.0,-1.645933014354067,344.0,4.15311004784689,10.296645672173957
2467,5.826086956521739,2164.0,1717.0,0.967391304347826,8.48913043478261,1472.0,12036.1328125,84990.56603773567,709.0,-1162.0,35.426829268292686,3.0,3.0,2.0268620268620268,3679065.0,-1373.0,-27.621951219512198,41.85975609756098,906.0,0.011766011766011792,0.01176601176601179,709.0,-1428.0,6.832535885167464,916.0,-1.6076555023923444,336.0,4.382775119617225,10.34139597440466
2468,6.0,2154.0,1701.0,1.076086956521739,8.48913043478261,1472.0,12041.015625,88323.5294117645,708.0,-1209.0,36.85975609756098,3.0,3.0,2.0317460317460316,3679225.0,-1634.0,-28.902439024390247,49.81707317073171,948.0,0.01132201132201135,0.011322011322011348,708.0,-1440.0,6.889952153110047,980.0,-1.5502392344497606,324.0,4.688995215311005,10.450995104617961
2469,6.119565217391304,2150.0,1690.0,1.1195652173913042,8.402173913043478,1480.0,12045.8984375,91928.57142857119,707.0,-1250.0,38.10975609756098,3.0,3.0,2.0366300366300365,3679385.0,-1820.0,-28.963414634146343,55.487804878048784,950.0,0.010878010878010906,0.010878010878010906,707.0,-1432.0,6.851674641148325,960.0,-1.416267942583732,296.0,4.5933014354066986,10.454617697023947
2470,5.815217391304348,2138.0,1718.0,1.25,8.456521739130434,1475.0,12050.78125,100099.99999999968,705.0,-1291.0,39.35975609756098,3.0,3.0,2.0415140415140414,3679545.0,-1909.0,-29.35975609756098,58.20121951219513,963.0,0.009990009990010023,0.009990009990010021,705.0,-1448.0,6.92822966507177,896.0,-1.244019138755981,260.0,4.287081339712919,10.338859377731866
2471,5.467391304347826,2125.0,1750.0,1.391304347826087,8.48913043478261,1472.0,12055.6640625,91928.57142857119,707.0,-1340.0,40.85365853658537,3.0,3.0,2.0463980463980462,3679705.0,-1887.0,-30.792682926829272,57.53048780487806,1010.0,0.010878010878010906,0.010878010878010906,707.0,-1448.0,6.92822966507177,792.0,-1.0717703349282297,224.0,3.789473684210526,10.19281271298018
2472,5.08695652173913,2120.0,1785.0,1.4456521739130435,8.521739130434783,1469.0,12060.546875,81899.99999999984,710.0,-1384.0,42.19512195121952,3.0,3.0,2.051282051282051,3679865.0,-1743.0,-31.493902439024392,53.14024390243903,1033.0,0.012210012210012234,0.012210012210012234,710.0,-1456.0,6.966507177033493,700.0,-1.1100478468899522,232.0,3.3492822966507174,10.029310777375839
2473,4.858695652173913,2116.0,1806.0,1.4891304347826086,8.478260869565217,1473.0,12065.4296875,88323.5294117645,708.0,-1456.0,44.39024390243903,3.0,3.0,2.056166056166056,3680025.0,-1509.0,-32.10365853658537,46.00609756097561,1053.0,0.01132201132201135,0.011322011322011348,708.0,-1440.0,6.889952153110047,652.0,-1.0526315789473684,220.0,3.1196172248803826,9.884601168719469
2474,4.543478260869565,2106.0,1835.0,1.5978260869565217,8.51086956521739,1470.0,12070.3125,95840.42553191462,706.0,-1548.0,47.19512195121952,3.0,3.0,2.061050061050061,3680185.0,-1168.0,-32.10365853658537,35.60975609756098,1053.0,0.010434010434010463,0.010434010434010463,706.0,-1440.0,6.889952153110047,604.0,-1.1100478468899522,232.0,2.889952153110048,9.779117734606572
2475,4.467391304347826,2120.0,1842.0,1.4456521739130435,8.565217391304348,1465.0,12075.1953125,81899.99999999984,710.0,-1656.0,50.487804878048784,3.0,3.0,2.065934065934066,3680345.0,-750.0,-32.10365853658537,22.865853658536587,1053.0,0.012210012210012234,0.012210012210012234,710.0,-1456.0,6.966507177033493,576.0,-0.9952153110047847,208.0,2.755980861244019,9.767826996543526
2476,4.33695652173913,2117.0,1854.0,1.4782608695652173,8.456521739130434,1475.0,12080.078125,88323.5294117645,708.0,-1775.0,54.115853658536594,3.0,3.0,2.070818070818071,3680505.0,-275.0,-31.85975609756098,8.384146341463415,1045.0,0.01132201132201135,0.011322011322011348,708.0,-1448.0,6.92822966507177,576.0,-1.0717703349282297,224.0,2.755980861244019,9.618066697332104
2477,4.4021739130434785,2119.0,1848.0,1.4565217391304348,8.467391304347826,1474.0,12084.9609375,81899.99999999984,710.0,-1902.0,57.987804878048784,3.0,3.0,2.075702075702076,3680665.0,223.0,-31.768292682926834,-6.798780487804879,1042.0,0.012210012210012234,0.012210012210012234,710.0,-1448.0,6.92822966507177,568.0,-1.0526315789473684,220.0,2.7177033492822966,9.653875192801348
2478,4.467391304347826,2118.0,1842.0,1.467391304347826,8.445652173913043,1476.0,12089.84375,84990.56603773567,709.0,-2014.0,61.40243902439025,3.0,3.0,2.0805860805860807,3680825.0,730.0,-30.975609756097565,-22.25609756097561,1016.0,0.011766011766011792,0.01176601176601179,709.0,-1432.0,6.851674641148325,604.0,-1.0717703349282297,224.0,2.889952153110048,9.666429689857589
2479,4.608695652173913,2120.0,1829.0,1.4456521739130435,8.391304347826086,1481.0,12094.7265625,91928.57142857119,707.0,-2122.0,64.69512195121952,3.0,3.0,2.0854700854700856,3680985.0,1174.0,-30.82317073170732,-35.79268292682927,1011.0,0.010878010878010906,0.010878010878010906,707.0,-1412.0,6.755980861244019,612.0,-1.0717703349282297,224.0,2.92822966507177,9.682147204011681
2480,4.815217391304348,2126.0,1810.0,1.3804347826086956,8.347826086956522,1485.0,12099.609375,84990.56603773567,709.0,-2241.0,68.32317073170732,3.0,3.0,2.0903540903540905,3681145.0,1522.0,-30.243902439024392,-46.40243902439025,992.0,0.011766011766011792,0.01176601176601179,709.0,-1404.0,6.717703349282297,648.0,-1.1100478468899522,232.0,3.1004784688995213,9.735405440587854
2481,4.967391304347826,2127.0,1796.0,1.3695652173913042,8.25,1494.0,12104.4921875,91928.57142857119,707.0,-2341.0,71.3719512195122,3.0,3.0,2.0952380952380953,3681305.0,1788.0,-29.87804878048781,-54.51219512195122,980.0,0.010878010878010906,0.010878010878010906,707.0,-1392.0,6.660287081339713,716.0,-1.1674641148325358,244.0,3.4258373205741623,9.726930926823655
2482,5.217391304347826,2130.0,1773.0,1.3369565217391304,8.23913043478261,1495.0,12109.375,88323.5294117645,708.0,-2434.0,74.20731707317074,3.0,3.0,2.1001221001221,3681465.0,1946.0,-29.969512195121954,-59.32926829268293,983.0,0.01132201132201135,0.011322011322011348,708.0,-1392.0,6.660287081339713,784.0,-1.0717703349282297,224.0,3.751196172248804,9.843368076276848
2483,5.445652173913043,2123.0,1752.0,1.4130434782608696,8.184782608695652,1500.0,12114.2578125,88323.5294117645,708.0,-2524.0,76.95121951219512,3.0,3.0,2.105006105006105,3681625.0,2026.0,-29.512195121951223,-61.768292682926834,968.0,0.01132201132201135,0.011322011322011348,708.0,-1376.0,6.583732057416268,816.0,-1.0334928229665072,216.0,3.9043062200956937,9.931892358574283
2484,5.510869565217392,2115.0,1746.0,1.5,8.16304347826087,1502.0,12119.140625,91928.57142857119,707.0,-2593.0,79.0548780487805,3.0,3.0,2.10989010989011,3681785.0,2039.0,-29.481707317073173,-62.16463414634147,967.0,0.010878010878010906,0.010878010878010906,707.0,-1344.0,6.430622009569378,848.0,-0.9186602870813396,192.0,4.057416267942584,9.962678464791315
2485,5.641304347826087,2116.0,1734.0,1.4891304347826086,8.01086956521739,1516.0,12124.0234375,104755.81395348875,704.0,-2655.0,80.94512195121952,3.0,3.0,2.114774114774115,3681945.0,1947.0,-29.75609756097561,-59.35975609756098,976.0,0.009546009546009513,0.009546009546009511,704.0,-1348.0,6.449760765550239,848.0,-0.9952153110047847,208.0,4.057416267942584,9.910391283270485
2486,5.576086956521739,2126.0,1740.0,1.3804347826086956,8.032608695652174,1514.0,12128.90625,104755.81395348875,704.0,-2698.0,82.25609756097562,3.0,3.0,2.1196581196581197,3682105.0,1840.0,-30.27439024390244,-56.09756097560976,993.0,0.009546009546009513,0.009546009546009511,704.0,-1332.0,6.373205741626794,856.0,-1.0334928229665072,216.0,4.095693779904306,9.875279661518185
2487,5.5978260869565215,2129.0,1738.0,1.3478260869565217,7.967391304347826,1520.0,12133.7890625,88323.5294117645,708.0,-2719.0,82.89634146341464,3.0,3.0,2.1245421245421245,3682265.0,1704.0,-30.54878048780488,-51.951219512195124,1002.0,0.01132201132201135,0.011322011322011348,708.0,-1312.0,6.277511961722488,864.0,-1.186602870813397,248.0,4.133971291866029,9.830138160630746
2488,5.58695652173913,2133.0,1739.0,1.3043478260869565,7.913043478260869,1525.0,12138.671875,88323.5294117645,708.0,-2732.0,83.29268292682927,3.0,3.0,2.1294261294261294,3682425.0,1569.0,-30.792682926829272,-47.835365853658544,1010.0,0.01132201132201135,0.011322011322011348,708.0,-1312.0,6.277511961722488,848.0,-1.3205741626794258,276.0,4.057416267942584,9.774030055001266
2489,5.532608695652174,2138.0,1744.0,1.25,7.8478260869565215,1531.0,12143.5546875,88323.5294117645,708.0,-2732.0,83.29268292682927,3.0,3.0,2.1343101343101343,3682585.0,1434.0,-30.975609756097565,-43.71951219512196,1016.0,0.01132201132201135,0.011322011322011348,708.0,-1276.0,6.105263157894736,856.0,-1.3779904306220094,288.0,4.095693779904306,9.68300744966776
2490,5.413043478260869,2142.0,1755.0,1.2065217391304348,7.728260869565217,1542.0,12148.4375,88323.5294117645,708.0,-2719.0,82.89634146341464,3.0,3.0,2.139194139194139,3682745.0,1311.0,-31.12804878048781,-39.96951219512196,1021.0,0.01132201132201135,0.011322011322011348,708.0,-1244.0,5.952153110047846,812.0,-1.588516746411483,332.0,3.8851674641148324,9.51224213698273
2491,5.293478260869565,2162.0,1766.0,0.9891304347826086,7.608695652173913,1553.0,12153.3203125,84990.56603773567,709.0,-2700.0,82.31707317073172,3.0,3.0,2.144078144078144,3682905.0,1221.0,-31.09756097560976,-37.22560975609756,1020.0,0.011766011766011792,0.01176601176601179,709.0,-1204.0,5.760765550239234,780.0,-1.7033492822966507,356.0,3.7320574162679425,9.32156320810636
2492,5.1521739130434785,2179.0,1779.0,0.8043478260869565,7.4021739130434785,1572.0,12158.203125,88323.5294117645,708.0,-2663.0,81.18902439024392,3.0,3.0,2.148962148962149,3683065.0,1146.0,-31.34146341463415,-34.93902439024391,1028.0,0.01132201132201135,0.011322011322011348,708.0,-1168.0,5.588516746411483,744.0,-1.875598086124402,392.0,3.5598086124401913,9.054504409105887
2493,5.032608695652174,2192.0,1790.0,0.6630434782608695,7.25,1586.0,12163.0859375,88323.5294117645,708.0,-2618.0,79.81707317073172,3.0,3.0,2.1538461538461537,3683225.0,1101.0,-31.432926829268297,-33.56707317073171,1031.0,0.01132201132201135,0.011322011322011348,708.0,-1144.0,5.473684210526316,720.0,-2.124401913875598,444.0,3.4449760765550237,8.850382869549664
2494,4.989130434782608,2210.0,1794.0,0.46739130434782605,7.1521739130434785,1595.0,12167.96875,91928.57142857119,707.0,-2563.0,78.14024390243902,3.0,3.0,2.1587301587301586,3683385.0,1089.0,-30.914634146341466,-33.201219512195124,1014.0,0.010878010878010906,0.010878010878010906,707.0,-1152.0,5.511961722488038,732.0,-2.2200956937799043,464.0,3.5023923444976077,8.732895785996403
