,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2282,1471.0,2.0543478260869565,2064.0,8.5,1828.0,4.619565217391305,31049.8046875,91928.57142857119,707.0,5.7926829268292686,-190.0,3.0,3.0,1393781.0,6.124542124542124,-1317.0,-2.378048780487805,40.15243902439025,78.0,0.010878010878010906,707.0,0.010878010878010906,2.92822966507177,-612.0,64.0,6.966507177033493,-1456.0,0.3062200956937799,9.88993062606001
2283,1464.0,2.043478260869565,2065.0,8.576086956521738,1820.0,4.706521739130435,31054.6875,95840.42553191462,706.0,6.310975609756098,-207.0,3.0,3.0,1393941.0,6.12942612942613,-1375.0,-2.957317073170732,41.920731707317074,97.0,0.010434010434010463,706.0,0.010434010434010463,2.985645933014354,-624.0,48.0,7.100478468899521,-1484.0,0.2296650717703349,9.993818978217295
2284,1456.0,2.0,2069.0,8.66304347826087,1819.0,4.717391304347826,31059.5703125,91928.57142857119,707.0,6.737804878048781,-221.0,3.0,3.0,1394101.0,6.134310134310135,-1415.0,-3.810975609756098,43.14024390243903,125.0,0.010878010878010906,707.0,0.010878010878010906,2.9665071770334928,-620.0,32.0,7.177033492822966,-1500.0,0.15311004784688995,10.064894585865003
2285,1457.0,1.9021739130434783,2078.0,8.652173913043478,1820.0,4.706521739130435,31064.453125,88323.5294117645,708.0,6.829268292682928,-224.0,3.0,3.0,1394261.0,6.13919413919414,-1410.0,-4.817073170731708,42.987804878048784,158.0,0.01132201132201135,708.0,0.011322011322011348,2.9665071770334928,-620.0,-8.0,7.23444976076555,-1512.0,-0.03827751196172249,10.031436881021612
2286,1454.0,1.717391304347826,2095.0,8.684782608695652,1830.0,4.5978260869565215,31069.3359375,91928.57142857119,707.0,7.5304878048780495,-247.0,3.0,3.0,1394421.0,6.1440781440781445,-1362.0,-6.341463414634147,41.524390243902445,208.0,0.010878010878010906,707.0,0.010878010878010906,2.909090909090909,-608.0,-60.0,7.157894736842105,-1496.0,-0.28708133971291866,9.975714840473834
2287,1466.0,1.5543478260869565,2110.0,8.554347826086957,1823.0,4.673913043478261,31074.21875,88323.5294117645,708.0,8.536585365853659,-280.0,3.0,3.0,1394581.0,6.148962148962149,-1275.0,-7.408536585365854,38.8719512195122,243.0,0.01132201132201135,708.0,0.011322011322011348,2.832535885167464,-592.0,-80.0,7.0047846889952154,-1464.0,-0.3827751196172249,9.87108540294005
2288,1480.0,1.4021739130434783,2124.0,8.402173913043478,1832.0,4.576086956521739,31079.1015625,88323.5294117645,708.0,8.841463414634147,-290.0,3.0,3.0,1394741.0,6.153846153846154,-1162.0,-8.384146341463415,35.426829268292686,275.0,0.01132201132201135,708.0,0.011322011322011348,2.736842105263158,-572.0,-136.0,6.909090909090909,-1444.0,-0.6507177033492823,9.66970475149559
2289,1489.0,1.2608695652173914,2137.0,8.304347826086957,1848.0,4.4021739130434785,31083.984375,91928.57142857119,707.0,10.060975609756099,-330.0,3.0,3.0,1394901.0,6.158730158730159,-1018.0,-9.207317073170733,31.03658536585366,302.0,0.010878010878010906,707.0,0.010878010878010906,2.5454545454545454,-532.0,-164.0,6.679425837320574,-1396.0,-0.784688995215311,9.48320199288232
2290,1504.0,1.2391304347826086,2139.0,8.141304347826086,1854.0,4.33695652173913,31088.8671875,91928.57142857119,707.0,10.884146341463415,-357.0,3.0,3.0,1395061.0,6.163614163614164,-849.0,-9.481707317073171,25.884146341463417,311.0,0.010878010878010906,707.0,0.010878010878010906,2.5645933014354068,-536.0,-164.0,6.4688995215311005,-1352.0,-0.784688995215311,9.307280622705647
2291,1518.0,1.065217391304348,2155.0,7.989130434782608,1862.0,4.25,31093.75,91928.57142857119,707.0,11.737804878048781,-385.0,3.0,3.0,1395221.0,6.168498168498169,-688.0,-9.817073170731708,20.975609756097562,322.0,0.010878010878010906,707.0,0.010878010878010906,2.5837320574162677,-540.0,-184.0,6.449760765550239,-1348.0,-0.8803827751196172,9.111717357046748
2292,1533.0,1.076086956521739,2154.0,7.826086956521739,1870.0,4.163043478260869,31098.6328125,88323.5294117645,708.0,12.591463414634147,-413.0,3.0,3.0,1395381.0,6.173382173382174,-523.0,-10.03048780487805,15.945121951219514,329.0,0.01132201132201135,708.0,0.011322011322011348,2.488038277511962,-520.0,-204.0,6.315789473684211,-1320.0,-0.9760765550239234,8.92953140937005
2293,1535.0,1.065217391304348,2155.0,7.804347826086956,1873.0,4.130434782608695,31103.515625,88323.5294117645,708.0,13.414634146341465,-440.0,3.0,3.0,1395541.0,6.1782661782661785,-341.0,-10.213414634146343,10.396341463414634,335.0,0.01132201132201135,708.0,0.011322011322011348,2.488038277511962,-520.0,-192.0,6.162679425837321,-1288.0,-0.9186602870813396,8.893988114151558
2294,1547.0,1.0326086956521738,2158.0,7.673913043478261,1866.0,4.206521739130435,31108.3984375,91928.57142857119,707.0,14.29878048780488,-469.0,3.0,3.0,1395701.0,6.183150183150183,-192.0,-10.182926829268293,5.853658536585367,334.0,0.010878010878010906,707.0,0.010878010878010906,2.3923444976076556,-500.0,-196.0,6.0669856459330145,-1268.0,-0.937799043062201,8.811926421559544
2295,1560.0,1.0108695652173914,2160.0,7.532608695652174,1870.0,4.163043478260869,31113.28125,84990.56603773567,709.0,15.060975609756099,-494.0,3.0,3.0,1395861.0,6.188034188034188,-52.0,-10.182926829268293,1.5853658536585367,334.0,0.011766011766011792,709.0,0.01176601176601179,2.4114832535885165,-504.0,-204.0,5.952153110047846,-1244.0,-0.9760765550239234,8.665620695690984
2296,1574.0,1.0869565217391304,2153.0,7.380434782608695,1867.0,4.195652173913043,31118.1640625,100099.99999999968,705.0,15.823170731707318,-519.0,3.0,3.0,1396021.0,6.192918192918193,60.0,-9.969512195121952,-1.829268292682927,327.0,0.009990009990010023,705.0,0.009990009990010021,2.430622009569378,-508.0,-180.0,5.779904306220096,-1208.0,-0.8612440191387559,8.558959587762565
2297,1580.0,1.2173913043478262,2141.0,7.315217391304348,1864.0,4.228260869565217,31123.046875,100099.99999999968,705.0,16.981707317073173,-557.0,3.0,3.0,1396181.0,6.197802197802198,189.0,-9.603658536585368,-5.76219512195122,315.0,0.009990009990010023,705.0,0.009990009990010021,2.430622009569378,-508.0,-152.0,5.626794258373206,-1176.0,-0.7272727272727273,8.53654713868785
2298,1587.0,1.315217391304348,2132.0,7.239130434782608,1867.0,4.195652173913043,31127.9296875,91928.57142857119,707.0,17.469512195121954,-573.0,3.0,3.0,1396341.0,6.202686202686203,294.0,-8.871951219512196,-8.963414634146343,291.0,0.010878010878010906,707.0,0.010878010878010906,2.5071770334928227,-524.0,-132.0,5.569377990430622,-1164.0,-0.631578947368421,8.469846716596853
2299,1593.0,1.2608695652173914,2137.0,7.173913043478261,1861.0,4.260869565217392,31132.8125,91928.57142857119,707.0,17.77439024390244,-583.0,3.0,3.0,1396501.0,6.207570207570208,396.0,-8.079268292682928,-12.073170731707318,265.0,0.010878010878010906,707.0,0.010878010878010906,2.449760765550239,-512.0,-124.0,5.454545454545454,-1140.0,-0.5933014354066986,8.438591699310665
2300,1589.0,1.3478260869565217,2129.0,7.217391304347826,1860.0,4.271739130434782,31137.6953125,81899.99999999984,710.0,17.5,-574.0,3.0,3.0,1396661.0,6.212454212454213,465.0,-7.286585365853659,-14.176829268292684,239.0,0.012210012210012234,710.0,0.012210012210012234,2.4688995215311005,-516.0,-112.0,5.55023923444976,-1160.0,-0.5358851674641149,8.494417437308098
2301,1591.0,1.4456521739130435,2120.0,7.195652173913043,1849.0,4.391304347826087,31142.578125,91928.57142857119,707.0,17.408536585365855,-571.0,3.0,3.0,1396821.0,6.2173382173382175,481.0,-6.432926829268293,-14.664634146341465,211.0,0.010878010878010906,707.0,0.010878010878010906,2.660287081339713,-556.0,-56.0,5.607655502392344,-1172.0,-0.2679425837320574,8.552828438073297
2302,1582.0,1.608695652173913,2105.0,7.293478260869565,1849.0,4.391304347826087,31147.4609375,88323.5294117645,708.0,17.012195121951223,-558.0,3.0,3.0,1396981.0,6.222222222222222,480.0,-5.457317073170732,-14.634146341463415,179.0,0.01132201132201135,708.0,0.011322011322011348,2.660287081339713,-556.0,-20.0,5.779904306220096,-1208.0,-0.09569377990430622,8.66407991181617
2303,1565.0,1.7717391304347825,2090.0,7.478260869565217,1842.0,4.467391304347826,31152.34375,88323.5294117645,708.0,16.646341463414636,-546.0,3.0,3.0,1397141.0,6.227106227106227,433.0,-4.329268292682928,-13.201219512195124,142.0,0.01132201132201135,708.0,0.011322011322011348,2.77511961722488,-580.0,36.0,5.9330143540669855,-1240.0,0.17224880382775118,8.88937738234499
2304,1542.0,2.0760869565217392,2062.0,7.728260869565217,1832.0,4.576086956521739,31157.2265625,79026.31578947355,711.0,15.945121951219514,-523.0,3.0,3.0,1397301.0,6.231990231990232,341.0,-3.2926829268292686,-10.396341463414634,108.0,0.012654012654012677,711.0,0.012654012654012677,2.851674641148325,-596.0,80.0,6.200956937799043,-1296.0,0.3827751196172249,9.21828210420689
2305,1515.0,2.3478260869565215,2037.0,8.021739130434783,1828.0,4.619565217391305,31162.109375,91928.57142857119,707.0,14.695121951219514,-482.0,3.0,3.0,1397461.0,6.236874236874237,180.0,-2.6219512195121952,-5.487804878048781,86.0,0.010878010878010906,707.0,0.010878010878010906,2.9473684210526314,-616.0,140.0,6.526315789473684,-1364.0,0.6698564593301435,9.549919832599315
2306,1491.0,2.467391304347826,2026.0,8.282608695652174,1813.0,4.782608695652174,31166.9921875,95840.42553191462,706.0,13.963414634146343,-458.0,3.0,3.0,1397621.0,6.241758241758242,4.0,-2.164634146341464,-0.12195121951219513,71.0,0.010434010434010463,706.0,0.010434010434010463,3.062200956937799,-640.0,184.0,6.985645933014354,-1460.0,0.8803827751196172,9.87739705538823
2307,1463.0,2.6956521739130435,2005.0,8.58695652173913,1805.0,4.869565217391305,31171.875,88323.5294117645,708.0,12.926829268292684,-424.0,3.0,3.0,1397781.0,6.246642246642247,-189.0,-1.4939024390243905,5.76219512195122,49.0,0.01132201132201135,708.0,0.011322011322011348,3.1196172248803826,-652.0,220.0,7.177033492822966,-1500.0,1.0526315789473684,10.233036125969043
2308,1433.0,2.891304347826087,1987.0,8.91304347826087,1794.0,4.989130434782608,31176.7578125,91928.57142857119,707.0,11.890243902439025,-390.0,3.0,3.0,1397941.0,6.2515262515262515,-429.0,-1.1585365853658538,13.079268292682928,38.0,0.010878010878010906,707.0,0.010878010878010906,3.2344497607655502,-676.0,260.0,7.5406698564593295,-1576.0,1.244019138755981,10.615715113566337
2309,1402.0,3.184782608695652,1960.0,9.25,1788.0,5.054347826086956,31181.640625,91928.57142857119,707.0,10.731707317073171,-352.0,3.0,3.0,1398101.0,6.256410256410256,-680.0,-0.8231707317073171,20.731707317073173,27.0,0.010878010878010906,707.0,0.010878010878010906,3.3492822966507174,-700.0,316.0,7.923444976076555,-1656.0,1.5119617224880382,11.011438244467442
2310,1364.0,3.3043478260869565,1949.0,9.66304347826087,1783.0,5.108695652173913,31186.5234375,100099.99999999968,705.0,9.817073170731708,-322.0,3.0,3.0,1398261.0,6.261294261294261,-940.0,-0.09146341463414635,28.658536585365855,3.0,0.009990009990010023,705.0,0.009990009990010021,3.5023923444976077,-732.0,352.0,8.401913875598085,-1756.0,1.6842105263157894,11.418927054897328
2311,1325.0,3.467391304347826,1934.0,10.08695652173913,1766.0,5.293478260869565,31191.40625,88323.5294117645,708.0,8.353658536585368,-274.0,3.0,3.0,1398421.0,6.266178266178266,-1202.0,-0.27439024390243905,36.646341463414636,9.0,0.01132201132201135,708.0,0.011322011322011348,3.5215311004784686,-736.0,392.0,8.842105263157894,-1848.0,1.875598086124402,11.907577689321249
2312,1290.0,3.510869565217391,1930.0,10.467391304347826,1760.0,5.358695652173913,31196.2890625,91928.57142857119,707.0,7.439024390243903,-244.0,3.0,3.0,1398581.0,6.271062271062271,-1482.0,-0.5792682926829269,45.1829268292683,19.0,0.010878010878010906,707.0,0.010878010878010906,3.6363636363636362,-760.0,420.0,9.320574162679426,-1948.0,2.0095693779904304,12.27224938285292
2313,1262.0,3.5978260869565215,1922.0,10.771739130434783,1754.0,5.423913043478261,31201.171875,88323.5294117645,708.0,6.432926829268293,-211.0,3.0,3.0,1398741.0,6.275946275946276,-1780.0,-1.5548780487804879,54.268292682926834,51.0,0.01132201132201135,708.0,0.011322011322011348,3.712918660287081,-776.0,432.0,9.68421052631579,-2024.0,2.0669856459330145,12.585449898566932
2314,1235.0,3.7065217391304346,1912.0,11.065217391304348,1751.0,5.456521739130435,31206.0546875,88323.5294117645,708.0,6.158536585365854,-202.0,3.0,3.0,1398901.0,6.280830280830281,-2069.0,-2.1341463414634148,63.07926829268293,70.0,0.01132201132201135,708.0,0.011322011322011348,3.789473684210526,-792.0,452.0,9.952153110047847,-2080.0,2.1626794258373203,12.88219580696838
2315,1218.0,3.8152173913043477,1902.0,11.25,1746.0,5.510869565217392,31210.9375,91928.57142857119,707.0,5.76219512195122,-189.0,3.0,3.0,1399061.0,6.285714285714286,-2343.0,-3.3231707317073176,71.4329268292683,109.0,0.010878010878010906,707.0,0.010878010878010906,3.8086124401913874,-796.0,452.0,10.181818181818182,-2128.0,2.1626794258373203,13.095345245840237
2316,1201.0,3.717391304347826,1911.0,11.434782608695652,1743.0,5.543478260869565,31215.8203125,91928.57142857119,707.0,6.2804878048780495,-206.0,3.0,3.0,1399221.0,6.2905982905982905,-2574.0,-4.085365853658537,78.47560975609757,134.0,0.010878010878010906,707.0,0.010878010878010906,3.7703349282296648,-788.0,428.0,10.258373205741627,-2144.0,2.047846889952153,13.2402191313627
2317,1196.0,3.6739130434782608,1915.0,11.489130434782608,1747.0,5.5,31220.703125,91928.57142857119,707.0,6.798780487804879,-223.0,3.0,3.0,1399381.0,6.295482295482295,-2780.0,-5.5182926829268295,84.75609756097562,181.0,0.010878010878010906,707.0,0.010878010878010906,3.8086124401913874,-796.0,424.0,10.296650717703349,-2152.0,2.028708133971292,13.256988918999959
2318,1193.0,3.532608695652174,1928.0,11.521739130434783,1750.0,5.467391304347826,31225.5859375,91928.57142857119,707.0,7.987804878048781,-262.0,3.0,3.0,1399541.0,6.3003663003663,-2922.0,-6.920731707317074,89.08536585365854,227.0,0.010878010878010906,707.0,0.010878010878010906,3.712918660287081,-776.0,392.0,10.258373205741627,-2144.0,1.875598086124402,13.233373132397034
2319,1194.0,3.3260869565217392,1947.0,11.51086956521739,1750.0,5.467391304347826,31230.46875,91928.57142857119,707.0,9.146341463414634,-300.0,3.0,3.0,1399701.0,6.305250305250305,-3018.0,-8.323170731707318,92.01219512195122,273.0,0.010878010878010906,707.0,0.010878010878010906,3.751196172248804,-784.0,328.0,10.200956937799043,-2132.0,1.569377990430622,13.170244502842394
2320,1207.0,3.119565217391304,1966.0,11.369565217391305,1751.0,5.456521739130435,31235.3515625,88323.5294117645,708.0,10.640243902439025,-349.0,3.0,3.0,1399861.0,6.31013431013431,-3068.0,-9.51219512195122,93.53658536585367,312.0,0.01132201132201135,708.0,0.011322011322011348,3.6363636363636362,-760.0,284.0,10.105263157894736,-2112.0,1.3588516746411483,12.991240505343393
2321,1217.0,2.9565217391304346,1981.0,11.26086956521739,1764.0,5.315217391304348,31240.234375,88323.5294117645,708.0,12.317073170731708,-404.0,3.0,3.0,1400021.0,6.315018315018315,-3101.0,-11.097560975609758,94.54268292682927,364.0,0.01132201132201135,708.0,0.011322011322011348,3.5598086124401913,-744.0,236.0,9.933014354066986,-2076.0,1.1291866028708133,12.79842725008094
2322,1233.0,2.8260869565217392,1993.0,11.08695652173913,1765.0,5.304347826086956,31245.1171875,88323.5294117645,708.0,14.085365853658537,-462.0,3.0,3.0,1400181.0,6.31990231990232,-3088.0,-12.042682926829269,94.14634146341464,395.0,0.01132201132201135,708.0,0.011322011322011348,3.5215311004784686,-736.0,196.0,9.818181818181818,-2052.0,0.937799043062201,12.61124412026306
2323,1243.0,2.5543478260869565,2018.0,10.978260869565217,1774.0,5.206521739130435,31250.0,95840.42553191462,706.0,15.609756097560977,-512.0,3.0,3.0,1400341.0,6.3247863247863245,-3036.0,-13.01829268292683,92.5609756097561,427.0,0.010434010434010463,706.0,0.010434010434010463,3.5023923444976077,-732.0,172.0,9.799043062200957,-2048.0,0.8229665071770335,12.415908068155941
2324,1259.0,2.4130434782608696,2031.0,10.804347826086957,1782.0,5.119565217391304,31254.8828125,88323.5294117645,708.0,17.957317073170735,-589.0,3.0,3.0,1400501.0,6.329670329670329,-2946.0,-14.05487804878049,89.81707317073172,461.0,0.01132201132201135,708.0,0.011322011322011348,3.4832535885167464,-728.0,120.0,9.645933014354066,-2016.0,0.5741626794258373,12.1969938423437
2325,1264.0,2.1630434782608696,2054.0,10.75,1786.0,5.076086956521739,31259.765625,88323.5294117645,708.0,20.30487804878049,-666.0,3.0,3.0,1400661.0,6.334554334554334,-2826.0,-14.756097560975611,86.15853658536587,484.0,0.01132201132201135,708.0,0.011322011322011348,3.38755980861244,-708.0,64.0,9.531100478468899,-1992.0,0.3062200956937799,12.08337353055913
2326,1273.0,1.967391304347826,2072.0,10.652173913043478,1785.0,5.08695652173913,31264.6484375,91928.57142857119,707.0,22.98780487804878,-754.0,3.0,3.0,1400821.0,6.339438339438339,-2664.0,-15.54878048780488,81.21951219512196,510.0,0.010878010878010906,707.0,0.010878010878010906,3.3301435406698565,-696.0,20.0,9.358851674641148,-1956.0,0.09569377990430622,11.967312324503432
2327,1284.0,1.8478260869565217,2083.0,10.532608695652174,1790.0,5.032608695652174,31269.53125,91928.57142857119,707.0,25.57926829268293,-839.0,3.0,3.0,1400981.0,6.344322344322344,-2489.0,-16.34146341463415,75.88414634146342,536.0,0.010878010878010906,707.0,0.010878010878010906,3.3684210526315788,-704.0,-16.0,9.282296650717702,-1940.0,-0.07655502392344497,11.818521797031924
2328,1289.0,1.6739130434782608,2099.0,10.478260869565217,1793.0,5.0,31274.4140625,88323.5294117645,708.0,28.10975609756098,-922.0,3.0,3.0,1401141.0,6.349206349206349,-2288.0,-17.28658536585366,69.75609756097562,567.0,0.01132201132201135,708.0,0.011322011322011348,3.253588516746411,-680.0,-60.0,9.205741626794259,-1924.0,-0.28708133971291866,11.730129399447744
2329,1293.0,1.5326086956521738,2112.0,10.434782608695652,1795.0,4.978260869565217,31279.296875,88323.5294117645,708.0,30.792682926829272,-1010.0,3.0,3.0,1401301.0,6.354090354090354,-2091.0,-17.53048780487805,63.75000000000001,575.0,0.01132201132201135,708.0,0.011322011322011348,3.2727272727272725,-684.0,-88.0,9.224880382775119,-1928.0,-0.42105263157894735,11.662618007556029
2330,1287.0,1.5543478260869565,2110.0,10.5,1791.0,5.021739130434782,31284.1796875,88323.5294117645,708.0,33.71951219512196,-1106.0,3.0,3.0,1401461.0,6.358974358974359,-1903.0,-17.53048780487805,58.018292682926834,575.0,0.01132201132201135,708.0,0.011322011322011348,3.3684210526315788,-704.0,-92.0,9.263157894736842,-1936.0,-0.4401913875598086,11.742395882382825
2331,1281.0,1.576086956521739,2108.0,10.565217391304348,1788.0,5.054347826086956,31289.0625,91928.57142857119,707.0,36.676829268292686,-1203.0,3.0,3.0,1401621.0,6.3638583638583635,-1731.0,-17.5,52.774390243902445,574.0,0.010878010878010906,707.0,0.010878010878010906,3.38755980861244,-708.0,-80.0,9.435406698564593,-1972.0,-0.3827751196172249,11.817542069614467
2332,1252.0,1.5869565217391304,2107.0,10.880434782608695,1780.0,5.141304347826087,31293.9453125,91928.57142857119,707.0,38.8109756097561,-1273.0,3.0,3.0,1401781.0,6.368742368742368,-1575.0,-17.164634146341466,48.018292682926834,563.0,0.010878010878010906,707.0,0.010878010878010906,3.4832535885167464,-728.0,-64.0,9.818181818181818,-2052.0,-0.3062200956937799,12.13817541714845
2333,1222.0,1.6304347826086956,2103.0,11.206521739130434,1769.0,5.260869565217392,31298.828125,91928.57142857119,707.0,41.09756097560976,-1348.0,3.0,3.0,1401941.0,6.373626373626373,-1404.0,-17.134146341463417,42.804878048780495,562.0,0.010878010878010906,707.0,0.010878010878010906,3.5980861244019136,-752.0,-28.0,10.181818181818182,-2128.0,-0.1339712918660287,12.486840899610032
2334,1176.0,1.7282608695652173,2094.0,11.706521739130434,1767.0,5.282608695652174,31303.7109375,88323.5294117645,708.0,43.07926829268293,-1413.0,3.0,3.0,1402101.0,6.378510378510379,-1290.0,-17.04268292682927,39.32926829268293,559.0,0.01132201132201135,708.0,0.011322011322011348,3.69377990430622,-772.0,-16.0,10.794258373205741,-2256.0,-0.07655502392344497,12.95899268822171
2335,1126.0,1.826086956521739,2085.0,12.25,1756.0,5.4021739130434785,31308.59375,88323.5294117645,708.0,44.63414634146342,-1464.0,3.0,3.0,1402261.0,6.383394383394384,-1201.0,-17.53048780487805,36.61585365853659,575.0,0.01132201132201135,708.0,0.011322011322011348,3.7703349282296648,-788.0,20.0,11.502392344497608,-2404.0,0.09569377990430622,13.512238029266149
2336,1075.0,2.0543478260869565,2064.0,12.804347826086957,1745.0,5.521739130434782,31313.4765625,81899.99999999984,710.0,46.06707317073171,-1511.0,3.0,3.0,1402421.0,6.388278388278389,-1161.0,-18.201219512195124,35.396341463414636,597.0,0.012210012210012234,710.0,0.012210012210012234,3.866028708133971,-808.0,84.0,12.133971291866029,-2536.0,0.4019138755980861,14.094724944692631
2337,1017.0,2.217391304347826,2049.0,13.434782608695652,1738.0,5.5978260869565215,31318.359375,95840.42553191462,706.0,47.04268292682927,-1543.0,3.0,3.0,1402581.0,6.3931623931623935,-1178.0,-18.689024390243905,35.91463414634147,613.0,0.010434010434010463,706.0,0.010434010434010463,4.019138755980861,-840.0,124.0,12.956937799043061,-2708.0,0.5933014354066986,14.722291426246102
2338,960.0,2.380434782608696,2034.0,14.054347826086957,1726.0,5.728260869565217,31323.2421875,91928.57142857119,707.0,47.804878048780495,-1568.0,3.0,3.0,1402741.0,6.398046398046398,-1240.0,-19.085365853658537,37.804878048780495,626.0,0.010878010878010906,707.0,0.010878010878010906,4.1913875598086126,-876.0,160.0,13.645933014354066,-2852.0,0.7655502392344498,15.362426083164095
2339,901.0,2.5217391304347827,2021.0,14.695652173913043,1720.0,5.793478260869565,31328.125,91928.57142857119,707.0,47.774390243902445,-1567.0,3.0,3.0,1402901.0,6.402930402930403,-1321.0,-19.969512195121954,40.274390243902445,655.0,0.010878010878010906,707.0,0.010878010878010906,4.095693779904306,-856.0,176.0,14.009569377990431,-2928.0,0.8421052631578947,15.996429333378414
2340,841.0,2.6630434782608696,2008.0,15.347826086956522,1720.0,5.793478260869565,31333.0078125,91928.57142857119,707.0,47.5609756097561,-1560.0,3.0,3.0,1403061.0,6.407814407814408,-1416.0,-20.914634146341466,43.170731707317074,686.0,0.010878010878010906,707.0,0.010878010878010906,4.15311004784689,-868.0,204.0,14.75598086124402,-3084.0,0.9760765550239234,16.61962564324898
2341,785.0,2.793478260869565,1996.0,15.956521739130434,1717.0,5.826086956521739,31337.890625,88323.5294117645,708.0,47.50000000000001,-1558.0,3.0,3.0,1403221.0,6.412698412698413,-1513.0,-22.04268292682927,46.12804878048781,723.0,0.01132201132201135,708.0,0.011322011322011348,4.2105263157894735,-880.0,232.0,15.559808612440191,-3252.0,1.1100478468899522,17.21503401188176
2342,726.0,2.8043478260869565,1995.0,16.59782608695652,1711.0,5.891304347826087,31342.7734375,100099.99999999968,705.0,47.10365853658537,-1545.0,3.0,3.0,1403381.0,6.417582417582418,-1612.0,-23.658536585365855,49.146341463414636,776.0,0.009990009990010023,705.0,0.009990009990010021,4.248803827751196,-888.0,236.0,16.267942583732058,-3400.0,1.1291866028708133,17.834227330087714
2343,671.0,2.9239130434782608,1984.0,17.195652173913043,1701.0,6.0,31347.65625,95840.42553191462,706.0,47.01219512195122,-1542.0,3.0,3.0,1403541.0,6.422466422466423,-1758.0,-25.54878048780488,53.59756097560976,838.0,0.010434010434010463,706.0,0.010434010434010463,4.344497607655502,-908.0,260.0,16.918660287081337,-3536.0,1.244019138755981,18.445588122150586
2344,626.0,2.9782608695652173,1979.0,17.684782608695652,1692.0,6.0978260869565215,31352.5390625,100099.99999999968,705.0,46.646341463414636,-1530.0,3.0,3.0,1403701.0,6.427350427350428,-1894.0,-27.83536585365854,57.743902439024396,913.0,0.009990009990010023,705.0,0.009990009990010021,4.363636363636363,-912.0,304.0,17.492822966507177,-3656.0,1.4545454545454546,18.94215026629171
2345,592.0,3.119565217391304,1966.0,18.054347826086957,1692.0,6.0978260869565215,31357.421875,88323.5294117645,708.0,46.15853658536586,-1514.0,3.0,3.0,1403861.0,6.4322344322344325,-2027.0,-30.33536585365854,61.79878048780488,995.0,0.01132201132201135,708.0,0.011322011322011348,4.4784688995215305,-936.0,320.0,17.85645933014354,-3732.0,1.5311004784688995,19.309962339622935
2346,569.0,3.1304347826086953,1965.0,18.304347826086957,1685.0,6.173913043478261,31362.3046875,100099.99999999968,705.0,46.06707317073171,-1511.0,3.0,3.0,1404021.0,6.437118437118437,-2147.0,-33.38414634146342,65.45731707317074,1095.0,0.009990009990010023,705.0,0.009990009990010021,4.516746411483253,-944.0,332.0,18.18181818181818,-3800.0,1.588516746411483,19.569516435900294
2347,561.0,3.0978260869565215,1968.0,18.391304347826086,1691.0,6.108695652173913,31367.1875,88323.5294117645,708.0,46.06707317073171,-1511.0,3.0,3.0,1404181.0,6.442002442002442,-2253.0,-36.82926829268293,68.68902439024392,1208.0,0.01132201132201135,708.0,0.011322011322011348,4.516746411483253,-944.0,332.0,18.124401913875598,-3788.0,1.588516746411483,19.62530928801591
2348,570.0,2.9891304347826084,1978.0,18.293478260869566,1688.0,6.141304347826087,31372.0703125,91928.57142857119,707.0,45.94512195121952,-1507.0,3.0,3.0,1404341.0,6.446886446886447,-2330.0,-40.243902439024396,71.03658536585367,1320.0,0.010878010878010906,707.0,0.010878010878010906,4.440191387559809,-928.0,276.0,17.913875598086122,-3744.0,1.3205741626794258,19.526952315445406
2349,598.0,2.8152173913043477,1994.0,17.98913043478261,1700.0,6.010869565217392,31376.953125,109865.85365853697,703.0,46.40243902439025,-1522.0,3.0,3.0,1404501.0,6.451770451770452,-2361.0,-43.8109756097561,71.98170731707317,1437.0,0.00910200910200907,703.0,0.00910200910200907,4.344497607655502,-908.0,208.0,17.51196172248804,-3660.0,0.9952153110047847,19.174587758019236
2350,641.0,2.5869565217391304,2015.0,17.52173913043478,1720.0,5.793478260869565,31381.8359375,88323.5294117645,708.0,46.98170731707317,-1541.0,3.0,3.0,1404661.0,6.456654456654457,-2347.0,-47.19512195121952,71.5548780487805,1548.0,0.01132201132201135,708.0,0.011322011322011348,4.0765550239234445,-852.0,160.0,16.784688995215312,-3508.0,0.7655502392344498,18.635130172862926
2351,698.0,2.358695652173913,2036.0,16.902173913043477,1735.0,5.630434782608695,31386.71875,91928.57142857119,707.0,48.04878048780488,-1576.0,3.0,3.0,1404821.0,6.461538461538462,-2253.0,-50.15243902439025,68.68902439024392,1645.0,0.010878010878010906,707.0,0.010878010878010906,3.8086124401913874,-796.0,128.0,15.942583732057416,-3332.0,0.6124401913875598,17.970774162722133
