,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
3292,2110.0,5.206521739130435,1774.0,1.5543478260869565,10.489130434782608,1288.0,35722.65625,109865.85365853697,703.0,-35.0,1.0670731707317074,3.0,3.0,8985060.0,0.05860805860805861,-51.0,-2.6524390243902443,87.0,1.5548780487804879,703.0,0.00910200910200907,0.00910200910200907,-1884.0,9.014354066985646,-0.8612440191387559,764.0,180.0,3.6555023923444976,11.812947264014253
3293,2109.0,5.163043478260869,1778.0,1.5652173913043477,10.489130434782608,1288.0,35727.5390625,100099.99999999968,705.0,-32.0,0.9756097560975611,3.0,3.0,8985220.0,0.06349206349206349,-51.0,-2.4695121951219514,81.0,1.5548780487804879,705.0,0.009990009990010021,0.009990009990010023,-1876.0,8.976076555023923,-0.8803827751196172,768.0,184.0,3.6746411483253585,11.795286377122705
3294,2119.0,5.239130434782608,1771.0,1.4565217391304348,10.467391304347826,1290.0,35732.421875,95840.42553191462,706.0,-41.0,1.2500000000000002,3.0,3.0,8985380.0,0.06837606837606838,-55.0,-2.2256097560975614,73.0,1.676829268292683,706.0,0.010434010434010463,0.010434010434010463,-1884.0,9.014354066985646,-0.9760765550239234,764.0,204.0,3.6555023923444976,11.79560189255137
3295,2105.0,5.217391304347826,1773.0,1.608695652173913,10.467391304347826,1290.0,35737.3046875,95840.42553191462,706.0,-43.0,1.3109756097560976,3.0,3.0,8985540.0,0.07326007326007326,-56.0,-2.2865853658536586,75.0,1.707317073170732,706.0,0.010434010434010463,0.010434010434010463,-1876.0,8.976076555023923,-0.9569377990430622,772.0,200.0,3.69377990430622,11.80573396457603
3296,2097.0,5.108695652173913,1783.0,1.6956521739130435,10.489130434782608,1288.0,35742.1875,104755.81395348875,704.0,-45.0,1.3719512195121952,3.0,3.0,8985700.0,0.07814407814407814,-58.0,-2.2865853658536586,75.0,1.7682926829268295,704.0,0.009546009546009511,0.009546009546009513,-1872.0,8.956937799043061,-0.9760765550239234,772.0,204.0,3.69377990430622,11.789650751371706
3297,2111.0,5.163043478260869,1778.0,1.5434782608695652,10.543478260869565,1283.0,35747.0703125,84990.56603773567,709.0,-41.0,1.2500000000000002,3.0,3.0,8985860.0,0.08302808302808302,-61.0,-2.1951219512195124,72.0,1.8597560975609757,709.0,0.01176601176601179,0.011766011766011792,-1860.0,8.899521531100477,-0.9186602870813396,772.0,192.0,3.69377990430622,11.84078869575917
3298,2111.0,5.141304347826087,1780.0,1.5434782608695652,10.467391304347826,1290.0,35751.953125,91928.57142857119,707.0,-43.0,1.3109756097560976,3.0,3.0,8986020.0,0.0879120879120879,-73.0,-2.2256097560975614,73.0,2.2256097560975614,707.0,0.010878010878010906,0.010878010878010906,-1872.0,8.956937799043061,-0.9186602870813396,792.0,192.0,3.789473684210526,11.76357157742022
3299,2111.0,5.163043478260869,1778.0,1.5434782608695652,10.467391304347826,1290.0,35756.8359375,88323.5294117645,708.0,-48.0,1.4634146341463417,3.0,3.0,8986180.0,0.0927960927960928,-60.0,-2.2256097560975614,73.0,1.829268292682927,708.0,0.011322011322011348,0.01132201132201135,-1888.0,9.033492822966506,-0.9186602870813396,764.0,192.0,3.6555023923444976,11.7730889667294
3300,2111.0,5.184782608695652,1776.0,1.5434782608695652,10.456521739130434,1291.0,35761.71875,91928.57142857119,707.0,-47.0,1.4329268292682928,3.0,3.0,8986340.0,0.09768009768009768,-67.0,-1.829268292682927,60.0,2.0426829268292686,707.0,0.010878010878010906,0.010878010878010906,-1876.0,8.976076555023923,-0.9952153110047847,776.0,208.0,3.712918660287081,11.772983594744247
3301,2110.0,5.217391304347826,1773.0,1.5543478260869565,10.478260869565217,1289.0,35766.6015625,100099.99999999968,705.0,-47.0,1.4329268292682928,3.0,3.0,8986500.0,0.10256410256410256,-71.0,-1.7682926829268295,58.0,2.164634146341464,705.0,0.009990009990010021,0.009990009990010023,-1872.0,8.956937799043061,-0.9760765550239234,768.0,204.0,3.6746411483253585,11.80809552966977
3302,2112.0,5.25,1770.0,1.5326086956521738,10.402173913043478,1296.0,35771.484375,100099.99999999968,705.0,-46.0,1.402439024390244,3.0,3.0,8986660.0,0.10744810744810745,-68.0,-1.6463414634146343,54.0,2.073170731707317,705.0,0.009990009990010021,0.009990009990010023,-1876.0,8.976076555023923,-1.014354066985646,772.0,212.0,3.69377990430622,11.75230239277355
3303,2115.0,5.163043478260869,1778.0,1.5,10.445652173913043,1292.0,35776.3671875,104755.81395348875,704.0,-43.0,1.3109756097560976,3.0,3.0,8986820.0,0.11233211233211234,-74.0,-1.5243902439024393,50.0,2.25609756097561,704.0,0.009546009546009511,0.009546009546009513,-1884.0,9.014354066985646,-0.9952153110047847,764.0,208.0,3.6555023923444976,11.748134630518429
3304,2123.0,5.25,1770.0,1.4130434782608696,10.478260869565217,1289.0,35781.25,95840.42553191462,706.0,-48.0,1.4634146341463417,3.0,3.0,8986980.0,0.11721611721611722,-75.0,-1.676829268292683,55.0,2.2865853658536586,706.0,0.010434010434010463,0.010434010434010463,-1876.0,8.976076555023923,-0.9952153110047847,776.0,208.0,3.712918660287081,11.804793209629603
3305,2124.0,5.228260869565217,1772.0,1.4021739130434783,10.456521739130434,1291.0,35786.1328125,100099.99999999968,705.0,-42.0,1.2804878048780488,3.0,3.0,8987140.0,0.1221001221001221,-74.0,-1.6158536585365855,53.0,2.25609756097561,705.0,0.009990009990010021,0.009990009990010023,-1860.0,8.899521531100477,-0.9760765550239234,768.0,204.0,3.6746411483253585,11.774533973094385
3306,2122.0,5.260869565217392,1769.0,1.4239130434782608,10.467391304347826,1290.0,35791.015625,100099.99999999968,705.0,-45.0,1.3719512195121952,3.0,3.0,8987300.0,0.12698412698412698,-78.0,-1.402439024390244,46.0,2.378048780487805,705.0,0.009990009990010021,0.009990009990010023,-1876.0,8.976076555023923,-0.9952153110047847,764.0,208.0,3.6555023923444976,11.801294744897893
3307,2113.0,5.163043478260869,1778.0,1.5217391304347825,10.478260869565217,1289.0,35795.8984375,100099.99999999968,705.0,-50.0,1.5243902439024393,3.0,3.0,8987460.0,0.13186813186813187,-75.0,-1.6158536585365855,53.0,2.2865853658536586,705.0,0.009990009990010021,0.009990009990010023,-1872.0,8.956937799043061,-0.9569377990430622,768.0,200.0,3.6746411483253585,11.779926094427339
3308,2120.0,5.141304347826087,1780.0,1.4456521739130435,10.467391304347826,1290.0,35800.78125,115500.00000000041,702.0,-46.0,1.402439024390244,3.0,3.0,8987620.0,0.13675213675213677,-74.0,-1.2804878048780488,42.0,2.25609756097561,702.0,0.008658008658008629,0.008658008658008627,-1864.0,8.91866028708134,-0.9569377990430622,756.0,200.0,3.617224880382775,11.751136171590023
3309,2116.0,5.108695652173913,1783.0,1.4891304347826086,10.445652173913043,1292.0,35805.6640625,100099.99999999968,705.0,-44.0,1.3414634146341464,3.0,3.0,8987780.0,0.14163614163614163,-70.0,-1.8597560975609757,61.0,2.1341463414634148,705.0,0.009990009990010021,0.009990009990010023,-1876.0,8.976076555023923,-0.9760765550239234,760.0,204.0,3.6363636363636362,11.722965924061656
3310,2110.0,5.119565217391304,1782.0,1.5543478260869565,10.456521739130434,1291.0,35810.546875,100099.99999999968,705.0,-54.0,1.6463414634146343,3.0,3.0,8987940.0,0.14652014652014653,-65.0,-1.707317073170732,56.0,1.981707317073171,705.0,0.009990009990010021,0.009990009990010023,-1852.0,8.861244019138756,-0.9569377990430622,756.0,200.0,3.617224880382775,11.74584147945525
3311,2109.0,5.0978260869565215,1784.0,1.5652173913043477,10.456521739130434,1291.0,35815.4296875,100099.99999999968,705.0,-48.0,1.4634146341463417,3.0,3.0,8988100.0,0.1514041514041514,-61.0,-1.4634146341463417,48.0,1.8597560975609757,705.0,0.009990009990010021,0.009990009990010023,-1880.0,8.995215311004785,-0.9186602870813396,760.0,192.0,3.6363636363636362,11.737827021037726
3312,2118.0,5.065217391304348,1787.0,1.467391304347826,10.434782608695652,1293.0,35820.3125,95840.42553191462,706.0,-47.0,1.4329268292682928,3.0,3.0,8988260.0,0.1562881562881563,-59.0,-1.6158536585365855,53.0,1.7987804878048783,706.0,0.010434010434010463,0.010434010434010463,-1864.0,8.91866028708134,-0.937799043062201,748.0,196.0,3.5789473684210527,11.691636008360202
3313,2101.0,5.054347826086956,1788.0,1.6521739130434783,10.489130434782608,1288.0,35825.1953125,100099.99999999968,705.0,-54.0,1.6463414634146343,3.0,3.0,8988420.0,0.16117216117216118,-53.0,-1.981707317073171,65.0,1.6158536585365855,705.0,0.009990009990010021,0.009990009990010023,-1872.0,8.956937799043061,-0.9569377990430622,732.0,200.0,3.5023923444976077,11.760015640461289
3314,2118.0,5.076086956521739,1786.0,1.467391304347826,10.467391304347826,1290.0,35830.078125,100099.99999999968,705.0,-50.0,1.5243902439024393,3.0,3.0,8988580.0,0.16605616605616605,-43.0,-1.981707317073171,65.0,1.3109756097560976,705.0,0.009990009990010021,0.009990009990010023,-1868.0,8.937799043062201,-1.014354066985646,736.0,212.0,3.5215311004784686,11.725449959322765
3315,2114.0,5.076086956521739,1786.0,1.5108695652173914,10.467391304347826,1290.0,35834.9609375,95840.42553191462,706.0,-53.0,1.6158536585365855,3.0,3.0,8988740.0,0.17094017094017094,-45.0,-1.981707317073171,65.0,1.3719512195121952,706.0,0.010434010434010463,0.010434010434010463,-1868.0,8.937799043062201,-0.9569377990430622,748.0,200.0,3.5789473684210527,11.730970392580778
3316,2106.0,5.0978260869565215,1784.0,1.5978260869565217,10.5,1287.0,35839.84375,91928.57142857119,707.0,-50.0,1.5243902439024393,3.0,3.0,8988900.0,0.1758241758241758,-56.0,-2.408536585365854,79.0,1.707317073170732,707.0,0.010878010878010906,0.010878010878010906,-1884.0,9.014354066985646,-0.937799043062201,748.0,196.0,3.5789473684210527,11.780954079233704
3317,2114.0,5.0978260869565215,1784.0,1.5108695652173914,10.543478260869565,1283.0,35844.7265625,91928.57142857119,707.0,-43.0,1.3109756097560976,3.0,3.0,8989060.0,0.1807081807081807,-54.0,-2.713414634146342,89.0,1.6463414634146343,707.0,0.010878010878010906,0.010878010878010906,-1880.0,8.995215311004785,-0.9952153110047847,752.0,208.0,3.5980861244019136,11.808280632394528
3318,2118.0,5.119565217391304,1782.0,1.467391304347826,10.478260869565217,1289.0,35849.609375,95840.42553191462,706.0,-48.0,1.4634146341463417,3.0,3.0,8989220.0,0.1855921855921856,-55.0,-2.5914634146341466,85.0,1.676829268292683,706.0,0.010434010434010463,0.010434010434010463,-1872.0,8.956937799043061,-1.014354066985646,760.0,212.0,3.6363636363636362,11.754026378473894
3319,2119.0,5.0978260869565215,1784.0,1.4565217391304348,10.467391304347826,1290.0,35854.4921875,100099.99999999968,705.0,-41.0,1.2500000000000002,3.0,3.0,8989380.0,0.19047619047619047,-48.0,-2.25609756097561,74.0,1.4634146341463417,705.0,0.009990009990010021,0.009990009990010023,-1876.0,8.976076555023923,-1.014354066985646,756.0,212.0,3.617224880382775,11.733523218017275
3320,2117.0,5.08695652173913,1785.0,1.4782608695652173,10.445652173913043,1292.0,35859.375,95840.42553191462,706.0,-49.0,1.4939024390243905,3.0,3.0,8989540.0,0.19536019536019536,-60.0,-2.713414634146342,89.0,1.829268292682927,706.0,0.010434010434010463,0.010434010434010463,-1876.0,8.976076555023923,-1.0526315789473684,756.0,220.0,3.617224880382775,11.71213179531917
3321,2119.0,5.08695652173913,1785.0,1.4565217391304348,10.467391304347826,1290.0,35864.2578125,95840.42553191462,706.0,-36.0,1.0975609756097562,3.0,3.0,8989700.0,0.20024420024420025,-68.0,-2.408536585365854,79.0,2.073170731707317,706.0,0.010434010434010463,0.010434010434010463,-1884.0,9.014354066985646,-1.0526315789473684,740.0,220.0,3.54066985645933,11.728804838898135
3322,2127.0,5.0978260869565215,1784.0,1.3695652173913042,10.445652173913043,1292.0,35869.140625,100099.99999999968,705.0,-44.0,1.3414634146341464,3.0,3.0,8989860.0,0.20512820512820512,-50.0,-2.3170731707317076,76.0,1.5243902439024393,705.0,0.009990009990010021,0.009990009990010023,-1876.0,8.976076555023923,-1.1100478468899522,748.0,232.0,3.5789473684210527,11.70363999087108
