,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
1638,1314.0,5.184782608695652,10.206521739130434,1776.0,3.467391304347826,1934.0,7988.28125,91928.57142857119,707.0,-772.0,23.53658536585366,3.0,3.0,2.9792429792429793,16412211.0,-22.012195121951223,851.0,-25.945121951219516,722.0,0.010878010878010906,707.0,0.010878010878010906,-328.0,1.569377990430622,784.0,8.803827751196172,-1840.0,3.751196172248804,11.96151575546519
1639,1321.0,5.315217391304348,10.130434782608695,1764.0,3.532608695652174,1928.0,7993.1640625,88323.5294117645,708.0,-756.0,23.04878048780488,3.0,3.0,2.984126984126984,16412371.0,-21.371951219512198,855.0,-26.06707317073171,701.0,0.01132201132201135,708.0,0.011322011322011348,-352.0,1.6842105263157894,804.0,8.76555023923445,-1832.0,3.8468899521531097,11.973160359659001
1640,1330.0,5.293478260869565,10.032608695652174,1766.0,3.5978260869565215,1922.0,7998.046875,88323.5294117645,708.0,-730.0,22.25609756097561,3.0,3.0,2.989010989010989,16412531.0,-21.06707317073171,834.0,-25.426829268292686,691.0,0.01132201132201135,708.0,0.011322011322011348,-340.0,1.6267942583732056,800.0,8.708133971291865,-1820.0,3.827751196172249,11.900357216922488
1641,1332.0,5.315217391304348,10.01086956521739,1764.0,3.532608695652174,1928.0,8002.9296875,84990.56603773567,709.0,-708.0,21.585365853658537,3.0,3.0,2.993894993894994,16412691.0,-20.731707317073173,820.0,-25.000000000000004,680.0,0.011766011766011792,709.0,0.01176601176601179,-360.0,1.7224880382775118,812.0,8.688995215311005,-1816.0,3.8851674641148324,11.872167854491334
1642,1335.0,5.282608695652174,9.978260869565217,1767.0,3.5869565217391304,1923.0,8007.8125,84990.56603773567,709.0,-683.0,20.823170731707318,3.0,3.0,2.998778998778999,16412851.0,-20.457317073170735,790.0,-24.085365853658537,671.0,0.011766011766011792,709.0,0.01176601176601179,-368.0,1.7607655502392343,824.0,8.631578947368421,-1804.0,3.942583732057416,11.846429913747146
1643,1338.0,5.369565217391304,9.945652173913043,1759.0,3.5978260869565215,1922.0,8012.6953125,81899.99999999984,710.0,-646.0,19.695121951219512,3.0,3.0,3.0036630036630036,16413011.0,-20.09146341463415,765.0,-23.323170731707318,659.0,0.012210012210012234,710.0,0.012210012210012234,-376.0,1.7990430622009568,816.0,8.574162679425838,-1792.0,3.9043062200956937,11.861390320711338
1644,1340.0,5.4021739130434785,9.92391304347826,1756.0,3.6304347826086953,1919.0,8017.578125,88323.5294117645,708.0,-620.0,18.902439024390247,3.0,3.0,3.0085470085470085,16413171.0,-20.09146341463415,756.0,-23.04878048780488,659.0,0.01132201132201135,708.0,0.011322011322011348,-368.0,1.7607655502392343,824.0,8.535885167464114,-1784.0,3.942583732057416,11.867922724388647
1645,1343.0,5.391304347826087,9.891304347826086,1757.0,3.782608695652174,1905.0,8022.4609375,79026.31578947355,711.0,-603.0,18.384146341463417,3.0,3.0,3.0134310134310134,16413331.0,-19.664634146341466,753.0,-22.957317073170735,645.0,0.012654012654012677,711.0,0.012654012654012677,-380.0,1.8181818181818181,828.0,8.516746411483254,-1780.0,3.9617224880382773,11.883273657399089
1646,1344.0,5.391304347826087,9.880434782608695,1757.0,3.6739130434782608,1915.0,8027.34375,81899.99999999984,710.0,-580.0,17.682926829268293,3.0,3.0,3.0183150183150182,16413491.0,-19.176829268292686,726.0,-22.134146341463417,629.0,0.012210012210012234,710.0,0.012210012210012234,-376.0,1.7990430622009568,840.0,8.516746411483254,-1780.0,4.019138755980861,11.840050300370851
1647,1347.0,5.521739130434782,9.847826086956522,1745.0,3.641304347826087,1918.0,8032.2265625,79026.31578947355,711.0,-573.0,17.469512195121954,3.0,3.0,3.023199023199023,16413651.0,-18.8109756097561,715.0,-21.79878048780488,617.0,0.012654012654012677,711.0,0.012654012654012677,-372.0,1.7799043062200957,864.0,8.440191387559809,-1764.0,4.133971291866029,11.862899266916719
1648,1348.0,5.5978260869565215,9.83695652173913,1738.0,3.619565217391304,1920.0,8037.109375,81899.99999999984,710.0,-562.0,17.134146341463417,3.0,3.0,3.028083028083028,16413811.0,-18.10975609756098,681.0,-20.762195121951223,594.0,0.012210012210012234,710.0,0.012210012210012234,-376.0,1.7990430622009568,876.0,8.47846889952153,-1772.0,4.1913875598086126,11.882870986144129
1649,1348.0,5.663043478260869,9.83695652173913,1732.0,3.608695652173913,1921.0,8041.9921875,84990.56603773567,709.0,-550.0,16.76829268292683,3.0,3.0,3.032967032967033,16413971.0,-17.408536585365855,640.0,-19.512195121951223,571.0,0.011766011766011792,709.0,0.01176601176601179,-356.0,1.7033492822966507,892.0,8.497607655502392,-1776.0,4.267942583732057,11.910434893708873
1650,1348.0,5.771739130434782,9.83695652173913,1722.0,3.6304347826086953,1919.0,8046.875,84990.56603773567,709.0,-526.0,16.03658536585366,3.0,3.0,3.0378510378510377,16414131.0,-16.676829268292686,606.0,-18.475609756097562,547.0,0.011766011766011792,709.0,0.01176601176601179,-352.0,1.6842105263157894,912.0,8.497607655502392,-1776.0,4.363636363636363,11.969074438366281
1651,1348.0,5.793478260869565,9.83695652173913,1720.0,3.532608695652174,1928.0,8051.7578125,91928.57142857119,707.0,-494.0,15.060975609756099,3.0,3.0,3.0427350427350426,16414291.0,-15.79268292682927,562.0,-17.134146341463417,518.0,0.010878010878010906,707.0,0.010878010878010906,-344.0,1.645933014354067,920.0,8.516746411483254,-1780.0,4.401913875598086,11.95028987792144
1652,1350.0,5.83695652173913,9.815217391304348,1716.0,3.5,1931.0,8056.640625,81899.99999999984,710.0,-469.0,14.29878048780488,3.0,3.0,3.0476190476190474,16414451.0,-15.426829268292684,520.0,-15.853658536585368,506.0,0.012210012210012234,710.0,0.012210012210012234,-336.0,1.6076555023923444,920.0,8.574162679425838,-1792.0,4.401913875598086,11.943975631055025
1653,1346.0,5.858695652173913,9.858695652173912,1714.0,3.4565217391304346,1935.0,8061.5234375,88323.5294117645,708.0,-443.0,13.506097560975611,3.0,3.0,3.0525030525030523,16414611.0,-15.152439024390246,491.0,-14.969512195121952,497.0,0.01132201132201135,708.0,0.011322011322011348,-336.0,1.6076555023923444,920.0,8.555023923444976,-1788.0,4.401913875598086,11.977718365368071
1654,1348.0,5.913043478260869,9.83695652173913,1709.0,3.4456521739130435,1936.0,8066.40625,88323.5294117645,708.0,-415.0,12.652439024390246,3.0,3.0,3.057387057387057,16414771.0,-14.359756097560977,450.0,-13.719512195121952,471.0,0.01132201132201135,708.0,0.011322011322011348,-340.0,1.6267942583732056,916.0,8.497607655502392,-1776.0,4.382775119617225,11.983418364138885
1655,1343.0,5.815217391304348,9.891304347826086,1718.0,3.4239130434782608,1938.0,8071.2890625,88323.5294117645,708.0,-384.0,11.707317073170733,3.0,3.0,3.062271062271062,16414931.0,-14.02439024390244,412.0,-12.560975609756099,460.0,0.01132201132201135,708.0,0.011322011322011348,-320.0,1.5311004784688995,908.0,8.574162679425838,-1792.0,4.344497607655502,11.974048418924669
1656,1341.0,5.804347826086956,9.91304347826087,1719.0,3.402173913043478,1940.0,8076.171875,88323.5294117645,708.0,-369.0,11.250000000000002,3.0,3.0,3.0671550671550674,16415091.0,-12.865853658536587,379.0,-11.55487804878049,422.0,0.01132201132201135,708.0,0.011322011322011348,-336.0,1.6076555023923444,920.0,8.593301435406698,-1796.0,4.401913875598086,11.980553911346682
1657,1338.0,5.793478260869565,9.945652173913043,1720.0,3.3804347826086953,1942.0,8081.0546875,88323.5294117645,708.0,-338.0,10.30487804878049,3.0,3.0,3.0720390720390722,16415251.0,-12.103658536585368,349.0,-10.640243902439025,397.0,0.01132201132201135,708.0,0.011322011322011348,-340.0,1.6267942583732056,896.0,8.574162679425838,-1792.0,4.287081339712919,11.996154669022076
1658,1331.0,5.771739130434782,10.021739130434783,1722.0,3.3804347826086953,1942.0,8085.9375,88323.5294117645,708.0,-328.0,10.000000000000002,3.0,3.0,3.076923076923077,16415411.0,-11.615853658536587,301.0,-9.176829268292684,381.0,0.01132201132201135,708.0,0.011322011322011348,-320.0,1.5311004784688995,928.0,8.650717703349281,-1808.0,4.440191387559809,12.048882400776865
1659,1332.0,5.793478260869565,10.01086956521739,1720.0,3.434782608695652,1937.0,8090.8203125,84990.56603773567,709.0,-301.0,9.176829268292684,3.0,3.0,3.081807081807082,16415571.0,-11.28048780487805,245.0,-7.469512195121952,370.0,0.011766011766011792,709.0,0.01176601176601179,-304.0,1.4545454545454546,924.0,8.727272727272727,-1824.0,4.421052631578947,12.065638457204086
1660,1325.0,5.782608695652174,10.08695652173913,1721.0,3.369565217391304,1943.0,8095.703125,88323.5294117645,708.0,-272.0,8.292682926829269,3.0,3.0,3.086691086691087,16415731.0,-10.701219512195124,186.0,-5.670731707317073,351.0,0.01132201132201135,708.0,0.011322011322011348,-316.0,1.5119617224880382,928.0,8.76555023923445,-1832.0,4.440191387559809,12.1053386963249
1661,1326.0,5.880434782608695,10.076086956521738,1712.0,3.369565217391304,1943.0,8100.5859375,88323.5294117645,708.0,-252.0,7.682926829268293,3.0,3.0,3.0915750915750917,16415891.0,-10.54878048780488,126.0,-3.8414634146341466,346.0,0.01132201132201135,708.0,0.011322011322011348,-324.0,1.5502392344497606,936.0,8.746411483253588,-1828.0,4.4784688995215305,12.143352557764063
1662,1328.0,5.891304347826087,10.054347826086957,1711.0,3.358695652173913,1944.0,8105.46875,84990.56603773567,709.0,-225.0,6.859756097560976,3.0,3.0,3.0964590964590966,16416051.0,-10.51829268292683,45.0,-1.3719512195121952,345.0,0.011766011766011792,709.0,0.01176601176601179,-316.0,1.5119617224880382,944.0,8.688995215311005,-1816.0,4.516746411483253,12.127580698992938
1663,1326.0,5.891304347826087,10.076086956521738,1711.0,3.369565217391304,1943.0,8110.3515625,81899.99999999984,710.0,-204.0,6.219512195121951,3.0,3.0,3.1013431013431014,16416211.0,-10.579268292682928,-40.0,1.2195121951219514,347.0,0.012210012210012234,710.0,0.012210012210012234,-312.0,1.492822966507177,932.0,8.650717703349281,-1808.0,4.45933014354067,12.14861988163081
1664,1321.0,5.880434782608695,10.130434782608695,1712.0,3.402173913043478,1940.0,8115.234375,81899.99999999984,710.0,-191.0,5.823170731707318,3.0,3.0,3.1062271062271063,16416371.0,-10.487804878048781,-136.0,4.146341463414634,344.0,0.012210012210012234,710.0,0.012210012210012234,-324.0,1.5502392344497606,944.0,8.708133971291865,-1820.0,4.516746411483253,12.197541123185271
1665,1330.0,5.913043478260869,10.032608695652174,1709.0,3.5,1931.0,8120.1171875,79026.31578947355,711.0,-161.0,4.908536585365854,3.0,3.0,3.111111111111111,16416531.0,-10.365853658536587,-225.0,6.859756097560976,340.0,0.012654012654012677,711.0,0.012654012654012677,-324.0,1.5502392344497606,948.0,8.650717703349281,-1808.0,4.535885167464115,12.160070740578734
1666,1329.0,5.9021739130434785,10.043478260869565,1710.0,3.4239130434782608,1938.0,8125.0,88323.5294117645,708.0,-160.0,4.878048780487806,3.0,3.0,3.115995115995116,16416691.0,-9.939024390243903,-313.0,9.542682926829269,326.0,0.01132201132201135,708.0,0.011322011322011348,-320.0,1.5311004784688995,936.0,8.650717703349281,-1808.0,4.4784688995215305,12.142087670811435
1667,1330.0,5.913043478260869,10.032608695652174,1709.0,3.4456521739130435,1936.0,8129.8828125,88323.5294117645,708.0,-136.0,4.146341463414634,3.0,3.0,3.120879120879121,16416851.0,-10.27439024390244,-394.0,12.01219512195122,337.0,0.01132201132201135,708.0,0.011322011322011348,-324.0,1.5502392344497606,928.0,8.650717703349281,-1808.0,4.440191387559809,12.144539485689473
1668,1334.0,5.891304347826087,9.989130434782608,1711.0,3.391304347826087,1941.0,8134.765625,88323.5294117645,708.0,-126.0,3.8414634146341466,3.0,3.0,3.1257631257631258,16417011.0,-10.792682926829269,-454.0,13.841463414634148,354.0,0.01132201132201135,708.0,0.011322011322011348,-328.0,1.569377990430622,932.0,8.688995215311005,-1816.0,4.45933014354067,12.082679294816975
1669,1332.0,5.869565217391304,10.01086956521739,1713.0,3.369565217391304,1943.0,8139.6484375,88323.5294117645,708.0,-102.0,3.1097560975609757,3.0,3.0,3.1306471306471306,16417171.0,-10.792682926829269,-485.0,14.786585365853659,354.0,0.01132201132201135,708.0,0.011322011322011348,-312.0,1.492822966507177,912.0,8.708133971291865,-1820.0,4.363636363636363,12.084009063521053
1670,1332.0,5.728260869565217,10.01086956521739,1726.0,3.369565217391304,1943.0,8144.53125,91928.57142857119,707.0,-72.0,2.1951219512195124,3.0,3.0,3.1355311355311355,16417331.0,-10.792682926829269,-529.0,16.128048780487806,354.0,0.010878010878010906,707.0,0.010878010878010906,-312.0,1.492822966507177,896.0,8.61244019138756,-1800.0,4.287081339712919,12.016008147294226
1671,1328.0,5.706521739130435,10.054347826086957,1728.0,3.3804347826086953,1942.0,8149.4140625,81899.99999999984,710.0,-48.0,1.4634146341463417,3.0,3.0,3.1404151404151404,16417491.0,-11.189024390243903,-543.0,16.554878048780488,367.0,0.012210012210012234,710.0,0.012210012210012234,-320.0,1.5311004784688995,888.0,8.669856459330143,-1812.0,4.248803827751196,12.04498401354599
1672,1325.0,5.630434782608695,10.08695652173913,1735.0,3.434782608695652,1937.0,8154.296875,88323.5294117645,708.0,-31.0,0.9451219512195123,3.0,3.0,3.1452991452991452,16417651.0,-11.219512195121952,-523.0,15.945121951219514,368.0,0.01132201132201135,708.0,0.011322011322011348,-344.0,1.645933014354067,888.0,8.708133971291865,-1820.0,4.248803827751196,12.05181394154687
1673,1330.0,5.58695652173913,10.032608695652174,1739.0,3.391304347826087,1941.0,8159.1796875,81899.99999999984,710.0,-6.0,0.1829268292682927,3.0,3.0,3.15018315018315,16417811.0,-10.914634146341465,-487.0,14.847560975609758,358.0,0.012210012210012234,710.0,0.012210012210012234,-336.0,1.6076555023923444,864.0,8.688995215311005,-1816.0,4.133971291866029,11.973648800405963
1674,1327.0,5.521739130434782,10.065217391304348,1745.0,3.391304347826087,1941.0,8164.0625,81899.99999999984,710.0,17.0,-0.5182926829268293,3.0,3.0,3.155067155067155,16417971.0,-10.853658536585368,-437.0,13.323170731707318,356.0,0.012210012210012234,710.0,0.012210012210012234,-336.0,1.6076555023923444,868.0,8.727272727272727,-1824.0,4.15311004784689,11.970762270564656
1675,1324.0,5.565217391304348,10.097826086956522,1741.0,3.467391304347826,1934.0,8168.9453125,76347.45762711852,712.0,40.0,-1.2195121951219514,3.0,3.0,3.15995115995116,16418131.0,-10.975609756097562,-393.0,11.981707317073171,360.0,0.013098013098013119,712.0,0.013098013098013117,-312.0,1.492822966507177,876.0,8.803827751196172,-1840.0,4.1913875598086126,12.039955928173613
1676,1309.0,5.510869565217392,10.26086956521739,1746.0,3.3369565217391304,1946.0,8173.828125,91928.57142857119,707.0,67.0,-2.0426829268292686,3.0,3.0,3.1648351648351647,16418291.0,-10.670731707317074,-323.0,9.847560975609756,350.0,0.010878010878010906,707.0,0.010878010878010906,-300.0,1.4354066985645932,876.0,8.861244019138756,-1852.0,4.1913875598086126,12.115709076534529
1677,1314.0,5.619565217391304,10.206521739130434,1736.0,3.4130434782608696,1939.0,8178.7109375,81899.99999999984,710.0,100.0,-3.0487804878048785,3.0,3.0,3.1697191697191696,16418451.0,-10.396341463414634,-267.0,8.140243902439025,341.0,0.012210012210012234,710.0,0.012210012210012234,-296.0,1.416267942583732,884.0,8.956937799043061,-1872.0,4.229665071770334,12.140900503189842
1678,1307.0,5.630434782608695,10.282608695652174,1735.0,3.2717391304347827,1952.0,8183.59375,84990.56603773567,709.0,132.0,-4.024390243902439,3.0,3.0,3.1746031746031744,16418611.0,-10.457317073170733,-224.0,6.829268292682928,343.0,0.011766011766011792,709.0,0.01176601176601179,-304.0,1.4545454545454546,888.0,8.956937799043061,-1872.0,4.248803827751196,12.171200202392928
1679,1303.0,5.739130434782608,10.326086956521738,1725.0,3.3043478260869565,1949.0,8188.4765625,84990.56603773567,709.0,161.0,-4.908536585365854,3.0,3.0,3.1794871794871793,16418771.0,-10.640243902439025,-183.0,5.579268292682928,349.0,0.011766011766011792,709.0,0.01176601176601179,-292.0,1.3971291866028708,892.0,9.014354066985646,-1884.0,4.267942583732057,12.267208506292782
1680,1301.0,5.771739130434782,10.347826086956522,1722.0,3.3260869565217392,1947.0,8193.359375,81899.99999999984,710.0,204.0,-6.219512195121951,3.0,3.0,3.184371184371184,16418931.0,-10.76219512195122,-146.0,4.451219512195123,353.0,0.012210012210012234,710.0,0.012210012210012234,-304.0,1.4545454545454546,900.0,9.052631578947368,-1892.0,4.30622009569378,12.306637711334238
1681,1304.0,5.83695652173913,10.315217391304348,1716.0,3.260869565217391,1953.0,8198.2421875,91928.57142857119,707.0,221.0,-6.737804878048781,3.0,3.0,3.1892551892551895,16419091.0,-10.853658536585368,-129.0,3.932926829268293,356.0,0.010878010878010906,707.0,0.010878010878010906,-300.0,1.4354066985645932,924.0,9.014354066985646,-1884.0,4.421052631578947,12.292560416280317
1682,1306.0,5.923913043478261,10.293478260869565,1708.0,3.282608695652174,1951.0,8203.125,91928.57142857119,707.0,245.0,-7.469512195121952,3.0,3.0,3.1941391941391943,16419251.0,-10.884146341463415,-91.0,2.7743902439024395,357.0,0.010878010878010906,707.0,0.010878010878010906,-304.0,1.4545454545454546,924.0,9.014354066985646,-1884.0,4.421052631578947,12.321686585141558
1683,1313.0,5.8478260869565215,10.217391304347826,1715.0,3.293478260869565,1950.0,8208.0078125,95840.42553191462,706.0,260.0,-7.926829268292684,3.0,3.0,3.199023199023199,16419411.0,-10.731707317073171,-62.0,1.8902439024390245,352.0,0.010434010434010463,706.0,0.010434010434010463,-300.0,1.4354066985645932,936.0,8.899521531100477,-1860.0,4.4784688995215305,12.224530832071725
1684,1320.0,5.9021739130434785,10.141304347826086,1710.0,3.25,1954.0,8212.890625,88323.5294117645,708.0,265.0,-8.079268292682928,3.0,3.0,3.203907203907204,16419571.0,-10.792682926829269,-36.0,1.0975609756097562,354.0,0.01132201132201135,708.0,0.011322011322011348,-300.0,1.4354066985645932,932.0,8.880382775119617,-1856.0,4.45933014354067,12.175557924590036
1685,1321.0,5.9021739130434785,10.130434782608695,1710.0,3.2391304347826084,1955.0,8217.7734375,84990.56603773567,709.0,281.0,-8.567073170731708,3.0,3.0,3.208791208791209,16419731.0,-10.487804878048781,-2.0,0.06097560975609757,344.0,0.011766011766011792,709.0,0.01176601176601179,-300.0,1.4354066985645932,932.0,8.822966507177034,-1844.0,4.45933014354067,12.163606856439992
1686,1325.0,5.9021739130434785,10.08695652173913,1710.0,3.3043478260869565,1949.0,8222.65625,84990.56603773567,709.0,279.0,-8.506097560975611,3.0,3.0,3.213675213675214,16419891.0,-10.182926829268293,14.0,-0.426829268292683,334.0,0.011766011766011792,709.0,0.01176601176601179,-300.0,1.4354066985645932,940.0,8.708133971291865,-1820.0,4.497607655502392,12.145001577893357
1687,1334.0,5.891304347826087,9.989130434782608,1711.0,3.282608695652174,1951.0,8227.5390625,81899.99999999984,710.0,292.0,-8.902439024390246,3.0,3.0,3.2185592185592187,16420051.0,-9.664634146341465,40.0,-1.2195121951219514,317.0,0.012210012210012234,710.0,0.012210012210012234,-316.0,1.5119617224880382,948.0,8.650717703349281,-1808.0,4.535885167464115,12.05262268597943
1688,1343.0,5.967391304347826,9.891304347826086,1704.0,3.293478260869565,1950.0,8232.421875,84990.56603773567,709.0,294.0,-8.963414634146343,3.0,3.0,3.2234432234432235,16420211.0,-9.786585365853659,52.0,-1.5853658536585367,321.0,0.011766011766011792,709.0,0.01176601176601179,-292.0,1.3971291866028708,948.0,8.631578947368421,-1804.0,4.535885167464115,12.012271214693317
1689,1345.0,6.010869565217392,9.869565217391305,1700.0,3.2391304347826084,1955.0,8237.3046875,84990.56603773567,709.0,300.0,-9.146341463414634,3.0,3.0,3.2283272283272284,16420371.0,-9.573170731707318,60.0,-1.829268292682927,314.0,0.011766011766011792,709.0,0.01176601176601179,-296.0,1.416267942583732,964.0,8.574162679425838,-1792.0,4.6124401913875595,12.001284784719173
1690,1347.0,6.021739130434782,9.847826086956522,1699.0,3.260869565217391,1953.0,8242.1875,88323.5294117645,708.0,290.0,-8.841463414634147,3.0,3.0,3.2332112332112333,16420531.0,-9.359756097560977,71.0,-2.164634146341464,307.0,0.01132201132201135,708.0,0.011322011322011348,-316.0,1.5119617224880382,972.0,8.459330143540669,-1768.0,4.650717703349282,11.994760986168583
1691,1350.0,6.065217391304348,9.815217391304348,1695.0,3.3260869565217392,1947.0,8247.0703125,88323.5294117645,708.0,280.0,-8.536585365853659,3.0,3.0,3.238095238095238,16420691.0,-9.420731707317074,67.0,-2.0426829268292686,309.0,0.01132201132201135,708.0,0.011322011322011348,-304.0,1.4545454545454546,988.0,8.401913875598085,-1756.0,4.7272727272727275,12.007839476137583
1692,1350.0,6.032608695652174,9.815217391304348,1698.0,3.3369565217391304,1946.0,8251.953125,84990.56603773567,709.0,274.0,-8.353658536585368,3.0,3.0,3.242979242979243,16420851.0,-8.658536585365855,58.0,-1.7682926829268295,284.0,0.011766011766011792,709.0,0.01176601176601179,-308.0,1.4736842105263157,976.0,8.401913875598085,-1756.0,4.669856459330143,11.994421159080536
1693,1358.0,6.08695652173913,9.728260869565217,1693.0,3.402173913043478,1940.0,8256.8359375,84990.56603773567,709.0,262.0,-7.987804878048781,3.0,3.0,3.247863247863248,16421011.0,-8.048780487804878,68.0,-2.073170731707317,264.0,0.011766011766011792,709.0,0.01176601176601179,-304.0,1.4545454545454546,980.0,8.401913875598085,-1756.0,4.688995215311005,11.969331083166255
1694,1360.0,6.119565217391304,9.706521739130434,1690.0,3.260869565217391,1953.0,8261.71875,84990.56603773567,709.0,236.0,-7.195121951219513,3.0,3.0,3.2527472527472527,16421171.0,-7.743902439024391,71.0,-2.164634146341464,254.0,0.011766011766011792,709.0,0.01176601176601179,-288.0,1.3779904306220094,992.0,8.30622009569378,-1736.0,4.746411483253588,11.928910807088728
1695,1361.0,6.1521739130434785,9.695652173913043,1687.0,3.3260869565217392,1947.0,8266.6015625,79026.31578947355,711.0,225.0,-6.859756097560976,3.0,3.0,3.2576312576312576,16421331.0,-7.225609756097562,83.0,-2.530487804878049,237.0,0.012654012654012677,711.0,0.012654012654012677,-284.0,1.3588516746411483,984.0,8.287081339712918,-1732.0,4.708133971291866,11.954822013571823
1696,1357.0,6.119565217391304,9.73913043478261,1690.0,3.282608695652174,1951.0,8271.484375,81899.99999999984,710.0,204.0,-6.219512195121951,3.0,3.0,3.2625152625152625,16421491.0,-6.585365853658537,90.0,-2.7439024390243905,216.0,0.012210012210012234,710.0,0.012210012210012234,-300.0,1.4354066985645932,996.0,8.344497607655502,-1744.0,4.765550239234449,11.961407104700752
1697,1361.0,6.119565217391304,9.695652173913043,1690.0,3.3478260869565215,1945.0,8276.3671875,84990.56603773567,709.0,174.0,-5.3048780487804885,3.0,3.0,3.2673992673992673,16421651.0,-6.097560975609757,93.0,-2.8353658536585367,200.0,0.011766011766011792,709.0,0.01176601176601179,-292.0,1.3971291866028708,992.0,8.363636363636363,-1748.0,4.746411483253588,11.94414873634437
1698,1361.0,6.184782608695652,9.695652173913043,1684.0,3.3260869565217392,1947.0,8281.25,79026.31578947355,711.0,154.0,-4.695121951219512,3.0,3.0,3.272283272283272,16421811.0,-5.2439024390243905,107.0,-3.26219512195122,172.0,0.012654012654012677,711.0,0.012654012654012677,-300.0,1.4354066985645932,992.0,8.30622009569378,-1736.0,4.746411483253588,11.971635704308452
1699,1362.0,6.130434782608695,9.684782608695652,1689.0,3.282608695652174,1951.0,8286.1328125,88323.5294117645,708.0,131.0,-3.9939024390243905,3.0,3.0,3.277167277167277,16421971.0,-4.634146341463415,130.0,-3.963414634146342,152.0,0.01132201132201135,708.0,0.011322011322011348,-300.0,1.4354066985645932,996.0,8.325358851674642,-1740.0,4.765550239234449,11.922783427131584
1700,1362.0,6.141304347826087,9.684782608695652,1688.0,3.3260869565217392,1947.0,8291.015625,81899.99999999984,710.0,111.0,-3.3841463414634148,3.0,3.0,3.282051282051282,16422131.0,-4.176829268292684,172.0,-5.2439024390243905,137.0,0.012210012210012234,710.0,0.012210012210012234,-312.0,1.492822966507177,992.0,8.267942583732058,-1728.0,4.746411483253588,11.940414051140161
1701,1363.0,6.173913043478261,9.67391304347826,1685.0,3.3152173913043477,1948.0,8295.8984375,84990.56603773567,709.0,94.0,-2.8658536585365857,3.0,3.0,3.286935286935287,16422291.0,-3.353658536585366,244.0,-7.439024390243903,110.0,0.011766011766011792,709.0,0.01176601176601179,-312.0,1.492822966507177,996.0,8.30622009569378,-1736.0,4.765550239234449,11.9453950203757
1702,1363.0,6.163043478260869,9.67391304347826,1686.0,3.3043478260869565,1949.0,8300.78125,91928.57142857119,707.0,62.0,-1.8902439024390245,3.0,3.0,3.2918192918192917,16422451.0,-2.8658536585365857,328.0,-10.000000000000002,94.0,0.010878010878010906,707.0,0.010878010878010906,-308.0,1.4736842105263157,996.0,8.287081339712918,-1732.0,4.765550239234449,11.936767277763199
1703,1359.0,6.206521739130435,9.717391304347826,1682.0,3.3152173913043477,1948.0,8305.6640625,84990.56603773567,709.0,29.0,-0.8841463414634148,3.0,3.0,3.2967032967032965,16422611.0,-2.408536585365854,462.0,-14.085365853658537,79.0,0.011766011766011792,709.0,0.01176601176601179,-316.0,1.5119617224880382,996.0,8.344497607655502,-1744.0,4.765550239234449,11.997469408659487
1704,1362.0,6.217391304347826,9.684782608695652,1681.0,3.3804347826086953,1942.0,8310.546875,88323.5294117645,708.0,-21.0,0.6402439024390244,3.0,3.0,3.3015873015873014,16422771.0,-1.1585365853658538,604.0,-18.414634146341466,38.0,0.01132201132201135,708.0,0.011322011322011348,-304.0,1.4545454545454546,1024.0,8.325358851674642,-1740.0,4.899521531100478,11.994928433656634
1705,1360.0,6.206521739130435,9.706521739130434,1682.0,3.3478260869565215,1945.0,8315.4296875,88323.5294117645,708.0,-78.0,2.378048780487805,3.0,3.0,3.3064713064713063,16422931.0,-0.3353658536585366,728.0,-22.195121951219516,11.0,0.01132201132201135,708.0,0.011322011322011348,-304.0,1.4545454545454546,1012.0,8.363636363636363,-1748.0,4.842105263157895,11.997725446059224
1706,1356.0,6.315217391304348,9.75,1672.0,3.3260869565217392,1947.0,8320.3125,100099.99999999968,705.0,-141.0,4.298780487804878,3.0,3.0,3.311355311355311,16423091.0,0.4573170731707317,867.0,-26.432926829268297,-15.0,0.009990009990010023,705.0,0.009990009990010021,-308.0,1.4736842105263157,1020.0,8.344497607655502,-1744.0,4.880382775119617,12.083349086316133
1707,1351.0,6.3478260869565215,9.804347826086957,1669.0,3.391304347826087,1941.0,8325.1953125,84990.56603773567,709.0,-199.0,6.067073170731708,3.0,3.0,3.3162393162393164,16423251.0,1.4634146341463417,1016.0,-30.975609756097565,-48.0,0.011766011766011792,709.0,0.01176601176601179,-324.0,1.5502392344497606,1012.0,8.401913875598085,-1756.0,4.842105263157895,12.162280933473209
