,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
1370,5.032608695652174,2957.0,1790.0,-7.6521739130434785,1640.0,6.663043478260869,20986.328125,710.0,81899.99999999984,-1667.0,50.82317073170732,3.0,3.0,4.673992673992674,8065732.0,26.615853658536587,1641.0,-50.03048780487806,-873.0,710.0,0.012210012210012234,0.012210012210012234,-888.0,4.248803827751196,-11.866028708133971,660.0,2480.0,3.1578947368421053,11.326034799178913
1371,4.543478260869565,2922.0,1835.0,-7.271739130434782,1723.0,5.760869565217392,20991.2109375,710.0,81899.99999999984,-1650.0,50.304878048780495,3.0,3.0,4.678876678876679,8065892.0,52.50000000000001,1910.0,-58.23170731707317,-1722.0,710.0,0.012210012210012234,0.012210012210012234,-884.0,4.229665071770334,-10.066985645933014,556.0,2104.0,2.660287081339713,10.330004977517618
1372,3.8152173913043477,2791.0,1902.0,-5.8478260869565215,1609.0,7.0,20996.09375,711.0,79026.31578947355,-198.0,6.036585365853659,3.0,3.0,4.683760683760684,8066052.0,38.90243902439025,1938.0,-59.085365853658544,-1276.0,711.0,0.012654012654012677,0.012654012654012677,-1096.0,5.244019138755981,0.1339712918660287,468.0,-28.0,2.2392344497607652,9.887009339845916
1373,3.9891304347826084,2615.0,1886.0,-3.934782608695652,1593.0,7.173913043478261,21000.9765625,711.0,79026.31578947355,-304.0,9.26829268292683,3.0,3.0,4.688644688644689,8066212.0,37.926829268292686,1599.0,-48.75000000000001,-1244.0,711.0,0.012654012654012677,0.012654012654012677,-1104.0,5.282296650717703,-7.732057416267942,588.0,1616.0,2.813397129186603,9.102785516466383
1374,4.5978260869565215,2809.0,1830.0,-6.043478260869565,1647.0,6.58695652173913,21005.859375,710.0,81899.99999999984,-1070.0,32.6219512195122,3.0,3.0,4.693528693528694,8066372.0,50.09146341463415,1663.0,-50.701219512195124,-1643.0,710.0,0.012210012210012234,0.012210012210012234,-1040.0,4.976076555023924,-10.258373205741627,576.0,2144.0,2.755980861244019,10.052444003066249
1375,4.467391304347826,2712.0,1842.0,-4.989130434782608,1617.0,6.913043478260869,21010.7421875,709.0,84990.56603773567,-930.0,28.353658536585368,3.0,3.0,4.698412698412699,8066532.0,48.07926829268293,1662.0,-50.67073170731708,-1577.0,709.0,0.011766011766011792,0.01176601176601179,-1160.0,5.55023923444976,-6.162679425837321,556.0,1288.0,2.660287081339713,9.624924814966702
1376,4.195652173913043,2624.0,1867.0,-4.032608695652174,1601.0,7.08695652173913,21015.625,710.0,81899.99999999984,-846.0,25.792682926829272,3.0,3.0,4.7032967032967035,8066692.0,43.018292682926834,1624.0,-49.51219512195122,-1411.0,710.0,0.012210012210012234,0.012210012210012234,-1048.0,5.0143540669856455,-9.607655502392344,448.0,2008.0,2.1435406698564594,9.170080850119675
1377,4.119565217391305,2641.0,1874.0,-4.217391304347826,1626.0,6.815217391304348,21020.5078125,709.0,84990.56603773567,-634.0,19.32926829268293,3.0,3.0,4.708180708180708,8066852.0,40.640243902439025,1445.0,-44.054878048780495,-1333.0,709.0,0.011766011766011792,0.01176601176601179,-1076.0,5.148325358851674,-6.679425837320574,544.0,1396.0,2.602870813397129,9.011348128058652
1378,4.228260869565217,2660.0,1864.0,-4.423913043478261,1605.0,7.043478260869565,21025.390625,710.0,81899.99999999984,-408.0,12.439024390243903,3.0,3.0,4.713064713064713,8067012.0,35.97560975609756,1398.0,-42.6219512195122,-1180.0,710.0,0.012210012210012234,0.012210012210012234,-1100.0,5.263157894736842,-7.904306220095694,572.0,1652.0,2.736842105263158,9.330583186955446
1379,4.510869565217392,2648.0,1838.0,-4.293478260869565,1590.0,7.206521739130435,21030.2734375,710.0,81899.99999999984,-285.0,8.689024390243903,3.0,3.0,4.717948717948718,8067172.0,31.707317073170735,1244.0,-37.926829268292686,-1040.0,710.0,0.012210012210012234,0.012210012210012234,-1144.0,5.473684210526316,-7.464114832535885,616.0,1560.0,2.9473684210526314,9.524487145643256
1380,4.369565217391305,2648.0,1851.0,-4.293478260869565,1586.0,7.25,21035.15625,710.0,81899.99999999984,-250.0,7.621951219512196,3.0,3.0,4.722832722832723,8067332.0,29.969512195121954,1019.0,-31.06707317073171,-983.0,710.0,0.012210012210012234,0.012210012210012234,-1144.0,5.473684210526316,-7.4066985645933014,584.0,1548.0,2.7942583732057416,9.491551810193918
1381,3.9782608695652173,2634.0,1887.0,-4.141304347826087,1602.0,7.076086956521739,21040.0390625,710.0,81899.99999999984,-147.0,4.481707317073171,3.0,3.0,4.727716727716728,8067492.0,30.182926829268297,902.0,-27.500000000000004,-990.0,710.0,0.012210012210012234,0.012210012210012234,-1108.0,5.301435406698564,-7.483253588516746,444.0,1564.0,2.124401913875598,9.11306577743704
1382,3.5869565217391304,2619.0,1923.0,-3.9782608695652173,1605.0,7.043478260869565,21044.921875,711.0,79026.31578947355,-43.0,1.3109756097560976,3.0,3.0,4.732600732600733,8067652.0,28.750000000000004,824.0,-25.121951219512198,-943.0,711.0,0.012654012654012677,0.012654012654012677,-1116.0,5.339712918660287,-7.062200956937799,376.0,1476.0,1.7990430622009568,8.848920987696909
1383,3.358695652173913,2603.0,1944.0,-3.8043478260869565,1602.0,7.076086956521739,21049.8046875,710.0,81899.99999999984,68.0,-2.073170731707317,3.0,3.0,4.7374847374847375,8067812.0,25.51829268292683,740.0,-22.5609756097561,-837.0,710.0,0.012210012210012234,0.012210012210012234,-1112.0,5.320574162679426,-6.8708133971291865,332.0,1436.0,1.588516746411483,8.707749736989552
1384,3.293478260869565,2578.0,1950.0,-3.532608695652174,1604.0,7.054347826086956,21054.6875,712.0,76347.45762711852,166.0,-5.060975609756098,3.0,3.0,4.742368742368742,8067972.0,21.585365853658537,642.0,-19.573170731707318,-708.0,712.0,0.013098013098013119,0.013098013098013117,-1092.0,5.22488038277512,-6.717703349282297,344.0,1404.0,1.645933014354067,8.549277542742166
1385,3.434782608695652,2590.0,1937.0,-3.6630434782608696,1605.0,7.043478260869565,21059.5703125,708.0,88323.5294117645,264.0,-8.048780487804878,3.0,3.0,4.747252747252747,8068132.0,18.50609756097561,599.0,-18.262195121951223,-607.0,708.0,0.01132201132201135,0.011322011322011348,-1096.0,5.244019138755981,-6.909090909090909,384.0,1444.0,1.8373205741626792,8.650214165208267
1386,3.5543478260869565,2595.0,1926.0,-3.717391304347826,1608.0,7.010869565217391,21064.453125,710.0,81899.99999999984,343.0,-10.457317073170733,3.0,3.0,4.752136752136752,8068292.0,15.884146341463417,527.0,-16.06707317073171,-521.0,710.0,0.012210012210012234,0.012210012210012234,-1112.0,5.320574162679426,-6.985645933014354,416.0,1460.0,1.9904306220095693,8.695095090851012
1387,3.641304347826087,2599.0,1918.0,-3.760869565217391,1601.0,7.08695652173913,21069.3359375,712.0,76347.45762711852,434.0,-13.231707317073171,3.0,3.0,4.757020757020757,8068452.0,13.506097560975611,430.0,-13.109756097560977,-443.0,712.0,0.013098013098013119,0.013098013098013117,-1124.0,5.37799043062201,-7.023923444976076,420.0,1468.0,2.0095693779904304,8.810686124309298
1388,3.760869565217391,2593.0,1907.0,-3.6956521739130435,1588.0,7.228260869565217,21074.21875,712.0,76347.45762711852,511.0,-15.579268292682928,3.0,3.0,4.761904761904762,8068612.0,10.182926829268293,349.0,-10.640243902439025,-334.0,712.0,0.013098013098013119,0.013098013098013117,-1140.0,5.454545454545454,-7.08133971291866,436.0,1480.0,2.0861244019138754,8.947052032687322
1389,3.7282608695652173,2593.0,1910.0,-3.6956521739130435,1571.0,7.413043478260869,21079.1015625,709.0,84990.56603773567,608.0,-18.53658536585366,3.0,3.0,4.766788766788767,8068772.0,5.945121951219512,272.0,-8.292682926829269,-195.0,709.0,0.011766011766011792,0.01176601176601179,-1184.0,5.665071770334928,-7.177033492822966,468.0,1500.0,2.2392344497607652,9.083555895829859
1390,3.858695652173913,2606.0,1898.0,-3.8369565217391304,1565.0,7.478260869565217,21083.984375,713.0,73844.26229508186,712.0,-21.707317073170735,3.0,3.0,4.771672771672772,8068932.0,2.103658536585366,224.0,-6.829268292682928,-69.0,713.0,0.013542013542013561,0.01354201354201356,-1168.0,5.588516746411483,-7.119617224880383,476.0,1488.0,2.277511961722488,9.248575734624906
1391,3.8152173913043477,2600.0,1902.0,-3.7717391304347827,1571.0,7.413043478260869,21088.8671875,712.0,76347.45762711852,812.0,-24.75609756097561,3.0,3.0,4.7765567765567765,8069092.0,-1.402439024390244,163.0,-4.969512195121951,46.0,712.0,0.013098013098013119,0.013098013098013117,-1188.0,5.684210526315789,-7.0047846889952154,480.0,1464.0,2.2966507177033493,9.150689232049688
1392,3.8369565217391304,2591.0,1900.0,-3.6739130434782608,1579.0,7.326086956521739,21093.75,710.0,81899.99999999984,919.0,-28.01829268292683,3.0,3.0,4.781440781440781,8069252.0,-6.5548780487804885,99.0,-3.0182926829268295,215.0,710.0,0.012210012210012234,0.012210012210012234,-1168.0,5.588516746411483,-6.8708133971291865,448.0,1436.0,2.1435406698564594,9.049387962468739
1393,3.8043478260869565,2588.0,1903.0,-3.641304347826087,1627.0,6.804347826086956,21098.6328125,712.0,76347.45762711852,982.0,-29.939024390243905,3.0,3.0,4.786324786324786,8069412.0,-6.128048780487806,221.0,-6.737804878048781,201.0,712.0,0.013098013098013119,0.013098013098013117,-1036.0,4.956937799043062,-6.889952153110047,448.0,1440.0,2.1435406698564594,8.604144877541522
1394,3.782608695652174,2585.0,1905.0,-3.608695652173913,1625.0,6.826086956521739,21103.515625,710.0,81899.99999999984,1019.0,-31.06707317073171,3.0,3.0,4.791208791208791,8069572.0,-11.371951219512196,181.0,-5.5182926829268295,373.0,710.0,0.012210012210012234,0.012210012210012234,-1040.0,4.976076555023924,-6.698564593301435,428.0,1400.0,2.047846889952153,8.598039078327021
1395,3.8369565217391304,2572.0,1900.0,-3.467391304347826,1644.0,6.619565217391304,21108.3984375,709.0,84990.56603773567,1072.0,-32.6829268292683,3.0,3.0,4.796092796092796,8069732.0,-14.817073170731708,170.0,-5.182926829268293,486.0,709.0,0.011766011766011792,0.01176601176601179,-976.0,4.669856459330143,-6.717703349282297,444.0,1404.0,2.124401913875598,8.400219132527445
1396,3.9456521739130435,2571.0,1890.0,-3.4565217391304346,1668.0,6.358695652173913,21113.28125,708.0,88323.5294117645,1158.0,-35.30487804878049,3.0,3.0,4.800976800976801,8069892.0,-17.439024390243905,205.0,-6.250000000000001,572.0,708.0,0.01132201132201135,0.011322011322011348,-944.0,4.516746411483253,-6.698564593301435,496.0,1400.0,2.373205741626794,8.243101601191231
1397,4.043478260869565,2573.0,1881.0,-3.4782608695652173,1673.0,6.304347826086956,21118.1640625,711.0,79026.31578947355,1248.0,-38.04878048780488,3.0,3.0,4.805860805860806,8070052.0,-19.908536585365855,250.0,-7.621951219512196,653.0,711.0,0.012654012654012677,0.012654012654012677,-948.0,4.535885167464115,-6.62200956937799,524.0,1384.0,2.5071770334928227,8.257894201015214
1398,4.293478260869565,2571.0,1858.0,-3.4565217391304346,1680.0,6.228260869565217,21123.046875,707.0,91928.57142857119,1314.0,-40.0609756097561,3.0,3.0,4.8107448107448105,8070212.0,-22.469512195121954,270.0,-8.231707317073171,737.0,707.0,0.010878010878010906,0.010878010878010906,-896.0,4.287081339712919,-6.583732057416268,580.0,1376.0,2.77511961722488,8.317014582709238
1399,4.5978260869565215,2570.0,1830.0,-3.4456521739130435,1711.0,5.891304347826087,21127.9296875,709.0,84990.56603773567,1280.0,-39.024390243902445,3.0,3.0,4.815628815628815,8070372.0,-24.725609756097562,257.0,-7.835365853658537,811.0,709.0,0.011766011766011792,0.01176601176601179,-828.0,3.9617224880382773,-6.564593301435407,592.0,1372.0,2.832535885167464,8.229215670293502
1400,4.771739130434782,2560.0,1814.0,-3.3369565217391304,1700.0,6.010869565217392,21132.8125,706.0,95840.42553191462,1377.0,-41.98170731707317,3.0,3.0,4.82051282051282,8070532.0,-28.04878048780488,66.0,-2.0121951219512195,920.0,706.0,0.010434010434010463,0.010434010434010463,-900.0,4.30622009569378,-6.526315789473684,692.0,1364.0,3.311004784688995,8.368711136546448
1401,4.945652173913043,2564.0,1798.0,-3.3804347826086953,1703.0,5.978260869565217,21137.6953125,712.0,76347.45762711852,1444.0,-44.024390243902445,3.0,3.0,4.825396825396825,8070692.0,-30.030487804878053,-61.0,1.8597560975609757,985.0,712.0,0.013098013098013119,0.013098013098013117,-852.0,4.0765550239234445,-6.430622009569378,736.0,1344.0,3.5215311004784686,8.463239200765637
1402,5.076086956521739,2554.0,1786.0,-3.2717391304347827,1709.0,5.913043478260869,21142.578125,711.0,79026.31578947355,1520.0,-46.34146341463415,3.0,3.0,4.83028083028083,8070852.0,-32.83536585365854,-249.0,7.591463414634147,1077.0,711.0,0.012654012654012677,0.012654012654012677,-868.0,4.15311004784689,-6.296650717703349,744.0,1316.0,3.5598086124401913,8.45192397644416
1403,5.0978260869565215,2539.0,1784.0,-3.108695652173913,1707.0,5.934782608695652,21147.4609375,710.0,81899.99999999984,1593.0,-48.56707317073171,3.0,3.0,4.835164835164835,8071012.0,-37.01219512195122,-459.0,13.993902439024392,1214.0,710.0,0.012210012210012234,0.012210012210012234,-872.0,4.172248803827751,-6.258373205741626,748.0,1308.0,3.5789473684210527,8.418637899516513
1404,5.0,2533.0,1793.0,-3.043478260869565,1693.0,6.08695652173913,21152.34375,711.0,79026.31578947355,1641.0,-50.03048780487806,3.0,3.0,4.84004884004884,8071172.0,-41.09756097560976,-672.0,20.48780487804878,1348.0,711.0,0.012654012654012677,0.012654012654012677,-880.0,4.2105263157894735,-6.143540669856459,724.0,1284.0,3.464114832535885,8.444749825893492
1405,4.826086956521739,2518.0,1809.0,-2.880434782608696,1695.0,6.065217391304348,21157.2265625,711.0,79026.31578947355,1672.0,-50.97560975609757,3.0,3.0,4.844932844932845,8071332.0,-45.60975609756098,-833.0,25.396341463414636,1496.0,711.0,0.012654012654012677,0.012654012654012677,-892.0,4.267942583732057,-5.971291866028708,676.0,1248.0,3.2344497607655502,8.26891056019788
1406,4.58695652173913,2513.0,1831.0,-2.8260869565217392,1682.0,6.206521739130435,21162.109375,713.0,73844.26229508186,1709.0,-52.10365853658537,3.0,3.0,4.8498168498168495,8071492.0,-50.1219512195122,-1012.0,30.853658536585368,1644.0,713.0,0.013542013542013561,0.01354201354201356,-896.0,4.287081339712919,-5.894736842105263,624.0,1232.0,2.985645933014354,8.218749887692539
1407,4.33695652173913,2512.0,1854.0,-2.8152173913043477,1685.0,6.173913043478261,21166.9921875,711.0,79026.31578947355,1750.0,-53.35365853658537,3.0,3.0,4.854700854700854,8071652.0,-54.51219512195122,-1165.0,35.518292682926834,1788.0,711.0,0.012654012654012677,0.012654012654012677,-912.0,4.363636363636363,-5.85645933014354,560.0,1224.0,2.679425837320574,8.053064205641789
1408,4.032608695652174,2508.0,1882.0,-2.7717391304347827,1679.0,6.239130434782608,21171.875,710.0,81899.99999999984,1873.0,-57.10365853658537,3.0,3.0,4.859584859584859,8071812.0,-59.51219512195122,-1401.0,42.713414634146346,1952.0,710.0,0.012210012210012234,0.012210012210012234,-944.0,4.516746411483253,-5.779904306220096,484.0,1208.0,2.3157894736842106,7.929137360499156
1409,3.6739130434782608,2492.0,1915.0,-2.5978260869565215,1672.0,6.315217391304348,21176.7578125,710.0,81899.99999999984,1993.0,-60.76219512195122,3.0,3.0,4.864468864468864,8071972.0,-63.23170731707317,-1551.0,47.28658536585366,2074.0,710.0,0.012210012210012234,0.012210012210012234,-948.0,4.535885167464115,-5.684210526315789,404.0,1188.0,1.9330143540669855,7.754244523391329
1410,3.3369565217391304,2495.0,1946.0,-2.630434782608696,1659.0,6.456521739130435,21181.640625,711.0,79026.31578947355,2148.0,-65.48780487804879,3.0,3.0,4.869352869352869,8072132.0,-67.8658536585366,-1691.0,51.554878048780495,2226.0,711.0,0.012654012654012677,0.012654012654012677,-956.0,4.574162679425837,-5.626794258373206,324.0,1176.0,1.5502392344497606,7.729239221385172
1411,2.9891304347826084,2478.0,1978.0,-2.4456521739130435,1662.0,6.423913043478261,21186.5234375,711.0,79026.31578947355,2315.0,-70.57926829268294,3.0,3.0,4.874236874236874,8072292.0,-73.71951219512196,-1821.0,55.518292682926834,2418.0,711.0,0.012654012654012677,0.012654012654012677,-972.0,4.650717703349282,-5.3971291866028706,260.0,1128.0,1.244019138755981,7.495516933613011
1412,2.8043478260869565,2469.0,1995.0,-2.3478260869565215,1664.0,6.4021739130434785,21191.40625,707.0,91928.57142857119,2485.0,-75.76219512195122,3.0,3.0,4.8791208791208796,8072452.0,-79.1158536585366,-1880.0,57.31707317073171,2595.0,707.0,0.010878010878010906,0.010878010878010906,-952.0,4.555023923444976,-5.320574162679426,224.0,1112.0,1.0717703349282297,7.373227575297446
1413,2.7717391304347827,2454.0,1998.0,-2.1847826086956523,1683.0,6.195652173913043,21196.2890625,712.0,76347.45762711852,2631.0,-80.21341463414635,3.0,3.0,4.884004884004884,8072612.0,-82.7439024390244,-1866.0,56.89024390243903,2714.0,712.0,0.013098013098013119,0.013098013098013117,-896.0,4.287081339712919,-5.1291866028708135,212.0,1072.0,1.014354066985646,7.130351934831531
1414,2.793478260869565,2438.0,1996.0,-2.010869565217391,1686.0,6.163043478260869,21201.171875,710.0,81899.99999999984,2751.0,-83.8719512195122,3.0,3.0,4.888888888888889,8072772.0,-86.85975609756099,-1872.0,57.07317073170732,2849.0,710.0,0.012210012210012234,0.012210012210012234,-916.0,4.382775119617225,-4.937799043062201,212.0,1032.0,1.014354066985646,7.059052494294278
1415,2.858695652173913,2422.0,1990.0,-1.8369565217391304,1693.0,6.08695652173913,21206.0546875,710.0,81899.99999999984,2863.0,-87.28658536585367,3.0,3.0,4.893772893772894,8072932.0,-90.79268292682927,-1868.0,56.951219512195124,2978.0,710.0,0.012210012210012234,0.012210012210012234,-876.0,4.1913875598086126,-4.746411483253588,224.0,992.0,1.0717703349282297,6.971197156303965
1416,2.9565217391304346,2393.0,1981.0,-1.5217391304347825,1714.0,5.858695652173913,21210.9375,709.0,84990.56603773567,2984.0,-90.97560975609757,3.0,3.0,4.898656898656899,8073092.0,-94.72560975609757,-1895.0,57.774390243902445,3107.0,709.0,0.011766011766011792,0.01176601176601179,-836.0,4.0,-4.382775119617225,264.0,916.0,1.263157894736842,6.736544033838773
1417,2.9456521739130435,2382.0,1982.0,-1.4021739130434783,1727.0,5.717391304347826,21215.8203125,711.0,79026.31578947355,3135.0,-95.57926829268294,3.0,3.0,4.903540903540904,8073252.0,-98.71951219512196,-1892.0,57.6829268292683,3238.0,711.0,0.012654012654012677,0.012654012654012677,-804.0,3.8468899521531097,-4.15311004784689,272.0,868.0,1.3014354066985645,6.582668284148187
1418,2.9891304347826084,2369.0,1978.0,-1.2608695652173914,1744.0,5.532608695652174,21220.703125,710.0,81899.99999999984,3306.0,-100.79268292682927,3.0,3.0,4.908424908424909,8073412.0,-102.50000000000001,-1917.0,58.44512195121952,3362.0,710.0,0.012210012210012234,0.012210012210012234,-760.0,3.6363636363636362,-4.095693779904306,288.0,856.0,1.3779904306220094,6.413614565581659
1419,3.0,2360.0,1977.0,-1.1630434782608696,1759.0,5.369565217391304,21225.5859375,711.0,79026.31578947355,3486.0,-106.28048780487806,3.0,3.0,4.913308913308914,8073572.0,-106.21951219512196,-1923.0,58.62804878048781,3484.0,711.0,0.012654012654012677,0.012654012654012677,-720.0,3.4449760765550237,-4.114832535885167,288.0,860.0,1.3779904306220094,6.259784401730116
1420,3.0978260869565215,2347.0,1968.0,-1.0217391304347825,1773.0,5.217391304347826,21230.46875,712.0,76347.45762711852,3646.0,-111.15853658536587,3.0,3.0,4.9181929181929185,8073732.0,-109.39024390243904,-1927.0,58.75000000000001,3588.0,712.0,0.013098013098013119,0.013098013098013117,-716.0,3.4258373205741623,-3.9808612440191387,296.0,832.0,1.416267942583732,6.1531820498319645
1421,3.152173913043478,2348.0,1963.0,-1.0326086956521738,1786.0,5.076086956521739,21235.3515625,709.0,84990.56603773567,3806.0,-116.03658536585367,3.0,3.0,4.923076923076923,8073892.0,-113.14024390243904,-1972.0,60.1219512195122,3711.0,709.0,0.011766011766011792,0.01176601176601179,-672.0,3.215311004784689,-4.019138755980861,304.0,840.0,1.4545454545454546,6.063756252239898
1422,3.1304347826086953,2356.0,1965.0,-1.1195652173913042,1784.0,5.0978260869565215,21240.234375,713.0,73844.26229508186,3958.0,-120.67073170731709,3.0,3.0,4.927960927960928,8074052.0,-115.97560975609757,-2016.0,61.463414634146346,3804.0,713.0,0.013542013542013561,0.01354201354201356,-640.0,3.062200956937799,-4.019138755980861,300.0,840.0,1.4354066985645932,6.086121837181147
1423,3.0652173913043477,2355.0,1971.0,-1.108695652173913,1809.0,4.826086956521739,21245.1171875,712.0,76347.45762711852,4147.0,-126.43292682926831,3.0,3.0,4.932844932844933,8074212.0,-119.17682926829269,-2049.0,62.46951219512196,3909.0,712.0,0.013098013098013119,0.013098013098013117,-616.0,2.9473684210526314,-4.019138755980861,288.0,840.0,1.3779904306220094,5.823734112836302
