,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
3109,1635.0,10.782608695652174,1261.0,6.717391304347826,0.4891304347826087,2208.0,29848.6328125,710.0,81899.99999999984,-5367.0,163.62804878048783,3.0,3.0,4.166056166056166,4309173.0,3929.0,39.420731707317074,-1293.0,-119.78658536585367,710.0,0.012210012210012234,0.012210012210012234,-1.645933014354067,344.0,4.861244019138756,2024.0,9.68421052631579,-1016.0,12.71327042115884
3110,1642.0,10.771739130434783,1262.0,6.641304347826087,0.43478260869565216,2213.0,29853.515625,710.0,81899.99999999984,-5368.0,163.65853658536588,3.0,3.0,4.170940170940171,4309333.0,3829.0,41.554878048780495,-1363.0,-116.73780487804879,710.0,0.012210012210012234,0.012210012210012234,-1.7607655502392343,368.0,4.746411483253588,2028.0,9.703349282296651,-992.0,12.662003129498025
3111,1649.0,10.804347826086957,1259.0,6.565217391304348,0.358695652173913,2220.0,29858.3984375,711.0,79026.31578947355,-5340.0,162.8048780487805,3.0,3.0,4.175824175824176,4309493.0,3698.0,43.04878048780488,-1412.0,-112.7439024390244,711.0,0.012654012654012677,0.012654012654012677,-1.894736842105263,396.0,4.650717703349282,2036.0,9.741626794258373,-972.0,12.647714177393617
3112,1660.0,10.826086956521738,1257.0,6.445652173913043,0.19565217391304346,2235.0,29863.28125,710.0,81899.99999999984,-5303.0,161.6768292682927,3.0,3.0,4.180708180708181,4309653.0,3556.0,44.75609756097561,-1468.0,-108.41463414634147,710.0,0.012210012210012234,0.012210012210012234,-2.1052631578947367,440.0,4.516746411483253,2040.0,9.760765550239235,-944.0,12.60114560309486
3113,1668.0,10.847826086956522,1255.0,6.358695652173913,0.07608695652173914,2246.0,29868.1640625,710.0,81899.99999999984,-5271.0,160.70121951219514,3.0,3.0,4.185592185592186,4309813.0,3438.0,46.03658536585366,-1510.0,-104.81707317073172,710.0,0.012210012210012234,0.012210012210012234,-2.1626794258373203,452.0,4.363636363636363,2048.0,9.799043062200957,-912.0,12.574344135372732
3114,1680.0,10.880434782608695,1252.0,6.228260869565217,0.021739130434782608,2251.0,29873.046875,712.0,76347.45762711852,-5261.0,160.39634146341464,3.0,3.0,4.190476190476191,4309973.0,3316.0,48.29268292682927,-1584.0,-101.09756097560977,712.0,0.013098013098013119,0.013098013098013117,-2.1626794258373203,452.0,4.248803827751196,2056.0,9.837320574162678,-888.0,12.536968018933065
3115,1693.0,10.92391304347826,1248.0,6.08695652173913,-0.021739130434782608,2255.0,29877.9296875,710.0,81899.99999999984,-5261.0,160.39634146341464,3.0,3.0,4.1953601953601956,4310133.0,3131.0,50.304878048780495,-1650.0,-95.45731707317074,710.0,0.012210012210012234,0.012210012210012234,-2.200956937799043,460.0,4.172248803827751,2056.0,9.837320574162678,-872.0,12.505334400519207
3116,1702.0,10.891304347826086,1251.0,5.989130434782608,-0.010869565217391304,2254.0,29882.8125,711.0,79026.31578947355,-5268.0,160.609756097561,3.0,3.0,4.2002442002442,4310293.0,2957.0,52.19512195121952,-1712.0,-90.15243902439025,711.0,0.012654012654012677,0.012654012654012677,-2.2583732057416266,472.0,3.9808612440191387,2052.0,9.818181818181818,-832.0,12.42941317638378
3117,1715.0,10.902173913043478,1250.0,5.8478260869565215,-0.021739130434782608,2255.0,29887.6953125,711.0,79026.31578947355,-5255.0,160.21341463414635,3.0,3.0,4.205128205128205,4310453.0,2797.0,53.56707317073171,-1757.0,-85.27439024390245,711.0,0.012654012654012677,0.012654012654012677,-2.1818181818181817,456.0,3.9043062200956937,2056.0,9.837320574162678,-816.0,12.3715374373328
3118,1724.0,10.92391304347826,1248.0,5.75,-0.03260869565217391,2256.0,29892.578125,710.0,81899.99999999984,-5235.0,159.60365853658539,3.0,3.0,4.21001221001221,4310613.0,2646.0,53.993902439024396,-1771.0,-80.67073170731707,710.0,0.012210012210012234,0.012210012210012234,-2.2583732057416266,472.0,3.69377990430622,2040.0,9.760765550239235,-772.0,12.344854778753236
3119,1734.0,10.804347826086957,1259.0,5.641304347826087,-0.043478260869565216,2257.0,29897.4609375,708.0,88323.5294117645,-5228.0,159.39024390243904,3.0,3.0,4.214896214896215,4310773.0,2481.0,54.69512195121952,-1794.0,-75.64024390243902,708.0,0.01132201132201135,0.011322011322011348,-2.2966507177033493,480.0,3.5980861244019136,2040.0,9.760765550239235,-752.0,12.188524810289378
3120,1755.0,10.847826086956522,1255.0,5.413043478260869,-0.15217391304347827,2267.0,29902.34375,710.0,81899.99999999984,-5223.0,159.2378048780488,3.0,3.0,4.21978021978022,4310933.0,2311.0,55.60975609756098,-1824.0,-70.45731707317074,710.0,0.012210012210012234,0.012210012210012234,-2.4114832535885165,504.0,3.4449760765550237,2032.0,9.722488038277511,-720.0,12.12433616369193
3121,1763.0,10.771739130434783,1262.0,5.326086956521739,-0.2934782608695652,2280.0,29907.2265625,710.0,81899.99999999984,-5225.0,159.2987804878049,3.0,3.0,4.224664224664225,4311093.0,2187.0,56.03658536585366,-1838.0,-66.67682926829269,710.0,0.012210012210012234,0.012210012210012234,-2.5071770334928227,524.0,3.215311004784689,2028.0,9.703349282296651,-672.0,12.020137089574892
3122,1777.0,10.815217391304348,1258.0,5.173913043478261,-0.358695652173913,2286.0,29912.109375,709.0,84990.56603773567,-5225.0,159.2987804878049,3.0,3.0,4.22954822954823,4311253.0,2116.0,57.07317073170732,-1872.0,-64.51219512195122,709.0,0.011766011766011792,0.01176601176601179,-2.5071770334928227,524.0,3.1004784688995213,2016.0,9.645933014354066,-648.0,11.994455634731198
3123,1783.0,10.739130434782608,1265.0,5.108695652173913,-0.42391304347826086,2292.0,29916.9921875,706.0,95840.42553191462,-5220.0,159.14634146341464,3.0,3.0,4.2344322344322345,4311413.0,2054.0,58.62804878048781,-1923.0,-62.6219512195122,706.0,0.010434010434010463,0.010434010434010463,-2.5071770334928227,524.0,2.9473684210526314,2016.0,9.645933014354066,-616.0,11.89989058900315
3124,1794.0,10.619565217391305,1276.0,4.989130434782608,-0.32608695652173914,2283.0,29921.875,710.0,81899.99999999984,-5198.0,158.47560975609758,3.0,3.0,4.239316239316239,4311573.0,1922.0,60.304878048780495,-1978.0,-58.59756097560976,710.0,0.012210012210012234,0.012210012210012234,-2.5454545454545454,532.0,2.832535885167464,1984.0,9.492822966507177,-592.0,11.737671004288497
3125,1802.0,10.554347826086957,1282.0,4.9021739130434785,-0.32608695652173914,2283.0,29926.7578125,710.0,81899.99999999984,-5175.0,157.77439024390245,3.0,3.0,4.244200244200244,4311733.0,1813.0,61.21951219512196,-2008.0,-55.274390243902445,710.0,0.012210012210012234,0.012210012210012234,-2.5837320574162677,540.0,2.736842105263158,1980.0,9.473684210526315,-572.0,11.641816860394433
3126,1808.0,10.532608695652174,1284.0,4.83695652173913,-0.41304347826086957,2291.0,29931.640625,710.0,81899.99999999984,-5133.0,156.4939024390244,3.0,3.0,4.249084249084249,4311893.0,1719.0,61.554878048780495,-2019.0,-52.40853658536586,710.0,0.012210012210012234,0.012210012210012234,-2.77511961722488,580.0,2.5645933014354068,1988.0,9.511961722488039,-536.0,11.59752556556166
3127,1827.0,10.58695652173913,1279.0,4.630434782608695,-0.5434782608695652,2303.0,29936.5234375,711.0,79026.31578947355,-5115.0,155.94512195121953,3.0,3.0,4.253968253968254,4312053.0,1716.0,61.493902439024396,-2017.0,-52.31707317073171,711.0,0.012654012654012677,0.012654012654012677,-2.8708133971291865,600.0,2.488038277511962,1992.0,9.531100478468899,-520.0,11.56805702307976
3128,1836.0,10.652173913043478,1273.0,4.532608695652174,-0.7282608695652174,2320.0,29941.40625,711.0,79026.31578947355,-5111.0,155.82317073170734,3.0,3.0,4.258852258852259,4312213.0,1751.0,62.01219512195122,-2034.0,-53.38414634146342,711.0,0.012654012654012677,0.012654012654012677,-3.0239234449760763,632.0,2.2392344497607652,2008.0,9.607655502392344,-468.0,11.59929801995645
3129,1851.0,10.66304347826087,1272.0,4.369565217391305,-0.7065217391304348,2318.0,29946.2890625,710.0,81899.99999999984,-5120.0,156.09756097560978,3.0,3.0,4.263736263736264,4312373.0,1737.0,63.38414634146342,-2079.0,-52.957317073170735,710.0,0.012210012210012234,0.012210012210012234,-2.985645933014354,624.0,2.1435406698564594,1996.0,9.55023923444976,-448.0,11.54524877931097
3130,1866.0,10.565217391304348,1281.0,4.206521739130435,-0.7934782608695652,2326.0,29951.171875,709.0,84990.56603773567,-5121.0,156.12804878048783,3.0,3.0,4.2686202686202686,4312533.0,1672.0,64.78658536585367,-2125.0,-50.97560975609757,709.0,0.011766011766011792,0.01176601176601179,-2.9473684210526314,616.0,2.0095693779904304,1992.0,9.531100478468899,-420.0,11.399484699659427
3131,1879.0,10.58695652173913,1279.0,4.065217391304348,-0.9130434782608695,2337.0,29956.0546875,711.0,79026.31578947355,-5108.0,155.7317073170732,3.0,3.0,4.273504273504273,4312693.0,1586.0,66.34146341463415,-2176.0,-48.35365853658537,711.0,0.012654012654012677,0.012654012654012677,-3.1196172248803826,652.0,1.8564593301435406,1992.0,9.531100478468899,-388.0,11.377314675482644
3132,1884.0,10.67391304347826,1271.0,4.010869565217392,-1.2717391304347825,2370.0,29960.9375,708.0,88323.5294117645,-5109.0,155.76219512195124,3.0,3.0,4.278388278388278,4312853.0,1587.0,67.13414634146342,-2202.0,-48.38414634146342,708.0,0.01132201132201135,0.011322011322011348,-3.38755980861244,708.0,1.7607655502392343,2004.0,9.588516746411482,-368.0,11.473308796716031
3133,1898.0,10.847826086956522,1255.0,3.858695652173913,-1.4130434782608696,2383.0,29965.8203125,710.0,81899.99999999984,-5129.0,156.3719512195122,3.0,3.0,4.283272283272283,4313013.0,1620.0,68.84146341463415,-2258.0,-49.39024390243903,710.0,0.012210012210012234,0.012210012210012234,-3.6555023923444976,764.0,1.569377990430622,2048.0,9.799043062200957,-328.0,11.60006701792778
3134,1910.0,11.076086956521738,1234.0,3.7282608695652173,-1.5326086956521738,2394.0,29970.703125,710.0,81899.99999999984,-5177.0,157.83536585365854,3.0,3.0,4.288156288156288,4313173.0,1630.0,71.28048780487805,-2338.0,-49.69512195121952,710.0,0.012210012210012234,0.012210012210012234,-3.866028708133971,808.0,1.3779904306220094,2088.0,9.990430622009569,-288.0,11.786794339172582
3135,1921.0,11.141304347826086,1228.0,3.608695652173913,-1.641304347826087,2404.0,29975.5859375,710.0,81899.99999999984,-5207.0,158.75000000000003,3.0,3.0,4.293040293040293,4313333.0,1550.0,74.60365853658537,-2447.0,-47.25609756097561,710.0,0.012210012210012234,0.012210012210012234,-3.942583732057416,824.0,1.3205741626794258,2092.0,10.009569377990431,-276.0,11.825617397967017
3136,1924.0,11.130434782608695,1229.0,3.5760869565217392,-1.5978260869565217,2400.0,29980.46875,710.0,81899.99999999984,-5188.0,158.1707317073171,3.0,3.0,4.297924297924298,4313493.0,1378.0,77.6829268292683,-2548.0,-42.01219512195122,710.0,0.012210012210012234,0.012210012210012234,-3.8468899521531097,804.0,1.2822966507177034,2096.0,10.028708133971291,-268.0,11.79949255581227
3137,1921.0,11.152173913043478,1227.0,3.608695652173913,-1.5652173913043477,2397.0,29985.3515625,709.0,84990.56603773567,-5146.0,156.89024390243904,3.0,3.0,4.302808302808303,4313653.0,1198.0,79.54268292682927,-2609.0,-36.524390243902445,709.0,0.011766011766011792,0.01176601176601179,-3.827751196172249,800.0,1.3588516746411483,2104.0,10.066985645933014,-284.0,11.825547462118951
3138,1931.0,11.17391304347826,1225.0,3.5,-1.5108695652173914,2392.0,29990.234375,710.0,81899.99999999984,-5120.0,156.09756097560978,3.0,3.0,4.3076923076923075,4313813.0,1014.0,80.3048780487805,-2634.0,-30.914634146341466,710.0,0.012210012210012234,0.012210012210012234,-3.7703349282296648,788.0,1.2248803827751196,2104.0,10.066985645933014,-256.0,11.806314392998086
3139,1929.0,11.16304347826087,1226.0,3.5217391304347827,-1.4239130434782608,2384.0,29995.1171875,709.0,84990.56603773567,-5125.0,156.25000000000003,3.0,3.0,4.312576312576312,4313973.0,863.0,81.5548780487805,-2675.0,-26.3109756097561,709.0,0.011766011766011792,0.01176601176601179,-3.54066985645933,740.0,1.186602870813397,2080.0,9.952153110047847,-248.0,11.79167988692729
3140,1938.0,11.032608695652174,1238.0,3.4239130434782608,-1.1630434782608696,2360.0,30000.0,707.0,91928.57142857119,-5123.0,156.18902439024393,3.0,3.0,4.317460317460317,4314133.0,709.0,81.3109756097561,-2667.0,-21.615853658536587,707.0,0.010878010878010906,0.010878010878010906,-3.3684210526315788,704.0,1.014354066985646,2064.0,9.875598086124402,-212.0,11.61009497347053
3141,1946.0,10.91304347826087,1249.0,3.3369565217391304,-1.1304347826086956,2357.0,30004.8828125,711.0,79026.31578947355,-5138.0,156.64634146341464,3.0,3.0,4.322344322344322,4314293.0,576.0,80.94512195121952,-2655.0,-17.5609756097561,711.0,0.012654012654012677,0.012654012654012677,-3.38755980861244,708.0,0.9569377990430622,2052.0,9.818181818181818,-200.0,11.467679782071043
3142,1960.0,10.869565217391305,1253.0,3.184782608695652,-1.0978260869565217,2354.0,30009.765625,711.0,79026.31578947355,-5160.0,157.31707317073173,3.0,3.0,4.327228327228327,4314453.0,484.0,80.73170731707317,-2648.0,-14.756097560975611,711.0,0.012654012654012677,0.012654012654012677,-3.3684210526315788,704.0,0.7655502392344498,2044.0,9.779904306220095,-160.0,11.379609413199358
3143,1977.0,10.858695652173912,1254.0,3.0,-1.065217391304348,2351.0,30014.6484375,712.0,76347.45762711852,-5184.0,158.0487804878049,3.0,3.0,4.332112332112332,4314613.0,438.0,81.40243902439025,-2670.0,-13.353658536585368,712.0,0.013098013098013119,0.013098013098013117,-3.2344497607655502,676.0,0.5167464114832536,2040.0,9.760765550239235,-108.0,11.315739452518242
3144,1995.0,10.83695652173913,1256.0,2.8043478260869565,-1.0217391304347825,2347.0,30019.53125,710.0,81899.99999999984,-5201.0,158.56707317073173,3.0,3.0,4.336996336996337,4314773.0,429.0,81.46341463414635,-2672.0,-13.079268292682928,710.0,0.012210012210012234,0.012210012210012234,-3.291866028708134,688.0,0.3253588516746411,2032.0,9.722488038277511,-68.0,11.240460143357325
3145,2008.0,10.83695652173913,1256.0,2.6630434782608696,-1.108695652173913,2355.0,30024.4140625,709.0,84990.56603773567,-5217.0,159.0548780487805,3.0,3.0,4.3418803418803416,4314933.0,496.0,81.21951219512196,-2664.0,-15.121951219512196,709.0,0.011766011766011792,0.01176601176601179,-3.54066985645933,740.0,0.11483253588516745,2016.0,9.645933014354066,-24.0,11.214304850070796
3146,2024.0,10.75,1264.0,2.4891304347826084,-1.25,2368.0,30029.296875,708.0,88323.5294117645,-5256.0,160.2439024390244,3.0,3.0,4.346764346764346,4315093.0,603.0,80.70121951219512,-2647.0,-18.384146341463417,708.0,0.01132201132201135,0.011322011322011348,-3.5215311004784686,736.0,0.09569377990430622,2016.0,9.645933014354066,-20.0,11.104988533148562
3147,2035.0,10.75,1264.0,2.369565217391304,-1.391304347826087,2381.0,30034.1796875,710.0,81899.99999999984,-5280.0,160.97560975609758,3.0,3.0,4.351648351648351,4315253.0,778.0,81.18902439024392,-2663.0,-23.719512195121954,710.0,0.012210012210012234,0.012210012210012234,-3.6363636363636362,760.0,-0.09569377990430622,1996.0,9.55023923444976,20.0,11.095632794381332
3148,2046.0,10.554347826086957,1282.0,2.25,-1.4565217391304348,2387.0,30039.0625,707.0,91928.57142857119,-5295.0,161.4329268292683,3.0,3.0,4.356532356532356,4315413.0,962.0,81.5548780487805,-2675.0,-29.32926829268293,707.0,0.010878010878010906,0.010878010878010906,-3.7703349282296648,788.0,-0.21052631578947367,1972.0,9.435406698564593,44.0,10.889362406063361
3149,2055.0,10.434782608695652,1293.0,2.152173913043478,-1.576086956521739,2398.0,30043.9453125,708.0,88323.5294117645,-5310.0,161.89024390243904,3.0,3.0,4.361416361416361,4315573.0,1181.0,82.10365853658537,-2693.0,-36.00609756097561,708.0,0.01132201132201135,0.011322011322011348,-3.8468899521531097,804.0,-0.3827751196172249,1924.0,9.205741626794259,80.0,10.770357038521986
3150,2060.0,10.271739130434783,1308.0,2.0978260869565215,-1.641304347826087,2404.0,30048.828125,710.0,81899.99999999984,-5319.0,162.16463414634148,3.0,3.0,4.366300366300366,4315733.0,1348.0,82.59146341463415,-2709.0,-41.09756097560976,710.0,0.012210012210012234,0.012210012210012234,-3.9617224880382773,828.0,-0.4019138755980861,1880.0,8.995215311004785,84.0,10.611473932353283
3151,2074.0,10.065217391304348,1327.0,1.9456521739130435,-1.7717391304347825,2416.0,30053.7109375,708.0,88323.5294117645,-5329.0,162.46951219512198,3.0,3.0,4.371184371184371,4315893.0,1555.0,82.8048780487805,-2716.0,-47.40853658536586,708.0,0.01132201132201135,0.011322011322011348,-4.133971291866029,864.0,-0.5933014354066986,1852.0,8.861244019138756,124.0,10.403519743931948
3152,2094.0,10.021739130434783,1331.0,1.7282608695652173,-2.0,2437.0,30058.59375,711.0,79026.31578947355,-5333.0,162.59146341463415,3.0,3.0,4.3760683760683765,4316053.0,1876.0,83.29268292682927,-2732.0,-57.19512195121952,711.0,0.012654012654012677,0.012654012654012677,-4.287081339712919,896.0,-0.8612440191387559,1868.0,8.937799043062201,180.0,10.364465294059219
3153,2111.0,10.043478260869565,1329.0,1.5434782608695652,-2.1630434782608696,2452.0,30063.4765625,710.0,81899.99999999984,-5362.0,163.47560975609758,3.0,3.0,4.380952380952381,4316213.0,2196.0,84.96951219512196,-2787.0,-66.95121951219512,710.0,0.012210012210012234,0.012210012210012234,-4.497607655502392,940.0,-1.2248803827751196,1872.0,8.956937799043061,256.0,10.389058562121177
3154,2140.0,10.108695652173912,1323.0,1.2282608695652173,-2.217391304347826,2457.0,30068.359375,710.0,81899.99999999984,-5411.0,164.96951219512198,3.0,3.0,4.385836385836386,4316373.0,2395.0,87.28658536585367,-2863.0,-73.01829268292684,710.0,0.012210012210012234,0.012210012210012234,-4.6124401913875595,964.0,-1.5119617224880382,1856.0,8.880382775119617,316.0,10.421668616329258
3155,2168.0,10.130434782608695,1321.0,0.9239130434782609,-2.402173913043478,2474.0,30073.2421875,711.0,79026.31578947355,-5444.0,165.97560975609758,3.0,3.0,4.390720390720391,4316533.0,2498.0,90.33536585365854,-2963.0,-76.15853658536587,711.0,0.012654012654012677,0.012654012654012677,-4.765550239234449,996.0,-1.7799043062200957,1872.0,8.956937799043061,372.0,10.452261176659524
3156,2192.0,10.25,1310.0,0.6630434782608695,-2.5,2483.0,30078.125,711.0,79026.31578947355,-5464.0,166.58536585365854,3.0,3.0,4.395604395604396,4316693.0,2548.0,93.56707317073172,-3069.0,-77.6829268292683,711.0,0.012654012654012677,0.012654012654012677,-4.822966507177033,1008.0,-2.1435406698564594,1912.0,9.148325358851674,448.0,10.571287842740082
3157,2210.0,10.42391304347826,1294.0,0.46739130434782605,-2.4891304347826084,2482.0,30083.0078125,710.0,81899.99999999984,-5516.0,168.1707317073171,3.0,3.0,4.400488400488401,4316853.0,2512.0,97.13414634146342,-3186.0,-76.58536585365854,710.0,0.012210012210012234,0.012210012210012234,-4.7272727272727275,988.0,-2.4114832535885165,1952.0,9.339712918660286,504.0,10.727170553819736
3158,2219.0,10.478260869565217,1289.0,0.3695652173913043,-2.282608695652174,2463.0,30087.890625,710.0,81899.99999999984,-5542.0,168.96341463414635,3.0,3.0,4.405372405372406,4317013.0,2295.0,101.18902439024392,-3319.0,-69.96951219512195,710.0,0.012210012210012234,0.012210012210012234,-4.4784688995215305,936.0,-2.5071770334928227,1956.0,9.358851674641148,524.0,10.730369600253013
3159,2225.0,10.489130434782608,1288.0,0.30434782608695654,-1.9456521739130435,2432.0,30092.7734375,710.0,81899.99999999984,-5543.0,168.9939024390244,3.0,3.0,4.410256410256411,4317173.0,2052.0,103.65853658536587,-3400.0,-62.560975609756106,710.0,0.012210012210012234,0.012210012210012234,-4.095693779904306,856.0,-2.526315789473684,1936.0,9.263157894736842,528.0,10.672396509640146
3160,2221.0,10.369565217391305,1299.0,0.34782608695652173,-1.7065217391304348,2410.0,30097.65625,710.0,81899.99999999984,-5497.0,167.59146341463415,3.0,3.0,4.415140415140415,4317333.0,1881.0,104.14634146341464,-3416.0,-57.34756097560976,710.0,0.012210012210012234,0.012210012210012234,-3.9808612440191387,832.0,-2.4688995215311005,1932.0,9.24401913875598,516.0,10.5148030048415
3161,2236.0,10.42391304347826,1294.0,0.18478260869565216,-1.684782608695652,2408.0,30102.5390625,710.0,81899.99999999984,-5449.0,166.12804878048783,3.0,3.0,4.42002442002442,4317493.0,1811.0,102.98780487804879,-3378.0,-55.213414634146346,710.0,0.012210012210012234,0.012210012210012234,-4.095693779904306,856.0,-2.679425837320574,1928.0,9.224880382775119,560.0,10.560804902517416
3162,2248.0,10.293478260869565,1306.0,0.05434782608695652,-1.8043478260869565,2419.0,30107.421875,709.0,84990.56603773567,-5444.0,165.97560975609758,3.0,3.0,4.424908424908425,4317653.0,1827.0,101.73780487804879,-3337.0,-55.701219512195124,709.0,0.011766011766011792,0.01176601176601179,-4.15311004784689,868.0,-2.755980861244019,1916.0,9.167464114832535,576.0,10.450565509612359
3163,2265.0,10.097826086956522,1324.0,-0.13043478260869565,-1.9021739130434783,2428.0,30112.3046875,710.0,81899.99999999984,-5492.0,167.43902439024393,3.0,3.0,4.42979242979243,4317813.0,1900.0,102.10365853658537,-3349.0,-57.926829268292686,710.0,0.012210012210012234,0.012210012210012234,-4.172248803827751,872.0,-3.0239234449760763,1864.0,8.91866028708134,632.0,10.276252746521807
3164,2280.0,9.771739130434783,1354.0,-0.2934782608695652,-1.9891304347826086,2436.0,30117.1875,708.0,88323.5294117645,-5550.0,169.20731707317074,3.0,3.0,4.434676434676435,4317973.0,2018.0,103.71951219512196,-3402.0,-61.524390243902445,708.0,0.01132201132201135,0.011322011322011348,-4.172248803827751,872.0,-3.1961722488038276,1764.0,8.440191387559809,668.0,9.976455032197148
3165,2292.0,9.326086956521738,1395.0,-0.42391304347826086,-1.9130434782608696,2429.0,30122.0703125,710.0,81899.99999999984,-5590.0,170.4268292682927,3.0,3.0,4.43956043956044,4318133.0,2170.0,105.88414634146342,-3473.0,-66.15853658536587,710.0,0.012210012210012234,0.012210012210012234,-4.30622009569378,900.0,-3.311004784688995,1664.0,7.961722488038277,692.0,9.529708051076504
3166,2302.0,8.967391304347826,1428.0,-0.532608695652174,-1.9239130434782608,2430.0,30126.953125,711.0,79026.31578947355,-5595.0,170.57926829268294,3.0,3.0,4.444444444444445,4318293.0,2354.0,108.90243902439025,-3572.0,-71.76829268292684,711.0,0.012654012654012677,0.012654012654012677,-4.287081339712919,896.0,-3.54066985645933,1564.0,7.483253588516746,740.0,9.186904822999043
3167,2309.0,8.576086956521738,1464.0,-0.6086956521739131,-2.0,2437.0,30131.8359375,710.0,81899.99999999984,-5569.0,169.78658536585368,3.0,3.0,4.4493284493284495,4318453.0,2601.0,110.15243902439025,-3613.0,-79.29878048780489,710.0,0.012210012210012234,0.012210012210012234,-4.248803827751196,888.0,-3.5598086124401913,1492.0,7.1387559808612435,744.0,8.82721801491261
3168,2323.0,8.369565217391305,1483.0,-0.7608695652173912,-2.119565217391304,2448.0,30136.71875,710.0,81899.99999999984,-5538.0,168.84146341463415,3.0,3.0,4.454212454212454,4318613.0,2862.0,111.5548780487805,-3659.0,-87.25609756097562,710.0,0.012210012210012234,0.012210012210012234,-4.497607655502392,940.0,-3.712918660287081,1448.0,6.92822966507177,776.0,8.667242994990708
3169,2336.0,8.23913043478261,1495.0,-0.9021739130434783,-2.25,2460.0,30141.6015625,710.0,81899.99999999984,-5511.0,168.01829268292684,3.0,3.0,4.459096459096459,4318773.0,3004.0,114.66463414634147,-3761.0,-91.58536585365854,710.0,0.012210012210012234,0.012210012210012234,-4.535885167464115,948.0,-3.923444976076555,1432.0,6.851674641148325,820.0,8.588346062586046
3170,2357.0,8.16304347826087,1502.0,-1.1304347826086956,-2.3478260869565215,2469.0,30146.484375,708.0,88323.5294117645,-5498.0,167.6219512195122,3.0,3.0,4.463980463980464,4318933.0,2942.0,119.48170731707319,-3919.0,-89.69512195121952,708.0,0.01132201132201135,0.011322011322011348,-4.5933014354066986,960.0,-4.248803827751196,1432.0,6.851674641148325,888.0,8.568865091731952
3171,2362.0,8.326086956521738,1487.0,-1.184782608695652,-2.3152173913043477,2466.0,30151.3671875,712.0,76347.45762711852,-5485.0,167.22560975609758,3.0,3.0,4.468864468864469,4319093.0,2855.0,123.68902439024392,-4057.0,-87.04268292682927,712.0,0.013098013098013119,0.013098013098013117,-4.574162679425837,956.0,-4.287081339712919,1480.0,7.08133971291866,896.0,8.722824393877662
3172,2373.0,8.48913043478261,1472.0,-1.3043478260869565,-2.108695652173913,2447.0,30156.25,710.0,81899.99999999984,-5463.0,166.5548780487805,3.0,3.0,4.473748473748474,4319253.0,2626.0,127.28658536585367,-4175.0,-80.0609756097561,710.0,0.012210012210012234,0.012210012210012234,-4.4784688995215305,936.0,-4.30622009569378,1508.0,7.215311004784689,900.0,8.843825877054982
3173,2371.0,8.608695652173912,1461.0,-1.2826086956521738,-2.0869565217391304,2445.0,30161.1328125,711.0,79026.31578947355,-5428.0,165.4878048780488,3.0,3.0,4.478632478632479,4319413.0,2204.0,129.96951219512195,-4263.0,-67.19512195121952,711.0,0.012654012654012677,0.012654012654012677,-4.421052631578947,924.0,-4.363636363636363,1544.0,7.38755980861244,912.0,8.950425320706836
3174,2385.0,8.880434782608695,1436.0,-1.434782608695652,-2.010869565217391,2438.0,30166.015625,710.0,81899.99999999984,-5387.0,164.2378048780488,3.0,3.0,4.483516483516484,4319573.0,1728.0,132.01219512195124,-4330.0,-52.6829268292683,710.0,0.012210012210012234,0.012210012210012234,-4.344497607655502,908.0,-4.363636363636363,1596.0,7.636363636363636,912.0,9.217609205791891
3175,2382.0,9.021739130434783,1423.0,-1.4021739130434783,-1.9239130434782608,2430.0,30170.8984375,710.0,81899.99999999984,-5365.0,163.56707317073173,3.0,3.0,4.488400488400488,4319733.0,1190.0,134.4817073170732,-4411.0,-36.28048780487805,710.0,0.012210012210012234,0.012210012210012234,-4.133971291866029,864.0,-4.325358851674641,1644.0,7.866028708133971,904.0,9.330557862148629
3176,2372.0,9.130434782608695,1413.0,-1.2934782608695652,-1.7282608695652173,2412.0,30175.78125,709.0,84990.56603773567,-5356.0,163.2926829268293,3.0,3.0,4.493284493284493,4319893.0,626.0,136.28048780487805,-4470.0,-19.085365853658537,709.0,0.011766011766011792,0.01176601176601179,-4.0765550239234445,852.0,-4.6124401913875595,1680.0,8.038277511961722,964.0,9.382153855276684
3177,2394.0,9.293478260869565,1398.0,-1.5326086956521738,-1.5543478260869565,2396.0,30180.6640625,713.0,73844.26229508186,-5326.0,162.37804878048783,3.0,3.0,4.498168498168498,4320053.0,-29.0,137.89634146341464,-4523.0,0.8841463414634148,713.0,0.013542013542013561,0.01354201354201356,-4.038277511961723,844.0,-4.574162679425837,1708.0,8.17224880382775,956.0,9.546393285618663
