,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2781,2167.0,11.67391304347826,1179.0,0.9347826086956521,1.0108695652173914,2160.0,19687.5,76347.45762711852,712.0,103.04878048780489,-3380.0,3.0,3.0,5.5677655677655675,15550423.0,19.603658536585368,-274.0,8.353658536585368,-643.0,0.013098013098013119,712.0,0.013098013098013117,292.0,-1.3971291866028708,-2.200956937799043,2180.0,460.0,10.430622009569378,11.754825458087181
2782,2230.0,11.380434782608695,1206.0,0.25,0.9565217391304348,2165.0,19692.3828125,73844.26229508186,713.0,105.82317073170732,-3471.0,3.0,3.0,5.572649572649572,15550583.0,19.969512195121954,-52.0,1.5853658536585367,-655.0,0.013542013542013561,713.0,0.01354201354201356,244.0,-1.1674641148325358,-2.889952153110048,2096.0,604.0,10.028708133971291,11.42329767092843
2783,2267.0,10.92391304347826,1248.0,-0.15217391304347827,0.9021739130434783,2170.0,19697.265625,84990.56603773567,709.0,108.23170731707319,-3550.0,3.0,3.0,5.577533577533577,15550743.0,20.396341463414636,21.0,-0.6402439024390244,-669.0,0.011766011766011792,709.0,0.01176601176601179,296.0,-1.416267942583732,-3.177033492822966,1980.0,664.0,9.473684210526315,10.96215995370719
2784,2282.0,10.543478260869565,1283.0,-0.31521739130434784,0.5543478260869565,2202.0,19702.1484375,79026.31578947355,711.0,112.40853658536587,-3687.0,3.0,3.0,5.582417582417582,15550903.0,20.0609756097561,37.0,-1.128048780487805,-658.0,0.012654012654012677,711.0,0.012654012654012677,332.0,-1.588516746411483,-3.138755980861244,1932.0,656.0,9.24401913875598,10.56274572985155
2785,2281.0,10.26086956521739,1309.0,-0.30434782608695654,0.34782608695652173,2221.0,19707.03125,79026.31578947355,711.0,116.76829268292684,-3830.0,3.0,3.0,5.587301587301587,15551063.0,18.902439024390247,224.0,-6.829268292682928,-620.0,0.012654012654012677,711.0,0.012654012654012677,412.0,-1.971291866028708,-3.138755980861244,1896.0,656.0,9.07177033492823,10.271273281361754
2786,2280.0,9.565217391304348,1373.0,-0.2934782608695652,0.18478260869565216,2236.0,19711.9140625,81899.99999999984,710.0,114.72560975609757,-3763.0,3.0,3.0,5.592185592185592,15551223.0,17.896341463414636,376.0,-11.463414634146343,-587.0,0.012210012210012234,710.0,0.012210012210012234,432.0,-2.0669856459330145,-3.0430622009569377,1720.0,636.0,8.229665071770334,9.571502381809793
2787,2283.0,9.23913043478261,1403.0,-0.32608695652173914,-0.03260869565217391,2256.0,19716.796875,79026.31578947355,711.0,111.6158536585366,-3661.0,3.0,3.0,5.597069597069597,15551383.0,17.28658536585366,548.0,-16.707317073170735,-567.0,0.012654012654012677,711.0,0.012654012654012677,476.0,-2.277511961722488,-3.062200956937799,1684.0,640.0,8.057416267942584,9.244940628320554
2788,2282.0,9.16304347826087,1410.0,-0.31521739130434784,-0.19565217391304346,2271.0,19721.6796875,79026.31578947355,711.0,109.63414634146342,-3596.0,3.0,3.0,5.601953601953602,15551543.0,17.164634146341466,765.0,-23.323170731707318,-563.0,0.012654012654012677,711.0,0.012654012654012677,504.0,-2.4114832535885165,-3.138755980861244,1644.0,656.0,7.866028708133971,9.17055110456491
2789,2300.0,9.25,1402.0,-0.5108695652173912,-0.2391304347826087,2275.0,19726.5625,81899.99999999984,710.0,109.54268292682927,-3593.0,3.0,3.0,5.6068376068376065,15551703.0,17.53048780487805,1011.0,-30.82317073170732,-575.0,0.012210012210012234,710.0,0.012210012210012234,508.0,-2.430622009569378,-3.311004784688995,1660.0,692.0,7.9425837320574155,9.267182477835684
2790,2311.0,9.358695652173912,1392.0,-0.6304347826086957,-0.40217391304347827,2290.0,19731.4453125,88323.5294117645,708.0,109.42073170731709,-3589.0,3.0,3.0,5.611721611721611,15551863.0,19.573170731707318,1201.0,-36.61585365853659,-642.0,0.01132201132201135,708.0,0.011322011322011348,524.0,-2.5071770334928227,-3.5023923444976077,1692.0,732.0,8.095693779904305,9.388523642270624
2791,2336.0,9.467391304347826,1382.0,-0.9021739130434783,-0.40217391304347827,2290.0,19736.328125,91928.57142857119,707.0,109.72560975609757,-3599.0,3.0,3.0,5.616605616605616,15552023.0,22.31707317073171,1379.0,-42.04268292682927,-732.0,0.010878010878010906,707.0,0.010878010878010906,524.0,-2.5071770334928227,-3.789473684210526,1736.0,792.0,8.30622009569378,9.51877931960552
2792,2268.0,8.097826086956522,1508.0,-0.16304347826086957,0.0,2253.0,19741.2109375,81899.99999999984,710.0,90.03048780487806,-2953.0,3.0,3.0,5.621489621489621,15552183.0,68.20121951219512,1163.0,-35.457317073170735,-2237.0,0.012210012210012234,710.0,0.012210012210012234,984.0,-4.708133971291866,-1.8564593301435406,1052.0,388.0,5.033492822966507,8.099467297939846
2793,2306.0,9.782608695652174,1353.0,-0.5760869565217391,1.2065217391304348,2142.0,19746.09375,81899.99999999984,710.0,99.84756097560977,-3275.0,3.0,3.0,5.626373626373626,15552343.0,12.347560975609758,2398.0,-73.10975609756098,-405.0,0.012210012210012234,710.0,0.012210012210012234,192.0,-0.9186602870813396,-3.6746411483253585,1992.0,768.0,9.531100478468899,9.873550717989874
2794,2321.0,9.826086956521738,1349.0,-0.7391304347826086,-0.06521739130434782,2259.0,19750.9765625,79026.31578947355,711.0,97.22560975609757,-3189.0,3.0,3.0,5.631257631257632,15552503.0,28.445121951219516,1997.0,-60.88414634146342,-933.0,0.012654012654012677,711.0,0.012654012654012677,504.0,-2.4114832535885165,-3.7320574162679425,1804.0,780.0,8.631578947368421,9.85406271468155
2795,2347.0,10.206521739130434,1314.0,-1.0217391304347825,-0.532608695652174,2302.0,19755.859375,79026.31578947355,711.0,99.29878048780489,-3257.0,3.0,3.0,5.6361416361416365,15552663.0,41.03658536585366,1961.0,-59.78658536585366,-1346.0,0.012654012654012677,711.0,0.012654012654012677,544.0,-2.602870813397129,-4.133971291866029,1940.0,864.0,9.282296650717702,10.271353799995795
2796,2362.0,10.456521739130434,1291.0,-1.184782608695652,0.11956521739130435,2242.0,19760.7421875,73844.26229508186,713.0,96.06707317073172,-3151.0,3.0,3.0,5.641025641025641,15552823.0,45.97560975609756,2024.0,-61.707317073170735,-1508.0,0.013542013542013561,713.0,0.01354201354201356,288.0,-1.3779904306220094,-3.942583732057416,2000.0,824.0,9.569377990430622,10.524108159458684
2797,2319.0,10.684782608695652,1270.0,-0.717391304347826,0.17391304347826086,2237.0,19765.625,79026.31578947355,711.0,95.85365853658537,-3144.0,3.0,3.0,5.645909645909646,15552983.0,44.51219512195122,1936.0,-59.024390243902445,-1460.0,0.012654012654012677,711.0,0.012654012654012677,364.0,-1.7416267942583732,-3.1578947368421053,2044.0,660.0,9.779904306220095,10.710250950623465
2798,2277.0,11.065217391304348,1235.0,-0.2608695652173913,0.2717391304347826,2228.0,19770.5078125,79026.31578947355,711.0,98.41463414634147,-3228.0,3.0,3.0,5.650793650793651,15553143.0,41.4329268292683,1765.0,-53.8109756097561,-1359.0,0.012654012654012677,711.0,0.012654012654012677,396.0,-1.894736842105263,-2.909090909090909,2116.0,608.0,10.124401913875598,11.071627296919381
2799,2239.0,11.195652173913043,1223.0,0.15217391304347827,0.32608695652173914,2223.0,19775.390625,79026.31578947355,711.0,101.28048780487806,-3322.0,3.0,3.0,5.655677655677656,15553303.0,43.07926829268293,1510.0,-46.03658536585366,-1413.0,0.012654012654012677,711.0,0.012654012654012677,348.0,-1.6650717703349283,-2.5645933014354068,2124.0,536.0,10.16267942583732,11.201433711907972
2800,2219.0,11.152173913043478,1227.0,0.3695652173913043,0.3695652173913043,2219.0,19780.2734375,81899.99999999984,710.0,103.62804878048782,-3399.0,3.0,3.0,5.660561660561661,15553463.0,43.56707317073171,1199.0,-36.55487804878049,-1429.0,0.012210012210012234,710.0,0.012210012210012234,420.0,-2.0095693779904304,-2.2392344497607652,2072.0,468.0,9.913875598086124,11.164413996559714
2801,2210.0,11.141304347826086,1228.0,0.46739130434782605,0.5,2207.0,19785.15625,79026.31578947355,711.0,104.29878048780489,-3421.0,3.0,3.0,5.665445665445666,15553623.0,43.53658536585366,894.0,-27.25609756097561,-1428.0,0.012654012654012677,711.0,0.012654012654012677,348.0,-1.6650717703349283,-2.2392344497607652,2096.0,468.0,10.028708133971291,11.162307879747289
2802,2213.0,11.021739130434783,1239.0,0.43478260869565216,0.5652173913043478,2201.0,19790.0390625,84990.56603773567,709.0,105.27439024390245,-3453.0,3.0,3.0,5.670329670329671,15553783.0,42.804878048780495,714.0,-21.76829268292683,-1404.0,0.011766011766011792,709.0,0.01176601176601179,344.0,-1.645933014354067,-2.2392344497607652,2072.0,468.0,9.913875598086124,11.04478338744651
2803,2207.0,10.869565217391305,1253.0,0.5,0.4891304347826087,2208.0,19794.921875,79026.31578947355,711.0,105.00000000000001,-3444.0,3.0,3.0,5.6752136752136755,15553943.0,43.68902439024391,491.0,-14.969512195121952,-1433.0,0.012654012654012677,711.0,0.012654012654012677,364.0,-1.7416267942583732,-2.2966507177033493,2024.0,480.0,9.68421052631579,10.892047401538129
2804,2233.0,10.804347826086957,1259.0,0.21739130434782608,0.42391304347826086,2214.0,19799.8046875,81899.99999999984,710.0,105.3048780487805,-3454.0,3.0,3.0,5.68009768009768,15554103.0,42.50000000000001,329.0,-10.03048780487805,-1394.0,0.012210012210012234,710.0,0.012210012210012234,376.0,-1.7990430622009568,-2.6411483253588517,2032.0,552.0,9.722488038277511,10.814845962597294
2805,2264.0,10.880434782608695,1252.0,-0.11956521739130435,0.05434782608695652,2248.0,19804.6875,79026.31578947355,711.0,106.98170731707319,-3509.0,3.0,3.0,5.684981684981685,15554263.0,43.29268292682927,167.0,-5.091463414634147,-1420.0,0.012654012654012677,711.0,0.012654012654012677,452.0,-2.1626794258373203,-2.832535885167464,2036.0,592.0,9.741626794258373,10.88122743931085
2806,2280.0,10.771739130434783,1262.0,-0.2934782608695652,-0.16304347826086957,2268.0,19809.5703125,81899.99999999984,710.0,106.79878048780489,-3503.0,3.0,3.0,5.68986568986569,15554423.0,46.61585365853659,68.0,-2.073170731707317,-1529.0,0.012210012210012234,710.0,0.012210012210012234,500.0,-2.3923444976076556,-3.1961722488038276,1996.0,668.0,9.55023923444976,10.776969729916955
2807,2280.0,10.521739130434783,1285.0,-0.2934782608695652,-0.13043478260869565,2265.0,19814.453125,88323.5294117645,708.0,106.28048780487806,-3486.0,3.0,3.0,5.694749694749695,15554583.0,47.896341463414636,-29.0,0.8841463414634148,-1571.0,0.01132201132201135,708.0,0.011322011322011348,496.0,-2.373205741626794,-3.062200956937799,1956.0,640.0,9.358851674641148,10.526639399686859
2808,2273.0,10.33695652173913,1302.0,-0.21739130434782608,-0.11956521739130435,2264.0,19819.3359375,79026.31578947355,711.0,105.45731707317074,-3459.0,3.0,3.0,5.6996336996337,15554743.0,48.50609756097561,-104.0,3.1707317073170733,-1591.0,0.012654012654012677,711.0,0.012654012654012677,476.0,-2.277511961722488,-2.985645933014354,1932.0,624.0,9.24401913875598,10.339933508139257
2809,2272.0,10.152173913043478,1319.0,-0.20652173913043478,-0.13043478260869565,2265.0,19824.21875,76347.45762711852,712.0,104.87804878048782,-3440.0,3.0,3.0,5.704517704517705,15554903.0,48.41463414634147,-165.0,5.0304878048780495,-1588.0,0.013098013098013119,712.0,0.013098013098013117,492.0,-2.354066985645933,-2.9665071770334928,1888.0,620.0,9.033492822966506,10.155111994553687
2810,2269.0,10.130434782608695,1321.0,-0.17391304347826086,-0.2934782608695652,2280.0,19829.1015625,76347.45762711852,712.0,105.2439024390244,-3452.0,3.0,3.0,5.7094017094017095,15555063.0,48.59756097560976,-179.0,5.457317073170732,-1594.0,0.013098013098013119,712.0,0.013098013098013117,528.0,-2.526315789473684,-3.062200956937799,1872.0,640.0,8.956937799043061,10.136176997319206
